"day","address","location","date","month","year","hour","min","STOLENPROPERTY"
7,213,4,26,2,2006,10,0,0
7,303,8,6,11,2005,0,32,0
3,15225,8,26,11,2003,21,0,0
3,76,5,20,9,2006,19,45,0
5,11251,4,20,4,2007,18,40,0
4,3932,3,23,8,2012,8,30,0
6,3567,6,13,2,2010,15,0,0
2,8104,1,23,8,2005,23,30,0
7,5607,2,12,1,2014,8,50,0
7,939,5,3,5,2015,11,0,0
4,11686,1,17,10,2013,10,0,0
1,1507,10,3,5,2010,10,14,0
5,3856,4,4,9,2009,10,0,0
2,1967,3,16,4,2013,2,20,0
7,21809,3,20,4,2003,17,30,0
5,5238,1,31,10,2014,9,30,0
2,138,2,1,10,2013,10,0,0
4,5139,2,1,5,2003,11,0,0
6,2443,8,30,12,2006,21,0,0
6,6133,3,2,10,2004,10,0,0
2,855,4,9,11,2004,10,30,0
4,11767,3,30,5,2013,21,25,0
3,2267,2,25,1,2006,0,1,0
3,15727,10,23,7,2003,7,53,0
7,198,1,30,11,2014,14,55,0
1,7779,2,12,5,2014,14,50,0
5,11008,6,8,10,2010,8,40,0
1,21921,3,9,6,2003,22,58,0
3,18,10,29,9,2004,22,20,0
7,13558,9,5,5,2013,12,0,0
4,5664,7,24,2,2011,23,45,0
6,663,3,4,6,2005,19,37,0
7,1404,7,10,10,2010,18,45,0
4,208,1,29,10,2009,12,0,0
5,2560,1,20,2,2009,19,0,0
3,15917,1,31,10,2007,1,39,0
3,8554,2,17,9,2008,5,8,0
3,83,2,24,3,2010,15,32,0
5,3786,1,17,4,2009,12,0,0
2,1004,1,10,1,2012,14,5,0
1,9468,3,26,12,2011,1,0,0
6,7187,2,6,10,2012,0,30,0
6,1541,3,13,1,2007,19,0,0
3,144,4,1,6,2005,6,15,0
7,6226,6,25,4,2010,22,0,0
7,2855,1,21,9,2014,19,30,0
7,6588,1,16,6,2013,14,30,0
4,1255,6,14,11,2013,19,29,0
7,359,10,15,1,2006,13,5,0
7,459,8,24,2,2013,8,0,0
3,15058,3,27,6,2007,1,30,0
2,9560,4,4,3,2003,3,0,0
2,392,4,23,12,2003,18,16,0
5,6803,6,12,8,2011,21,22,0
5,7732,4,8,8,2003,18,0,0
2,548,10,24,7,2012,0,1,0
5,9492,7,6,3,2009,14,30,0
5,14339,4,21,3,2003,17,30,0
7,14048,3,27,1,2008,17,5,0
3,5016,5,18,2,2009,0,30,0
6,1393,10,18,10,2008,21,45,0
2,7844,7,8,1,2008,12,0,0
4,7127,9,6,5,2010,21,0,0
5,8050,3,3,10,2003,16,0,0
3,2665,5,3,5,2006,16,45,0
3,417,3,7,3,2007,12,4,0
7,3836,6,21,10,2012,12,26,0
4,374,8,12,8,2010,20,30,0
1,4682,1,4,2,2013,14,15,0
3,2549,5,14,6,2006,9,30,0
7,2501,4,6,5,2012,7,35,0
3,83,2,8,12,2004,8,18,0
1,4956,1,28,4,2008,7,40,0
6,6788,8,11,3,2006,10,18,0
3,259,5,5,9,2007,9,0,0
4,125,2,18,10,2012,18,56,0
5,4203,6,12,7,2013,14,30,0
6,6064,6,15,12,2007,0,5,0
7,9898,8,28,8,2011,18,0,0
4,5648,3,17,5,2012,13,38,0
6,5523,7,2,12,2006,18,0,0
2,518,10,28,4,2015,0,6,0
7,1518,4,16,1,2011,12,0,0
5,21764,2,7,3,2003,23,0,0
4,21626,7,18,9,2003,7,30,0
7,7795,1,29,12,2013,16,30,0
6,13695,4,23,4,2011,15,58,0
5,15762,5,14,12,2007,19,45,0
6,1213,4,30,12,2006,1,0,0
5,17533,4,27,7,2007,18,45,0
7,2106,6,10,8,2003,3,50,0
5,9660,7,5,9,2014,19,15,0
6,1918,1,11,3,2006,1,45,0
7,8977,8,31,7,2005,17,30,0
5,497,8,21,4,2006,23,30,0
3,1291,1,30,4,2003,20,30,0
4,1504,4,9,9,2010,22,50,0
1,8808,7,21,2,2005,2,15,0
7,1209,1,25,1,2004,0,30,0
6,407,10,4,10,2014,17,27,0
6,7854,1,8,8,2009,22,15,0
4,1742,1,1,5,2008,20,53,0
3,6929,2,4,2,2015,10,30,0
6,7572,6,13,8,2011,2,10,0
6,4559,4,5,10,2013,22,0,0
1,568,4,5,7,2004,20,0,0
4,847,5,9,9,2010,20,0,0
2,13,3,5,2,2008,16,0,0
5,22457,8,30,4,2004,14,45,0
5,999,1,25,2,2011,2,9,0
7,10801,2,23,3,2008,10,39,0
4,15554,3,19,2,2009,17,0,0
3,403,7,26,6,2013,10,0,0
3,744,10,26,12,2012,19,0,0
1,9054,6,11,12,2006,10,37,0
4,3396,10,3,5,2007,0,45,0
3,2377,1,15,10,2014,8,0,0
5,6102,1,19,9,2008,20,45,0
1,125,2,30,4,2012,14,35,0
7,16948,3,18,11,2007,11,15,0
6,4941,1,28,12,2013,16,47,0
5,14690,8,25,7,2003,13,10,0
5,14969,6,24,1,2003,21,30,0
6,1090,4,1,1,2011,14,55,0
2,14954,9,27,12,2011,18,0,0
1,2623,5,8,6,2009,7,0,0
7,211,5,27,7,2008,22,0,0
1,12159,1,6,7,2009,21,25,0
1,7757,4,19,8,2013,15,30,0
4,125,2,6,10,2005,15,50,0
6,542,2,2,5,2015,23,0,0
3,92,1,25,6,2014,11,43,0
4,4077,5,2,10,2014,13,35,0
6,19490,9,30,1,2010,23,5,0
6,7987,3,11,12,2004,23,0,0
3,5851,3,23,1,2013,13,0,0
4,12784,8,5,9,2013,6,0,0
6,1007,5,24,8,2013,0,1,0
6,1369,7,18,4,2009,19,30,0
1,1631,9,27,4,2015,11,25,0
5,5544,4,6,4,2007,13,10,0
3,803,6,26,6,2013,10,0,0
5,88,2,15,6,2007,5,20,0
4,2170,5,12,12,2013,21,17,0
6,1428,3,13,8,2005,20,0,0
6,390,5,15,11,2014,18,30,0
4,8318,1,13,12,2012,14,32,0
4,10291,1,4,9,2014,17,30,0
6,6406,2,5,11,2011,23,30,0
1,2016,6,31,8,2009,14,32,0
2,12235,3,29,9,2009,20,30,0
3,13586,5,23,3,2011,0,1,0
3,12,5,23,8,2006,18,21,0
4,58,10,29,11,2012,23,0,0
2,8219,5,21,1,2014,7,30,0
6,772,10,9,8,2003,19,30,0
4,552,4,26,6,2003,13,0,0
7,12246,7,18,5,2003,11,30,0
3,3453,9,9,7,2014,14,0,0
5,5817,6,11,2,2011,8,30,0
5,11794,5,25,7,2003,3,13,0
4,38,10,17,11,2011,7,0,0
5,374,8,28,6,2013,22,0,0
1,7625,4,7,2,2005,17,0,0
2,2894,2,16,9,2014,9,52,0
1,3281,2,14,6,2010,9,30,0
2,125,2,16,5,2006,6,0,0
7,19644,8,1,11,2009,2,59,0
4,3396,10,16,10,2014,16,0,0
5,979,4,16,4,2004,18,0,0
5,11659,3,13,7,2012,11,0,0
1,5773,4,22,8,2005,14,30,0
2,14501,9,11,1,2011,7,30,0
1,10794,9,13,6,2005,0,1,0
1,125,2,21,1,2013,1,0,0
3,1153,4,14,12,2005,13,4,0
4,4053,9,14,1,2010,3,30,0
6,2598,2,10,7,2004,0,30,0
5,13,3,3,5,2013,10,55,0
5,1790,1,8,8,2014,9,0,0
6,2549,5,7,10,2006,14,45,0
4,1150,2,27,1,2005,3,2,0
3,1808,9,6,4,2011,11,45,0
2,554,10,8,1,2013,18,40,0
2,77,10,15,6,2010,16,0,0
3,967,4,14,11,2012,16,0,0
6,2862,10,17,12,2011,1,45,0
2,4756,3,23,12,2008,13,45,0
5,534,4,7,3,2014,16,18,0
2,471,9,26,7,2005,14,32,0
3,9252,7,2,10,2013,17,0,0
1,213,4,29,3,2004,14,5,0
3,8895,3,15,6,2005,0,27,0
3,907,6,10,8,2011,14,26,0
2,4446,2,17,4,2012,15,45,0
6,6534,5,19,4,2014,0,17,0
3,1172,4,4,8,2004,19,30,0
6,551,5,10,3,2007,1,0,0
2,4184,8,23,8,2005,11,15,0
4,8105,4,8,2,2007,6,30,0
2,2030,6,25,12,2007,18,0,0
2,1098,2,5,4,2005,19,30,0
7,9784,8,16,11,2003,16,0,0
7,1057,8,23,9,2012,17,15,0
7,8943,1,3,6,2012,23,0,0
2,4311,9,21,8,2007,4,40,0
4,6213,3,19,2,2015,18,45,0
6,5059,8,2,7,2011,15,0,0
5,14842,2,23,1,2004,11,15,0
5,125,2,23,2,2007,18,0,0
4,8423,8,22,1,2004,9,10,0
5,12123,9,22,4,2005,22,0,0
6,2179,3,9,8,2014,4,41,0
6,8321,1,31,5,2003,5,32,0
2,2490,3,13,11,2007,19,30,0
6,205,8,17,12,2011,10,40,0
6,1470,1,31,12,2011,10,55,0
2,1099,2,24,6,2003,18,52,0
6,52,5,4,10,2008,13,45,0
6,6967,3,9,4,2011,14,30,0
1,6841,8,8,1,2007,10,0,0
5,3661,3,3,4,2015,19,0,0
7,4269,7,24,2,2008,19,0,0
6,125,2,29,12,2012,21,10,0
4,4617,3,25,11,2004,7,39,0
1,1654,8,28,4,2003,8,45,0
4,18038,9,5,10,2006,0,1,0
1,1580,10,21,2,2011,11,58,0
2,3396,10,23,8,2011,19,20,0
4,1977,9,6,2,2003,10,30,0
5,92,1,21,5,2010,10,10,0
2,125,2,28,6,2011,20,22,0
4,17901,8,15,6,2006,19,30,0
1,8457,9,22,12,2014,21,50,0
4,18700,8,11,8,2005,21,10,0
3,4892,4,21,9,2011,17,38,0
7,9629,5,19,10,2003,22,0,0
3,1611,3,22,8,2012,16,5,0
5,978,1,5,10,2007,0,49,0
3,9205,8,8,3,2006,14,35,0
1,232,4,26,12,2011,15,20,0
1,11516,9,14,10,2013,12,0,0
2,5696,2,28,12,2010,17,30,0
4,1811,9,25,12,2003,22,0,0
5,77,10,22,2,2008,20,0,0
5,12305,7,10,8,2007,0,41,0
2,4841,9,11,1,2005,14,45,0
7,1428,3,6,10,2013,17,40,0
7,7059,6,29,7,2012,11,30,0
2,125,2,13,5,2014,18,0,0
7,3389,5,5,4,2015,15,50,0
2,12085,3,5,8,2003,21,30,0
7,16848,8,6,4,2003,18,40,0
6,528,10,17,6,2006,15,50,0
2,7395,4,31,8,2004,23,0,0
2,753,2,28,6,2011,0,1,0
2,2365,5,14,11,2006,9,0,0
4,6799,5,22,8,2013,10,30,0
3,9342,9,7,8,2013,19,59,0
1,1259,8,3,4,2006,20,42,0
3,3991,8,15,6,2005,12,0,0
2,8290,1,12,1,2010,17,0,0
6,263,1,14,7,2012,7,45,0
5,125,2,6,4,2012,19,4,0
5,1091,10,3,12,2010,13,44,0
3,233,8,6,10,2010,20,38,0
7,7218,3,9,10,2011,16,0,0
7,9069,5,3,12,2006,12,30,0
2,772,10,19,2,2008,0,1,0
3,6588,1,5,2,2014,16,0,0
2,309,2,13,12,2011,18,45,0
6,2270,1,28,6,2003,22,30,0
3,2546,1,25,8,2010,17,45,0
2,38,10,7,2,2012,22,0,0
2,6569,2,27,7,2010,7,8,0
1,554,10,10,12,2012,16,8,0
7,83,2,22,2,2015,1,0,0
4,10693,7,9,1,2014,14,0,0
5,18249,9,24,3,2006,12,0,0
6,3395,8,30,7,2011,6,55,0
3,22156,5,26,5,2004,4,10,0
2,1091,10,4,9,2007,19,5,0
4,10042,8,10,7,2014,18,0,0
3,445,2,29,11,2006,19,30,0
7,1775,4,28,7,2013,0,30,0
3,3161,8,8,12,2004,13,30,0
3,994,3,13,7,2005,18,31,0
5,9326,5,22,8,2003,18,34,0
3,125,2,1,4,2015,13,46,0
3,1991,10,23,2,2005,9,58,0
4,21812,5,28,10,2004,11,0,0
6,2844,9,29,7,2006,20,19,0
5,872,2,7,9,2012,15,57,0
3,9134,8,26,12,2012,8,0,0
3,5734,9,27,7,2005,1,0,0
4,491,3,14,11,2013,14,30,0
3,3131,10,21,2,2007,1,51,0
1,15058,3,19,4,2010,18,0,0
2,1533,5,5,8,2008,22,36,0
5,704,2,21,10,2011,0,1,0
4,36,2,23,2,2012,21,50,0
2,2742,8,25,7,2006,20,15,0
2,5995,6,10,11,2009,22,25,0
6,11786,4,14,12,2013,21,0,0
1,11335,1,4,10,2010,12,40,0
5,125,2,23,8,2013,9,45,0
7,5027,1,13,7,2008,22,50,0
6,2855,1,13,8,2005,17,5,0
3,108,5,1,10,2008,0,34,0
6,1449,1,3,11,2007,16,23,0
7,1089,2,19,5,2013,0,1,0
5,5560,2,5,9,2014,15,26,0
5,49,2,3,5,2013,12,10,0
1,9741,5,11,7,2005,10,15,0
5,272,8,7,10,2011,10,0,0
6,234,6,19,11,2011,11,0,0
1,4741,5,3,10,2005,17,28,0
3,3426,5,16,4,2003,10,45,0
6,6190,4,27,8,2011,10,30,0
6,3956,1,23,9,2006,0,1,0
4,7119,4,29,5,2014,5,40,0
5,10641,4,2,10,2009,10,25,0
3,5509,2,6,4,2011,13,20,0
6,4435,3,7,9,2013,15,30,0
3,2598,2,31,3,2004,19,8,0
1,6268,3,24,5,2004,10,50,0
1,3688,10,30,10,2006,23,0,0
3,8230,1,1,9,2004,4,0,0
7,8954,4,23,10,2005,16,22,0
7,8531,8,14,12,2014,16,45,0
1,3567,6,11,6,2012,23,40,0
7,198,1,1,11,2009,3,15,0
1,3396,10,31,5,2010,3,40,0
7,707,1,1,8,2010,0,1,0
7,772,10,24,2,2013,17,45,0
2,2868,7,29,4,2003,8,15,0
2,1056,2,1,9,2009,12,45,0
4,5139,2,1,5,2003,11,0,0
4,511,4,11,11,2004,19,10,0
5,282,6,3,11,2006,12,0,0
7,3318,9,17,7,2005,8,24,0
3,18270,3,15,10,2008,23,30,0
1,259,5,2,2,2009,12,54,0
4,18053,4,26,1,2012,20,12,0
1,631,2,30,9,2013,21,30,0
6,5031,4,24,9,2011,22,30,0
7,18440,7,10,10,2010,19,0,0
4,3630,10,18,5,2006,10,12,0
3,6017,5,15,4,2009,8,18,0
6,511,4,25,2,2012,19,42,0
2,11675,4,11,1,2005,15,0,0
7,125,2,15,6,2008,18,0,0
7,3940,9,16,1,2011,20,0,0
2,3517,5,10,11,2009,0,1,0
3,354,10,27,7,2011,23,51,0
7,3714,7,11,1,2015,12,15,0
5,10346,3,27,6,2008,9,0,0
2,3298,2,17,3,2015,4,54,0
6,7039,5,15,11,2008,23,30,0
4,16824,8,19,10,2006,17,5,0
4,2919,9,2,6,2005,9,30,0
3,22164,9,28,5,2003,17,29,0
2,4712,7,22,1,2013,22,40,0
5,147,5,22,2,2013,11,45,0
3,1806,5,18,4,2012,1,45,0
5,2911,10,23,7,2004,13,43,0
1,772,10,16,2,2009,6,5,0
4,980,10,10,12,2009,15,40,0
3,4984,1,9,2,2005,18,0,0
3,326,2,24,3,2010,18,40,0
5,7955,4,13,12,2013,16,0,0
2,8181,4,12,7,2005,19,0,0
4,359,10,23,8,2012,19,45,0
1,676,8,13,11,2006,13,30,0
3,4111,10,8,7,2009,4,50,0
6,8783,5,10,8,2013,10,0,0
3,11276,2,15,11,2006,18,0,0
1,2058,1,15,10,2012,19,30,0
6,3912,6,17,5,2003,10,0,0
1,720,5,4,8,2008,21,0,0
3,2833,8,30,6,2010,19,7,0
7,3783,4,18,7,2010,23,5,0
3,6382,6,23,7,2014,5,30,0
6,771,1,9,2,2013,23,33,0
3,49,2,26,1,2011,11,0,0
2,704,2,28,6,2011,5,33,0
3,88,2,10,7,2013,13,0,0
1,5339,4,1,9,2014,1,30,0
6,213,4,11,2,2006,12,19,0
2,323,9,22,12,2009,20,30,0
7,511,4,7,9,2003,5,10,0
7,4355,4,2,5,2004,0,1,0
6,3353,6,28,7,2012,20,0,0
6,1550,1,30,7,2005,14,30,0
5,3091,5,10,12,2004,10,0,0
6,125,2,13,1,2007,8,0,0
1,5925,4,22,8,2011,0,1,0
7,2388,2,1,11,2009,0,56,0
3,19267,9,1,9,2004,9,0,0
7,4836,6,21,9,2008,17,5,0
4,5944,8,26,6,2008,11,25,0
6,146,10,18,12,2010,12,55,0
1,1524,3,4,4,2005,21,46,0
1,468,2,19,2,2007,19,4,0
6,772,10,27,8,2011,12,10,0
4,2954,8,16,6,2011,14,0,0
2,7645,7,25,11,2008,10,10,0
3,10230,8,7,1,2004,13,45,0
4,1895,3,15,11,2007,7,33,0
7,2080,2,4,11,2007,21,0,0
7,4712,7,28,8,2005,0,15,0
3,2622,2,9,1,2013,5,20,0
4,784,2,24,7,2008,19,40,0
1,11888,7,7,3,2005,22,0,0
2,8259,4,7,7,2009,16,23,0
4,8196,5,19,2,2009,16,0,0
4,146,10,14,7,2011,15,30,0
6,6585,1,12,1,2013,2,23,0
1,6701,3,13,6,2005,13,40,0
7,19786,3,27,7,2003,9,28,0
4,1550,1,3,4,2003,3,0,0
3,17630,3,13,6,2012,12,30,0
6,359,10,21,8,2004,19,33,0
4,853,2,5,9,2013,0,15,0
4,2783,4,25,7,2013,14,30,0
1,817,2,29,9,2014,2,20,0
1,10944,3,14,5,2007,14,30,0
2,1079,5,23,2,2010,1,21,0
5,2821,2,7,9,2007,14,20,0
2,2522,5,23,12,2003,17,45,0
2,323,9,21,2,2006,15,30,0
2,403,7,21,8,2012,18,32,0
5,6269,4,4,4,2003,13,56,0
2,83,2,1,11,2011,12,45,0
3,182,4,6,4,2005,22,40,0
6,538,8,27,7,2013,16,15,0
6,220,4,30,5,2009,13,8,0
2,1214,10,2,11,2010,13,33,0
3,4250,3,31,10,2007,5,41,0
2,13996,8,4,2,2014,4,0,0
7,5235,1,10,9,2006,23,0,0
2,872,2,21,2,2006,17,5,0
3,14717,6,15,6,2011,15,45,0
3,1891,5,6,2,2013,19,0,0
5,430,1,10,8,2007,14,0,0
7,7687,3,12,8,2012,11,0,0
1,1555,2,4,3,2013,21,3,0
4,2490,3,10,3,2011,16,45,0
3,10421,1,30,11,2005,8,0,0
1,10872,4,5,4,2010,21,0,0
7,2041,10,21,9,2008,11,17,0
6,6672,3,7,2,2015,11,30,0
6,4703,1,31,7,2010,12,30,0
3,1932,2,18,2,2015,18,0,0
2,2341,5,26,6,2007,10,20,0
6,392,4,28,7,2012,11,32,0
3,4746,6,20,3,2013,8,11,0
1,10590,7,2,5,2011,16,30,0
6,1297,1,16,10,2004,10,36,0
2,501,4,17,2,2004,10,51,0
7,96,10,29,12,2013,15,7,0
6,1139,1,13,12,2008,14,30,0
3,1519,1,15,10,2008,0,35,0
2,138,10,30,10,2007,9,8,0
4,872,2,8,7,2004,13,24,0
6,125,2,30,12,2006,20,0,0
2,15549,6,28,5,2013,17,0,0
4,10034,3,5,4,2012,12,2,0
2,6177,8,4,2,2003,8,0,0
2,1989,6,12,7,2011,15,0,0
3,4381,8,10,2,2010,15,25,0
4,8046,3,22,2,2007,1,0,0
3,2733,4,15,6,2011,16,6,0
5,93,7,16,11,2012,10,30,0
7,7703,5,28,12,2003,23,55,0
7,2,5,16,1,2005,16,0,0
7,2622,2,30,6,2013,2,30,0
4,2341,5,14,12,2006,22,30,0
7,2050,4,27,8,2006,22,0,0
3,158,2,8,3,2006,16,41,0
3,1235,5,5,5,2010,17,0,0
1,755,4,21,3,2005,10,30,0
7,4257,5,28,12,2014,22,17,0
6,3419,8,28,8,2010,2,45,0
1,125,2,5,8,2013,19,30,0
3,18096,9,29,9,2004,11,30,0
5,2456,1,26,8,2011,22,0,0
1,1260,5,27,6,2005,19,0,0
6,13077,2,7,4,2012,17,30,0
2,2288,3,10,7,2012,10,0,0
6,6121,1,3,12,2011,22,0,0
5,277,10,6,8,2004,11,12,0
6,743,1,15,12,2012,15,52,0
2,1892,5,12,7,2005,20,14,0
6,2041,10,28,1,2012,18,11,0
2,2732,2,13,10,2009,21,18,0
7,6830,9,24,8,2008,11,15,0
6,10940,4,6,9,2014,18,0,0
5,1452,6,2,10,2009,6,17,0
1,14935,7,14,10,2013,19,2,0
5,419,5,14,11,2003,22,30,0
4,2804,4,30,5,2013,19,25,0
3,256,2,17,11,2010,17,58,0
5,5554,2,17,10,2003,20,3,0
4,501,4,22,3,2012,20,50,0
4,1110,5,4,10,2012,1,19,0
2,9293,3,31,5,2005,9,10,0
7,11155,9,24,8,2014,16,20,0
1,3050,1,18,3,2013,23,0,0
6,2140,2,28,6,2014,20,59,0
1,4278,5,30,3,2015,9,0,0
5,5267,3,3,6,2011,23,25,0
2,4833,1,28,10,2003,12,0,0
6,5710,5,14,7,2007,21,30,0
5,21914,9,6,8,2004,2,0,0
3,1331,4,26,1,2005,7,45,0
1,1285,5,22,6,2009,18,0,0
6,4838,8,11,1,2014,10,0,0
2,1580,10,10,7,2007,17,40,0
2,8963,1,23,8,2005,15,0,0
4,10735,6,24,6,2004,12,8,0
2,125,2,26,7,2005,10,0,0
2,13731,1,16,5,2006,12,0,0
1,4009,2,11,5,2009,1,0,0
7,6459,8,21,10,2007,17,0,0
5,51,2,30,4,2004,15,30,0
4,4746,6,10,3,2011,0,1,0
1,10948,2,29,4,2013,9,4,0
1,1291,1,23,7,2007,11,0,0
6,5665,2,13,7,2013,10,0,0
6,1079,5,3,5,2008,17,19,0
7,220,4,13,6,2004,10,30,0
6,8954,4,28,7,2007,9,3,0
6,1091,10,31,10,2009,10,40,0
1,408,2,4,8,2003,15,40,0
3,8454,3,2,6,2010,7,0,0
5,17346,5,24,8,2012,19,0,0
2,213,4,18,3,2008,23,29,0
4,408,2,14,10,2004,20,30,0
3,1103,5,14,11,2007,21,0,0
5,946,1,5,3,2004,16,29,0
2,1961,3,31,5,2005,0,23,0
4,1588,9,2,10,2014,10,0,0
2,177,10,7,8,2007,12,50,0
4,15288,4,30,10,2008,13,36,0
7,7919,7,18,12,2005,15,0,0
5,3237,5,17,10,2014,19,43,0
1,3931,6,13,10,2014,22,56,0
5,361,2,1,5,2009,2,15,0
2,4178,10,16,9,2003,14,25,0
2,10103,7,5,4,2005,18,21,0
6,3906,5,29,12,2012,12,0,0
1,1878,1,21,2,2011,22,0,0
2,408,2,13,4,2004,17,0,0
4,3574,7,24,2,2011,14,0,0
7,343,4,3,5,2009,8,15,0
3,5869,9,20,2,2008,15,15,0
3,5280,4,7,3,2012,0,1,0
7,7631,7,10,2,2008,21,35,0
3,2987,10,14,5,2008,14,54,0
2,83,2,21,2,2006,15,36,0
5,4870,8,27,7,2012,15,45,0
3,2682,6,20,4,2011,19,50,0
4,1886,9,3,4,2014,21,0,0
5,21,5,3,6,2005,17,23,0
4,3654,8,23,2,2006,9,0,0
3,6176,3,14,5,2014,0,53,0
1,1913,5,10,5,2004,18,15,0
3,7066,1,8,9,2010,15,15,0
2,13540,9,27,12,2011,17,49,0
1,3275,2,13,4,2015,12,0,0
6,125,2,8,3,2014,12,0,0
6,4599,1,3,6,2006,15,0,0
4,7331,2,7,8,2014,8,45,0
1,1576,4,2,5,2005,14,0,0
6,6338,6,7,5,2011,13,52,0
2,2737,3,10,6,2014,14,0,0
6,4642,8,10,2,2007,12,0,0
7,4601,1,23,9,2007,11,0,0
1,2144,10,9,6,2014,8,5,0
2,978,1,14,12,2010,1,0,0
1,673,10,31,3,2003,16,0,0
4,408,2,19,4,2012,11,0,0
1,736,4,11,5,2009,10,35,0
4,3113,4,31,5,2007,12,0,0
7,6401,3,6,9,2009,5,30,0
1,9832,8,9,6,2014,20,0,0
6,18404,8,9,8,2008,22,0,0
7,15641,1,17,12,2006,7,0,0
6,63,1,22,9,2012,7,45,0
5,10266,2,24,3,2006,15,27,0
2,5606,4,25,11,2014,9,30,0
7,4766,4,23,2,2014,14,34,0
3,5920,9,15,11,2006,8,0,0
2,8026,3,27,5,2014,23,0,0
4,5427,7,9,1,2014,18,36,0
7,4848,3,15,6,2014,16,56,0
5,4448,3,10,1,2014,14,55,0
7,403,7,6,10,2013,15,0,0
5,1220,10,11,1,2013,2,15,0
4,28,4,19,3,2015,15,27,0
3,17942,7,25,11,2009,17,0,0
6,983,2,28,12,2013,3,29,0
7,4728,8,21,5,2006,20,0,0
5,3066,4,22,2,2008,15,35,0
6,2329,1,13,8,2011,19,0,0
6,5011,10,5,11,2005,4,55,0
3,93,7,19,4,2006,7,27,0
6,957,2,12,7,2003,15,33,0
5,16557,4,3,9,2004,4,59,0
4,125,2,17,4,2008,23,48,0
4,949,5,1,12,2005,20,5,0
3,2391,2,25,7,2007,0,6,0
2,1220,10,1,4,2014,6,8,0
6,7047,1,29,7,2006,22,12,0
4,2952,7,16,5,2013,9,15,0
4,9189,7,7,10,2010,19,0,0
3,451,2,13,6,2012,16,10,0
3,13373,8,23,6,2004,21,0,0
4,4140,10,3,5,2012,17,20,0
2,5647,8,28,5,2013,15,11,0
5,10079,4,12,12,2008,16,46,0
1,16905,8,26,11,2012,13,0,0
3,501,4,27,6,2007,18,0,0
1,3491,4,15,5,2006,17,0,0
6,2299,8,11,2,2012,19,0,0
1,8905,7,7,6,2004,4,0,0
5,2140,2,3,12,2010,23,30,0
4,7056,5,29,7,2010,21,0,0
3,1288,3,29,4,2009,10,25,0
4,5911,8,23,9,2010,22,0,0
3,4120,7,23,8,2006,7,45,0
1,11350,6,4,8,2014,22,30,0
6,17118,6,31,12,2005,18,0,0
6,5258,7,8,8,2009,7,51,0
2,1355,8,20,3,2007,4,21,0
6,9807,9,10,9,2011,0,30,0
1,125,2,28,10,2013,16,35,0
1,3875,2,21,7,2008,11,47,0
1,5398,1,4,8,2014,10,30,0
3,7956,6,24,11,2004,15,0,0
3,1449,1,14,12,2011,15,30,0
6,7711,3,10,1,2015,20,48,0
7,6312,9,17,11,2013,9,0,0
1,10971,6,18,8,2008,12,25,0
2,7827,4,2,4,2013,2,30,0
4,5596,5,17,11,2011,12,0,0
4,13190,3,17,9,2009,20,0,0
3,1255,6,13,11,2013,22,33,0
7,4800,1,29,7,2012,17,0,0
6,232,4,28,6,2014,2,15,0
5,3987,9,20,2,2004,10,25,0
7,5938,5,28,12,2003,10,30,0
3,656,9,4,5,2011,16,50,0
2,893,10,20,9,2011,0,11,0
2,3419,8,15,5,2012,12,0,0
1,11446,8,6,8,2012,14,0,0
7,3040,6,27,1,2013,6,0,0
6,1074,3,17,6,2006,18,30,0
2,6485,7,23,8,2005,16,0,0
6,6487,8,29,1,2011,8,45,0
7,6625,2,9,5,2010,12,30,0
3,1016,4,24,8,2011,12,15,0
1,14392,9,25,5,2009,18,43,0
3,11803,1,23,7,2014,12,30,0
1,191,3,7,1,2013,17,30,0
2,408,2,5,8,2014,17,7,0
5,1254,2,22,2,2013,20,54,0
3,6569,2,1,10,2003,17,30,0
7,206,5,19,5,2013,18,11,0
7,957,2,21,10,2012,2,0,0
3,12012,9,9,6,2004,14,27,0
7,2508,7,10,4,2011,17,10,0
3,2030,6,4,3,2015,12,0,0
6,15632,5,20,4,2013,17,29,0
2,277,10,1,4,2003,10,43,0
4,6147,7,5,9,2013,23,0,0
3,5430,8,24,8,2005,13,47,0
7,125,2,7,9,2008,23,30,0
3,22024,5,18,2,2004,12,0,0
7,93,7,11,8,2013,21,35,0
1,2085,5,27,4,2015,19,30,0
6,2635,4,15,1,2005,10,15,0
6,5419,5,19,4,2008,12,0,0
2,1397,3,28,10,2008,20,0,0
5,13311,3,4,4,2014,22,45,0
5,5550,8,6,5,2011,10,25,0
1,5069,3,8,12,2008,20,25,0
6,232,4,11,2,2006,7,0,0
4,4648,1,13,11,2003,4,57,0
7,390,5,3,7,2011,12,0,0
3,125,2,9,3,2011,17,25,0
6,1057,8,18,10,2003,12,0,0
1,1760,10,1,10,2012,7,30,0
5,1079,5,25,7,2014,22,0,0
6,28,4,7,5,2005,8,50,0
3,10715,6,9,3,2005,3,7,0
2,4975,3,14,9,2004,23,0,0
5,1108,4,15,7,2011,0,47,0
3,501,4,12,12,2012,10,6,0
4,138,10,29,6,2006,14,10,0
7,64,4,5,10,2008,18,44,0
1,1041,5,18,8,2014,11,20,0
5,232,4,29,6,2007,16,35,0
4,18273,3,23,1,2003,20,30,0
1,5040,4,22,12,2003,15,30,0
2,125,2,1,9,2009,17,10,0
1,3180,10,5,9,2011,1,5,0
