"day","address","location","date","month","year","hour","min","ARSON"
4,601,9,9,1,2014,17,28,0
2,9397,4,13,12,2005,18,30,0
3,2627,2,4,4,2012,4,14,0
7,957,2,12,8,2012,23,13,0
1,14056,2,16,4,2012,16,30,0
2,501,4,6,7,2004,9,0,0
5,199,8,27,7,2007,0,50,0
4,2144,10,23,8,2007,22,20,0
7,125,2,19,5,2013,21,30,0
7,872,2,7,5,2006,10,25,0
7,6916,4,19,10,2003,10,30,0
1,8278,4,23,6,2008,11,59,0
6,999,1,9,8,2014,22,0,0
7,1790,1,22,3,2015,21,30,0
2,20901,3,26,6,2007,14,30,0
4,10469,9,27,1,2005,18,45,0
2,10858,8,17,2,2004,9,30,0
5,1473,1,30,5,2003,15,30,0
7,6457,5,8,2,2015,22,30,0
2,8387,2,8,6,2004,9,30,0
1,150,10,19,8,2013,11,28,0
5,4428,2,18,4,2008,12,30,0
4,2400,10,2,12,2010,20,30,0
6,5389,5,10,1,2009,7,9,0
1,10572,5,23,7,2012,19,0,0
6,8375,1,30,7,2005,19,0,0
4,9902,8,27,6,2013,12,0,0
4,1016,4,28,5,2009,14,40,0
2,3140,3,20,8,2013,9,30,0
2,8060,4,23,7,2013,12,13,0
7,1334,3,13,6,2004,5,34,0
5,363,2,29,11,2013,14,56,0
4,2318,4,12,6,2003,12,58,0
6,3716,3,19,11,2005,11,39,0
4,15763,4,2,10,2003,11,50,0
1,4211,4,30,3,2015,19,0,0
2,21672,10,22,2,2005,13,32,0
3,875,3,4,8,2004,18,0,0
6,191,3,6,5,2006,8,0,0
7,10565,9,22,2,2004,17,0,0
6,643,4,9,10,2010,11,58,0
2,1888,5,28,4,2015,21,0,0
4,2617,1,9,7,2009,10,30,0
5,3438,9,17,6,2011,17,0,0
4,7600,6,20,9,2012,14,0,0
4,1083,1,2,10,2014,12,0,0
1,4247,6,29,9,2014,18,2,0
5,346,1,11,1,2008,17,26,0
5,8488,8,16,5,2003,0,12,0
4,2058,1,13,1,2011,17,58,0
4,21764,2,16,9,2004,9,29,0
3,12665,8,26,12,2007,12,35,0
4,7371,9,21,3,2013,7,0,0
5,2391,2,4,5,2007,22,45,0
5,4588,10,2,5,2014,12,0,0
5,773,5,17,10,2003,21,48,0
4,13101,6,7,2,2013,14,0,0
5,1606,2,8,2,2008,19,10,0
2,7603,3,9,6,2009,20,46,0
3,13250,3,6,10,2010,16,53,0
5,1449,1,9,1,2009,9,0,0
1,105,5,11,12,2006,13,0,0
5,4848,3,24,8,2012,19,0,0
4,2630,5,2,10,2003,17,19,0
7,4442,3,22,8,2004,15,58,0
5,12606,5,10,2,2006,16,0,0
2,6968,3,2,11,2010,4,35,0
3,986,5,16,5,2007,18,30,0
5,2368,6,7,2,2014,16,50,0
3,2010,5,23,7,2014,3,30,0
1,125,2,14,9,2009,13,48,0
2,523,5,13,5,2014,18,48,0
1,21209,9,24,7,2006,9,0,0
6,7441,7,17,5,2003,12,0,0
6,12900,5,7,5,2011,10,20,0
1,9036,1,21,6,2004,0,1,0
6,981,2,13,2,2010,0,30,0
6,7866,6,24,1,2004,12,50,0
3,2911,10,30,5,2007,0,10,0
5,4824,4,1,12,2006,23,40,0
5,323,9,14,7,2006,8,9,0
1,1501,5,10,11,2008,13,42,0
7,1547,3,20,9,2009,9,22,0
7,229,5,15,11,2009,17,20,0
3,8687,4,4,2,2009,22,7,0
7,192,1,12,12,2004,10,0,0
6,17380,9,22,8,2009,16,0,0
3,6514,6,12,11,2003,0,1,0
4,2151,7,5,9,2013,6,30,0
4,1776,5,30,10,2003,20,30,0
1,2159,10,29,9,2014,16,52,0
4,772,10,5,9,2013,12,0,0
4,9228,4,15,4,2004,21,25,0
7,11674,7,18,11,2012,19,0,0
4,6122,2,21,8,2003,23,34,0
1,1620,10,11,12,2006,20,0,0
2,641,2,3,4,2007,12,0,0
2,125,2,21,1,2014,0,1,0
4,9337,3,14,6,2012,4,0,0
1,9903,8,11,7,2005,8,0,0
5,3773,3,15,7,2005,12,13,0
6,366,10,9,10,2010,19,0,0
4,125,2,6,9,2007,16,0,0
1,16777,8,4,8,2003,18,0,0
3,451,2,6,2,2008,3,11,0
4,1823,1,2,10,2014,17,15,0
3,1091,10,10,7,2013,20,19,0
6,1157,2,22,2,2003,11,50,0
2,5719,7,13,6,2006,8,30,0
7,125,2,25,8,2013,16,7,0
4,10917,5,31,5,2012,19,0,0
6,12113,2,5,5,2007,10,0,0
7,125,2,4,11,2012,12,27,0
7,8352,3,4,12,2005,12,0,0
7,2271,10,22,4,2012,22,50,0
7,714,2,12,9,2010,14,43,0
2,2987,10,24,11,2009,7,30,0
1,3567,6,2,8,2004,13,20,0
6,213,4,3,7,2010,22,56,0
7,1406,4,3,6,2007,23,55,0
5,4879,1,14,11,2003,21,41,0
3,823,2,7,7,2004,10,45,0
1,1653,3,26,5,2014,6,30,0
5,1461,3,16,4,2004,11,0,0
2,2483,1,5,2,2013,21,35,0
7,125,2,8,2,2004,21,0,0
6,3161,8,23,4,2005,22,22,0
6,13,3,10,1,2015,10,0,0
4,6491,3,21,8,2008,23,45,0
5,6848,8,11,6,2004,1,0,0
3,15035,8,2,10,2013,20,30,0
1,867,1,5,4,2010,16,33,0
7,15275,9,5,5,2013,10,27,0
3,435,10,23,12,2009,6,53,0
5,15896,8,11,8,2006,23,30,0
1,1996,2,7,1,2008,0,7,0
2,12071,7,31,5,2005,17,30,0
3,13283,5,15,11,2006,6,0,0
7,9634,1,2,11,2014,10,30,0
2,469,9,9,7,2013,20,0,0
2,974,8,24,6,2014,2,0,0
3,19302,7,1,10,2008,19,0,0
5,1383,7,4,11,2005,8,30,0
3,7158,9,20,2,2013,12,0,0
2,244,7,26,7,2005,21,0,0
1,2934,3,16,4,2012,18,0,0
1,21880,2,12,5,2003,15,0,0
3,755,4,13,7,2011,9,15,0
3,1303,2,21,9,2011,9,0,0
2,5186,1,30,9,2014,16,0,0
2,2400,10,23,2,2010,21,39,0
1,977,1,4,2,2013,14,45,0
2,1352,4,17,4,2007,19,30,0
1,1416,2,6,1,2014,11,53,0
4,14773,3,30,6,2005,18,0,0
2,6065,4,11,12,2012,18,37,0
6,3855,5,10,8,2013,19,25,0
3,16313,3,20,3,2013,9,24,0
3,4111,10,8,3,2006,14,38,0
7,36,2,24,4,2011,10,38,0
7,6740,2,18,11,2007,20,0,0
4,2371,10,8,1,2004,14,35,0
1,3202,7,20,8,2012,23,0,0
1,16420,3,4,3,2013,17,11,0
1,11771,1,22,12,2008,6,30,0
3,8518,1,29,6,2005,21,0,0
4,2490,3,10,6,2004,19,35,0
2,3619,2,4,3,2014,5,32,0
5,125,2,27,7,2012,20,0,0
7,215,4,1,12,2013,14,0,0
1,1973,9,29,9,2008,1,50,0
5,656,9,23,7,2004,6,45,0
4,3757,4,19,4,2007,23,8,0
2,738,3,28,4,2009,8,15,0
4,8279,8,18,10,2007,17,45,0
2,2586,2,2,11,2010,23,30,0
2,223,10,8,2,2005,23,15,0
3,1296,2,4,2,2015,19,30,0
3,7436,5,11,12,2013,3,49,0
2,15746,5,30,11,2010,23,0,0
6,1918,1,24,8,2013,23,30,0
2,213,4,11,1,2005,7,0,0
5,977,1,10,8,2012,8,25,0
5,6095,4,20,2,2015,20,50,0
2,977,1,17,2,2009,20,30,0
7,11207,6,4,12,2011,12,0,0
3,2046,2,14,7,2010,9,0,0
6,1235,5,7,2,2004,0,1,0
6,3063,5,28,12,2013,13,10,0
6,2339,7,1,6,2013,0,1,0
3,17704,1,19,9,2007,8,0,0
3,2490,3,12,12,2007,7,45,0
2,4994,4,17,3,2015,1,51,0
1,2868,7,16,4,2007,0,1,0
5,22017,5,21,3,2003,3,12,0
1,1291,1,20,8,2012,8,0,0
6,1153,4,25,2,2006,13,15,0
5,14928,5,28,5,2004,21,0,0
6,2706,10,16,7,2005,14,15,0
6,784,2,26,2,2011,16,0,0
5,2455,1,19,9,2008,22,20,0
3,2140,2,27,7,2005,11,40,0
3,1210,1,2,5,2007,15,0,0
6,16229,8,17,7,2010,10,0,0
6,1780,4,11,3,2006,1,58,0
4,10242,9,21,4,2011,12,25,0
1,2620,5,5,3,2007,14,30,0
5,369,5,13,1,2006,22,3,0
3,1257,5,30,5,2012,22,0,0
3,185,2,13,5,2015,13,0,0
2,2733,4,28,9,2004,13,0,0
1,20334,8,15,9,2008,16,0,0
2,1780,4,17,2,2004,17,5,0
3,13366,1,27,11,2013,15,8,0
5,2663,7,14,11,2014,7,0,0
5,619,8,27,11,2009,11,41,0
1,155,2,6,7,2009,20,0,0
7,10758,5,21,5,2006,12,0,0
6,2911,10,3,6,2006,17,5,0
1,12784,8,24,12,2007,12,0,0
7,3674,2,6,5,2012,19,30,0
2,125,2,16,10,2012,16,45,0
3,105,5,8,7,2009,18,2,0
4,10843,8,8,2,2007,18,15,0
3,21764,2,31,3,2004,11,25,0
4,125,2,17,6,2010,8,45,0
3,1729,5,7,1,2004,14,39,0
7,125,2,7,4,2013,12,30,0
7,3600,1,4,4,2004,3,30,0
6,2571,1,27,1,2007,2,30,0
4,1649,9,30,4,2015,0,50,0
6,1224,1,4,6,2011,1,31,0
1,5016,5,8,2,2010,20,0,0
4,146,10,20,3,2008,16,23,0
5,4447,1,20,4,2012,9,0,0
1,2102,2,12,5,2014,18,0,0
3,7382,3,9,1,2013,8,54,0
3,324,1,8,3,2006,19,8,0
5,3153,6,25,7,2003,12,0,0
6,851,3,26,7,2014,12,24,0
6,326,2,29,11,2014,17,0,0
1,125,2,17,10,2011,1,0,0
4,1557,9,22,1,2015,9,0,0
6,1950,2,14,6,2003,15,30,0
2,548,10,8,1,2008,13,17,0
4,359,10,21,3,2013,16,15,0
4,125,2,17,4,2014,14,0,0
6,8680,4,18,6,2005,12,0,0
3,408,2,4,3,2015,14,11,0
5,217,8,20,3,2015,23,54,0
4,2608,6,14,7,2005,3,30,0
5,528,10,7,3,2008,3,30,0
2,36,2,30,11,2010,9,45,0
2,2565,4,26,10,2004,10,20,0
3,359,10,17,10,2007,18,40,0
5,12166,5,18,11,2005,8,11,0
6,102,10,4,6,2005,10,51,0
7,125,2,18,5,2008,11,5,0
4,7008,1,3,4,2014,0,1,0
7,8832,6,19,5,2013,11,35,0
3,3786,1,14,6,2006,3,0,0
7,14875,4,26,3,2006,12,0,0
2,4437,5,27,11,2012,13,41,0
3,2383,5,15,6,2011,13,0,0
7,5262,10,21,10,2007,22,30,0
6,499,2,10,1,2004,23,26,0
1,37,2,29,10,2012,12,0,0
2,6146,6,5,3,2013,9,40,0
6,771,1,23,8,2014,9,30,0
5,19807,3,10,12,2004,8,51,0
2,1345,1,24,8,2010,15,31,0
7,213,4,18,7,2010,10,41,0
3,268,1,14,7,2010,0,1,0
5,2703,2,17,4,2015,12,0,0
5,11205,3,29,7,2005,8,0,0
3,485,2,19,3,2014,15,0,0
2,3092,5,10,8,2010,19,0,0
2,323,9,14,10,2003,13,38,0
1,64,4,18,3,2013,13,22,0
5,6860,8,7,10,2005,11,0,0
3,568,4,19,9,2012,21,45,0
6,11217,3,9,2,2013,19,30,0
1,13759,9,22,3,2010,23,30,0
5,125,2,12,12,2003,0,1,0
6,2976,1,1,7,2006,12,30,0
2,2156,2,18,3,2008,13,20,0
6,8322,7,29,12,2012,9,10,0
5,1287,2,20,2,2004,18,50,0
3,97,2,27,7,2011,14,20,0
6,4535,1,17,4,2004,16,0,0
4,5276,4,21,10,2010,16,0,0
3,2433,3,19,3,2003,12,30,0
1,8893,8,8,12,2014,1,51,0
6,6479,1,30,7,2011,16,20,0
1,14349,1,16,4,2007,21,0,0
7,1056,2,31,5,2009,22,29,0
5,17704,1,18,5,2012,20,0,0
6,2380,2,3,12,2011,23,30,0
1,2580,3,20,2,2012,18,0,0
3,1563,7,31,3,2004,23,0,0
6,7878,6,2,6,2007,17,0,0
3,18088,4,7,1,2004,17,0,0
4,10276,3,16,5,2013,18,50,0
1,11284,5,2,2,2009,22,55,0
2,4318,8,8,3,2005,10,6,0
5,6819,2,14,1,2005,1,34,0
7,2856,8,26,8,2007,1,30,0
4,2074,5,13,5,2004,19,20,0
2,10813,3,17,4,2012,13,0,0
4,1966,7,13,11,2014,11,0,0
6,2125,5,8,3,2014,15,40,0
6,10912,8,21,2,2004,6,50,0
6,6459,8,21,2,2009,22,35,0
7,8165,9,26,3,2006,0,30,0
2,2909,2,22,8,2006,14,19,0
7,200,2,12,2,2012,18,50,0
5,6874,7,22,2,2013,18,0,0
3,4270,6,15,10,2003,21,15,0
1,1556,5,26,10,2009,13,15,0
7,9264,3,26,3,2006,8,10,0
3,93,7,24,3,2010,13,0,0
4,2376,3,24,7,2008,22,59,0
5,11467,6,7,10,2005,12,0,0
5,4111,10,2,5,2003,21,40,0
5,5572,9,23,1,2004,16,10,0
4,3910,3,22,1,2004,11,0,0
6,213,4,19,6,2010,23,19,0
3,2251,1,5,8,2009,0,16,0
3,28,4,3,9,2014,23,21,0
1,11077,5,31,10,2005,20,25,0
7,13449,8,23,3,2014,16,30,0
6,7774,7,17,12,2011,2,18,0
7,1076,4,29,6,2008,18,0,0
1,7174,6,8,7,2013,11,30,0
6,12963,6,19,4,2008,11,23,0
2,4140,10,5,8,2003,21,0,0
2,501,4,20,1,2015,13,19,0
7,83,2,25,1,2009,20,15,0
4,7757,4,28,10,2004,15,20,0
3,3892,2,16,10,2013,8,0,0
1,10188,3,31,3,2008,10,40,0
7,3481,6,8,9,2013,17,55,0
3,4136,1,28,5,2014,1,9,0
4,3339,5,18,5,2006,8,0,0
7,10322,2,9,3,2008,0,1,0
2,8493,6,10,12,2013,18,7,0
1,2447,4,27,10,2008,7,45,0
7,10912,8,7,9,2014,12,0,0
1,6130,9,19,4,2010,15,28,0
4,11905,3,21,4,2011,23,10,0
6,21866,3,17,5,2003,15,0,0
1,4073,3,7,6,2004,14,30,0
6,10926,7,30,7,2005,22,0,0
4,408,2,27,6,2013,17,35,0
7,6993,5,7,10,2012,15,50,0
2,1220,10,20,9,2011,19,55,0
5,36,2,26,11,2004,13,15,0
7,5412,4,16,11,2008,13,57,0
1,3465,1,14,4,2008,2,57,0
1,5549,3,6,8,2012,19,30,0
4,83,2,26,6,2003,9,0,0
3,9799,6,16,5,2007,14,30,0
5,511,4,27,6,2014,18,0,0
5,5102,8,5,11,2010,23,0,0
5,1935,5,15,6,2007,11,30,0
7,408,2,20,9,2009,12,57,0
2,22135,6,16,9,2003,15,59,0
4,2856,8,26,6,2008,11,30,0
7,5016,5,25,2,2007,12,30,0
5,2622,2,30,6,2006,16,30,0
6,178,2,13,8,2005,23,30,0
5,17940,9,11,3,2011,22,15,0
2,4948,8,9,8,2011,18,0,0
4,616,4,27,1,2011,1,0,0
1,2035,10,26,11,2007,22,48,0
7,2564,5,11,9,2011,1,30,0
3,1406,4,16,10,2013,1,5,0
4,3807,3,2,4,2015,20,0,0
5,15362,4,2,4,2004,23,0,0
4,2050,6,29,5,2003,7,35,0
3,9276,3,30,10,2013,8,0,0
3,1119,2,13,11,2013,23,50,0
4,10082,1,22,1,2009,0,1,0
3,3276,8,31,3,2004,8,50,0
3,1255,6,22,12,2004,16,40,0
6,21840,2,23,8,2003,12,30,0
4,15887,5,29,5,2003,2,0,0
5,1287,2,5,9,2014,14,21,0
5,10546,2,22,2,2013,0,30,0
7,8233,1,4,11,2012,13,30,0
3,27,5,26,12,2012,11,25,0
1,3693,3,29,9,2008,17,25,0
1,1919,8,11,10,2004,0,1,0
4,472,5,10,2,2011,3,30,0
7,3619,2,21,5,2006,10,30,0
5,20833,3,2,12,2005,14,0,0
7,13214,9,5,6,2011,22,0,0
5,936,4,20,3,2015,21,38,0
7,9488,8,19,9,2004,3,0,0
5,5155,9,3,10,2014,23,30,0
3,7322,5,12,6,2013,15,17,0
1,9055,1,23,6,2014,21,29,0
4,1796,3,5,5,2005,16,11,0
6,11189,1,23,3,2013,23,21,0
4,2911,10,3,11,2005,13,33,0
3,7850,3,17,10,2012,13,36,0
3,158,2,21,3,2007,0,42,0
6,291,4,2,7,2005,18,0,0
4,5794,9,3,4,2003,17,0,0
5,460,5,9,2,2007,9,0,0
7,4329,5,22,3,2015,17,0,0
4,7618,9,1,11,2012,18,0,0
5,12344,9,9,9,2005,19,0,0
4,9699,1,17,4,2003,11,0,0
3,144,4,25,11,2009,17,30,0
2,7761,8,31,3,2009,20,30,0
6,14980,8,5,10,2013,16,12,0
5,146,10,3,6,2011,13,53,0
4,16997,5,6,10,2005,20,0,0
3,1284,4,5,3,2008,8,35,0
1,3068,5,25,11,2013,18,0,0
1,1525,4,15,3,2004,20,45,0
1,872,2,22,6,2009,20,5,0
4,1498,5,16,12,2010,22,30,0
1,2058,1,15,10,2012,19,30,0
5,408,2,6,9,2013,17,40,0
6,10026,7,20,11,2010,15,0,0
1,1991,10,12,7,2010,7,0,0
5,2137,3,6,5,2005,7,0,0
1,772,10,26,12,2011,9,30,0
4,3786,1,7,8,2014,18,0,0
2,10141,1,20,9,2005,17,0,0
3,3131,10,26,11,2014,16,52,0
7,1880,2,25,4,2010,0,1,0
5,176,1,13,7,2012,14,0,0
6,11363,8,14,12,2013,7,45,0
5,125,2,8,4,2005,18,55,0
4,12623,7,29,5,2014,23,3,0
1,628,8,23,7,2007,10,0,0
4,805,4,21,2,2008,13,34,0
2,5346,2,24,6,2014,19,0,0
1,200,2,12,12,2011,0,1,0
2,16482,3,21,3,2006,14,20,0
1,52,5,26,12,2005,23,4,0
6,6133,3,8,10,2005,2,0,0
5,5444,10,2,7,2010,14,15,0
4,1662,4,20,4,2006,14,30,0
5,8263,9,3,10,2014,10,0,0
4,10073,9,3,11,2005,18,0,0
4,57,9,10,3,2005,10,30,0
2,6753,1,20,1,2015,2,45,0
4,7569,9,12,6,2014,9,0,0
5,8751,2,18,11,2005,13,45,0
1,1606,2,12,11,2012,14,45,0
1,8893,8,25,5,2009,5,33,0
2,9103,9,18,10,2005,12,45,0
3,1653,3,21,4,2010,14,0,0
2,6971,6,8,7,2014,17,0,0
7,2827,4,19,5,2013,11,54,0
6,408,2,13,7,2013,15,26,0
4,3886,6,10,7,2008,12,0,0
1,1475,8,2,2,2015,2,25,0
6,13338,8,6,9,2003,20,0,0
6,3395,8,3,10,2009,0,15,0
1,3860,3,16,3,2015,0,1,0
5,608,2,24,2,2006,18,30,0
5,627,3,30,11,2012,19,30,0
5,4275,6,24,2,2012,23,30,0
4,5107,10,24,3,2011,20,40,0
6,12608,6,7,5,2005,9,0,0
5,2898,7,14,6,2013,7,0,0
3,2343,9,23,3,2005,0,1,0
1,92,1,31,10,2011,12,0,0
3,4597,8,24,12,2008,21,0,0
5,2439,2,18,6,2010,21,15,0
2,392,4,30,9,2014,21,0,0
6,282,6,15,12,2007,10,0,0
2,784,2,17,2,2009,10,0,0
6,11336,7,3,5,2008,10,51,0
6,779,2,16,11,2013,20,0,0
6,5416,5,21,5,2011,10,28,0
2,1786,8,3,2,2004,0,1,0
7,1235,5,5,9,2004,0,1,0
2,1220,10,29,4,2014,20,56,0
2,9154,7,19,8,2008,11,0,0
5,150,10,30,11,2012,15,0,0
3,358,6,19,5,2010,20,20,0
5,511,4,9,8,2013,0,42,0
3,125,2,21,3,2007,14,30,0
2,102,10,29,9,2009,8,5,0
7,7535,4,5,4,2009,21,20,0
6,2483,1,5,11,2005,17,45,0
6,1538,8,24,9,2005,18,22,0
6,15737,8,15,7,2006,21,30,0
2,22328,5,4,2,2003,13,15,0
3,102,10,7,9,2005,11,8,0
5,3782,9,23,4,2010,18,0,0
6,146,10,21,2,2004,6,0,0
2,631,2,27,11,2012,19,30,0
4,4009,2,31,5,2007,2,1,0
2,8422,7,21,1,2003,19,30,0
6,1240,1,18,10,2014,2,41,0
5,3050,1,4,9,2009,9,0,0
7,2265,4,10,10,2010,11,32,0
2,4355,4,2,5,2006,11,0,0
7,6190,4,14,1,2007,22,0,0
4,6986,7,10,7,2003,4,0,0
2,4317,4,12,6,2007,15,0,0
4,4090,1,29,6,2006,21,15,0
2,203,2,22,7,2014,12,30,0
6,9367,4,10,9,2005,0,1,0
6,4935,7,1,12,2012,20,46,0
3,648,2,21,8,2013,12,10,0
3,4571,10,12,6,2013,16,0,0
1,11847,7,9,1,2006,14,0,0
5,5305,7,19,3,2004,0,30,0
2,3131,10,12,6,2007,12,12,0
1,28,4,4,2,2013,18,4,0
4,682,10,13,11,2008,12,35,0
7,3532,3,17,5,2009,22,30,0
3,1862,5,15,9,2004,19,41,0
4,5550,8,15,12,2005,17,10,0
1,6413,7,15,10,2012,23,0,0
2,1223,5,6,2,2007,21,0,0
2,7670,4,26,6,2007,20,0,0
2,6338,6,15,10,2013,18,44,0
6,1121,10,25,12,2004,0,30,0
6,2167,2,29,11,2014,18,0,0
3,7866,6,7,1,2009,10,30,0
1,8788,7,5,1,2004,14,0,0
2,1254,2,28,10,2014,22,30,0
2,8143,5,25,12,2007,9,48,0
6,125,2,6,11,2010,22,0,0
7,1024,1,26,8,2012,22,25,0
2,13,3,25,11,2008,0,1,0
2,3301,2,2,11,2010,2,17,0
5,2301,5,16,5,2014,16,0,0
4,3725,10,3,4,2003,19,53,0
5,5211,3,17,10,2003,20,25,0
3,6751,3,19,3,2014,8,45,0
7,14610,5,11,9,2005,15,30,0
7,36,2,24,3,2013,0,24,0
7,2265,4,5,6,2005,14,0,0
2,1304,5,19,10,2010,15,54,0
7,1895,3,12,8,2012,19,51,0
2,3022,2,30,10,2012,22,20,0
5,3376,10,26,12,2014,1,50,0
1,15701,5,1,3,2004,0,1,0
3,125,2,16,10,2013,4,35,0
7,14851,9,18,12,2005,23,0,0
4,497,8,8,9,2011,23,53,0
6,12222,5,12,1,2008,20,0,0
6,7869,4,27,11,2004,17,56,0
4,55,2,15,12,2005,0,1,0
5,5444,10,26,11,2004,10,0,0
6,2598,2,11,2,2006,18,0,0
1,9939,9,27,10,2014,16,0,0
2,2848,2,27,5,2008,11,39,0
7,10412,9,29,6,2008,20,0,0
3,1554,2,23,2,2011,8,5,0
4,11008,6,5,10,2006,16,55,0
1,54,1,7,2,2011,20,18,0
4,36,2,27,7,2006,11,16,0
3,9207,6,27,1,2010,7,0,0
5,365,1,15,6,2007,14,30,0
3,7269,1,1,10,2014,8,30,0
3,1090,4,1,6,2005,0,1,0
1,14529,9,21,7,2008,18,10,0
1,1255,6,16,9,2013,10,26,0
6,125,2,4,4,2009,13,0,0
3,1195,9,22,1,2014,19,39,0
5,383,6,4,10,2013,16,5,0
3,8352,3,7,3,2007,9,0,0
5,8544,5,9,3,2012,19,0,0
4,9077,4,3,10,2013,9,23,0
4,890,5,29,12,2005,1,31,0
2,7677,1,7,3,2006,20,0,0
6,15348,3,6,5,2006,7,0,0
1,235,4,1,4,2013,13,5,0
6,9629,5,30,5,2009,10,5,0
1,1091,10,6,3,2006,10,33,0
5,4603,5,20,3,2015,14,45,0
2,125,2,9,11,2004,16,30,0
4,595,7,17,5,2007,19,30,0
2,21724,3,7,12,2004,1,45,0
6,2706,10,5,9,2009,14,30,0
6,1083,1,5,10,2013,9,12,0
6,7987,3,30,10,2004,13,27,0
5,1717,2,23,7,2004,14,20,0
2,1291,1,25,7,2006,12,0,0
7,2869,10,31,7,2005,8,5,0
6,408,2,9,3,2013,15,20,0
5,11089,4,28,7,2006,12,0,0
2,146,10,27,4,2004,12,0,0
1,938,1,5,1,2009,17,30,0
1,1948,3,19,1,2015,1,55,0
4,2167,2,21,2,2013,12,35,0
4,3337,4,21,4,2011,18,15,0
1,9126,3,8,7,2013,22,37,0
4,7068,10,6,3,2008,11,53,0
1,27,5,18,8,2003,11,30,0
3,4855,3,29,4,2009,7,45,0
2,18771,4,22,3,2011,2,0,0
2,981,2,21,7,2009,23,0,0
2,6612,7,18,3,2014,11,55,0
2,20495,5,31,10,2006,23,0,0
7,9563,6,7,9,2008,23,29,0
1,8566,6,21,3,2005,8,0,0
3,14415,8,13,10,2004,20,0,0
2,5276,4,26,7,2011,11,47,0
6,982,9,27,8,2011,4,30,0
6,4582,1,23,8,2008,19,50,0
7,702,10,30,11,2008,13,30,0
7,3537,4,22,3,2015,17,15,0
3,2661,1,29,12,2010,11,15,0
5,912,10,31,5,2013,15,30,0
4,4140,10,12,1,2012,11,57,0
1,974,8,15,10,2012,17,13,0
3,1597,8,17,10,2007,12,8,0
6,64,4,5,4,2014,16,0,0
2,3133,5,16,10,2012,20,3,0
6,1496,5,22,9,2012,13,0,0
1,12332,9,15,5,2006,22,0,0
3,10803,3,7,1,2009,8,24,0
3,2838,2,29,5,2013,11,33,0
7,125,2,7,9,2014,16,0,0
1,2869,10,4,10,2010,17,46,0
6,1597,8,23,8,2014,16,20,0
6,12319,1,20,10,2007,0,1,0
3,7068,10,5,10,2011,21,28,0
5,5817,6,26,8,2005,12,0,0
5,1943,2,7,3,2008,11,0,0
1,125,2,12,5,2008,11,0,0
1,14040,10,8,6,2009,2,35,0
7,1776,5,15,6,2008,0,20,0
5,1351,8,25,8,2006,13,30,0
3,2543,5,1,10,2008,16,30,0
7,11716,4,11,9,2011,11,13,0
6,15912,7,1,6,2013,22,30,0
3,125,2,2,5,2012,16,0,0
6,2391,2,14,7,2007,21,45,0
7,15021,3,18,12,2005,22,0,0
7,1567,5,1,7,2007,12,0,0
5,6297,5,21,9,2012,17,0,0
3,9090,9,18,2,2009,0,1,0
5,16984,8,16,11,2007,20,11,0
6,3419,8,1,11,2003,15,0,0
3,1081,9,8,2,2012,13,44,0
7,340,6,20,5,2012,16,25,0
1,5307,8,12,7,2010,12,30,0
4,7320,2,21,4,2005,23,30,0
1,125,2,22,1,2007,7,40,0
3,125,2,5,3,2008,4,34,0
4,1221,2,16,6,2011,3,0,0
3,1853,8,5,3,2008,10,0,0
2,11,10,28,4,2015,20,0,0
7,1730,10,17,10,2004,14,45,0
5,11848,7,24,1,2014,2,57,0
4,2855,1,16,6,2005,21,0,0
3,1150,2,7,3,2007,11,0,0
3,144,4,21,9,2005,23,40,0
2,5241,5,25,11,2003,14,0,0
4,2041,10,26,6,2003,16,0,0
3,2616,1,23,1,2013,10,0,0
5,9620,6,14,11,2003,15,25,0
3,6764,3,17,9,2014,16,24,0
5,6867,2,7,3,2008,7,33,0
3,5370,2,9,8,2006,18,0,0
5,125,2,20,2,2009,16,0,0
6,7219,9,24,1,2015,18,30,0
5,4843,4,25,8,2006,8,20,0
2,12658,6,3,10,2006,15,0,0
2,4655,3,27,7,2010,13,7,0
1,2229,5,5,1,2009,10,15,0
7,171,1,18,11,2012,14,44,0
1,5640,9,29,3,2004,8,0,0
7,22,10,23,3,2014,2,15,0
1,8662,6,19,7,2004,18,0,0
2,1469,3,6,3,2007,4,30,0
4,6249,8,19,2,2015,12,30,0
1,2592,2,12,5,2008,8,0,0
6,6316,9,5,4,2003,20,30,0
2,4090,1,5,8,2008,19,45,0
3,3991,8,1,4,2015,12,10,0
1,3,5,31,10,2005,8,30,0
7,14606,2,20,6,2010,1,0,0
4,704,2,17,9,2009,18,29,0
6,3201,2,12,12,2009,2,25,0
3,5649,3,10,1,2007,15,10,0
4,125,2,21,8,2014,12,50,0
1,4626,9,26,12,2005,16,0,0
7,11008,6,14,2,2010,10,55,0
5,666,2,4,11,2005,11,15,0
1,15314,9,21,7,2008,7,50,0
5,2607,2,17,11,2006,2,49,0
3,5585,4,4,3,2015,17,50,0
1,109,1,15,4,2013,10,10,0
6,125,2,11,7,2009,17,55,0
7,14289,9,15,7,2007,7,30,0
7,990,1,27,2,2005,11,30,0
3,88,2,7,1,2015,21,45,0
7,5444,10,8,8,2004,9,24,0
7,7416,3,1,6,2014,13,50,0
7,4535,1,1,6,2014,4,0,0
4,797,4,13,1,2011,0,15,0
4,6169,6,27,6,2013,21,15,0
7,40,1,24,10,2010,5,0,0
7,817,2,11,9,2005,20,15,0
