"day","address","location","date","month","year","hour","min","DRIVINGUNDERTHEINFLUENCE"
7,1224,1,14,2,2010,1,10,0
7,10813,3,1,7,2007,21,20,0
2,600,3,11,5,2004,17,50,0
7,3140,3,8,8,2004,23,58,0
3,11527,8,20,8,2003,23,30,0
2,3627,5,2,4,2013,21,0,0
7,5710,5,31,7,2005,18,0,0
4,4569,7,10,7,2014,15,0,0
3,1884,3,17,10,2007,7,0,0
2,1573,2,11,11,2008,23,58,0
6,8223,2,8,8,2009,10,0,0
5,8037,2,4,4,2003,20,0,0
1,643,4,29,10,2007,21,49,0
2,5073,3,30,9,2003,12,20,0
6,4473,5,24,9,2005,15,0,0
6,504,4,20,9,2008,6,26,0
7,1899,5,29,6,2003,17,3,0
6,7962,2,5,4,2003,14,0,0
6,4971,3,3,12,2005,12,1,0
3,4410,4,30,4,2003,19,0,0
7,10762,6,8,10,2006,22,0,0
6,7269,1,24,1,2015,1,55,0
1,157,10,17,10,2011,21,40,0
4,744,10,13,12,2007,13,55,0
6,18313,4,11,2,2006,5,20,0
2,125,2,7,1,2003,10,40,0
4,621,3,24,3,2011,16,15,0
2,125,2,18,8,2009,13,0,0
6,468,2,2,7,2005,20,53,0
1,1913,5,12,5,2008,18,0,0
1,7784,2,2,8,2004,14,0,0
3,263,1,18,5,2005,13,45,0
5,925,2,3,4,2009,19,50,0
4,21770,1,1,4,2004,0,13,0
4,2405,5,24,8,2006,21,25,0
1,476,9,18,9,2006,17,30,0
1,6077,2,15,5,2006,16,42,0
5,8487,7,21,3,2008,13,0,0
4,588,4,20,3,2008,22,58,0
5,2433,3,23,9,2005,12,30,0
7,16349,7,23,9,2012,19,30,0
1,2588,1,27,10,2014,4,42,0
6,8783,5,10,8,2013,10,0,0
7,653,10,11,8,2013,21,8,0
5,366,10,10,3,2006,22,50,0
5,9469,3,15,1,2010,17,0,0
6,2911,10,9,2,2008,17,2,0
3,2992,9,5,8,2009,21,30,0
6,5318,5,16,5,2009,23,30,0
6,5781,1,28,6,2014,20,49,0
5,927,1,6,5,2005,8,31,0
6,14173,8,11,1,2014,22,15,0
7,5969,5,12,3,2006,14,45,0
3,5763,3,30,4,2014,13,30,0
3,12235,3,16,11,2005,18,7,0
1,5851,3,21,2,2005,17,15,0
1,5773,4,9,11,2009,17,40,0
1,6972,2,26,12,2011,14,36,0
1,947,2,28,4,2003,22,0,0
3,22,10,15,5,2013,1,55,0
5,3725,10,1,12,2006,22,22,0
1,5479,5,17,3,2003,16,0,0
6,3796,3,13,7,2013,19,30,0
2,2626,1,29,5,2012,0,5,0
7,1533,5,11,7,2004,19,0,0
7,2119,10,21,9,2008,22,45,0
1,538,8,27,11,2006,1,22,0
2,125,2,3,4,2012,16,0,0
4,10321,9,18,4,2013,12,0,0
7,1673,5,30,6,2013,0,1,0
7,125,2,14,8,2011,21,0,0
2,13322,7,2,3,2004,23,30,0
6,9598,9,23,10,2010,19,30,0
7,73,7,14,6,2009,14,0,0
5,2472,8,27,6,2008,2,31,0
6,717,2,26,8,2006,19,30,0
3,5030,3,7,1,2004,12,30,0
4,1116,2,2,11,2006,19,0,0
2,1019,5,4,3,2008,15,0,0
4,559,6,18,9,2014,13,0,0
7,7604,4,26,8,2007,22,0,0
7,98,4,6,4,2008,17,14,0
1,9201,9,18,8,2008,7,45,0
2,14580,8,26,11,2013,15,50,0
3,1453,10,4,8,2004,20,0,0
6,12054,7,12,1,2008,20,0,0
1,435,10,2,2,2004,14,0,0
7,2041,10,10,2,2013,2,4,0
1,2945,3,2,5,2011,8,0,0
7,1179,5,24,8,2008,22,45,0
1,5481,4,8,7,2013,17,40,0
6,7235,3,7,3,2009,10,0,0
7,435,10,20,5,2007,21,11,0
1,4521,3,3,8,2009,9,15,0
3,7631,7,4,8,2004,13,0,0
6,6991,8,30,10,2004,0,20,0
5,6041,6,24,3,2006,19,30,0
5,7775,3,9,1,2015,21,0,0
5,392,4,11,2,2011,18,20,0
7,7757,4,14,8,2011,10,4,0
1,501,4,4,4,2005,11,0,0
6,6665,1,7,2,2015,12,30,0
2,428,4,12,5,2009,13,45,0
2,2933,8,28,6,2011,11,50,0
2,1975,2,1,6,2010,12,0,0
6,7735,2,18,6,2005,23,30,0
3,2801,9,13,11,2013,19,0,0
1,14528,6,25,6,2012,3,50,0
6,6184,3,10,3,2007,15,20,0
5,1641,2,9,8,2013,21,30,0
1,1220,10,11,12,2006,1,45,0
3,20542,9,27,7,2005,18,30,0
1,12319,1,11,12,2006,0,1,0
5,3846,5,30,12,2011,13,0,0
4,10372,6,28,12,2006,11,0,0
2,4949,5,28,10,2003,18,0,0
6,511,4,24,1,2015,10,43,0
2,15726,6,21,12,2004,18,15,0
7,3847,8,30,12,2012,2,30,0
5,408,2,16,11,2012,13,0,0
6,10066,4,7,8,2004,13,44,0
5,925,2,30,5,2008,20,25,0
6,4140,10,8,3,2014,21,8,0
2,271,9,17,5,2005,23,40,0
4,673,10,5,4,2007,8,24,0
3,7114,6,2,9,2009,18,5,0
3,408,2,22,7,2009,11,45,0
2,4944,7,27,12,2011,2,34,0
7,116,5,28,8,2005,17,0,0
5,4286,6,3,9,2004,20,54,0
2,14456,9,10,12,2013,15,50,0
1,425,5,6,8,2012,22,0,0
7,19573,4,3,7,2005,16,0,0
6,12258,7,15,6,2013,10,0,0
7,2010,5,27,1,2013,20,0,0
1,2723,5,27,5,2013,8,0,0
1,242,10,18,2,2013,16,30,0
1,13368,3,9,8,2010,18,30,0
3,22430,5,12,5,2004,19,30,0
6,5570,2,13,7,2013,15,0,0
4,5496,1,29,12,2005,12,40,0
7,2008,5,28,1,2007,6,0,0
3,2855,1,23,1,2008,18,35,0
4,6143,1,26,12,2013,15,14,0
2,652,2,20,2,2007,17,30,0
6,468,2,14,6,2014,10,30,0
5,144,4,23,3,2012,10,45,0
5,2150,3,1,11,2013,0,1,0
3,1653,3,22,3,2006,12,20,0
4,423,6,15,11,2012,14,0,0
3,147,5,7,4,2010,12,0,0
4,19116,9,3,4,2003,15,0,0
7,5674,1,2,12,2012,14,30,0
3,18087,3,3,10,2007,10,0,0
3,435,10,21,3,2012,1,36,0
1,985,4,6,8,2012,19,0,0
2,6248,2,3,9,2013,11,0,0
6,2096,8,29,5,2004,15,30,0
5,532,2,5,9,2003,1,30,0
5,4981,9,6,2,2004,19,20,0
7,5141,6,19,6,2005,2,0,0
1,3439,5,30,5,2005,18,40,0
4,4308,8,22,9,2011,20,14,0
2,429,9,4,9,2012,8,0,0
2,11251,4,4,4,2006,20,30,0
2,709,7,10,7,2012,12,45,0
4,309,2,24,8,2006,15,15,0
6,408,2,20,9,2014,9,40,0
7,511,4,29,6,2014,11,30,0
6,94,1,27,1,2007,23,30,0
3,125,2,4,9,2013,12,0,0
3,967,4,13,6,2012,23,14,0
6,10686,7,14,12,2013,11,0,0
2,3180,10,2,11,2010,16,1,0
7,550,3,24,8,2003,16,0,0
2,83,2,9,6,2009,12,0,0
1,5934,4,4,2,2008,17,0,0
7,144,4,13,7,2014,12,5,0
4,689,7,8,1,2015,10,0,0
2,2891,5,27,7,2010,3,27,0
2,501,4,22,1,2013,8,54,0
3,9112,5,26,11,2014,16,44,0
5,6157,9,1,6,2012,11,0,0
2,2318,4,20,9,2011,20,21,0
7,3854,4,4,4,2004,14,38,0
6,1043,1,11,7,2009,1,30,0
4,390,5,6,8,2009,17,2,0
6,9904,3,5,9,2009,10,45,0
6,1790,1,27,3,2010,10,30,0
2,7506,5,20,1,2015,19,30,0
5,3773,3,17,11,2006,20,0,0
5,1556,5,20,5,2005,8,0,0
6,268,1,12,1,2013,21,0,0
6,2755,2,17,7,2010,23,27,0
7,9101,8,6,6,2010,13,0,0
2,7841,2,23,12,2008,0,57,0
3,14444,8,11,12,2013,13,30,0
2,987,4,9,2,2010,19,30,0
2,6282,1,11,5,2004,19,30,0
4,4929,3,31,5,2012,7,39,0
5,17300,3,13,1,2006,16,30,0
3,7008,1,29,10,2014,22,0,0
2,6027,8,1,6,2010,20,21,0
7,8805,7,24,8,2003,23,0,0
1,13452,6,23,1,2006,17,35,0
1,11299,3,1,5,2006,13,0,0
4,7722,1,3,10,2013,10,0,0
1,4999,8,6,8,2007,16,0,0
2,1462,4,30,9,2003,18,30,0
3,1150,2,6,10,2010,9,20,0
6,1590,7,17,5,2003,0,45,0
5,1951,2,8,4,2005,23,52,0
3,9405,4,9,12,2009,13,0,0
1,166,10,31,5,2010,23,51,0
3,9145,6,26,11,2014,5,45,0
4,9051,7,27,11,2014,18,30,0
4,6083,2,5,5,2011,11,30,0
4,2345,3,6,2,2003,23,0,0
4,7056,5,24,3,2005,8,45,0
6,10032,9,18,10,2014,13,15,0
5,4936,6,17,5,2013,23,0,0
7,5690,8,29,6,2008,11,13,0
6,12103,4,11,1,2003,15,18,0
6,3924,8,26,12,2009,15,31,0
1,4019,4,22,2,2010,12,15,0
2,10265,8,30,5,2006,20,0,0
4,4252,5,7,2,2008,20,15,0
6,549,4,27,7,2013,2,0,0
5,3526,5,4,5,2007,10,0,0
5,361,2,21,2,2014,23,41,0
7,5633,8,17,1,2010,10,0,0
4,1827,2,4,9,2008,1,20,0
5,9583,3,22,8,2003,16,40,0
3,1062,5,16,5,2007,12,15,0
5,3725,10,26,1,2007,2,15,0
6,4832,4,22,5,2010,18,47,0
7,946,1,5,12,2010,10,0,0
3,10594,4,1,4,2009,0,1,0
3,8471,4,5,3,2003,1,10,0
4,164,4,8,2,2007,0,5,0
5,15354,2,28,6,2013,16,1,0
6,5743,3,11,12,2004,21,35,0
4,365,1,18,10,2012,9,16,0
5,13510,9,25,3,2005,6,0,0
6,232,4,23,4,2005,3,28,0
2,4929,3,14,5,2013,8,41,0
6,126,8,22,3,2014,22,0,0
2,9404,8,25,12,2007,1,1,0
1,458,6,4,3,2013,13,0,0
6,125,2,26,3,2005,17,25,0
2,12227,3,25,11,2008,9,24,0
1,6145,4,12,12,2011,20,0,0
6,374,8,28,6,2014,16,25,0
2,10917,5,19,8,2003,19,0,0
4,10774,9,18,9,2014,9,0,0
6,8245,4,8,10,2011,16,10,0
6,1406,4,14,6,2008,17,25,0
7,594,8,8,3,2015,11,15,0
6,2626,1,12,1,2008,12,40,0
3,8814,6,16,4,2008,5,0,0
7,1809,10,9,9,2007,10,25,0
1,83,2,6,2,2012,19,36,0
2,144,4,8,7,2014,11,24,0
3,9535,7,31,5,2006,17,0,0
6,15854,9,19,4,2003,0,34,0
6,2564,5,2,7,2005,7,8,0
2,102,10,18,2,2003,9,22,0
4,673,10,6,9,2007,9,0,0
5,8610,5,30,10,2009,15,6,0
6,36,2,8,9,2012,13,35,0
2,6862,8,29,4,2003,6,59,0
4,14171,3,23,2,2006,21,0,0
2,125,2,20,3,2012,4,20,0
5,784,2,12,12,2003,9,45,0
3,2862,10,30,4,2008,15,20,0
2,6202,7,25,1,2005,10,23,0
3,779,2,13,1,2010,14,0,0
1,7849,4,18,4,2011,12,17,0
1,1117,4,3,9,2012,20,5,0
6,1155,2,20,9,2014,18,0,0
1,4389,6,2,2,2015,21,0,0
3,16848,8,13,5,2009,8,0,0
1,12953,7,11,1,2010,8,14,0
1,927,1,28,9,2009,14,40,0
6,491,3,7,5,2011,2,40,0
4,1879,3,11,8,2011,21,40,0
4,3313,5,1,7,2010,23,0,0
5,138,2,11,3,2011,13,54,0
5,2470,2,7,3,2014,23,45,0
1,3825,1,14,6,2010,0,1,0
4,3539,8,8,7,2004,12,0,0
4,4621,8,5,3,2009,15,50,0
3,125,2,11,1,2006,12,0,0
3,3186,5,8,8,2012,20,0,0
4,4110,2,5,10,2006,15,0,0
4,1567,5,21,8,2014,8,2,0
5,2909,2,3,10,2003,11,25,0
2,2496,3,19,10,2010,11,0,0
7,8680,4,14,12,2003,17,0,0
4,2879,5,4,10,2007,23,25,0
6,16615,9,23,4,2005,22,30,0
7,18663,7,24,4,2011,20,0,0
6,628,8,5,6,2010,19,20,0
4,8895,3,11,6,2009,10,0,0
2,736,4,2,5,2006,12,35,0
3,349,2,1,10,2014,18,13,0
3,5430,8,16,5,2012,15,40,0
6,3266,5,9,9,2006,1,10,0
2,402,4,12,5,2015,14,30,0
6,5464,5,1,1,2011,1,12,0
1,872,2,28,5,2007,21,0,0
6,8298,1,21,5,2005,23,0,0
2,2933,8,21,8,2007,22,0,0
5,1267,5,1,5,2015,21,31,0
3,1300,6,27,1,2010,6,30,0
4,6334,6,16,9,2004,20,15,0
6,1182,5,2,5,2015,10,40,0
2,125,2,10,8,2010,1,0,0
7,1263,2,30,1,2005,2,0,0
3,5679,2,27,11,2013,2,46,0
3,4779,5,10,1,2007,4,0,0
4,1076,5,5,4,2012,18,0,0
1,7779,2,1,10,2012,11,0,0
5,232,4,9,3,2012,3,50,0
1,9271,2,30,9,2013,20,5,0
6,9829,8,3,12,2011,19,30,0
4,18020,8,21,8,2008,9,25,0
5,3725,10,5,9,2008,16,25,0
1,11669,4,10,1,2011,22,0,0
4,897,2,14,11,2013,12,0,0
7,10755,6,25,4,2010,1,27,0
4,6683,3,5,10,2006,0,1,0
2,1760,10,20,9,2005,10,50,0
5,511,4,31,10,2014,22,30,0
2,36,2,30,10,2012,18,0,0
4,125,2,25,12,2008,21,30,0
1,3961,4,8,6,2009,1,0,0
2,7731,9,9,3,2010,17,53,0
3,4624,9,17,11,2010,10,30,0
5,5694,9,30,5,2014,2,30,0
2,2409,2,28,9,2004,9,47,0
2,10303,1,25,1,2011,12,40,0
3,88,2,18,4,2007,20,30,0
1,10484,4,23,1,2006,21,0,0
3,283,10,28,5,2008,11,0,0
4,12529,6,18,4,2013,7,30,0
6,6478,9,30,6,2007,22,0,0
2,103,1,19,9,2006,2,0,0
7,1220,10,30,12,2007,0,35,0
6,3177,8,30,6,2012,19,39,0
6,872,2,24,8,2013,14,10,0
3,21860,3,26,11,2003,13,9,0
7,7858,8,11,9,2005,15,0,0
7,5702,8,13,3,2005,18,0,0
7,4704,6,25,1,2009,5,35,0
4,21785,2,3,4,2003,9,21,0
7,146,10,24,2,2013,15,0,0
4,125,2,4,11,2010,21,30,0
2,6483,1,26,7,2011,8,30,0
5,8977,8,23,1,2004,22,0,0
1,8067,5,17,4,2006,16,0,0
7,511,4,22,3,2015,2,18,0
3,501,4,4,10,2006,16,0,0
3,14179,7,1,12,2010,15,6,0
5,5549,3,22,8,2003,8,28,0
7,17805,7,8,2,2004,20,0,0
6,15551,9,17,5,2008,6,15,0
3,158,2,13,10,2004,5,5,0
5,5769,7,24,2,2012,0,1,0
4,11251,4,28,6,2007,17,8,0
4,872,2,25,1,2007,15,18,0
4,6814,9,22,1,2009,7,4,0
2,4139,9,23,1,2007,1,30,0
3,16817,3,2,11,2005,18,0,0
3,5832,7,12,12,2012,19,0,0
3,11785,3,25,6,2014,0,3,0
6,11206,9,23,8,2014,3,55,0
3,5159,7,11,11,2009,16,30,0
2,893,10,19,2,2008,18,10,0
3,5901,5,24,8,2005,7,50,0
7,18153,8,18,12,2011,11,0,0
7,125,2,8,10,2006,12,10,0
3,408,2,14,11,2007,18,15,0
2,7849,4,28,10,2014,12,22,0
6,16633,1,1,7,2006,18,30,0
1,1297,1,10,11,2003,5,55,0
5,14853,8,26,8,2005,10,0,0
3,6562,4,17,11,2010,19,30,0
1,840,5,2,2,2015,21,5,0
7,7452,9,15,8,2010,13,0,0
6,501,4,24,1,2015,2,40,0
1,7935,8,26,5,2003,23,0,0
6,910,5,12,2,2011,14,0,0
4,6420,2,10,7,2008,13,13,0
6,5269,6,19,11,2005,11,0,0
7,1233,4,1,1,2012,0,1,0
7,11436,6,9,2,2003,16,30,0
7,125,2,27,7,2014,16,0,0
1,2436,5,15,4,2013,19,0,0
5,1427,1,11,3,2005,23,5,0
3,5398,1,4,3,2015,6,6,0
7,4137,9,14,11,2004,23,0,0
1,1620,10,26,11,2012,0,1,0
3,355,2,12,11,2014,13,40,0
4,2123,5,14,7,2005,13,31,0
7,11149,7,24,8,2014,22,0,0
4,2555,5,30,6,2011,16,0,0
4,11382,7,18,4,2013,9,43,0
6,559,6,26,6,2004,19,10,0
6,7514,8,28,7,2012,22,0,0
7,1404,7,20,9,2009,18,50,0
5,11112,6,18,6,2010,21,0,0
6,4280,4,23,4,2005,19,0,0
4,216,6,21,4,2005,18,0,0
2,4122,1,8,2,2011,22,30,0
6,4803,9,27,6,2009,17,20,0
5,6254,8,7,4,2006,2,3,0
5,925,2,30,5,2008,21,20,0
6,602,2,18,4,2009,13,0,0
6,5717,9,28,6,2003,10,0,0
1,11203,4,15,3,2004,8,0,0
3,6858,5,24,1,2007,17,30,0
4,1950,2,17,5,2007,11,0,0
1,4880,2,8,12,2014,10,26,0
6,16271,5,20,5,2006,0,1,0
5,6855,8,29,6,2012,20,0,0
1,11843,5,12,5,2003,2,55,0
4,3738,8,19,8,2004,17,0,0
6,77,10,6,4,2013,3,0,0
4,359,10,16,5,2013,12,45,0
3,985,4,12,11,2014,19,30,0
5,16898,3,14,5,2004,10,2,0
2,957,2,27,10,2009,21,39,0
6,2340,3,5,11,2005,23,17,0
5,5093,2,8,8,2014,14,25,0
2,594,8,8,2,2011,20,20,0
6,15888,8,10,7,2004,20,0,0
2,5532,3,22,2,2011,11,30,0
4,11161,4,24,2,2011,12,30,0
6,4717,5,27,8,2011,16,0,0
2,1042,3,19,4,2011,18,28,0
4,11565,4,24,3,2011,16,0,0
3,1907,5,22,1,2014,20,0,0
2,4140,10,5,2,2013,14,20,0
1,10669,5,20,12,2004,15,0,0
4,10708,4,18,10,2012,13,43,0
5,3364,5,3,10,2003,13,57,0
3,2041,10,28,10,2009,11,44,0
5,2619,5,27,1,2012,1,45,0
1,3532,3,16,2,2009,12,23,0
4,16618,6,28,12,2006,10,23,0
5,125,2,3,4,2009,9,26,0
3,468,2,21,9,2011,23,0,0
3,4214,10,12,1,2011,23,33,0
4,141,6,7,8,2014,22,0,0
6,6566,3,31,10,2009,13,14,0
7,2328,5,1,12,2013,12,0,0
1,164,4,28,4,2008,17,22,0
5,592,9,2,11,2007,17,0,0
3,5932,5,15,11,2006,17,55,0
5,8969,7,27,7,2012,13,0,0
7,13583,4,26,3,2006,21,15,0
2,517,2,9,1,2007,0,15,0
1,10569,9,11,11,2013,20,0,0
4,13208,4,13,7,2006,2,20,0
7,359,10,25,7,2004,15,0,0
6,1408,8,13,12,2014,15,0,0
6,7075,7,3,5,2003,12,0,0
3,2118,5,5,4,2006,18,27,0
5,1555,2,5,9,2003,13,45,0
6,2119,10,12,3,2011,18,28,0
3,7039,5,26,5,2004,5,40,0
3,9205,8,8,2,2006,12,10,0
5,12801,3,16,5,2014,1,0,0
1,3868,7,30,9,2013,14,0,0
6,1790,1,29,5,2004,14,0,0
2,4393,5,3,3,2009,15,0,0
5,4062,4,22,8,2014,15,40,0
4,7068,10,24,7,2003,3,28,0
5,20271,3,17,10,2008,0,15,0
3,8223,2,14,5,2008,15,15,0
4,4981,9,20,2,2003,8,15,0
4,15136,8,19,8,2004,17,0,0
1,1063,1,30,3,2009,18,0,0
7,3726,4,13,3,2005,19,28,0
3,13229,9,23,12,2009,22,0,0
7,14158,8,29,7,2012,20,0,0
5,10744,6,19,9,2014,2,40,0
5,8973,1,22,9,2006,0,5,0
5,167,5,25,2,2005,12,0,0
7,468,2,26,3,2006,14,15,0
5,3301,2,23,4,2010,20,43,0
6,10070,5,20,4,2013,21,30,0
6,10644,9,24,3,2012,20,0,0
5,1809,10,4,11,2005,7,40,0
3,7759,7,24,2,2010,0,5,0
7,3396,10,28,12,2014,11,15,0
3,9069,5,28,5,2008,17,45,0
4,2320,9,13,12,2012,17,37,0
2,11638,3,23,12,2008,4,40,0
7,125,2,13,7,2014,12,0,0
5,5953,9,6,10,2006,0,1,0
7,1765,6,13,2,2005,5,20,0
7,2880,3,11,1,2009,18,50,0
2,2368,6,24,1,2006,19,0,0
4,3007,8,17,10,2013,13,27,0
2,1351,8,15,5,2007,22,0,0
7,1135,4,30,12,2012,22,0,0
2,8006,7,25,11,2008,19,0,0
2,1130,2,30,9,2003,11,40,0
4,10030,5,16,10,2003,16,30,0
6,1291,1,2,7,2011,13,0,0
6,745,1,5,5,2007,21,0,0
5,5600,5,24,7,2009,20,8,0
3,4645,5,22,3,2006,9,15,0
4,1485,5,26,8,2010,20,30,0
6,17241,9,10,9,2005,8,0,0
4,2195,5,18,3,2004,14,30,0
7,11383,7,11,2,2007,7,45,0
3,125,2,9,12,2009,8,30,0
1,1555,2,24,11,2008,22,43,0
3,518,10,21,9,2011,5,43,0
5,501,4,4,5,2012,15,50,0
5,390,5,3,5,2013,20,27,0
4,6154,3,22,1,2015,16,0,0
5,125,2,14,6,2013,11,0,0
6,21780,3,1,11,2003,2,19,0
7,13939,8,4,5,2008,10,0,0
6,2490,3,27,8,2011,23,30,0
1,4350,5,20,3,2006,8,0,0
2,673,10,3,3,2009,10,39,0
4,1776,5,17,5,2007,8,45,0
3,11945,6,25,7,2012,12,45,0
7,10840,5,13,3,2005,21,43,0
4,2306,5,22,2,2007,23,21,0
3,7912,8,21,9,2011,18,0,0
2,10944,3,29,6,2010,17,0,0
7,8379,3,21,4,2013,6,30,0
2,7315,1,29,4,2014,17,15,0
1,2811,1,7,6,2004,22,0,0
7,2348,1,19,4,2015,10,15,0
3,1695,3,29,4,2015,20,0,0
2,1809,10,9,12,2014,11,0,0
1,9547,5,3,4,2006,10,41,0
7,8036,2,30,11,2003,18,40,0
7,2794,7,23,5,2010,15,0,0
4,2601,3,2,9,2004,20,47,0
5,9985,3,2,12,2011,13,0,0
3,4979,7,2,4,2003,19,0,0
5,356,3,20,4,2012,13,48,0
3,7068,10,9,2,2005,16,30,0
5,9453,5,7,2,2003,17,30,0
2,644,1,25,11,2014,16,30,0
6,232,4,1,11,2003,22,30,0
7,1074,3,28,6,2009,12,35,0
4,83,2,24,2,2011,19,10,0
5,4273,4,14,1,2011,22,0,0
6,4047,3,11,8,2007,12,57,0
4,974,8,28,12,2006,12,23,0
7,1156,8,9,9,2012,20,16,0
5,102,10,29,1,2010,9,50,0
6,433,8,26,1,2008,12,30,0
6,13065,5,9,10,2010,15,25,0
7,1157,2,29,6,2003,16,0,0
6,1588,9,15,1,2005,13,0,0
2,957,2,24,7,2012,19,49,0
7,772,10,26,3,2006,12,0,0
5,7475,9,17,9,2004,14,40,0
5,1090,4,28,7,2006,9,0,0
4,21880,2,13,11,2003,16,30,0
3,167,5,24,12,2008,15,0,0
1,6314,6,28,9,2009,0,49,0
4,3396,10,7,8,2014,21,20,0
3,3526,5,19,3,2008,13,0,0
3,125,2,2,5,2007,16,10,0
5,4258,6,16,6,2006,19,0,0
2,2944,2,22,3,2011,10,15,0
4,5130,4,10,7,2008,12,0,0
2,15,10,11,11,2003,7,50,0
3,8984,3,4,2,2009,15,0,0
2,1351,8,17,10,2006,7,58,0
1,727,4,21,7,2003,16,19,0
3,7728,9,21,1,2004,20,51,0
2,4308,8,30,3,2004,10,30,0
3,12518,1,7,7,2004,5,33,0
2,1525,4,20,4,2010,16,0,0
5,1012,4,26,7,2013,21,11,0
1,125,2,9,1,2006,9,45,0
6,11008,6,11,7,2009,16,0,0
2,1951,2,23,11,2004,8,3,0
6,5793,6,10,8,2013,7,0,0
6,9354,2,2,6,2007,23,23,0
4,9401,7,12,7,2012,0,14,0
3,4879,1,22,3,2006,16,30,0
3,5444,10,16,5,2012,13,0,0
4,6039,7,16,9,2004,19,42,0
3,9150,6,26,11,2014,0,56,0
5,4635,2,16,6,2006,14,18,0
3,1950,2,7,2,2007,13,15,0
7,5659,9,26,8,2012,3,38,0
3,2355,7,4,2,2009,6,42,0
4,255,10,5,2,2009,13,43,0
7,125,2,1,7,2012,23,55,0
7,6009,3,1,11,2009,17,0,0
5,11391,6,12,12,2008,18,30,0
2,998,5,26,6,2012,12,0,0
7,139,2,22,8,2004,13,33,0
6,7401,5,25,8,2012,3,0,0
3,1447,9,8,2,2006,2,52,0
5,771,1,20,9,2013,21,0,0
3,125,2,12,5,2004,16,0,0
2,2089,3,10,6,2003,9,10,0
1,5073,3,30,8,2004,9,20,0
4,10303,1,13,6,2013,21,0,0
1,2389,6,9,7,2012,10,40,0
1,9343,3,22,8,2005,1,30,0
3,1116,2,20,4,2011,18,30,0
3,501,4,29,10,2014,14,50,0
4,6695,5,6,10,2005,0,30,0
5,125,2,4,11,2011,13,29,0
2,2391,2,19,3,2013,0,55,0
6,656,9,30,11,2013,20,0,0
2,10195,9,17,9,2013,7,55,0
1,2927,2,21,7,2003,8,58,0
2,256,2,3,2,2004,16,20,0
6,8687,4,23,10,2010,11,0,0
2,1581,6,13,11,2012,15,0,0
5,3300,4,16,7,2010,16,30,0
4,125,2,7,2,2008,12,19,0
5,6267,6,6,8,2004,23,8,0
4,17072,4,15,10,2009,15,33,0
4,1780,4,27,11,2003,0,30,0
7,22253,3,22,2,2004,23,58,0
3,1761,1,8,3,2006,13,0,0
3,7689,3,26,6,2013,10,30,0
1,677,2,26,5,2014,3,45,0
6,19390,1,13,2,2010,19,55,0
6,125,2,16,7,2011,10,55,0
5,10318,9,7,10,2011,20,30,0
3,823,2,8,2,2012,15,0,0
7,1470,1,11,7,2004,12,24,0
6,213,4,12,7,2008,17,46,0
7,1768,10,1,6,2014,19,28,0
7,152,10,26,8,2012,16,5,0
5,28,4,20,2,2004,1,5,0
3,282,6,25,6,2014,18,0,0
1,3532,3,28,10,2013,7,32,0
2,2534,4,25,5,2004,21,10,0
5,10084,3,6,3,2009,16,0,0
6,1168,9,2,5,2015,12,0,0
3,1260,5,8,8,2012,13,46,0
7,1091,10,19,4,2009,1,20,0
3,1444,9,4,9,2013,22,33,0
4,6622,4,20,10,2011,9,5,0
1,322,5,16,3,2015,18,0,0
6,2059,9,25,8,2012,20,30,0
5,14035,8,14,12,2012,23,0,0
7,2931,2,24,9,2006,7,50,0
3,2782,5,18,4,2007,16,20,0
5,501,4,4,9,2009,19,0,0
2,15554,3,5,10,2010,8,0,0
5,2790,3,7,3,2014,12,59,0
1,22,10,8,8,2011,20,40,0
5,4837,9,1,11,2013,0,1,0
4,1262,9,30,4,2015,20,0,0
2,823,2,17,9,2013,3,10,0
2,377,5,18,2,2014,13,30,0
1,1400,7,31,3,2003,0,17,0
4,125,2,16,10,2014,15,55,0
3,4323,1,1,11,2006,0,1,0
7,3619,2,19,6,2005,14,0,0
5,2375,8,28,11,2014,0,7,0
5,1346,4,7,9,2007,21,0,0
4,4148,7,14,7,2005,15,0,0
1,277,10,1,5,2006,14,30,0
6,627,3,15,1,2005,21,0,0
7,11408,9,12,7,2009,20,43,0
1,299,9,21,7,2003,20,0,0
3,18,10,12,11,2014,11,23,0
5,7068,10,22,4,2005,19,50,0
3,4918,7,16,11,2005,7,30,0
1,1500,4,22,3,2010,21,15,0
2,1473,1,18,9,2007,17,0,0
1,125,2,10,12,2007,6,10,0
4,7825,4,26,6,2008,12,19,0
3,10483,8,13,7,2005,20,14,0
4,3965,3,9,2,2006,20,9,0
6,1325,6,12,1,2008,18,0,0
5,17684,7,30,10,2009,22,0,0
5,2768,8,4,11,2005,2,0,0
6,13017,6,9,2,2008,22,30,0
1,4114,10,19,3,2007,1,58,0
4,468,2,3,9,2009,15,15,0
5,4969,6,16,5,2014,1,51,0
4,17025,8,1,11,2012,20,45,0
3,1917,2,29,9,2004,20,5,0
4,11008,6,4,10,2007,15,0,0
4,3188,5,15,4,2004,23,0,0
3,12162,5,27,7,2005,4,34,0
3,756,3,2,11,2011,12,30,0
2,1181,2,11,7,2006,16,40,0
1,600,3,16,3,2015,22,0,0
2,7047,2,29,10,2013,23,17,0
1,4345,2,8,2,2010,10,20,0
7,1428,3,11,9,2011,12,30,0
2,166,10,2,10,2007,16,40,0
4,277,10,11,12,2008,20,28,0
