"day","address","location","date","month","year","hour","min","LIQUORLAWS"
4,1884,3,22,9,2005,19,0,0
2,232,4,17,5,2011,12,10,0
6,3664,4,20,9,2003,19,24,0
3,1954,10,4,2,2009,16,7,0
4,10989,7,24,2,2005,9,30,0
5,2755,2,3,4,2009,18,30,0
1,2571,1,22,3,2010,22,32,0
5,1428,3,11,1,2013,21,0,0
3,3762,1,7,1,2004,19,55,0
6,992,1,28,7,2007,11,20,0
3,12049,6,9,7,2014,9,0,0
5,435,10,19,9,2003,18,55,0
4,1012,4,5,2,2009,2,40,0
2,12670,8,4,9,2007,17,39,0
3,394,4,18,5,2005,15,30,0
1,1164,1,19,4,2010,19,35,0
3,309,2,7,1,2004,8,0,0
7,2855,1,14,2,2010,7,0,0
3,2270,1,3,10,2012,19,3,0
3,3796,3,7,1,2004,4,0,0
7,1091,10,28,7,2013,21,20,0
6,6837,5,11,1,2003,14,0,0
2,2265,4,4,9,2007,17,31,0
3,6558,8,12,12,2007,14,0,0
2,4988,4,13,6,2006,6,30,0
1,6477,1,8,8,2005,18,0,0
5,2076,6,1,7,2005,14,21,0
5,5773,4,24,7,2009,13,15,0
7,9270,3,12,3,2006,22,0,0
7,999,1,22,2,2015,1,0,0
6,872,2,22,3,2014,12,29,0
3,1973,9,21,1,2009,13,30,0
5,1966,7,13,12,2013,23,30,0
7,2118,5,8,5,2011,23,0,0
5,8533,2,18,9,2009,23,30,0
6,125,2,21,3,2015,13,0,0
2,357,4,22,12,2009,2,0,0
1,1233,4,6,2,2012,16,0,0
3,4214,10,12,1,2011,23,33,0
3,343,4,16,4,2014,22,15,0
6,2236,4,22,3,2003,16,28,0
3,12830,4,15,6,2011,15,0,0
4,435,10,8,1,2009,12,0,0
1,83,2,1,9,2003,12,15,0
6,3884,2,26,6,2004,22,30,0
3,37,2,15,4,2015,13,15,0
6,554,10,16,6,2007,2,47,0
3,6722,1,2,10,2013,5,27,0
5,3206,1,16,5,2014,18,30,0
6,5890,5,21,2,2015,21,30,0
2,4571,10,1,5,2012,6,20,0
6,601,9,29,1,2005,16,2,0
1,8580,8,6,3,2006,22,45,0
7,2910,1,12,9,2010,3,0,0
2,11153,5,29,4,2014,7,40,0
3,2035,10,10,7,2013,15,45,0
2,22084,1,19,8,2003,12,0,0
1,6040,9,14,4,2008,11,32,0
2,1449,1,15,4,2008,21,20,0
4,6101,5,25,8,2011,21,45,0
1,784,2,5,4,2010,10,15,0
4,164,4,10,12,2009,11,24,0
6,3920,1,12,8,2006,1,30,0
7,125,2,22,9,2013,17,31,0
7,4445,9,24,9,2006,1,10,0
5,374,8,26,12,2008,19,30,0
4,16535,7,7,2,2013,10,13,0
3,18809,7,25,1,2006,18,45,0
1,12477,8,30,3,2009,22,30,0
2,4628,9,18,8,2009,3,49,0
4,1568,9,23,8,2012,21,0,0
2,559,6,9,12,2003,13,10,0
4,2601,3,30,6,2011,19,45,0
7,1291,1,3,7,2011,14,45,0
1,44,6,22,7,2013,15,38,0
3,3111,3,7,3,2007,14,29,0
3,3047,8,24,6,2009,16,50,0
7,727,4,21,3,2004,16,45,0
2,194,3,1,5,2007,18,0,0
6,10099,3,27,8,2005,23,45,0
1,12121,5,7,7,2014,0,23,0
7,182,4,18,12,2005,10,22,0
3,198,1,19,9,2012,11,56,0
4,19012,5,6,2,2003,22,0,0
5,1319,2,1,5,2015,17,9,0
2,5658,5,3,3,2015,22,0,0
5,5146,8,27,1,2006,20,0,0
2,359,10,2,3,2004,18,35,0
6,3492,4,30,12,2006,1,30,0
6,1161,4,6,9,2003,15,30,0
3,292,5,22,1,2014,13,35,0
7,8119,8,28,12,2014,22,0,0
2,20763,9,16,10,2007,0,1,0
3,8903,9,23,1,2013,13,30,0
1,259,5,15,4,2013,21,0,0
6,198,1,28,12,2013,23,0,0
7,1119,2,25,1,2015,14,0,0
1,8680,4,25,12,2006,19,16,0
4,125,2,27,11,2008,10,0,0
5,4057,3,30,12,2011,14,20,0
4,1149,5,11,12,2014,14,0,0
1,14298,3,24,12,2012,8,54,0
2,9026,9,2,5,2006,9,0,0
5,4576,6,6,2,2015,7,0,0
6,11007,7,7,2,2009,0,1,0
6,4109,7,27,3,2010,15,0,0
2,12457,5,14,4,2009,16,23,0
5,1304,5,22,10,2010,0,15,0
7,125,2,11,7,2004,10,30,0
7,12963,6,19,10,2008,16,29,0
3,2064,2,9,12,2009,23,0,0
7,100,2,23,3,2003,0,30,0
3,12552,6,29,10,2003,20,0,0
6,1361,10,25,12,2004,0,28,0
5,125,2,27,7,2012,8,30,0
7,1007,5,19,4,2015,1,30,0
5,13271,9,6,10,2006,8,0,0
2,1978,8,28,4,2015,12,0,0
6,4083,4,19,10,2013,8,30,0
5,1469,3,11,7,2008,15,5,0
1,125,2,19,4,2010,17,0,0
5,2346,2,18,5,2012,8,30,0
3,1791,2,25,7,2012,17,50,0
6,9629,5,30,5,2009,10,5,0
7,16370,9,15,7,2012,0,50,0
2,1642,1,29,5,2012,10,0,0
7,504,4,27,2,2005,7,53,0
4,408,2,18,9,2003,10,5,0
2,8938,8,14,10,2008,5,30,0
5,1091,10,7,8,2009,15,45,0
7,2462,2,13,3,2005,13,0,0
6,13273,9,5,4,2014,22,30,0
5,2138,1,16,5,2014,0,1,0
4,125,2,22,7,2004,14,30,0
6,8596,9,30,12,2006,14,15,0
2,3629,4,30,11,2010,10,0,0
5,1319,2,14,11,2008,1,0,0
3,7198,1,28,12,2005,23,30,0
3,504,4,19,4,2006,21,15,0
5,772,10,18,11,2011,3,20,0
6,12104,5,28,1,2006,10,0,0
7,4041,6,19,10,2003,19,30,0
6,1620,10,26,7,2008,20,16,0
3,3439,5,26,7,2006,20,17,0
3,2803,10,23,7,2003,15,0,0
4,927,1,2,4,2009,14,23,0
7,5069,3,27,12,2009,17,1,0
6,1528,2,28,6,2003,22,0,0
3,1763,4,29,4,2015,14,4,0
3,906,4,9,3,2005,22,50,0
4,77,10,2,4,2009,0,2,0
5,6811,3,11,1,2013,17,30,0
6,203,2,13,3,2010,15,0,0
3,11013,5,24,11,2004,16,15,0
3,138,2,11,12,2013,12,22,0
3,3332,2,3,3,2004,21,0,0
4,36,2,30,10,2008,8,15,0
7,9361,5,11,1,2004,0,45,0
2,11835,9,7,12,2004,19,0,0
4,3718,3,25,2,2010,17,5,0
7,6072,3,21,10,2007,4,40,0
3,18886,7,10,12,2008,16,30,0
7,8639,5,16,11,2003,21,30,0
1,428,4,10,5,2004,23,23,0
7,125,2,18,5,2003,13,0,0
1,3242,3,1,11,2010,12,0,0
4,144,4,3,4,2014,9,5,0
3,4559,4,14,12,2011,21,15,0
3,447,3,4,3,2009,11,0,0
4,5261,8,4,3,2004,7,51,0
3,1730,10,7,7,2004,9,25,0
5,1305,1,31,10,2003,17,30,0
2,7524,5,20,1,2015,13,10,0
3,15366,3,6,8,2003,1,13,0
1,1131,3,6,8,2012,19,0,0
3,540,5,2,11,2011,19,30,0
5,6666,7,25,3,2011,0,1,0
3,19748,9,4,10,2006,15,45,0
7,1291,1,12,9,2010,16,0,0
1,10201,3,28,9,2009,7,20,0
4,11954,9,25,7,2013,0,15,0
3,1790,1,14,7,2010,8,10,0
3,4155,8,25,6,2014,11,39,0
5,125,2,4,5,2007,11,0,0
6,2483,1,14,7,2012,18,0,0
6,1919,8,13,8,2011,18,0,0
6,18388,4,12,7,2003,23,30,0
2,1352,4,14,11,2006,12,0,0
7,208,1,27,2,2005,10,15,0
3,3668,2,13,5,2009,23,0,0
2,594,8,28,5,2013,14,32,0
5,21577,6,3,6,2005,0,1,0
5,10598,7,27,12,2013,12,15,0
2,6184,3,5,4,2011,20,35,0
7,641,2,14,11,2004,4,30,0
4,874,1,3,10,2013,13,53,0
5,2143,8,5,9,2003,0,45,0
7,911,10,3,5,2015,13,24,0
5,7491,5,7,2,2003,12,10,0
4,6990,7,18,10,2007,21,28,0
2,6989,3,3,2,2009,17,54,0
4,7110,2,26,8,2010,19,0,0
3,408,2,15,9,2004,15,0,0
4,4560,4,14,10,2004,23,0,0
7,9363,9,29,1,2012,12,0,0
1,6012,8,7,3,2011,20,30,0
5,2996,3,29,7,2011,22,51,0
2,7149,7,10,1,2012,21,25,0
2,5486,3,6,3,2012,5,45,0
3,559,6,9,7,2008,16,21,0
1,4343,3,8,12,2008,11,48,0
3,1885,2,21,8,2013,18,30,0
4,471,9,19,8,2004,21,30,0
1,2814,4,29,5,2006,21,21,0
1,11668,9,8,7,2013,12,0,0
5,3103,2,30,11,2007,0,1,0
7,6079,2,28,7,2013,20,15,0
2,125,2,6,9,2011,8,40,0
5,2996,3,10,1,2014,14,0,0
6,5098,5,31,5,2008,1,0,0
2,5464,5,10,7,2012,15,47,0
7,12904,8,2,6,2013,17,57,0
4,5751,8,21,3,2013,14,0,0
1,125,2,6,9,2010,0,47,0
6,7143,7,13,8,2011,2,43,0
5,1170,6,26,8,2011,23,0,0
3,1024,10,30,6,2010,10,35,0
7,125,2,8,2,2009,7,30,0
2,2447,4,27,7,2010,23,0,0
2,13735,9,31,3,2009,11,1,0
4,105,5,25,12,2008,12,38,0
7,6302,4,20,10,2013,2,53,0
2,859,10,15,11,2005,11,30,0
6,896,2,15,11,2014,19,20,0
2,1525,4,27,6,2006,1,9,0
3,2174,6,19,10,2005,20,0,0
2,2027,2,12,12,2006,20,0,0
6,3185,7,22,9,2007,10,20,0
4,2868,7,16,11,2006,15,30,0
3,469,9,19,9,2012,10,0,0
5,2101,1,27,11,2009,18,54,0
4,3974,5,10,2,2011,15,0,0
5,4682,1,19,10,2012,20,30,0
6,93,7,29,11,2014,14,5,0
4,7945,5,9,2,2006,22,0,0
7,9287,3,16,7,2006,18,48,0
7,753,2,9,3,2008,21,46,0
7,125,2,22,4,2007,21,30,0
2,6022,1,8,7,2003,17,30,0
1,2041,10,10,12,2012,5,57,0
5,3101,1,6,9,2013,15,0,0
5,2907,4,6,5,2005,15,0,0
5,1373,1,29,5,2009,8,0,0
7,1760,10,11,1,2009,7,34,0
4,125,2,8,4,2010,10,0,0
4,530,8,23,1,2014,19,0,0
6,4810,7,4,9,2004,18,0,0
4,408,2,12,6,2008,13,36,0
2,4858,1,3,2,2009,3,8,0
2,408,2,3,2,2004,9,44,0
6,2346,2,23,4,2011,23,13,0
3,17665,9,4,8,2004,16,0,0
6,4930,1,14,7,2007,4,0,0
1,1281,2,24,12,2012,19,0,0
3,213,4,19,10,2005,17,26,0
1,1762,9,3,9,2012,12,0,0
6,501,4,3,7,2010,12,19,0
2,7903,2,17,9,2013,23,0,0
1,6405,1,26,5,2003,1,0,0
6,779,2,17,5,2014,23,0,0
2,102,10,8,2,2005,12,0,0
6,3539,8,4,4,2015,13,55,0
7,2535,4,28,12,2003,12,45,0
4,2096,8,23,1,2003,17,6,0
2,1994,3,31,3,2009,22,0,0
3,1806,5,6,9,2006,12,11,0
1,4656,8,17,2,2014,18,0,0
7,77,10,10,4,2005,8,20,0
5,12442,1,13,6,2014,8,25,0
5,2444,7,30,11,2007,21,0,0
3,14795,9,21,9,2005,2,30,0
7,125,2,30,12,2007,11,0,0
7,1428,3,9,10,2011,15,15,0
7,4185,7,23,3,2003,22,0,0
2,6199,7,20,1,2015,9,0,0
3,1683,9,29,4,2015,21,0,0
4,1054,3,29,6,2006,11,30,0
2,1809,10,20,3,2007,8,30,0
2,1808,9,17,3,2009,16,0,0
1,3364,5,21,6,2004,14,5,0
2,1275,10,12,11,2013,19,28,0
1,21608,3,2,5,2005,11,9,0
3,9506,3,16,9,2009,17,30,0
6,4494,3,24,3,2007,2,0,0
3,2831,4,19,2,2003,19,50,0
3,14303,7,28,7,2010,5,23,0
5,11030,7,6,5,2011,7,23,0
4,2382,1,5,5,2011,12,35,0
4,430,1,20,3,2014,23,30,0
6,4140,10,24,1,2004,18,0,0
5,16435,4,30,4,2004,8,28,0
5,13003,8,23,9,2005,17,5,0
1,3393,6,15,9,2014,9,0,0
5,7352,8,23,1,2004,16,10,0
6,3034,5,4,4,2015,13,14,0
7,3664,4,25,7,2004,18,30,0
1,11455,4,18,8,2008,22,11,0
4,1042,3,1,5,2014,21,23,0
2,956,10,21,8,2007,21,30,0
1,1351,8,19,3,2012,9,20,0
1,11478,7,28,5,2012,20,0,0
7,9355,3,9,3,2003,14,25,0
4,6916,4,18,9,2008,0,8,0
6,511,4,12,1,2013,4,39,0
2,7850,3,1,5,2007,14,0,0
6,126,8,13,12,2014,21,30,0
5,2424,2,16,11,2012,16,15,0
2,753,2,13,5,2003,22,37,0
1,682,10,21,7,2008,19,52,0
3,2123,5,17,5,2006,3,0,0
2,10355,8,29,11,2005,8,45,0
2,4712,7,22,1,2013,22,40,0
7,2807,5,18,5,2003,13,45,0
1,5305,7,15,3,2004,12,0,0
2,59,2,30,11,2010,20,0,0
3,872,2,27,6,2007,19,40,0
2,8596,9,15,11,2005,9,0,0
5,967,4,20,2,2015,20,0,0
1,11629,1,16,3,2009,18,40,0
5,363,2,13,6,2014,18,50,0
4,133,3,30,4,2009,14,0,0
3,5668,9,20,2,2013,13,0,0
2,3890,6,10,8,2010,8,32,0
7,8379,3,21,4,2013,6,30,0
5,5289,7,2,12,2011,12,0,0
3,10763,1,17,9,2008,10,0,0
5,2869,10,1,11,2013,19,47,0
7,1431,10,16,1,2011,0,1,0
6,2855,1,5,5,2012,22,0,0
2,1507,10,28,10,2003,3,18,0
3,1286,1,16,4,2003,19,0,0
7,4250,3,11,1,2009,6,56,0
2,6198,2,22,3,2011,13,0,0
4,7977,8,4,11,2010,7,40,0
6,7084,9,21,2,2004,22,30,0
6,5107,10,19,11,2005,8,4,0
3,870,4,20,4,2005,13,30,0
7,1220,10,4,12,2011,8,6,0
5,15547,9,12,8,2011,18,30,0
1,3202,7,7,6,2004,0,30,0
6,5794,9,24,1,2015,1,0,0
2,1351,8,15,11,2005,0,1,0
2,176,1,24,8,2010,10,45,0
3,7401,5,23,7,2014,21,0,0
2,1160,1,3,8,2004,0,30,0
4,5134,6,17,9,2009,11,30,0
6,3335,5,2,6,2012,21,40,0
1,3298,2,12,11,2007,10,50,0
3,5077,9,30,5,2007,8,50,0
2,908,10,11,5,2004,21,30,0
1,2911,10,1,10,2007,13,44,0
1,1284,4,14,10,2013,18,0,0
3,3180,10,26,5,2004,0,1,0
7,6639,4,18,12,2005,23,0,0
2,1472,5,30,4,2013,16,30,0
5,1319,2,27,1,2012,3,0,0
2,7499,8,15,10,2013,2,30,0
5,9167,8,8,3,2013,21,13,0
7,376,2,2,1,2011,15,0,0
6,957,2,24,9,2011,19,42,0
3,7113,4,30,9,2009,13,20,0
7,10892,8,19,10,2008,1,19,0
1,1191,10,27,10,2008,0,20,0
5,6625,2,26,1,2007,23,45,0
5,5276,4,14,12,2007,17,0,0
2,10066,4,27,6,2006,12,14,0
2,3396,10,21,2,2012,21,39,0
1,1780,4,27,9,2004,18,15,0
2,213,4,26,10,2004,16,30,0
6,366,10,12,7,2008,14,10,0
1,4291,8,6,8,2007,2,18,0
3,1291,1,7,9,2005,10,0,0
2,14911,9,11,5,2004,20,10,0
5,5742,2,14,1,2005,21,0,0
3,359,10,10,12,2014,16,0,0
3,1397,3,23,8,2006,14,33,0
1,5652,4,31,10,2005,21,0,0
6,10368,6,5,4,2014,20,0,0
7,784,2,20,10,2013,19,7,0
5,111,10,11,1,2013,22,30,0
3,2345,3,27,1,2010,16,0,0
3,4693,8,30,4,2014,8,30,0
3,3718,3,3,9,2008,14,30,0
3,1690,2,26,6,2013,3,46,0
7,10566,8,27,1,2013,13,30,0
2,5546,1,26,7,2005,8,45,0
7,619,8,3,6,2007,2,25,0
4,12408,9,19,2,2009,22,41,0
5,10451,9,1,6,2012,8,35,0
3,360,4,10,3,2010,17,30,0
4,273,1,13,1,2005,12,40,0
6,125,2,9,4,2011,0,1,0
7,1800,1,11,9,2011,13,50,0
2,4134,3,31,3,2015,9,30,0
5,14792,8,9,2,2007,12,0,0
1,630,1,26,11,2007,3,49,0
4,657,8,19,8,2004,19,32,0
5,8544,5,12,8,2005,13,55,0
2,7000,1,3,2,2015,15,0,0
4,1431,10,11,2,2010,21,0,0
4,4777,4,24,3,2011,1,15,0
6,779,2,23,2,2013,16,0,0
6,14450,3,12,1,2008,22,0,0
7,1090,4,11,3,2012,15,0,0
3,442,2,5,2,2014,10,22,0
5,360,4,7,3,2008,10,55,0
4,346,1,29,6,2006,10,55,0
3,408,2,9,3,2005,16,54,0
6,2393,8,1,1,2011,14,13,0
4,10445,3,17,4,2014,17,47,0
1,8613,6,28,11,2005,14,0,0
4,9655,9,1,11,2012,5,0,0
7,13531,4,11,1,2004,17,0,0
5,5206,5,27,7,2012,12,0,0
1,12473,3,22,8,2005,9,0,0
6,468,2,22,8,2009,9,39,0
4,9275,2,11,12,2003,17,25,0
7,516,4,8,9,2013,21,5,0
4,1801,8,17,4,2008,17,30,0
3,6432,8,8,1,2014,10,5,0
4,11899,1,14,7,2011,21,0,0
4,1213,4,11,1,2007,17,30,0
3,12319,1,9,3,2011,20,0,0
4,8715,9,13,12,2007,18,0,0
4,542,2,5,2,2009,22,0,0
7,13239,9,5,10,2008,1,40,0
3,232,4,23,1,2008,21,45,0
7,10793,6,20,5,2012,13,0,0
7,10236,6,1,12,2013,7,30,0
5,9471,4,18,11,2011,23,43,0
2,1449,1,7,2,2006,10,6,0
3,58,10,17,10,2007,21,30,0
1,130,6,4,8,2008,19,30,0
2,14271,2,20,9,2005,16,0,0
2,577,2,28,10,2014,9,0,0
1,211,5,31,3,2008,21,0,0
6,1288,3,3,10,2009,11,30,0
2,2545,4,8,2,2005,3,30,0
1,1580,10,18,3,2013,6,30,0
1,2097,3,22,1,2007,5,0,0
5,927,1,20,5,2005,20,0,0
2,3426,5,5,8,2014,23,0,0
4,4129,7,7,8,2014,6,3,0
3,227,1,30,4,2014,8,0,0
1,102,10,28,5,2012,16,0,0
6,7790,2,27,8,2011,0,25,0
5,3112,1,11,7,2003,1,5,0
5,1736,5,19,11,2010,17,40,0
1,372,5,10,1,2011,19,15,0
2,2892,8,26,6,2012,12,0,0
1,4355,4,26,5,2003,19,40,0
6,7668,4,18,12,2010,10,0,0
6,19551,6,18,6,2005,10,47,0
3,11083,8,28,11,2012,0,1,0
6,7230,4,27,12,2008,0,52,0
4,5782,10,20,3,2003,16,0,0
4,3010,1,10,3,2011,13,1,0
1,5491,3,11,10,2004,20,31,0
3,15904,8,21,3,2012,21,33,0
4,1745,8,23,2,2006,0,1,0
1,15403,5,10,11,2008,16,0,0
2,2204,5,27,11,2012,0,1,0
5,21372,9,31,10,2003,23,42,0
5,5204,5,9,1,2009,15,30,0
7,6517,5,10,4,2011,19,15,0
1,14867,9,13,6,2005,11,0,0
5,8743,3,13,7,2012,17,30,0
4,4984,1,15,5,2014,23,0,0
7,148,5,31,7,2011,20,0,0
2,1525,4,18,4,2006,9,50,0
4,5267,3,24,1,2013,15,0,0
5,411,3,8,4,2011,22,50,0
4,11094,4,7,8,2003,20,40,0
6,10436,9,18,10,2008,1,20,0
3,22221,1,21,7,2004,13,0,0
5,403,7,22,3,2013,17,45,0
3,2622,2,26,11,2003,10,43,0
3,2879,5,7,8,2013,11,52,0
7,2706,10,11,8,2013,7,0,0
6,5397,8,27,11,2004,23,0,0
2,1427,1,2,10,2007,21,0,0
5,2483,1,3,10,2003,18,55,0
4,18468,2,21,8,2008,21,45,0
3,12119,8,19,8,2009,21,0,0
1,1137,6,18,3,2013,20,3,0
7,408,2,9,3,2008,18,19,0
7,4287,6,19,9,2004,20,4,0
7,2265,4,14,12,2014,4,15,0
6,721,5,8,3,2003,21,35,0
6,8714,8,25,1,2003,2,18,0
2,2391,2,22,8,2006,17,25,0
7,125,2,14,7,2013,14,5,0
5,4050,8,20,10,2006,22,50,0
6,125,2,25,2,2006,1,26,0
6,764,6,14,1,2006,18,15,0
4,1160,1,21,8,2003,4,10,0
7,2346,2,30,12,2007,16,0,0
2,2731,8,21,1,2003,9,0,0
6,4035,6,2,5,2009,0,1,0
6,643,4,28,7,2012,23,0,0
6,981,2,22,3,2003,23,30,0
5,7390,9,25,3,2005,6,30,0
2,907,6,21,1,2003,13,58,0
5,8184,3,14,11,2008,13,30,0
2,9079,5,31,5,2011,9,0,0
2,1620,10,27,11,2012,16,48,0
4,2911,10,13,11,2003,20,20,0
5,651,9,30,11,2007,12,0,0
3,4899,3,13,5,2009,20,0,0
4,3181,10,17,5,2012,0,1,0
6,76,5,8,9,2007,17,0,0
7,8767,4,12,7,2009,9,30,0
5,7462,8,17,10,2014,13,10,0
1,6302,4,27,10,2014,16,0,0
7,3135,8,27,6,2004,20,10,0
4,8060,4,27,6,2013,0,1,0
6,2678,8,17,5,2008,22,50,0
7,1518,4,4,10,2009,15,30,0
3,2861,5,5,3,2014,16,25,0
7,2490,3,27,1,2008,17,30,0
6,14313,3,25,2,2012,21,37,0
7,1525,4,25,8,2013,22,32,0
1,7965,5,15,10,2012,18,0,0
4,408,2,15,12,2005,16,35,0
4,21820,5,15,5,2003,22,30,0
2,9655,9,10,6,2003,10,40,0
7,2391,2,17,11,2013,1,0,0
3,7444,2,1,4,2009,8,0,0
6,8195,9,29,11,2014,18,0,0
7,8053,9,4,11,2007,14,30,0
5,3931,6,22,8,2003,15,0,0
5,528,10,20,2,2009,10,0,0
5,10275,5,13,7,2012,10,5,0
2,8287,6,30,4,2013,9,0,0
6,7445,8,11,7,2009,0,20,0
1,2855,1,20,7,2009,14,0,0
2,2534,4,3,2,2004,19,35,0
5,1300,6,5,11,2010,21,20,0
7,1331,4,29,12,2013,21,40,0
4,13399,3,17,6,2010,13,30,0
4,1429,10,13,11,2014,14,29,0
5,9306,4,1,12,2006,12,0,0
7,1898,6,24,3,2013,23,45,0
3,2045,6,1,10,2003,12,0,0
6,12273,3,2,6,2012,13,50,0
2,859,1,22,1,2008,17,8,0
1,3780,8,1,10,2012,11,55,0
1,1944,4,10,12,2007,0,38,0
6,3290,4,16,6,2007,22,30,0
6,977,1,15,11,2008,12,37,0
2,2545,4,2,4,2013,16,50,0
3,2911,10,15,10,2003,9,55,0
2,3339,5,1,6,2010,2,15,0
3,434,6,19,8,2009,14,20,0
3,7753,3,3,9,2008,11,50,0
4,10472,9,8,4,2010,20,0,0
1,125,2,14,6,2010,19,16,0
6,1550,1,24,4,2010,11,55,0
3,6520,1,27,7,2011,23,0,0
4,4400,1,17,11,2011,16,45,0
1,15319,9,24,12,2012,18,45,0
5,6874,7,13,7,2007,18,0,0
6,1826,7,2,7,2011,12,0,0
6,7686,3,29,11,2003,20,10,0
7,1936,2,16,1,2011,21,24,0
5,10066,4,3,10,2008,2,29,0
6,7759,7,17,11,2007,6,30,0
1,2144,5,31,10,2005,0,13,0
6,363,2,27,12,2003,17,0,0
7,8223,2,15,7,2012,16,45,0
1,6184,3,12,11,2012,11,30,0
1,1233,4,8,6,2009,11,31,0
4,2910,1,24,1,2008,13,30,0
6,2700,3,26,7,2008,11,0,0
1,511,4,16,2,2004,3,15,0
6,1475,8,8,9,2007,11,23,0
6,1108,4,29,6,2013,14,0,0
7,7392,6,24,3,2013,21,30,0
2,1651,2,1,6,2010,2,0,0
3,14196,7,23,7,2008,21,0,0
1,6277,9,5,8,2013,17,0,0
1,6149,5,31,8,2009,0,53,0
6,8561,8,9,10,2010,3,14,0
2,280,3,13,4,2004,18,18,0
5,435,10,2,5,2003,15,24,0
4,11007,7,16,12,2010,20,10,0
2,2987,10,8,1,2008,20,30,0
6,3655,4,22,3,2003,18,30,0
4,363,2,16,12,2010,19,30,0
4,426,8,9,2,2012,15,7,0
6,3600,1,6,9,2003,1,22,0
4,93,7,18,5,2006,14,40,0
2,125,2,22,7,2008,20,0,0
6,15392,3,13,8,2011,11,30,0
2,125,2,25,5,2004,1,12,0
1,16668,3,17,2,2003,13,50,0
5,2782,5,23,8,2013,21,0,0
5,1074,3,2,11,2007,16,55,0
6,5168,8,28,6,2014,17,20,0
6,13504,8,16,6,2012,3,30,0
7,256,2,22,2,2015,13,0,0
6,4556,4,9,8,2008,0,40,0
6,1257,5,7,2,2009,23,50,0
3,358,6,27,6,2007,11,15,0
7,2340,3,25,2,2007,11,40,0
7,976,4,13,1,2008,15,3,0
7,83,2,1,12,2013,16,35,0
6,2348,1,26,2,2011,20,0,0
2,14175,2,19,2,2013,14,55,0
2,125,2,20,9,2005,22,50,0
2,1299,5,16,9,2008,18,0,0
6,7008,1,5,9,2009,23,45,0
2,8897,1,25,11,2003,1,20,0
1,77,10,18,8,2003,13,13,0
4,6862,8,28,7,2005,3,0,0
6,2706,10,16,10,2004,17,15,0
6,2626,1,27,12,2014,19,30,0
2,93,7,13,5,2008,14,11,0
7,1428,3,4,10,2009,16,57,0
3,464,8,17,5,2006,19,0,0
6,9040,4,17,11,2007,22,29,0
3,125,2,20,9,2006,10,0,0
5,11112,6,27,6,2014,17,0,0
6,8771,2,24,7,2004,12,55,0
7,456,1,30,12,2007,15,15,0
1,7240,9,4,3,2013,12,0,0
7,1812,3,12,8,2007,8,30,0
5,1004,1,17,9,2004,23,0,0
1,9808,7,11,11,2013,15,30,0
3,213,4,5,4,2006,8,37,0
2,2046,2,26,1,2010,14,0,0
1,2041,10,27,12,2010,15,0,0
2,853,2,8,7,2008,8,0,0
6,5890,5,31,5,2008,11,50,0
1,979,4,13,11,2006,0,1,0
6,974,8,20,3,2004,13,5,0
2,4030,1,22,12,2009,22,40,0
3,12469,3,14,4,2004,18,20,0
4,4147,5,1,12,2005,10,0,0
4,744,10,14,10,2004,15,38,0
7,1427,1,6,11,2011,18,0,0
1,2765,5,9,1,2012,3,13,0
4,511,4,16,10,2014,11,31,0
2,4779,5,15,11,2011,19,0,0
2,1220,10,14,4,2015,23,20,0
5,19480,5,5,3,2004,23,55,0
7,8632,1,15,1,2006,0,1,0
4,12950,6,15,12,2005,9,0,0
3,3599,7,11,11,2009,13,54,0
2,859,10,15,5,2007,14,15,0
2,125,2,18,9,2007,19,30,0
7,2041,10,2,1,2011,18,4,0
2,1300,6,9,8,2011,15,0,0
7,449,8,8,4,2012,11,0,0
5,7352,8,17,6,2005,16,56,0
6,11266,7,19,4,2014,19,30,0
5,870,4,23,9,2005,17,55,0
2,548,10,13,7,2010,9,54,0
4,3752,5,26,7,2007,23,0,0
6,402,4,17,12,2011,9,45,0
6,363,2,9,8,2003,21,31,0
3,5493,2,8,8,2012,19,0,0
5,11221,8,2,11,2012,19,30,0
4,1999,9,15,6,2006,20,30,0
3,9738,8,5,2,2014,18,0,0
4,17664,8,31,5,2012,6,0,0
5,496,6,12,12,2014,23,0,0
2,2320,9,8,2,2011,9,8,0
7,1154,9,1,6,2008,13,50,0
2,616,4,13,5,2008,9,8,0
1,1809,10,6,7,2009,17,0,0
3,7044,10,3,3,2004,1,23,0
7,6037,1,17,5,2009,7,0,0
1,16985,9,12,11,2012,18,15,0
1,1164,1,9,7,2012,20,30,0
2,103,1,1,9,2009,18,0,0
6,9085,5,12,7,2003,12,48,0
3,889,3,11,6,2003,12,0,0
7,1415,4,21,4,2013,10,3,0
6,213,4,6,10,2007,13,32,0
4,744,10,6,2,2014,19,54,0
3,2114,9,9,2,2011,10,45,0
1,7322,5,12,4,2004,20,0,0
3,166,10,23,1,2008,15,50,0
7,511,4,25,1,2015,14,55,0
6,1074,3,21,3,2015,14,0,0
3,2173,7,29,10,2003,14,0,0
2,2911,10,18,10,2011,15,15,0
5,7671,3,15,6,2012,14,0,0
6,704,2,22,2,2014,23,0,0
7,4006,9,27,1,2013,13,50,0
3,3561,3,7,9,2011,14,33,0
7,5646,5,11,1,2004,0,1,0
2,6394,5,5,9,2006,21,49,0
7,977,1,5,10,2003,2,0,0
1,6426,9,31,3,2008,18,30,0
6,6639,4,27,8,2005,1,30,0
