"day","address","location","date","month","year","hour","min","EMBEZZLEMENT"
4,3532,3,1,11,2012,19,30,0
2,22224,3,20,7,2004,19,0,0
4,4030,1,10,8,2006,22,56,0
4,5056,8,6,2,2003,18,0,0
7,2830,3,20,11,2011,15,50,0
7,1445,1,3,7,2011,18,0,0
4,125,2,23,8,2007,12,0,0
5,1415,4,14,7,2006,23,30,0
5,4337,2,21,5,2010,19,0,0
5,870,4,20,4,2007,22,33,0
7,8371,1,9,9,2007,17,0,0
6,5383,5,19,4,2003,22,0,0
5,727,4,4,5,2012,10,4,0
4,13707,6,23,2,2012,18,33,0
1,14060,7,15,5,2006,11,10,0
3,2803,10,24,12,2003,16,22,0
2,20138,9,10,6,2008,17,47,0
7,1007,5,1,6,2014,12,0,0
5,1090,4,24,2,2012,23,30,0
7,9967,4,14,8,2005,23,0,0
3,355,2,29,4,2015,10,17,0
2,7119,4,25,1,2011,18,57,0
6,628,8,10,8,2013,8,0,0
5,1057,8,4,9,2009,22,0,0
4,2005,6,19,2,2015,23,32,0
1,912,10,26,12,2005,16,30,0
6,9463,3,22,3,2003,11,30,0
3,11261,8,30,11,2011,23,26,0
2,1111,1,12,5,2009,21,55,0
3,1751,6,20,3,2013,12,0,0
6,5416,5,21,5,2011,10,28,0
5,1255,6,19,9,2003,0,51,0
2,7073,9,9,12,2008,23,30,0
6,4347,3,26,1,2008,18,30,0
2,5592,3,21,1,2003,23,20,0
4,2096,8,25,1,2007,14,5,0
1,1335,6,6,9,2010,0,10,0
7,648,2,29,12,2013,11,0,0
1,5013,3,21,3,2011,17,0,0
2,6719,7,23,1,2007,22,0,0
6,3465,1,4,4,2015,22,44,0
6,2000,7,2,6,2007,1,52,0
3,2064,2,1,5,2013,7,54,0
4,3242,3,15,11,2007,23,0,0
5,14525,10,29,11,2013,23,20,0
3,2706,10,23,7,2003,9,31,0
4,8039,4,5,5,2005,15,0,0
6,1077,4,18,10,2003,0,36,0
5,2945,3,27,8,2010,19,0,0
4,957,2,28,6,2007,22,30,0
6,4722,1,13,12,2003,12,30,0
7,1811,9,21,9,2008,7,26,0
2,83,2,14,10,2003,14,9,0
7,741,2,25,2,2007,19,0,0
6,1951,2,3,5,2003,17,45,0
5,2159,10,10,8,2007,7,44,0
2,1245,10,1,6,2010,0,1,0
5,870,4,14,1,2005,19,58,0
3,6520,1,24,12,2003,19,0,0
7,594,8,10,10,2010,11,0,0
6,2328,5,15,11,2003,12,30,0
5,6420,2,21,8,2009,7,52,0
1,5774,6,15,10,2007,18,42,0
6,2091,2,25,2,2012,19,35,0
2,358,6,28,6,2011,21,0,0
7,4694,2,21,9,2008,17,45,0
5,125,2,11,2,2005,16,0,0
2,21582,6,31,5,2005,12,0,0
5,2285,5,6,8,2004,16,0,0
4,3107,3,20,5,2010,9,40,0
6,15992,8,11,7,2009,18,30,0
2,2046,2,16,9,2014,17,0,0
2,6706,9,13,12,2011,23,30,0
3,601,9,24,12,2008,8,26,0
2,196,5,23,7,2013,21,44,0
6,1727,2,3,5,2014,1,15,0
1,3025,9,9,6,2003,14,0,0
5,4020,4,11,2,2011,10,0,0
5,366,10,18,10,2013,20,3,0
1,5324,1,9,12,2013,12,45,0
6,4960,7,17,12,2011,17,30,0
7,5986,3,10,2,2008,20,14,0
4,1220,10,18,9,2003,1,22,0
3,425,5,27,11,2013,23,30,0
3,176,1,23,8,2006,18,30,0
6,8886,7,26,2,2005,13,30,0
4,8495,7,15,5,2003,20,30,0
1,7063,2,24,7,2006,16,0,0
4,248,7,15,11,2007,17,21,0
5,1263,2,21,10,2011,23,30,0
5,3972,4,17,5,2013,13,55,0
4,5462,9,2,10,2003,14,0,0
6,779,2,28,8,2010,0,30,0
5,1395,6,29,12,2006,14,30,0
6,9411,7,3,10,2009,4,25,0
6,5393,5,8,3,2003,4,20,0
4,1525,4,6,4,2006,10,19,0
4,2755,2,19,3,2009,12,40,0
4,14896,8,17,10,2013,11,0,0
1,4892,4,23,1,2012,6,21,0
5,2456,1,10,3,2006,21,0,0
1,1368,2,7,6,2004,21,0,0
7,10099,3,9,2,2014,23,45,0
3,106,8,14,11,2012,8,2,0
6,2222,1,8,3,2003,17,15,0
6,9122,3,9,10,2010,20,30,0
3,1263,2,2,9,2009,14,56,0
5,83,2,9,8,2013,18,51,0
4,8020,9,27,6,2013,8,55,0
7,11355,5,23,2,2014,21,0,0
2,323,9,21,8,2012,11,0,0
2,9444,4,2,10,2012,21,0,0
5,927,1,19,9,2008,20,40,0
7,5106,8,23,9,2007,15,30,0
1,514,5,11,5,2015,23,35,0
7,1653,3,12,8,2012,10,18,0
7,15891,9,12,2,2006,10,30,0
3,830,10,10,3,2010,10,33,0
3,783,8,22,9,2010,12,0,0
7,3653,9,25,1,2004,17,0,0
6,146,10,26,3,2011,18,40,0
2,4220,1,19,8,2003,15,0,0
7,3034,5,29,12,2013,1,0,0
6,1101,7,13,12,2014,19,15,0
2,468,2,11,1,2011,19,0,0
4,9494,2,14,7,2005,19,0,0
2,8673,6,3,5,2005,16,30,0
3,6148,4,23,7,2014,15,0,0
6,14291,9,19,5,2007,1,0,0
4,2076,6,15,6,2006,18,58,0
6,3937,4,27,7,2013,18,48,0
4,17070,3,24,2,2005,16,30,0
3,4062,4,11,7,2007,0,30,0
2,435,10,5,2,2008,19,30,0
4,2091,2,10,1,2013,16,40,0
7,5436,5,24,2,2013,15,30,0
7,7883,3,23,3,2008,20,0,0
1,125,2,23,7,2007,13,30,0
3,157,5,12,11,2014,6,13,0
6,164,4,24,3,2012,19,0,0
3,4692,3,31,3,2004,21,20,0
1,275,4,5,3,2012,1,30,0
1,6819,2,12,5,2003,1,0,0
7,10659,4,21,9,2014,1,33,0
1,501,4,2,3,2015,16,40,0
3,451,2,30,5,2012,13,0,0
2,9890,5,20,1,2009,15,55,0
7,19166,9,29,8,2010,15,0,0
1,5241,5,30,8,2004,15,52,0
2,2534,4,28,9,2004,23,45,0
6,10578,3,4,12,2010,19,0,0
1,10180,8,20,1,2003,5,0,0
3,5130,4,15,9,2004,20,20,0
2,10751,4,6,3,2012,14,30,0
2,1506,7,12,1,2010,14,43,0
7,12575,9,16,6,2013,13,0,0
7,16255,3,30,7,2006,15,0,0
7,7320,2,18,6,2006,16,0,0
2,1350,3,17,10,2006,10,0,0
3,182,4,26,11,2003,4,31,0
7,8008,7,9,3,2003,2,10,0
1,927,1,25,7,2005,15,30,0
7,125,2,10,4,2005,13,9,0
1,6892,7,11,6,2007,0,30,0
5,1203,2,15,6,2007,18,50,0
5,3639,2,5,9,2014,14,0,0
6,9971,1,7,4,2007,18,0,0
2,2889,10,8,8,2006,7,15,0
4,3517,5,19,2,2004,22,27,0
7,16252,4,29,1,2012,14,42,0
1,1511,3,17,3,2008,17,0,0
5,2386,2,22,8,2014,16,18,0
4,1588,9,8,8,2013,10,0,0
6,2677,5,4,6,2011,21,15,0
6,9816,8,19,9,2009,10,0,0
3,5549,3,22,1,2003,14,45,0
7,5432,3,7,9,2014,19,10,0
5,1160,1,11,1,2008,10,0,0
3,11251,4,14,4,2004,18,55,0
2,1441,1,30,3,2004,15,24,0
4,9205,8,1,10,2009,13,58,0
3,12240,8,28,11,2012,23,0,0
6,2192,10,25,9,2010,15,0,0
3,1615,2,6,9,2006,2,0,0
5,13484,2,18,5,2012,18,30,0
6,403,7,7,4,2012,15,35,0
2,3396,10,14,10,2008,17,32,0
4,8287,6,30,6,2011,18,0,0
5,516,4,20,9,2013,22,30,0
2,4011,1,4,9,2012,5,31,0
4,5744,8,20,8,2009,13,35,0
2,1356,4,8,3,2005,11,10,0
4,2096,8,7,10,2010,19,59,0
1,511,4,29,10,2007,9,14,0
7,1914,10,4,6,2006,21,30,0
7,52,5,23,3,2014,0,30,0
5,9205,8,28,6,2013,12,15,0
6,16149,6,20,4,2013,10,0,0
1,213,4,2,10,2006,0,1,0
3,1007,5,28,10,2009,23,30,0
3,4951,6,9,7,2008,19,50,0
1,16711,4,7,1,2013,18,15,0
5,273,1,23,9,2005,20,9,0
5,8976,5,26,6,2009,12,0,0
2,1010,9,19,2,2013,20,3,0
4,3965,3,5,9,2013,23,45,0
6,3131,10,22,4,2006,23,59,0
6,203,2,21,9,2013,12,5,0
4,7068,10,18,10,2007,5,30,0
6,15179,7,22,8,2009,0,1,0
4,3186,5,1,7,2010,6,50,0
5,8549,8,7,3,2008,17,39,0
7,514,5,26,1,2003,5,35,0
7,3396,10,14,12,2008,8,13,0
7,19821,9,24,2,2008,22,30,0
6,8521,8,4,6,2005,7,0,0
1,8782,4,5,7,2004,4,30,0
7,6962,5,10,8,2003,20,0,0
4,1431,10,26,1,2012,1,57,0
7,8651,4,24,8,2014,15,0,0
2,10236,6,21,9,2010,17,50,0
1,589,6,17,10,2011,19,21,0
4,435,10,11,12,2008,3,53,0
3,2271,10,16,5,2007,14,0,0
7,8167,8,14,8,2011,13,16,0
3,1472,5,20,2,2013,16,42,0
3,619,8,15,11,2006,9,10,0
2,9244,3,22,2,2005,9,21,0
6,11880,7,2,12,2006,11,0,0
6,323,9,17,7,2010,13,15,0
2,4146,4,2,9,2014,17,0,0
1,600,3,1,9,2014,19,40,0
5,3037,1,27,1,2006,10,50,0
2,2706,10,31,8,2004,18,6,0
3,2420,8,4,10,2006,19,30,0
6,2407,8,26,1,2008,1,0,0
1,460,5,19,4,2010,12,45,0
2,125,2,19,10,2010,16,57,0
7,1300,6,4,5,2003,18,47,0
4,1950,2,4,4,2013,23,53,0
4,7303,3,21,4,2005,12,10,0
5,1273,10,28,6,2013,10,59,0
3,6030,7,6,2,2008,22,33,0
3,1390,5,4,9,2013,15,0,0
5,5221,3,30,4,2004,12,20,0
2,1967,3,24,1,2006,22,54,0
5,420,9,24,8,2012,21,0,0
2,4435,3,15,10,2013,22,50,0
1,13632,9,29,11,2010,11,56,0
3,1465,7,12,6,2013,11,55,0
2,5213,1,1,5,2007,8,0,0
6,983,2,27,7,2013,3,0,0
6,1236,4,11,12,2004,22,0,0
6,5773,4,16,5,2009,22,20,0
5,10185,1,12,8,2005,22,0,0
6,2007,9,12,8,2006,9,0,0
3,408,2,25,1,2006,13,20,0
6,772,10,29,12,2007,3,16,0
7,6626,3,26,2,2006,5,30,0
3,1532,7,14,6,2006,8,0,0
2,2001,8,28,4,2015,8,30,0
4,10954,7,21,8,2003,21,0,0
3,366,10,11,1,2012,2,0,0
6,232,4,23,3,2013,11,34,0
6,577,2,23,2,2013,16,30,0
3,8529,4,18,4,2007,19,20,0
6,547,2,25,2,2012,21,30,0
7,939,5,19,10,2014,14,0,0
7,14667,9,23,3,2008,12,30,0
4,11857,3,2,11,2006,7,30,0
6,7866,6,8,5,2010,1,0,0
2,16301,9,23,1,2007,17,20,0
5,6296,3,24,2,2012,19,30,0
7,4673,4,29,11,2009,23,0,0
4,125,2,13,6,2013,9,30,0
4,11097,5,18,9,2008,7,45,0
6,9271,2,23,3,2013,1,25,0
6,1560,4,12,7,2014,19,39,0
2,1637,2,11,11,2014,20,0,0
7,3826,2,22,2,2004,19,0,0
1,366,10,10,6,2013,20,30,0
2,5471,5,20,1,2004,14,44,0
6,8231,1,29,11,2008,23,28,0
2,2329,1,11,12,2007,14,0,0
3,5941,4,13,10,2004,21,46,0
1,1620,10,9,8,2010,16,50,0
1,2293,9,19,2,2007,12,0,0
6,2889,10,27,6,2009,22,40,0
5,360,4,5,10,2012,17,51,0
1,658,6,18,2,2008,15,0,0
5,1679,5,27,6,2003,13,40,0
2,5130,4,24,1,2006,6,0,0
1,1597,8,13,11,2006,17,4,0
5,11554,3,16,11,2007,10,24,0
1,14135,7,20,1,2014,22,0,0
1,125,2,24,11,2014,9,45,0
3,15632,5,27,10,2004,14,43,0
4,21232,8,29,6,2006,14,0,0
3,1921,4,9,3,2005,15,0,0
4,504,4,11,6,2009,16,0,0
3,111,10,25,6,2008,17,53,0
2,4910,5,25,11,2003,2,0,0
1,366,10,18,9,2006,21,55,0
3,1311,8,14,12,2011,21,30,0
1,11474,4,4,8,2014,20,0,0
6,12841,9,3,11,2007,13,40,0
3,9028,9,16,4,2003,2,30,0
1,11251,4,3,4,2006,23,27,0
2,2935,4,2,9,2014,22,53,0
6,648,2,6,11,2010,23,30,0
2,64,4,24,7,2007,16,39,0
6,419,5,2,6,2012,17,0,0
2,15105,9,29,5,2012,20,0,0
1,907,6,10,11,2003,11,40,0
4,1806,5,3,5,2012,23,0,0
2,8491,3,3,3,2009,16,24,0
4,2842,10,14,6,2007,0,33,0
2,14121,9,27,12,2011,19,18,0
3,5211,3,21,3,2012,5,50,0
2,2466,7,6,2,2007,13,20,0
4,363,2,4,9,2003,17,55,0
6,7817,3,14,8,2010,17,30,0
2,3619,2,4,3,2014,5,32,0
5,1752,3,27,7,2007,10,30,0
6,6284,2,17,10,2009,18,33,0
1,11158,8,2,5,2011,4,16,0
2,1024,1,9,1,2007,17,0,0
4,2921,4,1,11,2007,0,1,0
3,5403,5,4,2,2009,19,30,0
3,13278,1,7,1,2004,10,0,0
5,1970,5,5,9,2014,18,30,0
5,2510,8,26,12,2008,20,30,0
7,1121,10,15,6,2003,8,49,0
6,138,10,27,12,2008,14,58,0
7,13524,3,22,5,2011,15,57,0
6,3708,4,25,8,2012,18,54,0
4,8651,4,27,5,2004,19,44,0
4,38,10,17,11,2011,7,0,0
4,3732,1,12,6,2014,16,0,0
1,3873,1,6,1,2014,9,0,0
5,8571,5,5,10,2012,19,30,0
6,8394,9,22,3,2008,23,30,0
3,3688,10,30,9,2009,15,35,0
1,1150,2,20,1,2003,14,18,0
3,13092,3,14,10,2009,1,0,0
7,5090,3,2,11,2014,12,0,0
4,1741,6,1,11,2007,12,0,0
1,17856,9,22,8,2011,13,0,0
1,7184,9,27,10,2003,13,40,0
1,4524,5,1,3,2004,18,0,0
1,3842,1,6,2,2006,1,57,0
4,16323,9,17,9,2009,10,57,0
2,98,4,26,6,2007,11,2,0
5,385,3,6,10,2006,22,30,0
3,2911,10,15,10,2003,9,55,0
2,716,5,19,4,2011,12,15,0
2,717,2,30,4,2013,11,6,0
3,47,2,6,4,2005,18,30,0
4,676,8,14,10,2004,1,0,0
1,832,4,27,5,2013,16,36,0
4,981,2,29,6,2006,0,50,0
7,9832,8,2,1,2011,15,0,0
7,3548,3,14,8,2005,21,0,0
5,1121,10,14,11,2008,6,49,0
7,7730,7,8,2,2009,18,0,0
6,2954,8,3,5,2008,8,56,0
4,5942,5,13,6,2013,21,41,0
3,435,10,10,2,2010,23,0,0
6,1230,5,2,5,2015,0,30,0
2,6761,7,25,12,2007,15,0,0
2,1877,1,27,5,2014,21,0,0
7,102,10,6,4,2008,0,30,0
4,13561,2,4,9,2008,17,15,0
7,2601,3,8,4,2007,13,45,0
4,9247,8,1,6,2006,18,45,0
7,323,9,5,5,2013,12,12,0
2,55,2,12,7,2011,17,0,0
2,2170,5,4,3,2008,13,30,0
2,125,2,12,6,2007,17,0,0
4,9258,8,15,7,2010,0,1,0
6,8356,4,5,4,2014,3,30,0
4,5572,9,11,11,2004,11,34,0
5,125,2,13,6,2003,11,24,0
3,13002,3,2,6,2010,16,0,0
2,17135,2,4,3,2003,2,20,0
2,6698,2,28,6,2011,9,12,0
3,5955,8,23,3,2005,11,55,0
4,20344,4,19,8,2004,16,15,0
5,4583,2,15,7,2011,19,42,0
5,3851,3,2,12,2005,12,5,0
6,5016,5,10,3,2007,20,0,0
7,18775,6,13,3,2011,18,0,0
2,281,4,8,3,2011,10,30,0
2,1154,9,24,7,2012,15,48,0
1,155,2,11,6,2007,13,0,0
3,641,2,28,10,2009,11,45,0
5,5228,6,23,7,2004,17,36,0
5,2064,2,15,7,2005,8,0,0
5,8162,7,10,1,2003,18,0,0
5,2898,7,16,4,2004,20,30,0
2,13711,4,4,5,2010,22,43,0
4,2214,1,10,6,2004,18,0,0
3,1351,8,26,1,2005,17,0,0
7,2265,4,26,8,2012,14,0,0
2,13858,7,18,2,2014,1,42,0
5,1588,9,12,12,2008,11,0,0
3,323,9,10,3,2010,16,9,0
2,1905,9,22,7,2014,1,0,0
6,6986,7,27,12,2008,8,0,0
1,8379,3,16,9,2013,14,5,0
5,1192,9,25,6,2004,19,15,0
2,1602,4,20,3,2007,7,0,0
7,8715,9,25,7,2004,3,0,0
3,2175,3,15,9,2004,13,10,0
6,2989,5,5,11,2011,15,10,0
6,125,2,26,3,2011,17,40,0
5,4627,8,2,5,2008,16,0,0
3,6903,1,7,1,2009,6,30,0
2,548,10,13,7,2010,18,14,0
4,10421,1,12,6,2008,20,0,0
5,322,5,4,5,2012,20,17,0
5,198,1,26,1,2007,8,0,0
2,408,2,18,10,2011,18,45,0
4,1662,4,15,12,2011,22,35,0
3,1556,5,18,9,2013,9,45,0
7,11698,7,23,8,2009,3,0,0
1,5016,5,12,11,2007,22,0,0
2,4583,2,25,11,2003,14,40,0
6,924,5,14,6,2008,11,15,0
5,227,1,15,12,2006,0,22,0
2,1683,9,27,12,2011,19,0,0
3,4520,6,5,10,2011,17,0,0
3,4888,3,8,2,2012,19,32,0
6,16502,7,3,4,2004,2,0,0
3,2541,3,28,5,2014,22,0,0
1,10637,4,17,2,2003,11,25,0
7,12142,8,10,4,2005,7,30,0
5,5525,1,18,11,2011,23,30,0
2,4656,8,16,9,2003,20,0,0
4,1003,9,22,1,2015,17,10,0
7,6654,9,14,12,2003,9,0,0
6,3461,2,23,3,2013,14,30,0
2,230,1,14,4,2009,19,45,0
2,7226,8,18,2,2003,0,1,0
2,10770,6,13,6,2006,12,28,0
5,5255,3,21,10,2011,11,0,0
1,4418,2,5,4,2010,14,35,0
6,974,8,11,9,2010,21,30,0
7,907,6,25,3,2012,18,35,0
5,2945,3,7,2,2003,13,29,0
1,977,1,3,3,2008,13,40,0
5,6170,7,21,10,2005,17,31,0
2,14457,6,10,12,2013,13,30,0
4,1016,4,5,5,2005,0,1,0
6,213,4,9,9,2006,10,13,0
6,11678,8,16,5,2009,20,0,0
1,1144,6,4,2,2008,18,30,0
2,744,10,2,5,2006,9,1,0
3,8027,8,6,8,2003,23,30,0
1,12026,8,17,3,2014,16,28,0
2,280,3,27,5,2003,13,30,0
5,9315,3,8,10,2010,19,35,0
7,477,3,30,1,2005,7,39,0
4,4819,5,16,9,2004,8,0,0
6,125,2,27,6,2009,16,10,0
7,1041,5,21,10,2007,23,0,0
6,1116,2,31,5,2008,16,47,0
1,153,1,9,11,2009,18,0,0
6,1360,4,4,12,2010,11,5,0
2,6891,4,26,6,2012,8,0,0
3,435,10,24,8,2011,5,48,0
3,9330,1,30,4,2003,21,45,0
3,1157,2,21,1,2004,16,30,0
7,403,7,21,9,2008,1,30,0
1,957,2,29,11,2010,16,0,0
2,727,4,25,1,2011,13,21,0
1,2332,2,21,7,2014,9,22,0
2,5941,4,12,6,2007,11,21,0
2,363,2,29,4,2014,18,39,0
3,10751,4,17,10,2012,22,0,0
3,1373,1,15,4,2015,19,30,0
4,232,4,6,2,2003,15,16,0
6,875,3,7,8,2004,23,0,0
1,11607,8,29,4,2013,12,27,0
2,2894,5,3,9,2013,1,0,0
1,363,2,24,7,2006,23,10,0
7,872,2,19,10,2008,13,12,0
4,3222,5,9,2,2012,15,30,0
1,927,1,6,2,2012,14,9,0
3,213,4,20,2,2013,0,16,0
7,1065,4,19,5,2013,16,30,0
4,1305,1,17,10,2013,17,0,0
2,721,5,18,3,2014,19,24,0
5,16520,8,8,2,2013,18,37,0
1,10260,7,2,5,2005,9,0,0
6,3414,10,30,5,2009,19,40,0
4,3769,5,26,8,2010,20,36,0
6,1967,3,21,5,2005,11,9,0
3,3550,4,14,7,2010,17,0,0
3,7700,8,29,9,2004,23,0,0
6,824,1,18,4,2015,20,0,0
7,6041,6,6,10,2013,10,0,0
6,21769,8,1,5,2004,11,0,0
5,9052,8,27,7,2012,22,55,0
1,408,2,16,2,2015,16,0,0
1,223,10,22,11,2004,22,52,0
4,3396,10,22,1,2009,22,53,0
3,4527,5,1,12,2010,18,40,0
4,300,5,18,9,2008,10,0,0
4,1509,5,24,7,2008,0,1,0
3,10956,4,3,11,2010,16,40,0
6,2446,8,18,4,2009,22,24,0
5,16594,5,25,1,2013,21,0,0
1,18036,9,6,2,2012,14,30,0
7,7111,4,7,10,2007,14,10,0
4,11,10,28,7,2005,3,20,0
7,139,2,26,2,2012,9,6,0
5,1090,4,11,6,2004,8,10,0
1,5004,5,12,12,2005,18,50,0
2,13046,8,29,4,2014,6,0,0
2,2490,3,25,12,2007,13,16,0
6,2618,3,15,7,2006,7,23,0
7,5985,3,17,6,2012,12,35,0
2,4927,2,8,7,2008,2,55,0
7,323,9,4,12,2005,19,20,0
7,18184,6,8,10,2006,16,30,0
3,138,10,12,6,2013,7,31,0
1,3868,7,25,10,2004,11,0,0
4,2803,10,19,3,2009,13,30,0
1,6288,4,9,1,2012,14,40,0
1,18225,9,11,1,2010,15,0,0
2,357,4,22,7,2014,15,13,0
1,17909,8,20,8,2007,22,0,0
6,14181,9,11,1,2014,8,25,0
6,8156,4,25,2,2012,12,0,0
1,7572,6,6,2,2012,1,33,0
7,70,10,29,6,2014,18,35,0
4,21913,8,13,5,2004,21,10,0
2,872,2,21,3,2006,13,43,0
6,5710,5,14,7,2007,21,30,0
1,6686,3,3,9,2007,0,57,0
5,7854,1,10,9,2010,19,0,0
7,3967,8,23,3,2008,18,30,0
1,419,5,14,5,2007,23,0,0
5,16157,3,27,8,2010,18,57,0
6,2941,1,4,9,2004,16,0,0
5,10008,4,30,5,2003,8,49,0
3,5383,5,19,9,2007,13,33,0
4,12999,9,1,5,2014,12,0,0
3,12116,7,1,10,2003,15,30,0
5,4834,2,20,9,2013,23,0,0
5,4867,1,30,4,2004,8,13,0
2,1319,2,7,8,2007,8,0,0
5,7049,5,14,5,2004,23,0,0
3,2255,5,7,1,2015,20,0,0
5,1449,1,28,11,2008,14,50,0
2,143,3,11,1,2005,20,30,0
7,2118,5,8,5,2011,23,0,0
4,13033,4,6,3,2003,17,30,0
5,1786,8,2,12,2011,15,10,0
7,4341,2,5,10,2014,12,0,0
5,1895,3,14,1,2005,21,16,0
3,1090,4,24,6,2009,0,1,0
3,1665,4,23,8,2006,6,40,0
2,5844,5,14,4,2009,19,47,0
7,4988,4,20,4,2003,23,0,0
3,3620,2,2,9,2009,16,36,0
5,472,5,22,3,2013,11,50,0
4,2057,9,27,12,2012,21,5,0
6,342,2,18,10,2003,22,45,0
5,1181,2,24,1,2003,17,0,0
2,568,4,3,10,2006,2,0,0
5,1346,4,4,10,2013,12,0,0
6,4140,10,9,2,2008,16,38,0
6,1473,1,8,3,2008,14,0,0
5,8529,4,7,5,2010,1,50,0
2,19705,7,31,3,2009,17,0,0
4,83,2,1,4,2004,19,52,0
3,627,3,4,2,2015,16,30,0
1,7423,1,29,9,2003,8,50,0
2,7240,9,11,12,2012,14,30,0
3,3324,8,9,8,2006,17,0,0
2,3796,3,9,3,2010,9,48,0
5,14809,8,2,11,2007,13,10,0
5,16672,5,4,5,2007,2,0,0
3,18591,8,1,6,2011,21,0,0
7,2565,4,14,8,2005,15,30,0
4,14649,7,14,11,2013,8,0,0
6,2270,1,15,11,2003,0,5,0
1,7766,4,15,10,2007,15,30,0
6,17962,4,7,10,2006,20,0,0
2,9244,3,13,5,2003,15,30,0
2,11111,7,2,9,2014,0,1,0
3,2850,4,2,6,2010,18,0,0
1,1975,2,15,10,2007,0,1,0
4,7075,7,14,5,2009,14,59,0
4,14405,8,13,11,2008,17,0,0
2,731,2,16,5,2006,14,25,0
3,714,2,24,8,2005,16,15,0
2,534,4,21,8,2007,13,45,0
7,104,2,11,2,2007,14,16,0
6,2838,2,17,4,2004,11,16,0
3,907,6,21,1,2009,11,31,0
5,748,5,26,2,2010,23,5,0
6,13298,9,26,2,2005,0,1,0
4,1350,3,16,10,2008,16,9,0
1,125,2,27,6,2005,13,46,0
7,213,4,5,5,2013,20,0,0
3,927,1,13,6,2012,5,0,0
2,3748,5,28,6,2005,9,0,0
1,1580,10,9,6,2003,3,30,0
3,2959,7,15,4,2015,17,0,0
5,999,1,5,9,2014,1,0,0
7,301,2,23,10,2005,8,30,0
5,2462,2,5,11,2010,23,0,0
6,884,1,7,4,2007,23,30,0
7,5196,8,8,3,2015,10,3,0
5,602,2,25,3,2011,12,0,0
1,4952,5,24,12,2007,5,0,0
4,870,4,7,4,2005,10,5,0
7,125,2,29,6,2008,15,15,0
2,653,10,18,10,2011,0,15,0
6,9398,5,18,5,2013,15,30,0
2,13030,2,22,3,2011,6,30,0
3,2382,1,22,9,2010,16,30,0
2,3560,4,30,9,2003,2,0,0
5,7952,5,8,2,2008,20,0,0
2,7136,8,6,3,2007,19,30,0
1,11600,9,14,4,2008,22,0,0
7,1891,5,23,3,2014,4,55,0
2,70,10,13,11,2007,18,51,0
5,6041,6,22,2,2013,0,1,0
3,1991,10,10,12,2014,19,45,0
3,1427,1,6,8,2008,1,37,0
5,5083,3,13,7,2007,10,30,0
1,2140,2,2,2,2004,0,1,0
5,1333,1,14,6,2013,10,5,0
5,31,2,30,7,2010,22,45,0
1,1291,1,4,8,2008,10,0,0
2,3529,9,9,12,2014,12,45,0
3,125,2,19,2,2014,14,43,0
1,1942,2,4,4,2005,0,1,0
4,5026,1,1,12,2011,23,0,0
1,2703,2,15,10,2007,11,28,0
2,125,2,4,10,2005,9,0,0
6,10281,7,23,2,2008,12,0,0
5,150,10,5,10,2012,22,30,0
4,2096,8,7,4,2011,20,15,0
1,501,4,24,11,2008,13,30,0
6,1214,10,1,11,2008,11,22,0
1,3508,4,4,2,2008,7,9,0
1,4515,8,12,4,2004,21,15,0
4,1942,2,19,3,2015,15,49,0
3,144,4,25,6,2014,11,5,0
1,12333,3,22,7,2013,9,22,0
5,2081,4,13,6,2008,20,0,0
4,18351,3,6,8,2009,12,0,0
4,3604,4,27,1,2011,14,15,0
5,5083,3,20,2,2004,7,0,0
4,1191,10,18,11,2010,14,45,0
5,6408,9,16,12,2005,0,29,0
5,6903,1,27,6,2014,18,30,0
4,13875,5,17,5,2007,23,30,0
1,5383,5,1,10,2012,0,30,0
7,323,9,6,6,2010,12,0,0
5,269,1,2,4,2004,3,30,0
2,21814,5,10,6,2003,18,0,0
4,710,8,28,10,2004,19,30,0
3,22128,4,7,1,2004,12,0,0
1,16062,7,1,9,2008,16,30,0
5,8873,9,21,2,2014,22,0,0
7,204,1,2,5,2004,18,0,0
2,1775,4,25,11,2003,11,12,0
6,22882,3,20,9,2003,20,0,0
7,14695,2,13,2,2011,11,0,0
4,1302,2,6,9,2012,13,0,0
2,3087,7,17,3,2009,12,45,0
4,528,10,24,1,2013,4,40,0
1,2382,1,14,5,2007,16,0,0
2,4032,3,23,1,2007,6,0,0
7,2077,4,24,2,2013,0,30,0
3,4301,2,4,10,2006,22,0,0
2,3301,2,17,3,2015,8,15,0
4,13335,4,23,7,2009,8,55,0
7,3078,9,26,8,2012,15,0,0
1,8735,1,6,8,2012,17,42,0
1,11862,3,5,9,2005,20,38,0
5,1893,6,16,5,2003,18,0,0
5,2862,10,7,4,2006,0,41,0
7,2096,8,24,2,2013,19,0,0
5,7977,8,20,4,2007,18,5,0
3,744,10,27,1,2010,13,5,0
1,784,2,31,8,2009,2,0,0
4,4156,4,25,8,2011,13,55,0
5,13515,2,15,6,2007,23,59,0
1,893,10,28,11,2005,1,0,0
3,4178,10,29,11,2006,19,30,0
5,8835,3,28,12,2012,2,5,0
6,2097,3,8,2,2014,10,20,0
1,36,2,6,9,2010,16,45,0
3,2992,9,15,4,2015,12,50,0
2,21820,5,11,5,2004,18,0,0
2,125,2,5,4,2005,12,30,0
7,14608,9,13,2,2011,5,0,0
4,22044,8,7,8,2003,19,30,0
1,1281,2,13,11,2006,17,0,0
2,6164,1,1,4,2014,21,0,0
