"day","address","location","date","month","year","hour","min","FORGERYCOUNTERFEITING"
6,17136,3,14,6,2003,0,57,0
5,17191,8,11,2,2011,19,0,0
3,6891,4,4,2,2015,19,0,0
6,872,2,20,3,2004,15,20,0
2,14501,9,11,1,2011,7,30,0
6,154,5,5,6,2010,14,30,0
4,213,4,24,2,2005,15,35,0
6,125,2,18,6,2005,19,0,0
2,16875,4,28,9,2004,11,20,0
5,215,4,7,10,2011,23,50,0
7,36,2,27,7,2003,16,30,0
3,1245,10,22,2,2006,8,45,0
1,138,2,30,3,2015,18,30,0
7,4258,6,24,8,2008,7,10,0
6,4062,4,3,12,2005,9,0,0
5,3952,1,20,3,2015,13,30,0
6,14990,9,5,10,2013,9,5,0
6,564,10,14,11,2009,1,0,0
3,3131,10,27,6,2007,14,5,0
7,3848,8,27,6,2004,7,0,0
4,13082,5,6,2,2014,9,55,0
3,1587,2,11,7,2007,20,0,0
5,4363,6,1,10,2004,8,30,0
2,1090,4,10,7,2012,15,0,0
2,64,4,8,8,2006,14,34,0
4,366,10,18,10,2007,21,29,0
2,96,10,13,10,2009,20,40,0
5,7297,3,18,4,2014,0,1,0
3,6307,9,25,1,2012,13,0,0
5,17410,9,10,8,2012,17,14,0
4,115,8,8,1,2009,15,36,0
3,1816,2,6,4,2011,10,15,0
2,2927,2,7,8,2007,9,20,0
3,4213,2,28,11,2007,12,24,0
5,771,1,28,11,2014,0,1,0
4,6081,6,18,11,2010,15,40,0
2,830,10,29,4,2003,18,10,0
1,6137,4,23,6,2003,11,20,0
5,981,2,25,1,2008,0,30,0
2,870,4,16,9,2014,16,30,0
1,5344,9,25,6,2012,14,30,0
5,5046,8,10,8,2012,16,0,0
7,511,4,14,2,2010,1,45,0
7,11467,6,19,5,2013,13,30,0
2,1722,2,3,3,2009,9,0,0
4,125,2,11,3,2010,15,0,0
3,4111,10,23,3,2005,23,20,0
3,331,2,1,4,2015,17,45,0
2,430,1,14,10,2014,22,30,0
3,6759,4,23,7,2003,7,30,0
1,4691,5,19,7,2004,9,26,0
2,6540,4,14,4,2009,22,43,0
3,2462,2,17,10,2007,12,0,0
6,2393,8,11,7,2009,14,0,0
7,18797,7,8,3,2009,16,0,0
3,2869,10,28,11,2007,13,50,0
3,10763,1,17,9,2008,10,0,0
6,21378,8,24,7,2004,20,0,0
2,14249,9,16,9,2003,15,30,0
1,2271,10,7,3,2005,17,45,0
4,1346,4,25,8,2011,19,0,0
7,4366,7,24,3,2013,14,55,0
6,4646,8,4,10,2008,10,20,0
4,9146,8,14,10,2004,19,48,0
4,4880,2,20,9,2007,20,0,0
6,166,10,20,9,2003,20,20,0
2,16177,7,8,1,2008,21,0,0
3,13077,2,21,9,2005,10,42,0
2,106,8,28,10,2008,12,0,0
1,755,4,13,6,2005,10,30,0
6,115,8,7,2,2015,9,10,0
2,914,1,1,6,2010,12,0,0
2,744,10,2,5,2006,9,1,0
6,747,2,21,3,2015,8,0,0
5,19186,8,22,9,2006,12,0,0
3,1226,4,2,5,2012,1,45,0
4,4941,1,30,4,2009,16,28,0
3,2491,9,14,10,2009,20,30,0
6,1080,8,10,1,2015,17,30,0
5,8084,3,15,7,2011,13,53,0
5,1790,1,2,11,2007,20,30,0
3,2041,10,18,4,2012,15,49,0
1,5801,1,2,3,2015,16,42,0
4,189,2,30,10,2014,16,30,0
5,101,4,6,2,2015,20,0,0
3,16542,8,6,2,2013,23,4,0
5,13193,3,6,2,2004,6,35,0
6,3604,4,31,5,2014,8,36,0
3,19588,3,30,5,2007,15,35,0
6,9515,7,12,7,2003,3,10,0
5,125,2,21,5,2010,22,0,0
5,7065,5,30,5,2008,23,45,0
3,8988,4,13,10,2004,16,30,0
2,3516,5,27,5,2014,11,9,0
4,6441,9,25,6,2009,22,30,0
3,1220,10,22,12,2004,22,15,0
1,1170,6,1,3,2004,13,0,0
1,2897,5,5,9,2011,9,0,0
5,4239,4,31,10,2003,22,55,0
4,408,2,15,5,2014,15,0,0
3,7524,5,1,4,2009,7,0,0
7,1677,2,1,11,2009,1,13,0
4,1620,10,22,3,2007,9,2,0
5,4093,2,31,12,2010,21,25,0
7,125,2,24,2,2008,18,1,0
1,3676,2,22,8,2011,7,45,0
1,673,10,16,8,2004,18,0,0
5,499,2,7,4,2006,13,14,0
2,125,2,18,5,2010,16,30,0
1,38,10,3,2,2003,13,30,0
5,3676,2,10,3,2006,13,30,0
4,6506,3,4,10,2012,17,5,0
3,36,2,24,1,2007,13,16,0
5,1950,2,5,4,2013,2,0,0
1,772,10,30,3,2009,13,9,0
5,435,10,15,1,2010,20,40,0
7,5726,8,26,2,2012,16,0,0
6,12363,9,10,7,2004,6,0,0
4,10664,7,9,2,2012,16,47,0
4,8503,8,27,11,2003,8,50,0
7,5480,7,11,7,2004,14,0,0
2,1204,2,25,7,2006,15,33,0
1,4593,2,22,12,2014,20,0,0
7,819,10,2,12,2012,22,17,0
4,1156,8,22,8,2013,1,0,0
7,983,2,25,9,2011,3,17,0
4,3892,2,7,2,2008,17,0,0
4,13942,1,5,5,2011,0,40,0
4,12957,8,25,3,2010,11,5,0
5,713,4,27,6,2003,17,36,0
5,8312,3,8,2,2008,15,32,0
2,1273,10,12,11,2013,9,30,0
4,6668,6,16,10,2014,20,0,0
6,11582,7,20,10,2012,15,30,0
7,28,4,15,12,2013,17,39,0
5,392,4,12,1,2007,16,15,0
6,6825,5,13,7,2013,1,4,0
7,12542,8,28,12,2003,22,50,0
2,673,10,12,6,2007,14,15,0
5,2911,10,29,7,2011,11,15,0
4,1260,5,1,5,2014,19,27,0
5,15131,9,7,2,2003,20,38,0
5,1360,4,20,9,2013,9,45,0
4,125,2,21,2,2013,16,30,0
4,384,9,14,10,2004,16,0,0
6,1453,10,25,1,2003,19,30,0
5,2318,4,4,11,2005,15,40,0
3,1769,3,10,12,2008,8,0,0
1,952,2,29,9,2014,6,35,0
4,8078,7,18,3,2004,15,20,0
3,28,4,4,2,2009,21,30,0
4,411,3,13,12,2007,11,15,0
6,179,1,21,2,2015,14,30,0
4,2382,1,1,11,2012,0,1,0
5,4305,2,11,8,2006,22,30,0
1,11904,9,21,7,2014,5,0,0
3,4993,5,5,2,2014,19,0,0
2,4504,9,19,8,2003,21,50,0
6,6453,7,5,6,2010,2,44,0
5,248,7,20,3,2009,7,50,0
4,779,2,19,3,2015,11,50,0
5,5703,8,12,11,2004,21,5,0
7,5492,7,1,6,2003,13,0,0
4,7281,9,9,1,2014,13,31,0
6,3826,2,21,2,2004,8,30,0
7,8137,4,13,8,2006,12,0,0
5,643,4,25,2,2005,12,0,0
4,54,1,11,6,2009,14,5,0
1,1781,3,3,8,2009,16,56,0
7,125,2,14,12,2014,14,0,0
4,1090,4,17,5,2012,2,13,0
2,3690,8,7,12,2004,21,20,0
3,7524,5,14,7,2010,22,14,0
4,277,10,15,6,2006,11,44,0
1,11564,3,5,3,2007,17,15,0
2,10639,1,8,12,2009,12,0,0
1,3382,6,20,7,2009,14,36,0
5,18226,3,9,9,2005,9,39,0
6,9595,3,12,12,2009,5,30,0
2,2911,10,20,9,2011,16,0,0
4,784,2,17,10,2013,3,0,0
6,3893,8,27,8,2011,22,19,0
2,4448,3,27,12,2005,15,13,0
6,1091,10,29,11,2003,10,45,0
6,8835,3,27,8,2011,16,35,0
5,6124,8,20,2,2015,17,0,0
7,9629,5,6,11,2011,18,10,0
1,11999,9,5,2,2007,14,0,0
6,8458,9,5,6,2010,21,30,0
1,1606,2,6,2,2006,22,25,0
3,434,6,21,9,2011,18,30,0
3,408,2,14,4,2004,9,40,0
4,932,5,20,3,2014,22,18,0
4,902,5,22,3,2012,19,3,0
3,2281,2,15,9,2004,17,28,0
7,166,10,20,10,2013,13,30,0
1,1261,9,15,9,2014,22,25,0
2,10074,2,27,12,2005,9,30,0
3,3946,6,2,6,2010,8,0,0
7,3384,9,23,2,2003,18,30,0
5,1236,4,16,12,2011,2,30,0
4,4111,10,18,10,2007,17,50,0
3,9738,8,5,2,2014,18,0,0
5,2889,10,23,9,2005,1,30,0
6,3600,1,25,8,2007,1,44,0
7,13062,4,4,12,2005,21,30,0
4,2330,4,8,4,2010,18,12,0
5,2462,2,10,8,2007,17,0,0
6,1273,10,24,3,2012,19,0,0
2,6704,8,14,6,2005,7,0,0
6,4471,3,27,8,2005,12,50,0
2,499,2,21,8,2007,19,30,0
3,3600,1,18,3,2009,22,15,0
4,125,2,6,8,2009,19,0,0
1,17554,4,7,12,2009,14,0,0
5,548,10,2,5,2014,17,52,0
4,171,1,4,4,2013,14,8,0
6,1553,4,12,3,2011,13,30,0
3,11221,8,20,8,2014,20,52,0
5,6847,3,18,4,2014,16,0,0
2,408,2,24,1,2012,16,0,0
7,125,2,6,9,2009,15,40,0
5,3629,4,8,8,2003,19,40,0
4,2010,5,20,10,2011,3,29,0
1,216,6,19,3,2007,14,0,0
2,4437,5,3,2,2004,18,6,0
5,10265,8,8,9,2006,9,45,0
3,562,9,30,6,2010,10,0,0
5,2033,3,3,5,2013,1,37,0
5,9438,4,7,5,2010,19,0,0
5,5356,2,24,9,2010,2,55,0
1,1567,5,28,10,2013,4,28,0
3,772,10,29,10,2003,22,26,0
6,3694,8,7,2,2004,11,0,0
1,7068,10,9,1,2006,21,0,0
2,1694,1,17,3,2009,0,1,0
1,3107,3,17,2,2003,17,23,0
6,20994,8,24,3,2007,1,0,0
6,428,4,28,6,2014,22,23,0
2,14131,8,21,1,2014,4,41,0
2,2802,5,4,10,2005,10,0,0
5,8454,3,13,6,2003,17,10,0
7,1445,1,19,10,2003,22,45,0
7,6639,4,1,1,2006,2,0,0
5,38,10,18,9,2009,15,15,0
2,435,10,26,1,2010,17,40,0
1,844,5,18,4,2005,22,30,0
1,2891,5,11,7,2005,10,0,0
4,726,1,7,8,2014,11,30,0
6,63,1,21,5,2005,12,0,0
5,727,4,17,10,2003,11,30,0
5,5132,5,25,2,2005,8,50,0
6,2616,1,26,7,2008,16,0,0
2,1116,2,8,6,2004,18,23,0
3,259,5,17,11,2010,14,44,0
6,8927,1,10,3,2012,16,30,0
6,408,2,18,4,2009,17,35,0
3,5298,3,3,9,2003,14,10,0
5,227,1,14,7,2006,23,0,0
4,10772,3,17,5,2012,14,0,0
4,103,1,22,3,2012,14,0,0
2,4166,1,13,10,2009,15,0,0
2,18938,3,16,5,2006,5,50,0
6,5124,10,21,9,2013,18,16,0
7,5757,7,4,11,2012,20,45,0
7,36,2,17,10,2004,22,45,0
5,511,4,19,11,2010,16,0,0
5,359,10,21,3,2014,20,40,0
1,13728,1,15,3,2004,9,30,0
3,6815,6,19,5,2010,15,0,0
2,548,10,24,8,2010,19,30,0
6,9326,5,13,1,2007,10,0,0
6,742,3,27,11,2004,12,5,0
4,6184,3,24,7,2008,21,50,0
1,326,2,3,4,2006,20,25,0
7,1428,3,27,12,2009,10,0,0
7,7206,2,11,9,2011,1,0,0
1,1816,2,21,8,2006,20,8,0
7,4141,4,3,5,2009,12,0,0
3,139,2,28,11,2012,21,18,0
5,4689,5,19,4,2013,9,0,0
7,198,1,7,11,2010,7,20,0
7,2150,3,23,10,2011,10,3,0
6,665,3,4,9,2004,2,0,0
5,7932,9,10,12,2004,20,0,0
3,83,2,24,2,2010,18,45,0
6,4166,1,12,7,2014,11,0,0
5,512,8,21,3,2003,5,30,0
5,22,10,9,9,2005,9,0,0
6,5792,9,27,8,2011,18,0,0
2,5403,5,12,5,2009,22,4,0
7,125,2,16,12,2012,12,0,0
1,2564,5,2,2,2009,4,8,0
4,2602,1,21,8,2014,19,17,0
1,6386,4,5,1,2009,20,10,0
7,4464,5,23,2,2003,23,30,0
1,7182,3,2,2,2009,22,0,0
4,8651,4,1,7,2010,12,0,0
2,22134,1,11,5,2004,19,45,0
3,2392,3,14,5,2008,2,48,0
7,6759,4,12,2,2012,9,13,0
4,4169,3,5,2,2004,14,58,0
4,157,10,26,7,2012,13,39,0
7,6189,3,12,9,2010,10,30,0
7,480,9,15,1,2012,17,51,0
7,17085,3,9,3,2003,19,30,0
7,4875,2,29,6,2003,7,30,0
3,21951,5,26,11,2003,2,25,0
7,1927,1,30,1,2005,16,30,0
3,1736,5,7,1,2004,17,0,0
7,1942,2,1,7,2007,14,0,0
3,13358,8,3,10,2007,15,10,0
7,2894,5,17,6,2007,21,0,0
4,12457,5,24,2,2005,13,0,0
3,4993,5,14,11,2007,5,0,0
4,21780,3,15,4,2004,23,30,0
6,468,2,22,2,2014,13,10,0
5,2156,2,26,2,2010,19,30,0
5,22891,4,19,9,2003,6,20,0
5,2824,4,26,8,2005,13,37,0
7,682,10,15,8,2010,10,20,0
2,1427,1,29,10,2013,22,0,0
1,125,2,22,2,2010,13,20,0
5,5318,5,28,12,2007,18,0,0
5,5453,1,26,3,2010,16,30,0
2,14774,3,21,3,2006,19,40,0
3,830,10,18,9,2013,18,5,0
3,5899,1,10,8,2011,10,6,0
6,2765,5,24,3,2012,0,15,0
6,28,4,10,2,2007,7,58,0
4,1027,1,12,12,2013,15,25,0
5,8669,3,16,6,2006,23,33,0
1,3630,10,16,3,2009,10,25,0
3,2534,4,23,7,2003,22,47,0
6,1615,2,23,2,2013,14,55,0
3,581,9,13,7,2011,2,40,0
4,12435,8,25,6,2009,18,0,0
3,1150,2,22,2,2006,12,0,0
1,11386,9,18,8,2014,9,0,0
5,11014,4,28,11,2008,22,30,0
4,18785,6,13,7,2006,12,24,0
4,385,3,15,7,2010,14,30,0
5,13582,3,19,10,2012,15,0,0
4,819,10,23,7,2009,2,17,0
1,1597,8,8,8,2005,18,5,0
6,744,10,31,7,2010,8,38,0
3,1284,4,31,5,2006,18,45,0
2,102,10,27,10,2009,16,4,0
4,3961,4,23,8,2012,20,30,0
1,8131,5,29,5,2006,15,35,0
1,1889,3,10,11,2014,18,15,0
4,5257,2,15,5,2003,11,10,0
1,2911,10,7,7,2003,22,9,0
5,417,3,19,3,2004,19,45,0
3,2559,5,12,1,2005,13,35,0
6,676,8,6,10,2007,14,30,0
6,4156,4,17,12,2011,23,0,0
6,10420,1,2,6,2007,0,1,0
6,3011,1,24,9,2011,17,0,0
5,2382,1,27,11,2009,22,22,0
1,538,8,22,6,2009,0,25,0
2,3129,1,15,11,2005,19,0,0
6,511,4,7,2,2015,23,30,0
4,1483,8,26,8,2010,18,57,0
7,6941,5,26,8,2012,19,0,0
7,5060,4,14,12,2008,11,45,0
2,673,10,15,4,2008,10,20,0
1,408,2,9,12,2013,19,18,0
3,981,2,10,8,2011,0,56,0
7,1252,2,27,3,2011,0,30,0
4,13867,6,30,10,2003,20,30,0
7,560,8,2,6,2013,19,0,0
1,1913,5,16,2,2004,8,35,0
7,16218,6,6,5,2007,4,11,0
7,3796,3,20,11,2005,19,0,0
5,4037,4,7,9,2007,10,0,0
1,8867,7,10,5,2004,12,50,0
7,772,10,26,7,2009,16,42,0
4,15422,4,12,6,2003,2,48,0
3,1757,3,8,2,2012,13,54,0
7,191,3,27,1,2008,21,10,0
4,125,2,18,10,2012,17,15,0
3,3714,7,1,6,2011,8,0,0
3,13647,5,7,1,2009,23,26,0
4,4797,8,23,12,2004,8,0,0
1,5132,5,2,3,2015,15,0,0
5,6661,3,18,5,2012,9,45,0
5,13660,8,12,12,2003,23,17,0
2,1150,2,10,6,2014,17,0,0
5,7039,1,6,8,2004,23,55,0
6,624,5,8,4,2006,22,40,0
5,2400,10,16,5,2014,5,0,0
3,2178,6,7,1,2015,3,0,0
7,125,2,14,12,2014,5,30,0
7,11092,8,27,6,2004,8,0,0
1,15082,3,28,5,2007,5,0,0
3,5577,8,10,7,2013,1,8,0
6,2075,7,2,7,2011,12,0,0
3,14717,6,13,5,2009,15,40,0
5,421,1,5,11,2010,20,50,0
5,1611,3,4,4,2008,7,41,0
3,358,6,28,11,2012,20,38,0
7,925,2,29,6,2014,14,55,0
6,4010,9,18,9,2004,0,56,0
2,27,5,23,7,2013,6,15,0
4,821,10,11,3,2010,19,5,0
6,359,10,16,6,2012,11,0,0
4,2850,4,16,4,2015,12,0,0
2,15156,5,4,3,2008,17,40,0
1,3892,2,14,5,2012,20,0,0
5,4981,9,14,1,2005,20,0,0
5,11927,4,16,5,2014,14,33,0
1,2046,2,28,10,2013,15,0,0
5,459,8,12,3,2010,0,1,0
1,1818,5,27,10,2008,22,0,0
5,3217,6,13,6,2003,22,0,0
1,8487,7,4,4,2011,17,0,0
1,139,2,6,12,2004,12,15,0
4,1255,6,18,10,2007,0,2,0
7,17507,9,15,7,2012,20,30,0
1,3093,5,12,10,2009,15,0,0
7,2472,8,28,8,2005,15,55,0
3,1602,4,17,9,2014,12,0,0
3,10710,9,17,10,2007,17,0,0
1,11756,3,14,11,2005,10,47,0
5,9543,4,10,2,2012,21,45,0
3,13854,3,20,10,2010,9,15,0
6,4395,3,13,12,2014,13,0,0
6,8521,8,4,6,2005,7,0,0
7,64,4,28,1,2007,0,10,0
6,1192,9,2,5,2015,9,0,0
2,5479,5,19,8,2003,15,30,0
7,2234,7,16,7,2006,15,0,0
7,92,1,5,5,2013,10,0,0
4,7400,5,5,5,2005,17,15,0
4,355,2,7,8,2014,16,51,0
5,16505,9,27,11,2009,18,0,0
4,6970,5,31,5,2007,19,0,0
2,4820,7,27,4,2004,10,37,0
4,2537,9,11,1,2007,11,5,0
6,44,6,7,2,2004,13,0,0
7,3530,5,27,6,2004,20,30,0
5,904,5,30,5,2003,5,25,0
2,153,1,30,9,2014,22,0,0
2,7161,8,7,1,2003,18,0,0
2,38,10,4,4,2006,14,10,0
1,1595,9,8,3,2010,8,0,0
5,2611,2,10,8,2012,0,1,0
2,97,2,23,7,2013,17,35,0
1,3494,9,28,4,2003,15,0,0
7,1204,2,23,10,2011,17,0,0
4,7886,4,29,7,2010,3,27,0
3,13338,8,19,4,2006,18,10,0
7,394,4,1,12,2013,20,45,0
3,4646,8,10,12,2014,20,15,0
6,967,4,21,4,2012,16,0,0
3,772,10,25,11,2009,16,30,0
2,392,4,10,11,2009,21,19,0
2,11370,4,10,12,2013,6,30,0
7,1445,1,15,11,2009,19,0,0
1,2281,2,27,5,2013,7,53,0
3,7031,1,1,10,2003,9,30,0
4,6916,4,20,9,2012,9,50,0
6,7367,5,28,7,2012,15,45,0
2,7033,8,28,6,2005,20,35,0
3,627,3,2,10,2013,18,0,0
2,2398,2,10,7,2012,0,1,0
7,4501,5,15,6,2014,21,0,0
4,232,4,9,2,2006,12,43,0
4,3863,4,6,10,2011,15,18,0
7,1501,5,27,6,2004,9,30,0
1,11436,6,23,8,2010,2,50,0
7,2733,4,21,10,2007,22,0,0
2,7849,4,6,4,2010,11,0,0
4,979,4,7,4,2005,9,25,0
5,1530,1,15,11,2013,20,0,0
7,407,10,2,11,2014,18,15,0
1,14875,4,25,6,2007,21,0,0
7,6236,4,29,6,2008,4,16,0
2,1019,5,20,1,2009,23,17,0
6,7366,2,1,12,2007,3,0,0
7,4981,9,7,5,2006,23,0,0
6,268,1,7,4,2012,10,15,0
5,3978,5,30,11,2012,17,18,0
5,4766,4,1,12,2006,0,1,0
4,4623,2,27,7,2006,21,0,0
3,363,2,30,11,2005,16,18,0
3,3370,1,3,10,2007,2,10,0
6,5707,4,3,12,2005,4,0,0
2,6864,4,19,8,2003,14,0,0
1,4669,5,17,3,2003,23,29,0
6,3727,10,19,4,2008,0,30,0
4,363,2,26,6,2003,13,25,0
2,4620,4,27,12,2005,17,30,0
5,1235,5,24,2,2006,3,2,0
1,2266,1,18,9,2006,11,25,0
1,3991,8,20,8,2007,9,20,0
6,2388,2,23,4,2011,2,0,0
4,1016,4,3,5,2012,10,30,0
5,5054,2,14,11,2003,17,0,0
2,2346,2,17,3,2009,23,18,0
5,5468,3,22,2,2013,14,30,0
1,125,2,27,10,2003,9,20,0
6,12112,7,21,3,2009,23,24,0
4,70,10,3,5,2007,15,30,0
7,1192,9,25,9,2005,12,0,0
5,1429,10,17,10,2008,11,30,0
1,15899,3,10,6,2013,10,43,0
1,5619,5,6,9,2010,16,0,0
7,6266,4,29,6,2014,11,18,0
1,277,10,23,8,2010,19,0,0
3,2652,6,5,10,2011,21,49,0
5,1218,2,5,4,2013,22,0,0
5,4887,3,5,11,2010,20,0,0
5,1469,3,7,9,2007,19,30,0
6,5403,5,22,3,2014,17,55,0
1,6540,4,3,3,2008,19,25,0
2,511,4,8,3,2005,12,0,0
5,13059,4,29,5,2009,22,30,0
4,3483,4,27,11,2003,22,0,0
5,5516,9,4,10,2013,9,30,0
1,277,10,27,9,2004,10,0,0
5,435,10,6,3,2015,10,10,0
6,361,2,5,4,2008,17,0,0
7,17346,5,7,11,2010,14,15,0
7,468,2,30,11,2003,0,40,0
6,146,10,6,9,2014,12,0,0
2,3951,6,11,6,2013,18,0,0
5,831,4,14,1,2011,23,10,0
2,8924,9,17,2,2009,6,0,0
3,7111,4,19,2,2003,15,0,0
7,4001,8,18,7,2010,1,3,0
4,7039,5,8,3,2012,3,23,0
1,17388,8,1,9,2008,9,20,0
3,1969,4,2,10,2013,5,40,0
2,5245,10,6,1,2015,15,15,0
3,5220,5,21,8,2013,23,0,0
3,5370,2,2,6,2010,19,0,0
1,7597,8,19,1,2015,14,0,0
1,12394,3,15,10,2007,15,5,0
6,2604,8,27,3,2010,19,0,0
2,303,8,7,8,2007,2,18,0
3,408,2,9,2,2011,14,57,0
5,4085,8,10,1,2003,20,30,0
3,392,4,21,1,2004,18,0,0
2,13293,3,18,3,2014,3,54,0
1,12087,5,20,8,2007,16,42,0
2,594,8,15,4,2003,20,55,0
5,1331,4,10,1,2014,11,30,0
5,7068,10,20,2,2009,21,45,0
2,6754,1,29,4,2008,14,0,0
2,1405,10,20,9,2011,17,15,0
2,59,2,16,10,2007,6,0,0
5,4204,4,1,12,2006,19,56,0
1,1181,2,27,10,2003,18,0,0
6,2825,6,3,10,2009,2,50,0
1,1116,2,12,10,2009,10,0,0
4,2300,3,25,2,2010,0,7,0
1,6246,8,25,12,2006,17,30,0
6,3355,7,12,7,2008,14,30,0
4,8497,5,31,10,2013,15,45,0
1,2616,1,4,4,2011,1,0,0
1,12067,7,17,3,2014,16,0,0
5,1192,9,7,9,2007,18,20,0
3,3308,4,7,4,2010,18,0,0
3,1775,4,9,2,2011,12,0,0
5,8808,7,6,5,2011,12,0,0
3,2144,5,11,6,2014,13,12,0
6,19245,8,16,10,2004,15,23,0
3,1016,4,10,12,2003,16,20,0
2,125,2,27,7,2010,17,39,0
7,2909,2,13,6,2004,17,35,0
1,167,5,11,6,2007,11,48,0
6,1525,4,22,3,2008,22,0,0
4,4640,5,23,3,2006,2,25,0
3,5802,5,8,3,2006,19,0,0
7,366,10,28,12,2014,2,0,0
3,1121,10,12,12,2012,0,50,0
6,3400,5,26,2,2011,18,45,0
6,3532,3,3,12,2005,19,0,0
4,7850,3,21,2,2013,21,0,0
2,1578,1,17,5,2005,15,40,0
3,14824,7,7,8,2013,21,30,0
6,1404,7,23,3,2013,3,57,0
5,2258,8,13,8,2010,0,1,0
7,1393,10,29,1,2006,8,29,0
4,9259,3,16,4,2009,0,1,0
5,3422,1,4,4,2003,19,0,0
3,5057,5,9,2,2005,20,30,0
7,3204,8,18,12,2005,18,0,0
4,7589,8,3,11,2005,12,11,0
5,6395,3,27,6,2008,18,0,0
1,5520,3,18,3,2013,19,46,0
4,125,2,20,5,2010,9,0,0
4,445,2,22,1,2009,12,15,0
2,364,2,28,4,2015,5,33,0
7,2680,4,23,10,2005,23,25,0
2,125,2,4,9,2012,15,30,0
3,1597,8,11,8,2010,22,0,0
5,1897,1,22,2,2008,21,30,0
7,3844,5,17,10,2004,11,5,0
3,772,10,13,7,2011,6,9,0
1,772,10,1,10,2007,16,32,0
6,1977,9,17,5,2008,22,0,0
2,15406,7,7,12,2004,22,0,0
2,7281,9,18,3,2003,10,45,0
4,408,2,22,8,2013,12,30,0
4,438,6,10,8,2006,17,27,0
6,6632,4,18,10,2003,7,12,0
2,979,4,19,8,2003,22,5,0
7,6406,2,7,10,2012,0,9,0
5,788,2,9,9,2011,23,30,0
5,717,2,19,9,2014,10,44,0
5,5215,3,13,6,2014,12,7,0
4,1273,10,22,1,2004,23,0,0
4,8214,3,13,5,2004,15,55,0
4,2096,8,18,10,2012,15,57,0
4,18,10,2,6,2005,22,30,0
3,12752,3,5,2,2003,13,35,0
7,8257,6,25,8,2013,23,5,0
3,12365,5,27,7,2005,18,30,0
6,3116,1,29,1,2005,18,46,0
6,3238,3,25,1,2003,20,19,0
3,7423,1,5,3,2003,19,0,0
2,64,4,8,8,2006,14,40,0
1,417,3,28,10,2013,18,30,0
1,907,6,22,1,2007,13,32,0
6,8812,4,23,10,2010,22,0,0
3,6314,6,21,2,2007,10,28,0
2,1271,2,10,1,2006,12,0,0
2,1351,8,22,1,2008,18,0,0
4,5512,6,5,3,2015,13,0,0
1,2679,6,24,1,2005,17,0,0
4,2161,5,20,4,2006,1,27,0
1,1423,8,13,10,2008,14,0,0
1,9804,8,18,10,2010,9,30,0
4,1351,8,23,9,2010,18,0,0
5,952,2,6,4,2007,18,0,0
1,1597,8,5,3,2007,9,30,0
1,1150,2,20,3,2006,17,30,0
5,3153,6,22,9,2006,13,30,0
2,8503,8,9,8,2011,12,30,0
5,359,10,28,5,2004,17,0,0
1,19221,8,7,6,2004,20,0,0
5,22066,6,19,9,2003,10,50,0
5,1351,8,10,9,2010,8,2,0
3,2270,1,10,1,2007,20,23,0
4,840,5,11,2,2010,16,0,0
2,5590,4,2,10,2007,7,29,0
3,9289,9,1,11,2006,9,0,0
4,223,10,18,9,2008,11,40,0
4,8324,3,29,11,2007,1,0,0
2,443,6,12,5,2015,10,35,0
2,366,10,6,1,2009,18,0,0
2,3356,3,1,6,2010,12,0,0
3,4957,4,16,4,2014,13,37,0
6,2247,1,9,8,2008,16,30,0
4,12900,5,15,10,2009,22,5,0
1,6206,3,8,1,2007,16,5,0
3,2468,1,30,5,2012,0,1,0
3,21785,10,5,2,2003,2,0,0
6,1030,2,9,4,2005,23,0,0
6,11738,9,17,4,2004,16,0,0
6,14991,9,9,4,2005,15,0,0
3,908,10,6,2,2008,20,30,0
1,656,9,7,3,2011,4,30,0
2,468,2,30,9,2008,9,27,0
6,1541,3,13,1,2007,19,0,0
5,21883,5,2,4,2004,7,46,0
7,9632,6,13,2,2005,20,0,0
6,2708,5,27,11,2004,21,26,0
6,2514,8,10,2,2007,14,0,0
7,3128,3,14,8,2005,17,30,0
3,779,2,11,6,2008,16,0,0
1,18240,7,27,4,2009,23,44,0
2,4576,6,14,12,2010,8,11,0
1,3506,8,4,2,2013,18,5,0
7,2134,1,15,6,2014,17,56,0
7,4836,6,16,6,2013,12,30,0
3,8994,5,4,5,2005,19,30,0
4,17219,8,23,9,2010,20,55,0
4,2142,7,18,9,2014,8,13,0
7,2675,4,31,10,2004,19,17,0
4,8596,9,12,1,2006,11,15,0
6,2945,3,16,12,2006,2,8,0
5,736,4,27,7,2012,17,0,0
6,1139,1,15,12,2007,18,0,0
3,2790,3,21,2,2007,21,45,0
1,9199,3,8,8,2011,13,28,0
5,1862,5,8,4,2011,23,45,0
3,872,2,1,10,2003,20,10,0
1,323,9,4,3,2013,12,40,0
5,2084,5,25,7,2003,8,0,0
4,210,1,11,6,2009,21,15,0
4,349,2,3,6,2010,10,0,0
7,2046,2,15,11,2009,19,50,0
7,2448,1,25,1,2009,16,34,0
4,9398,5,1,4,2004,15,26,0
5,7244,9,23,1,2015,22,45,0
5,3339,5,6,8,2004,10,20,0
4,7095,9,30,12,2010,1,0,0
2,859,1,26,5,2009,21,35,0
4,6639,4,24,8,2006,16,0,0
7,2348,1,10,4,2011,20,30,0
2,1854,3,15,4,2014,16,0,0
3,21764,2,23,7,2003,19,30,0
4,12743,4,19,9,2013,18,27,0
7,11189,1,9,8,2009,1,0,0
