"day","address","location","date","month","year","hour","min","DISORDERLYCONDUCT"
1,4972,8,26,6,2006,16,50,0
1,36,2,19,1,2004,15,34,0
3,328,10,11,11,2009,7,45,0
4,16149,6,19,5,2005,12,30,0
1,125,2,31,10,2005,14,0,0
1,499,2,4,2,2013,9,32,0
5,3015,6,19,3,2004,15,0,0
6,2108,2,14,1,2006,23,0,0
6,2911,10,23,8,2003,14,35,0
5,3172,5,19,5,2006,8,0,0
5,1157,2,5,11,2010,15,15,0
3,3733,7,16,11,2005,7,15,0
4,6101,5,30,5,2013,0,1,0
5,9199,3,18,9,2009,17,0,0
2,468,2,27,12,2011,9,15,0
4,261,3,27,12,2012,9,0,0
4,12591,9,7,9,2006,2,53,0
3,619,8,17,10,2012,6,45,0
2,14120,1,6,4,2010,9,40,0
7,8056,5,11,3,2007,8,15,0
1,435,10,8,7,2013,2,0,0
1,1074,3,17,5,2010,8,0,0
3,232,4,1,10,2014,19,40,0
4,10946,5,8,3,2007,17,19,0
5,8223,2,8,9,2006,8,0,0
4,2490,3,2,4,2015,15,0,0
2,3537,4,20,4,2010,13,56,0
2,11251,4,14,11,2006,21,45,0
1,27,5,30,8,2004,21,5,0
2,3738,8,9,6,2009,22,23,0
4,4848,3,24,1,2013,8,0,0
4,2262,2,3,9,2009,6,55,0
5,6504,3,3,5,2013,15,7,0
1,6371,9,30,4,2007,21,0,0
4,5082,4,10,7,2003,20,30,0
3,1235,5,20,8,2003,7,2,0
1,1525,4,7,7,2008,10,0,0
7,438,6,27,7,2014,16,0,0
7,102,10,9,2,2014,0,1,0
3,4196,3,4,2,2015,19,30,0
4,200,2,3,4,2008,12,0,0
2,359,10,5,10,2010,14,30,0
2,98,4,20,1,2015,17,30,0
3,957,2,5,2,2014,11,25,0
2,1107,2,30,9,2003,12,1,0
3,3308,4,5,9,2012,13,0,0
6,4815,3,17,12,2011,19,17,0
7,4576,6,3,7,2005,15,50,0
3,1497,6,23,1,2013,20,21,0
2,4888,3,15,10,2013,12,10,0
3,3103,2,26,1,2011,21,0,0
7,548,10,23,10,2011,22,58,0
1,9275,2,21,12,2009,1,6,0
3,309,2,11,12,2013,13,45,0
2,772,10,8,7,2008,11,20,0
7,1671,2,22,2,2015,10,0,0
5,4528,5,20,5,2005,13,15,0
5,707,1,10,1,2003,14,0,0
4,805,4,6,3,2003,19,0,0
6,8814,6,13,8,2011,4,55,0
5,1973,9,12,1,2007,15,40,0
6,9283,3,22,4,2006,19,40,0
1,6736,7,2,8,2004,22,0,0
5,4435,3,5,10,2007,5,0,0
2,680,3,17,5,2005,19,30,0
5,9329,4,30,5,2003,1,45,0
3,1791,2,14,6,2006,15,5,0
1,8532,2,4,4,2005,1,0,0
3,4393,5,8,7,2009,13,0,0
6,2050,6,21,2,2004,7,30,0
6,927,1,24,9,2011,15,22,0
3,1965,5,16,9,2009,0,1,0
2,9197,5,5,8,2008,3,56,0
1,2875,9,6,8,2007,15,30,0
4,2821,5,5,3,2015,19,0,0
3,7104,6,3,9,2003,21,0,0
3,9702,7,19,4,2006,13,45,0
2,6235,9,17,2,2004,0,12,0
6,359,10,21,2,2004,17,20,0
1,233,8,17,8,2009,18,0,0
7,2125,5,21,10,2007,11,0,0
4,821,10,4,10,2012,17,30,0
1,54,1,15,5,2006,9,0,0
2,6494,8,22,3,2005,12,30,0
3,10845,4,3,5,2006,17,30,0
4,7126,2,1,5,2014,17,18,0
2,2382,1,9,8,2011,16,29,0
6,8745,1,27,2,2010,19,30,0
3,12919,8,7,4,2010,20,0,0
6,1611,3,20,10,2007,8,21,0
1,4438,5,19,1,2015,12,0,0
7,1428,3,4,12,2011,15,30,0
6,9652,3,14,7,2007,22,0,0
6,6926,4,9,9,2006,22,0,0
5,6274,3,21,3,2014,21,48,0
7,3783,4,30,7,2006,5,30,0
4,7076,8,27,11,2008,18,30,0
2,4726,10,26,12,2006,23,0,0
7,10455,5,7,9,2003,17,30,0
7,1043,1,2,1,2011,21,10,0
6,7087,9,9,2,2013,1,0,0
1,9492,7,12,7,2010,16,56,0
2,192,1,18,4,2006,13,0,0
6,5143,4,28,7,2007,19,30,0
6,701,9,2,12,2006,18,41,0
4,772,10,6,9,2012,18,51,0
3,3618,2,13,7,2005,2,10,0
3,2236,4,11,11,2009,14,46,0
2,976,4,1,5,2007,15,3,0
6,872,2,28,6,2014,19,8,0
6,8035,6,13,8,2011,16,0,0
2,4487,3,21,12,2004,23,30,0
1,14683,9,8,1,2007,8,0,0
4,27,5,17,5,2007,11,24,0
4,744,10,27,12,2007,22,45,0
7,326,2,25,2,2007,14,29,0
5,511,4,24,2,2012,11,7,0
2,2265,4,3,4,2007,13,45,0
5,1757,3,5,10,2007,10,35,0
2,522,2,2,3,2004,19,0,0
7,4524,5,26,7,2009,10,45,0
2,6949,6,4,3,2014,23,1,0
4,14942,7,3,6,2010,15,30,0
3,2627,2,23,7,2003,12,0,0
5,5626,4,11,2,2005,11,22,0
5,1375,2,25,7,2014,21,0,0
3,6211,5,15,6,2011,2,0,0
3,2448,1,7,1,2009,15,56,0
1,13575,9,18,4,2005,20,30,0
6,1039,5,24,1,2015,1,0,0
6,2538,9,5,11,2005,0,1,0
1,811,9,28,5,2012,18,0,0
2,6736,7,30,11,2010,12,45,0
4,3201,2,31,5,2012,23,44,0
3,159,6,1,6,2005,13,30,0
4,2869,10,8,9,2011,23,20,0
1,11103,6,17,3,2008,14,0,0
2,13454,3,27,4,2004,16,30,0
3,7623,4,6,10,2010,18,21,0
5,979,4,1,7,2005,15,10,0
4,4305,2,9,1,2003,6,30,0
2,19016,8,16,11,2010,19,0,0
2,1351,8,17,5,2011,8,55,0
4,1668,2,3,6,2010,12,31,0
1,11949,1,23,6,2003,10,0,0
4,83,2,14,1,2010,12,36,0
1,748,5,5,3,2012,8,0,0
5,12650,2,16,6,2006,1,30,0
1,73,7,22,12,2014,17,45,0
7,1341,7,13,12,2009,14,0,0
7,2274,7,29,6,2014,6,0,0
2,18663,7,23,11,2004,17,0,0
5,1760,10,6,8,2004,12,50,0
2,2887,2,11,11,2014,13,37,0
4,1447,9,29,11,2012,18,0,0
6,957,2,15,12,2012,0,1,0
5,323,9,13,8,2010,13,25,0
7,8535,5,6,4,2008,23,22,0
1,6799,5,22,7,2013,7,55,0
1,125,2,27,5,2013,12,30,0
6,3603,1,7,3,2015,18,30,0
5,1091,10,1,5,2009,14,17,0
3,979,4,20,3,2013,18,0,0
1,392,4,21,3,2011,19,15,0
6,6935,6,23,8,2014,12,0,0
3,1789,4,23,1,2013,10,0,0
3,3676,2,2,6,2010,3,30,0
5,3025,9,21,9,2007,20,13,0
4,221,8,29,12,2005,0,1,0
7,7596,4,25,9,2005,0,1,0
6,1359,2,7,3,2009,22,0,0
2,5812,9,29,4,2008,17,15,0
5,12592,6,4,4,2014,12,0,0
6,2225,5,8,2,2014,19,45,0
6,6719,7,7,2,2009,0,49,0
2,957,2,17,9,2013,22,15,0
7,2575,9,19,10,2014,9,20,0
5,2783,4,18,4,2003,17,34,0
2,21712,6,21,12,2004,0,1,0
1,125,2,16,4,2007,2,0,0
2,885,5,11,12,2012,10,30,0
6,501,4,8,3,2014,17,46,0
6,125,2,24,3,2007,13,45,0
7,907,6,17,7,2011,18,20,0
3,230,1,17,9,2014,12,10,0
1,233,8,27,11,2006,16,0,0
2,2372,5,16,3,2004,2,0,0
4,9537,5,8,8,2013,20,0,0
7,4848,3,31,5,2009,18,40,0
7,478,1,16,7,2006,2,15,0
5,2484,10,14,12,2012,14,20,0
6,3063,5,21,10,2006,10,15,0
2,233,8,28,6,2011,18,15,0
6,10254,3,15,1,2005,17,39,0
5,277,10,5,3,2004,9,46,0
6,213,4,29,1,2005,19,50,0
3,8699,8,6,4,2011,7,35,0
5,357,4,18,4,2014,8,30,0
2,22084,1,19,8,2003,12,0,0
1,10763,10,30,5,2005,15,45,0
3,784,2,3,10,2012,15,30,0
1,1284,4,3,3,2003,16,7,0
3,4799,5,18,3,2015,20,0,0
7,7936,5,22,2,2004,1,30,0
6,22857,8,4,10,2003,1,0,0
4,103,1,22,3,2012,14,0,0
6,4815,3,12,3,2011,12,0,0
6,3528,9,4,4,2015,15,10,0
5,7406,8,12,6,2009,20,0,0
1,10992,6,29,9,2008,8,30,0
5,22152,1,30,4,2004,8,30,0
7,216,6,26,2,2006,11,50,0
6,8880,2,13,3,2010,12,0,0
1,2564,5,3,8,2009,1,5,0
6,154,5,19,10,2013,18,45,0
3,1598,5,5,9,2012,16,30,0
6,4305,2,31,5,2003,22,30,0
2,11037,5,30,10,2007,13,15,0
2,6386,4,12,6,2007,14,27,0
1,1117,4,24,12,2007,14,35,0
1,22409,4,4,8,2003,17,0,0
1,12830,4,30,9,2013,20,56,0
4,9621,9,15,10,2009,19,0,0
3,125,2,6,8,2008,10,30,0
1,141,6,11,5,2015,20,30,0
3,7648,3,15,5,2013,22,41,0
4,11453,3,15,5,2008,17,50,0
4,11063,5,18,10,2007,19,0,0
7,3396,10,1,6,2014,11,0,0
5,6426,9,10,2,2012,1,25,0
5,1219,2,10,2,2006,7,10,0
3,1518,4,14,7,2010,18,0,0
5,3396,10,18,4,2003,16,45,0
5,2136,6,3,5,2013,18,0,0
7,5200,5,17,7,2011,15,50,0
5,7039,5,23,2,2007,15,45,0
1,11608,9,10,1,2011,15,0,0
5,15051,6,6,5,2011,10,15,0
3,1777,5,18,10,2006,14,22,0
5,64,4,16,5,2014,17,10,0
4,9893,3,10,6,2004,2,30,0
4,1170,6,10,2,2011,12,50,0
5,9243,3,26,11,2004,0,1,0
1,5598,3,29,5,2006,11,6,0
5,10042,8,21,3,2008,0,1,0
1,36,2,11,11,2013,13,46,0
3,534,4,14,12,2005,19,33,0
4,2153,2,6,9,2012,13,40,0
6,8897,1,9,4,2005,16,55,0
1,158,2,15,3,2004,16,45,0
4,1760,10,23,2,2006,13,45,0
3,125,2,28,12,2005,23,0,0
1,6166,2,13,10,2014,10,21,0
4,13514,3,5,10,2006,12,0,0
4,3239,8,24,2,2005,16,10,0
4,4083,4,8,3,2007,19,35,0
2,5276,4,3,3,2009,11,31,0
1,359,10,23,1,2006,19,5,0
1,2790,3,10,5,2004,8,15,0
7,125,2,10,8,2014,4,18,0
4,1095,5,27,11,2008,12,30,0
1,1091,10,17,10,2005,7,15,0
5,125,2,11,12,2009,0,1,0
5,4531,4,22,10,2010,19,0,0
5,5413,6,5,9,2003,13,0,0
2,5744,8,6,7,2004,13,0,0
1,15767,4,6,3,2006,18,0,0
1,7377,4,30,3,2009,19,30,0
3,355,2,15,5,2013,8,53,0
1,8927,1,6,2,2006,23,5,0
2,1191,10,5,2,2008,1,45,0
3,421,1,29,12,2010,21,10,0
7,4514,7,13,7,2014,19,24,0
2,1642,1,29,5,2012,10,0,0
5,8539,8,15,12,2006,22,35,0
4,2575,9,4,11,2010,22,46,0
6,8612,4,13,12,2014,2,40,0
2,13322,7,14,6,2005,12,0,0
3,2420,8,1,10,2014,21,20,0
3,442,2,27,12,2006,9,50,0
2,15886,7,11,6,2013,14,17,0
5,14526,8,25,2,2005,11,15,0
6,10602,1,30,6,2007,8,20,0
2,73,7,3,3,2015,11,45,0
7,2534,4,22,2,2009,0,15,0
6,1435,2,10,1,2015,18,15,0
1,1752,3,16,3,2009,8,20,0
4,14056,2,8,9,2005,1,0,0
4,38,10,6,3,2003,17,0,0
1,12154,2,17,9,2007,10,15,0
4,1809,10,4,9,2014,16,28,0
1,1429,10,20,12,2004,22,15,0
5,731,2,2,7,2010,18,47,0
7,4180,6,17,12,2006,20,18,0
7,7100,5,30,11,2003,10,0,0
4,2907,4,16,4,2009,18,5,0
3,3004,5,21,7,2004,8,50,0
2,506,8,3,5,2011,20,0,0
5,853,2,13,1,2012,12,45,0
3,693,2,17,5,2006,16,0,0
6,77,10,29,12,2012,19,45,0
6,7606,7,8,5,2010,21,0,0
5,1252,2,21,8,2009,14,0,0
6,772,10,23,3,2013,15,35,0
2,2584,2,21,3,2006,21,45,0
4,898,2,4,10,2012,10,43,0
2,11,10,22,7,2003,23,44,0
1,11536,4,5,9,2011,1,24,0
5,8747,8,7,10,2005,22,0,0
1,125,2,18,8,2003,2,30,0
7,177,10,22,5,2011,0,44,0
6,8253,4,1,11,2003,19,35,0
6,644,1,18,11,2006,6,25,0
3,4418,2,23,3,2005,9,31,0
7,349,2,2,12,2007,0,5,0
6,1039,5,9,8,2014,0,5,0
2,3707,9,5,4,2011,12,0,0
7,11206,9,13,8,2006,13,0,0
7,7481,3,31,5,2009,16,0,0
5,1960,4,29,7,2005,23,0,0
6,9756,7,28,6,2014,16,0,0
1,5461,7,6,8,2007,17,7,0
5,2490,3,1,10,2004,22,0,0
5,3838,1,14,11,2008,16,0,0
6,1039,5,5,5,2012,1,25,0
5,676,8,29,6,2012,14,45,0
6,1108,4,7,9,2013,22,30,0
1,9157,4,18,8,2008,12,0,0
4,2490,3,21,10,2010,18,0,0
3,2270,1,28,7,2010,18,40,0
2,2046,2,9,7,2013,15,0,0
1,4006,9,2,5,2005,16,29,0
4,7869,4,22,2,2007,12,10,0
2,8566,6,12,12,2006,8,0,0
6,1071,5,18,4,2009,16,30,0
3,13731,1,9,2,2005,1,15,0
3,501,4,18,3,2009,13,53,0
2,17533,4,10,7,2012,7,0,0
5,957,2,22,2,2013,18,31,0
5,5814,1,16,5,2008,8,53,0
4,51,2,26,6,2014,22,30,0
1,336,1,7,3,2005,15,14,0
5,4927,2,20,3,2009,15,40,0
3,5245,5,14,11,2012,22,3,0
7,2598,2,10,4,2005,14,30,0
5,6446,7,6,8,2004,23,25,0
1,44,6,21,7,2008,11,0,0
2,19776,8,23,12,2003,0,1,0
1,8136,2,28,4,2003,21,10,0
5,125,2,15,6,2012,23,55,0
1,8491,3,15,9,2014,1,21,0
7,384,9,26,1,2014,16,13,0
7,359,10,4,4,2004,11,40,0
5,5281,8,1,6,2012,13,0,0
7,8480,9,5,10,2014,10,0,0
2,6725,9,28,9,2004,21,55,0
6,125,2,25,8,2007,15,30,0
7,8027,8,21,9,2003,1,0,0
7,1598,10,9,9,2007,19,30,0
2,213,4,16,3,2004,2,30,0
6,1121,10,4,10,2014,8,30,0
7,358,6,21,9,2014,11,49,0
6,11877,4,26,3,2005,21,20,0
1,1351,8,25,6,2012,5,33,0
4,3741,8,5,2,2004,17,30,0
2,3735,2,3,10,2006,17,15,0
1,198,1,4,2,2013,12,0,0
5,1284,4,1,12,2006,22,21,0
7,599,9,30,1,2005,18,50,0
1,984,2,1,3,2004,1,10,0
7,745,1,28,11,2004,13,20,0
4,1662,4,27,12,2012,22,30,0
1,2945,3,5,9,2005,21,24,0
3,1121,10,17,10,2007,18,15,0
1,10189,7,5,8,2013,22,0,0
5,434,6,15,10,2004,10,30,0
2,2156,2,14,4,2009,18,0,0
5,12800,3,16,5,2014,1,5,0
4,16227,4,4,4,2013,19,0,0
6,468,2,6,9,2003,10,15,0
6,6113,5,24,3,2007,13,15,0
1,4225,1,28,6,2010,12,0,0
2,1517,3,29,11,2011,0,5,0
1,7362,6,6,2,2006,20,30,0
1,9468,3,26,12,2011,1,0,0
5,3236,4,14,1,2005,10,0,0
1,5056,8,25,5,2009,9,0,0
6,3001,1,21,2,2015,0,4,0
7,356,3,24,9,2006,23,32,0
1,670,3,28,6,2010,22,30,0
6,12974,6,23,4,2011,10,0,0
2,166,10,28,10,2008,20,50,0
5,2854,8,6,2,2015,14,15,0
5,1367,1,4,9,2009,17,45,0
3,4108,6,24,11,2004,10,0,0
4,166,10,7,4,2011,19,20,0
4,8399,5,30,6,2005,12,30,0
1,357,4,19,8,2013,18,38,0
7,8574,1,30,11,2003,2,13,0
2,21785,10,5,8,2003,16,50,0
1,139,2,15,3,2004,17,0,0
3,12002,7,16,4,2008,14,0,0
5,293,5,9,1,2009,23,35,0
4,514,5,19,5,2011,21,47,0
5,958,4,2,11,2007,20,30,0
1,1842,7,17,8,2009,22,4,0
4,5014,4,7,4,2005,9,10,0
4,2910,1,11,6,2009,22,33,0
5,5069,3,11,3,2005,12,57,0
2,3557,3,3,5,2005,23,52,0
6,268,1,9,10,2010,16,30,0
1,5238,1,10,6,2013,0,1,0
4,125,2,23,7,2009,8,50,0
4,13264,1,20,2,2003,17,0,0
3,1729,5,15,11,2006,19,15,0
4,203,2,2,4,2009,21,58,0
3,4079,7,14,10,2009,17,0,0
7,6933,2,27,7,2003,9,15,0
2,12222,5,27,5,2003,23,28,0
5,2534,4,25,6,2004,20,40,0
1,3265,10,13,4,2015,13,30,0
7,15679,3,19,10,2008,18,0,0
3,1273,10,30,4,2003,1,10,0
4,13305,7,8,4,2010,14,31,0
5,6483,1,7,9,2007,9,34,0
2,958,4,25,6,2013,21,14,0
5,1472,5,16,7,2010,17,54,0
2,7481,3,20,9,2011,20,51,0
6,1995,7,8,2,2014,10,0,0
3,3792,3,26,11,2003,17,25,0
2,1553,4,10,7,2012,22,15,0
1,18348,8,3,10,2011,1,2,0
3,12272,4,25,6,2014,19,48,0
5,13,3,14,11,2014,21,0,0
4,958,4,15,10,2009,19,0,0
1,504,4,28,4,2014,11,0,0
3,3677,2,12,12,2007,11,0,0
5,3159,7,1,11,2013,18,0,0
1,9276,3,4,2,2013,1,30,0
1,6916,4,16,5,2005,16,25,0
5,277,10,17,10,2014,23,0,0
1,1472,5,6,2,2012,1,40,0
3,2046,2,2,6,2010,15,15,0
3,2340,3,7,3,2007,7,30,0
6,232,4,19,11,2011,8,9,0
1,1862,5,12,11,2007,17,54,0
4,7612,6,1,11,2007,8,0,0
2,125,2,13,6,2006,14,0,0
6,1255,6,14,6,2014,10,0,0
3,1820,7,26,1,2005,3,30,0
5,907,6,21,9,2007,22,27,0
5,7886,4,12,8,2011,1,27,0
7,8379,3,21,4,2013,6,30,0
4,1016,4,19,5,2005,14,17,0
2,58,10,14,4,2015,23,0,0
3,1615,2,29,6,2005,22,12,0
6,366,10,18,6,2011,1,15,0
6,2378,5,3,6,2006,22,0,0
7,36,2,3,6,2012,8,48,0
5,798,5,25,2,2005,0,1,0
3,951,5,27,11,2013,7,20,0
5,1329,9,1,5,2015,16,44,0
4,125,2,8,7,2004,8,50,0
4,713,4,18,10,2007,8,39,0
7,259,5,16,1,2005,17,0,0
5,5557,3,9,3,2007,12,5,0
4,547,2,1,5,2003,19,30,0
7,125,2,30,11,2008,10,42,0
1,19932,9,14,5,2007,9,35,0
4,2285,5,11,12,2008,22,6,0
7,5092,4,19,11,2006,19,23,0
6,2059,9,1,5,2004,7,0,0
1,1469,3,18,8,2003,10,0,0
4,1017,3,28,7,2011,18,12,0
7,4727,7,12,2,2006,21,6,0
3,4467,9,27,6,2007,23,0,0
2,211,5,28,4,2009,2,0,0
5,744,10,17,10,2008,21,30,0
5,3600,1,20,3,2009,2,0,0
3,4926,2,30,4,2008,18,0,0
3,522,2,30,9,2009,11,40,0
1,407,10,25,12,2006,16,0,0
3,9799,6,16,4,2003,18,0,0
1,3725,10,12,12,2005,18,42,0
5,15749,8,20,2,2004,0,1,0
7,7839,1,27,2,2005,2,0,0
2,2838,2,26,6,2007,16,51,0
4,9341,9,2,10,2008,17,35,0
4,2858,1,6,2,2014,19,20,0
6,485,2,10,3,2012,12,0,0
1,6358,9,2,5,2011,9,30,0
3,3487,9,16,6,2010,16,0,0
1,125,2,15,9,2014,13,0,0
6,213,4,3,7,2010,22,56,0
7,2830,3,3,11,2013,13,43,0
3,189,2,18,2,2004,0,1,0
4,4011,1,5,2,2015,10,49,0
3,657,8,30,4,2008,15,0,0
4,5802,5,18,4,2013,11,0,0
6,10708,4,7,4,2012,0,7,0
3,7243,1,13,7,2005,22,5,0
1,7073,9,1,10,2007,18,34,0
6,7463,9,4,10,2008,19,50,0
1,363,2,15,9,2014,16,20,0
5,125,2,10,12,2004,0,1,0
1,58,10,18,8,2014,11,15,0
4,9331,2,7,10,2010,22,28,0
3,7285,7,20,8,2014,10,47,0
5,830,10,4,11,2011,16,20,0
6,4033,2,19,4,2014,21,0,0
5,408,2,22,10,2010,14,15,0
5,4645,5,14,6,2013,7,15,0
7,408,2,1,1,2006,11,0,0
5,1119,2,2,6,2006,4,34,0
1,1722,2,27,12,2010,9,16,0
4,699,1,8,8,2013,18,0,0
2,657,8,17,3,2015,21,0,0
3,2041,10,18,5,2011,15,20,0
7,4517,3,21,4,2013,19,0,0
5,22158,3,6,8,2004,15,0,0
2,7041,7,23,12,2003,2,30,0
1,6225,9,27,6,2011,11,15,0
6,5526,3,21,3,2009,0,5,0
4,5082,4,19,3,2009,18,16,0
6,2855,1,4,4,2009,14,0,0
5,36,2,18,5,2012,21,15,0
6,20981,8,7,4,2007,18,0,0
2,2192,10,25,11,2008,16,7,0
4,4992,4,9,3,2006,23,2,0
5,4899,3,6,8,2004,8,30,0
3,499,2,2,11,2011,10,55,0
6,6184,3,25,12,2004,20,0,0
4,2534,4,6,2,2003,21,40,0
7,1966,7,21,9,2014,6,55,0
6,9671,1,8,2,2014,4,0,0
5,2454,2,8,10,2010,14,30,0
3,330,6,15,10,2003,23,7,0
3,6939,8,2,5,2012,12,30,0
4,20926,3,9,1,2003,0,20,0
7,646,6,20,6,2010,21,10,0
3,2555,5,9,1,2013,14,54,0
2,755,4,1,4,2003,2,0,0
2,8729,4,28,12,2010,14,0,0
3,125,2,22,2,2006,0,15,0
6,199,8,18,12,2010,1,0,0
4,779,2,20,2,2014,0,1,0
1,1345,1,21,2,2005,10,30,0
6,1585,8,7,5,2011,2,44,0
6,2423,4,25,9,2010,2,0,0
7,675,9,21,10,2012,15,30,0
2,11372,6,4,3,2014,14,0,0
1,1010,9,21,1,2013,11,0,0
1,1790,1,18,8,2008,1,20,0
4,7843,7,3,4,2014,14,0,0
5,1880,2,29,5,2009,13,7,0
2,517,2,24,6,2003,13,30,0
3,2262,2,12,1,2011,19,0,0
4,6371,9,20,2,2003,22,0,0
2,779,2,22,7,2008,16,0,0
3,926,4,23,3,2005,14,0,0
4,88,2,22,1,2015,9,30,0
3,125,2,12,11,2008,13,20,0
3,4350,5,18,8,2004,12,56,0
5,570,4,25,12,2009,13,20,0
3,14268,5,14,12,2005,18,11,0
4,355,2,16,5,2013,12,7,0
4,129,2,11,12,2014,19,15,0
7,13856,3,3,11,2013,19,0,0
2,736,4,20,9,2011,11,1,0
5,2016,6,6,4,2012,17,10,0
2,348,10,18,9,2012,22,40,0
4,15679,3,30,12,2010,0,1,0
7,16943,7,15,1,2012,11,52,0
6,7076,8,29,1,2005,19,0,0
4,35,8,29,10,2009,17,0,0
5,7452,9,21,4,2006,0,1,0
4,2470,2,25,8,2011,22,15,0
1,1755,10,16,3,2015,15,0,0
3,125,2,3,11,2010,19,55,0
6,146,10,2,11,2013,14,40,0
3,821,10,24,6,2009,14,0,0
5,3730,7,4,4,2008,12,35,0
5,8596,9,13,11,2009,16,15,0
4,15772,8,1,11,2012,4,16,0
5,987,4,12,6,2009,23,45,0
4,631,2,18,9,2003,19,0,0
2,1975,2,12,7,2005,16,0,0
6,5164,4,20,9,2003,8,15,0
3,4140,10,5,9,2007,12,6,0
4,4074,1,20,9,2012,0,1,0
6,7953,5,25,1,2003,0,1,0
3,435,10,4,8,2004,23,30,0
1,125,2,14,11,2011,11,30,0
7,9858,5,15,6,2014,14,39,0
1,3201,2,13,4,2015,22,0,0
2,1341,7,15,4,2003,11,0,0
4,1223,5,2,6,2005,9,0,0
4,152,10,5,3,2015,19,9,0
7,5256,2,22,2,2015,21,7,0
3,1815,7,22,2,2006,13,0,0
1,4448,3,11,6,2012,23,5,0
1,12370,9,10,1,2005,9,0,0
2,1254,2,22,3,2005,19,0,0
6,538,8,23,10,2010,16,15,0
3,166,10,9,8,2006,16,35,0
6,7397,4,18,6,2005,12,30,0
5,1191,10,16,5,2014,14,19,0
4,11169,5,1,4,2004,19,0,0
2,528,10,30,9,2008,4,2,0
7,10917,5,20,4,2014,10,0,0
2,1435,2,20,8,2013,5,12,0
3,11743,4,1,9,2004,0,1,0
5,1220,10,21,9,2007,21,0,0
7,1530,1,22,3,2009,7,30,0
5,1943,2,2,10,2009,11,46,0
1,237,4,18,4,2005,17,30,0
1,800,4,29,3,2004,15,30,0
1,11391,6,22,8,2011,12,45,0
7,8645,8,27,1,2013,6,0,0
1,111,10,26,10,2009,18,22,0
4,1880,2,18,4,2013,18,19,0
1,6914,9,23,6,2014,12,0,0
1,9255,7,6,2,2006,15,41,0
3,21763,7,23,7,2003,18,30,0
7,1056,2,1,1,2012,1,33,0
1,17051,6,12,6,2006,1,40,0
4,6793,4,24,1,2013,16,30,0
4,125,2,11,7,2013,8,0,0
6,1220,10,4,10,2008,9,10,0
2,2684,9,8,6,2004,3,35,0
3,1835,6,29,4,2015,4,53,0
2,13373,3,16,4,2013,20,54,0
7,346,1,18,5,2014,17,0,0
5,220,4,12,1,2007,10,30,0
7,2290,1,23,10,2011,12,10,0
7,6225,9,25,1,2015,12,30,0
4,105,5,10,7,2014,11,0,0
4,12086,5,24,3,2005,22,0,0
1,627,3,22,12,2014,19,0,0
3,957,2,4,4,2007,10,45,0
4,3251,7,24,7,2014,21,17,0
2,8743,3,4,10,2011,12,0,0
6,466,6,25,1,2003,20,50,0
4,3961,4,6,2,2014,15,13,0
5,13112,8,5,3,2004,11,30,0
4,11254,2,25,7,2013,7,0,0
5,11350,6,30,12,2005,1,0,0
7,9377,4,10,2,2008,15,30,0
4,223,10,27,11,2003,18,34,0
6,1407,1,22,4,2006,22,42,0
2,1991,10,1,4,2014,12,25,0
5,125,2,30,11,2007,18,0,0
3,2490,3,9,12,2009,7,30,0
3,5942,5,13,7,2011,18,12,0
3,77,10,18,9,2013,8,7,0
5,1606,2,11,1,2008,10,41,0
2,125,2,1,6,2010,15,56,0
2,8319,3,9,11,2004,22,41,0
1,2909,2,20,12,2004,14,15,0
6,1950,2,7,9,2013,16,0,0
6,14885,5,20,10,2012,17,35,0
6,1580,10,30,12,2006,18,30,0
5,13871,8,18,10,2013,1,11,0
4,12049,6,22,1,2004,0,1,0
1,13571,5,17,3,2014,14,30,0
6,10937,1,6,9,2014,18,25,0
4,2757,2,29,12,2005,19,20,0
4,468,2,30,6,2011,17,6,0
4,21770,1,15,4,2004,14,15,0
6,343,4,18,10,2003,20,0,0
6,1780,4,7,3,2015,12,55,0
4,10991,4,1,10,2009,16,0,0
7,517,2,7,9,2003,15,30,0
4,5717,9,17,11,2005,0,1,0
2,2134,10,13,12,2005,15,53,0
3,105,5,23,7,2014,21,30,0
6,4981,9,21,5,2005,15,0,0
2,2046,2,8,6,2004,5,0,0
7,10164,9,22,5,2011,3,10,0
5,8851,4,4,5,2007,16,30,0
7,9846,8,30,12,2007,16,0,0
4,1267,5,6,3,2008,13,30,0
7,6079,2,21,9,2014,11,0,0
3,460,5,9,7,2014,9,0,0
5,1555,2,20,2,2004,1,25,0
7,2945,3,6,4,2008,9,26,0
5,89,1,22,8,2003,20,15,0
3,5077,9,26,1,2011,23,35,0
5,1722,2,14,1,2011,20,25,0
4,779,2,23,7,2009,3,57,0
4,3816,2,2,5,2013,20,30,0
5,957,2,11,1,2013,9,13,0
6,9514,4,17,5,2008,18,9,0
1,4878,2,21,7,2014,20,0,0
4,21760,1,30,10,2003,0,1,0
6,1075,4,15,11,2003,23,0,0
3,2536,3,20,4,2011,16,20,0
5,1290,1,7,10,2005,17,0,0
4,6042,3,5,3,2009,23,5,0
1,125,2,18,2,2013,14,40,0
7,2270,1,28,1,2007,13,29,0
6,1214,10,21,4,2007,7,50,0
5,408,2,26,7,2013,11,0,0
5,803,6,21,3,2003,17,0,0
4,6114,3,30,5,2013,18,30,0
6,4457,7,21,3,2015,18,55,0
5,1809,10,20,4,2007,11,0,0
4,821,10,20,10,2011,10,30,0
5,307,3,16,11,2007,5,0,0
