"day","address","location","date","month","year","hour","min","SECONDARYCODES"
3,8766,6,6,4,2005,11,0,0
2,2140,2,15,11,2011,8,38,0
1,12330,9,22,12,2003,22,0,0
4,560,8,2,12,2010,19,50,0
3,1943,2,7,2,2007,0,51,0
2,242,10,14,12,2010,15,32,0
2,18,10,13,7,2010,21,0,0
5,4886,6,8,8,2008,16,0,0
2,8839,4,8,8,2006,10,30,0
2,9864,7,14,5,2013,10,40,0
3,5431,6,24,12,2014,16,0,0
6,9089,8,26,8,2006,11,0,0
4,2155,4,1,12,2005,10,55,0
3,12584,9,17,4,2013,19,30,0
6,1680,5,13,7,2013,0,5,0
5,1532,7,8,4,2011,12,30,0
2,15974,9,4,5,2010,17,0,0
2,5531,9,22,8,2006,20,15,0
6,2646,5,10,8,2013,3,15,0
4,8105,4,15,11,2012,0,1,0
5,9759,8,14,7,2006,0,1,0
7,93,7,20,4,2014,17,56,0
3,4435,3,15,11,2006,7,19,0
3,10710,9,9,2,2005,18,30,0
7,568,4,3,6,2007,3,23,0
1,8680,4,3,9,2012,18,0,0
6,5431,6,14,1,2012,22,0,0
2,52,5,1,11,2011,18,0,0
4,4865,4,5,4,2012,9,30,0
7,2204,5,27,2,2005,10,0,0
6,7410,1,4,10,2003,17,30,0
6,1235,5,21,3,2015,15,0,0
6,2622,2,1,5,2004,2,0,0
4,1682,8,16,10,2014,17,10,0
6,5918,7,24,2,2007,22,10,0
6,125,2,9,8,2008,2,38,0
3,1967,3,10,8,2011,16,28,0
6,6671,4,9,4,2005,8,30,0
4,1462,4,7,8,2003,7,30,0
2,466,6,28,10,2008,15,0,0
6,7764,4,18,9,2004,10,57,0
4,5239,1,24,1,2008,22,30,0
6,1634,5,29,6,2013,23,20,0
6,1191,10,21,4,2012,11,0,0
5,6008,9,1,6,2012,21,0,0
4,8409,8,6,9,2007,10,51,0
6,643,4,12,1,2008,9,33,0
6,2779,2,26,7,2008,16,20,0
3,10841,4,7,9,2011,10,55,0
5,1042,3,5,9,2008,7,10,0
2,2091,2,28,10,2008,13,10,0
1,232,4,26,4,2004,18,30,0
3,3978,5,15,5,2013,8,28,0
6,501,4,16,6,2007,8,15,0
3,22326,2,12,5,2004,11,25,0
6,7033,8,16,11,2013,2,10,0
1,4494,3,5,1,2015,23,0,0
1,13077,5,24,6,2013,11,32,0
5,3450,7,3,4,2009,9,49,0
5,11646,3,14,7,2006,9,0,0
2,125,2,30,10,2007,0,20,0
3,2848,2,7,1,2004,17,30,0
2,6530,5,21,9,2010,11,22,0
3,6907,9,28,6,2006,16,30,0
2,9108,3,27,5,2003,23,0,0
1,38,10,15,9,2014,17,0,0
3,11013,5,9,3,2005,1,45,0
2,644,1,25,11,2014,15,30,0
3,831,4,6,3,2013,22,46,0
6,2429,5,5,4,2008,19,0,0
5,823,2,29,6,2012,2,30,0
5,13698,9,31,5,2013,22,30,0
1,3991,8,22,3,2010,0,1,0
6,1489,8,16,6,2007,16,50,0
7,192,1,14,7,2013,15,12,0
6,4196,3,7,3,2015,18,30,0
6,20379,9,9,8,2008,13,25,0
6,2114,9,3,5,2014,13,30,0
4,5470,8,16,6,2011,23,8,0
3,14695,2,8,9,2010,21,50,0
7,2178,6,14,7,2013,21,0,0
2,5267,3,21,8,2012,19,7,0
1,1362,5,19,3,2007,16,35,0
1,957,2,28,6,2010,19,47,0
5,4770,2,2,5,2003,21,50,0
3,17854,5,4,4,2012,2,0,0
6,408,2,22,8,2009,22,23,0
5,7195,5,22,4,2005,6,45,0
2,15654,8,4,3,2008,13,0,0
2,435,10,30,3,2004,19,13,0
3,5441,6,14,12,2005,0,1,0
3,985,4,31,10,2007,21,30,0
6,13546,4,29,6,2013,5,58,0
6,9573,9,25,8,2007,23,50,0
6,9792,9,17,11,2012,1,35,0
3,18578,9,25,1,2006,15,40,0
7,1983,1,27,7,2003,0,1,0
5,157,5,2,4,2004,15,15,0
3,366,10,15,10,2008,16,13,0
4,11203,4,7,4,2011,12,0,0
3,648,2,7,1,2015,10,52,0
2,88,2,20,4,2010,11,45,0
1,6482,3,18,8,2008,8,20,0
5,3533,1,13,8,2010,0,1,0
3,1030,2,26,12,2007,7,0,0
5,7562,4,24,2,2006,17,25,0
5,1695,3,23,4,2010,11,30,0
3,1635,1,15,4,2015,22,0,0
4,3972,4,27,12,2007,17,0,0
2,12896,7,26,11,2013,18,53,0
6,6858,5,18,10,2003,9,30,0
2,96,10,25,5,2004,12,20,0
5,501,4,7,5,2010,23,45,0
7,796,2,5,10,2008,1,45,0
3,2534,4,23,7,2003,20,45,0
4,8855,3,25,1,2007,0,46,0
2,15269,9,1,11,2005,17,0,0
6,403,7,28,11,2009,0,19,0
1,743,1,1,9,2008,12,1,0
3,1154,9,22,8,2012,22,6,0
1,1155,2,21,1,2013,18,0,0
5,643,4,22,3,2013,16,0,0
6,9276,3,8,9,2012,5,22,0
1,666,2,25,1,2010,14,48,0
2,4851,9,6,1,2015,23,11,0
3,21991,4,17,3,2004,19,10,0
4,3716,3,29,11,2007,11,0,0
1,528,10,6,9,2010,22,24,0
2,5851,3,25,11,2014,12,23,0
1,6035,3,8,12,2008,20,9,0
1,3782,9,14,6,2010,21,30,0
2,4129,7,7,2,2006,15,35,0
5,125,2,25,1,2013,19,0,0
7,7064,4,19,4,2009,9,50,0
2,7764,4,8,7,2008,15,30,0
1,1786,8,27,10,2003,13,0,0
1,872,2,5,1,2015,12,8,0
4,1372,5,23,3,2006,1,1,0
4,451,2,25,6,2009,2,4,0
5,10827,7,20,2,2009,9,0,0
2,6671,4,6,1,2015,22,48,0
7,14542,8,10,2,2013,1,0,0
5,9825,2,10,3,2006,12,10,0
3,5554,2,10,8,2011,7,40,0
4,8594,3,23,3,2006,8,15,0
4,10477,8,2,10,2014,10,40,0
6,5016,5,9,10,2010,12,36,0
3,78,9,2,11,2005,18,30,0
1,157,10,21,1,2013,7,23,0
6,6701,3,7,2,2015,0,22,0
3,5906,3,16,11,2005,16,45,0
3,6738,4,23,12,2009,21,30,0
3,70,10,24,7,2013,6,0,0
5,12802,3,16,12,2011,16,20,0
4,8512,8,12,6,2014,20,51,0
3,999,1,3,5,2006,2,0,0
2,939,5,18,3,2008,12,3,0
7,779,2,29,6,2008,17,0,0
6,6463,1,28,12,2013,14,0,0
6,5782,10,22,2,2014,16,0,0
2,1091,10,12,11,2013,14,33,0
3,36,2,16,5,2007,9,41,0
5,11257,9,11,3,2005,18,0,0
2,468,2,24,1,2012,18,11,0
4,2247,1,3,5,2007,13,0,0
7,2326,1,27,1,2013,15,15,0
7,2426,4,5,11,2006,1,30,0
2,1809,10,27,7,2010,8,0,0
7,1091,10,22,9,2013,15,40,0
1,10843,8,6,9,2010,23,10,0
2,7743,9,4,10,2005,15,30,0
5,12333,3,16,4,2004,4,35,0
2,2170,5,9,6,2009,11,40,0
5,390,5,13,6,2008,11,0,0
1,199,8,22,3,2010,23,8,0
2,7215,4,9,7,2013,0,40,0
5,156,2,20,4,2012,3,19,0
6,6406,2,5,11,2005,19,4,0
7,2616,1,4,7,2010,18,30,0
3,12325,7,5,9,2012,11,30,0
1,1870,1,13,4,2015,1,50,0
1,6879,3,9,1,2006,18,45,0
5,8535,5,20,9,2013,20,0,0
6,1499,7,9,8,2014,12,0,0
6,8776,1,29,1,2011,10,1,0
5,779,2,9,1,2009,17,15,0
5,2332,2,5,9,2003,17,25,0
7,1977,9,16,6,2013,1,30,0
7,927,1,21,11,2010,15,15,0
2,1091,10,5,2,2008,14,0,0
7,125,2,25,1,2009,2,0,0
6,185,2,1,1,2011,2,25,0
6,1214,10,14,7,2012,12,25,0
2,125,2,16,10,2012,16,28,0
3,17603,3,10,12,2003,14,30,0
1,40,1,2,10,2006,18,15,0
5,10876,4,29,1,2010,22,30,0
2,11968,4,19,8,2008,19,30,0
2,11324,8,4,9,2007,10,30,0
2,554,10,14,10,2008,12,55,0
6,4342,1,24,2,2007,3,0,0
6,11944,3,30,6,2007,21,0,0
2,10368,6,21,3,2006,1,44,0
1,5781,1,25,5,2009,1,11,0
4,7220,1,15,5,2014,20,30,0
6,470,8,27,6,2009,20,20,0
4,518,10,22,1,2015,2,15,0
3,1459,5,25,12,2013,10,0,0
4,3329,10,29,5,2008,7,28,0
2,3735,2,22,8,2006,12,40,0
3,4581,9,7,3,2007,12,39,0
3,7679,7,3,9,2014,14,0,0
7,4155,8,17,6,2007,8,0,0
7,401,8,26,2,2006,3,0,0
4,2041,10,24,1,2013,16,10,0
5,325,8,8,8,2003,14,39,0
3,53,1,13,5,2015,19,28,0
6,2537,9,3,5,2003,16,28,0
6,238,2,22,2,2014,23,0,0
5,3878,7,7,10,2005,4,15,0
5,326,2,17,10,2014,9,45,0
3,3204,8,7,1,2009,20,0,0
6,8745,1,10,4,2010,13,0,0
4,125,2,24,3,2011,10,10,0
4,13499,3,20,3,2014,23,0,0
1,489,2,22,12,2014,12,0,0
4,363,2,5,2,2009,0,45,0
3,6512,3,6,8,2014,19,30,0
3,13526,9,19,3,2014,13,20,0
6,6504,3,13,1,2007,12,0,0
7,2351,6,25,3,2012,23,37,0
1,22081,5,29,9,2003,19,0,0
2,4880,2,26,11,2013,17,31,0
1,60,5,15,9,2003,22,0,0
2,125,2,7,8,2007,14,0,0
3,15080,7,22,12,2004,9,0,0
6,8585,4,16,1,2010,20,0,0
5,18235,2,30,12,2005,15,27,0
3,3637,9,1,12,2010,16,0,0
5,2609,2,12,7,2013,23,0,0
3,22,10,8,8,2007,22,55,0
2,15831,6,10,6,2003,21,30,0
2,2891,5,24,6,2014,23,3,0
2,708,1,9,12,2014,10,0,0
4,12075,9,28,7,2011,15,28,0
3,4801,5,8,1,2014,20,40,0
4,3623,4,9,1,2003,10,0,0
3,16777,8,28,12,2011,22,30,0
2,3370,1,26,6,2012,14,0,0
5,14451,3,13,7,2012,15,30,0
6,1895,3,21,2,2009,12,40,0
7,259,5,14,12,2014,13,30,0
1,11184,8,22,8,2011,15,30,0
7,125,2,7,11,2010,2,0,0
5,3913,3,7,9,2012,10,0,0
6,1399,10,26,7,2008,13,30,0
3,5997,7,30,4,2008,11,30,0
6,7065,5,19,4,2014,23,30,0
1,7681,8,28,6,2010,16,45,0
5,4298,10,23,1,2009,10,38,0
6,9669,5,1,11,2014,17,0,0
1,1393,10,19,7,2004,11,5,0
3,238,2,14,12,2005,15,0,0
6,10852,1,16,7,2005,20,0,0
1,3725,10,21,7,2003,21,19,0
7,1074,3,13,1,2008,13,11,0
2,2341,5,27,12,2005,21,0,0
1,4736,3,5,3,2007,14,0,0
5,7905,8,25,2,2011,13,5,0
1,3996,9,11,6,2007,12,0,0
2,16135,9,30,9,2003,12,0,0
1,7346,3,12,5,2008,21,5,0
2,10204,4,14,10,2014,21,0,0
3,501,4,30,10,2013,10,40,0
2,323,9,9,12,2014,17,17,0
1,12861,8,9,12,2013,13,45,0
2,6767,7,17,9,2013,1,44,0
6,9698,1,1,11,2014,1,20,0
3,1352,4,5,4,2006,21,0,0
4,3553,6,19,3,2009,16,45,0
4,549,4,5,4,2007,9,9,0
1,5430,4,18,2,2013,9,30,0
5,8180,9,14,5,2004,22,30,0
4,957,2,2,4,2015,20,55,0
3,3337,4,7,1,2009,13,54,0
3,4210,5,23,7,2014,17,40,0
2,427,2,2,4,2013,20,0,0
7,283,10,18,11,2012,0,1,0
1,1095,5,26,5,2003,21,0,0
5,6304,3,29,1,2010,22,0,0
3,4993,5,9,1,2013,12,0,0
5,125,2,12,3,2010,12,58,0
6,435,10,10,3,2007,8,19,0
3,926,4,29,12,2010,18,45,0
5,2388,2,1,6,2007,19,20,0
1,1862,5,15,9,2003,22,35,0
7,3255,5,13,1,2013,4,30,0
3,3180,10,18,2,2015,15,49,0
5,3049,5,1,6,2007,12,0,0
7,829,1,24,8,2003,2,35,0
1,8634,9,25,11,2013,1,10,0
6,12128,9,2,7,2005,16,38,0
5,10019,9,3,10,2003,18,15,0
5,4222,6,7,5,2010,1,50,0
3,223,10,9,1,2013,12,45,0
2,6812,8,16,3,2004,12,56,0
1,176,1,5,7,2004,23,10,0
7,6068,1,6,10,2013,9,25,0
5,3824,2,17,9,2004,18,10,0
6,1052,4,9,8,2014,19,26,0
5,2125,5,19,10,2012,19,5,0
6,1351,8,21,10,2006,22,0,0
7,9244,3,25,1,2004,22,15,0
3,5107,10,23,6,2004,23,50,0
3,8732,4,15,10,2003,8,30,0
4,339,3,26,1,2006,20,7,0
4,4777,4,9,8,2012,20,48,0
5,2490,3,14,11,2008,7,25,0
7,10322,2,14,11,2004,13,8,0
1,11016,8,25,7,2005,11,30,0
6,102,10,12,2,2005,1,0,0
4,15869,8,13,6,2013,11,30,0
3,125,2,10,8,2005,21,55,0
5,6665,1,13,6,2008,0,1,0
4,1975,2,26,8,2010,9,21,0
1,17067,6,29,10,2012,8,45,0
2,343,4,25,11,2008,2,16,0
3,20624,2,19,2,2003,13,0,0
4,1955,9,25,12,2008,7,58,0
4,1224,1,6,3,2008,0,26,0
1,5211,3,27,5,2013,11,29,0
6,3854,4,29,12,2012,0,1,0
3,2274,7,19,2,2003,17,0,0
2,8503,8,4,9,2007,7,0,0
4,408,2,26,1,2012,18,25,0
1,5473,1,1,4,2013,17,0,0
4,102,10,7,10,2010,22,40,0
5,7309,7,4,9,2009,6,0,0
2,5270,2,6,7,2004,18,6,0
5,435,10,8,4,2005,22,15,0
4,5849,2,3,4,2008,19,15,0
1,3004,5,22,8,2011,14,25,0
3,1820,7,19,2,2003,14,0,0
4,13690,3,18,9,2008,16,0,0
1,17,3,7,1,2013,16,25,0
6,125,2,25,8,2007,22,0,0
3,15621,7,9,8,2006,23,0,0
5,125,2,30,5,2003,19,0,0
4,290,1,11,12,2008,22,0,0
5,6222,9,10,12,2004,13,30,0
2,841,2,29,9,2009,15,53,0
6,3256,1,25,1,2014,10,5,0
6,125,2,21,3,2009,14,3,0
3,21765,9,22,1,2003,19,30,0
4,14351,1,3,4,2008,18,5,0
4,6994,5,7,3,2013,22,30,0
1,13783,9,23,1,2012,15,56,0
5,125,2,27,7,2012,20,0,0
2,10236,6,14,10,2014,9,18,0
2,7869,4,13,10,2009,9,0,0
1,653,10,26,12,2005,18,30,0
2,4120,7,29,5,2012,11,0,0
2,9517,3,11,11,2014,21,0,0
5,5648,3,2,7,2010,23,15,0
4,7366,2,23,9,2010,10,47,0
5,7084,9,15,12,2006,8,41,0
7,36,2,2,5,2004,12,50,0
1,7949,9,14,5,2007,17,0,0
6,6825,5,13,7,2013,1,4,0
1,803,6,4,3,2013,6,45,0
3,3974,5,5,3,2008,17,0,0
5,982,9,8,4,2011,13,48,0
4,83,2,9,1,2003,8,48,0
5,1208,10,22,4,2011,2,45,0
1,5491,3,8,6,2009,7,38,0
3,11885,5,11,6,2003,20,0,0
3,213,4,25,8,2010,15,6,0
3,563,6,12,12,2007,8,0,0
2,13575,9,1,5,2012,12,0,0
3,1399,10,26,11,2003,11,15,0
3,6819,2,8,3,2006,13,0,0
4,93,7,8,3,2007,17,5,0
7,18,10,6,4,2003,23,45,0
1,211,5,3,10,2005,12,0,0
1,125,2,3,3,2008,13,0,0
5,16608,2,7,5,2010,19,0,0
6,7753,3,18,12,2010,16,0,0
1,559,6,8,1,2007,18,45,0
5,10819,6,23,1,2004,0,38,0
5,1618,5,13,1,2006,13,0,0
5,208,1,18,4,2014,8,0,0
1,7551,8,19,1,2015,23,27,0
2,125,2,10,6,2014,16,30,0
5,2490,3,5,4,2013,7,55,0
5,2490,3,11,7,2008,18,0,0
7,15075,8,3,10,2004,23,20,0
5,6043,9,20,2,2015,17,10,0
1,2077,4,17,4,2006,18,10,0
3,13854,3,1,5,2013,13,31,0
4,5415,2,15,12,2005,11,30,0
3,4730,3,22,2,2012,17,40,0
7,3867,6,11,9,2011,4,30,0
6,6695,5,27,3,2010,15,0,0
5,150,10,28,7,2006,0,30,0
7,1829,5,27,7,2014,0,16,0
2,897,2,2,4,2013,9,45,0
6,4607,9,29,1,2005,21,0,0
7,176,1,18,6,2006,1,3,0
7,1429,10,20,6,2010,20,53,0
4,4368,5,28,5,2009,12,40,0
5,7000,1,20,5,2011,8,30,0
5,213,4,4,4,2003,9,10,0
4,15266,4,2,10,2008,2,46,0
2,927,1,15,4,2008,18,40,0
5,704,2,27,12,2013,13,50,0
4,55,2,28,1,2010,17,0,0
6,11822,7,25,2,2012,23,0,0
5,5247,1,13,6,2003,0,1,0
1,1139,1,25,6,2012,19,30,0
5,2226,5,3,5,2013,2,20,0
1,1319,2,25,6,2012,8,29,0
4,9342,9,8,9,2011,7,15,0
1,14632,7,8,1,2007,9,5,0
1,104,2,27,9,2004,11,15,0
5,8393,2,14,5,2004,5,0,0
5,88,2,14,11,2008,4,0,0
2,323,9,20,8,2013,12,45,0
7,6771,1,12,12,2004,7,0,0
4,6738,4,24,7,2003,9,0,0
7,925,2,5,5,2013,19,28,0
3,10732,8,30,4,2003,20,0,0
4,1954,10,19,2,2015,15,15,0
5,538,8,21,2,2014,12,19,0
3,6811,3,18,10,2006,23,8,0
6,6682,3,26,12,2009,13,0,0
7,4709,5,14,12,2014,9,0,0
6,11215,7,22,10,2011,16,0,0
1,22,10,28,6,2010,0,5,0
6,408,2,17,5,2008,19,40,0
4,11641,5,30,9,2004,7,32,0
1,1989,6,25,5,2009,11,0,0
1,2393,8,5,4,2010,14,50,0
1,1673,5,12,7,2010,22,2,0
2,1692,6,14,4,2015,16,35,0
1,451,2,2,4,2007,3,0,0
7,8423,8,27,3,2011,20,0,0
4,213,4,30,10,2003,18,23,0
7,22322,3,20,4,2003,23,11,0
6,1428,3,12,1,2013,18,30,0
2,387,2,28,4,2009,12,9,0
3,653,10,20,4,2005,18,34,0
3,309,2,5,9,2007,21,0,0
7,376,2,9,5,2010,18,26,0
1,7590,4,16,4,2012,15,25,0
2,9655,9,9,12,2003,6,45,0
5,8783,5,4,4,2003,10,0,0
6,13517,9,27,7,2013,13,50,0
2,717,2,16,10,2012,14,1,0
6,4884,3,8,8,2009,11,15,0
4,4425,8,11,11,2004,14,0,0
6,6021,4,27,8,2011,6,28,0
7,5039,1,22,3,2009,19,0,0
3,1012,4,21,4,2010,15,33,0
6,908,10,4,9,2004,16,35,0
5,1075,4,9,1,2009,15,2,0
3,1192,9,5,9,2012,9,0,0
3,542,2,13,12,2006,19,45,0
1,5623,6,3,9,2007,0,1,0
4,2530,1,12,11,2009,16,50,0
3,164,4,14,11,2007,17,25,0
4,16271,5,6,2,2003,17,30,0
3,203,2,19,10,2011,23,46,0
3,11136,1,20,8,2014,22,30,0
1,2275,2,28,4,2014,20,45,0
7,7371,9,17,11,2013,20,0,0
1,4870,8,11,1,2010,10,30,0
6,3259,1,8,3,2014,0,1,0
5,21869,5,22,8,2003,12,40,0
2,2862,10,2,5,2006,18,30,0
5,3627,5,3,4,2015,21,44,0
1,21866,3,10,5,2004,16,17,0
4,8688,3,24,1,2008,17,0,0
7,1361,5,5,5,2013,23,17,0
6,905,5,13,12,2008,16,20,0
4,451,2,3,4,2008,9,24,0
3,1791,2,12,7,2006,20,48,0
3,1445,1,28,7,2010,16,45,0
1,4731,3,9,8,2010,20,0,0
5,7943,1,19,9,2014,18,19,0
3,2256,8,5,9,2012,16,27,0
7,502,4,24,2,2008,2,30,0
1,263,1,20,1,2003,17,10,0
3,4363,6,16,10,2013,1,35,0
6,125,2,7,3,2009,16,0,0
6,1086,8,19,6,2010,19,20,0
2,5844,5,14,4,2009,19,47,0
2,4142,6,15,6,2010,23,45,0
2,4129,7,20,1,2004,0,10,0
1,2270,1,14,4,2014,14,14,0
7,5235,1,16,1,2005,15,0,0
3,1965,5,20,2,2013,10,32,0
4,213,4,8,7,2004,16,53,0
4,1707,9,19,3,2009,2,27,0
3,10181,7,21,1,2004,9,45,0
5,1920,5,15,5,2009,23,0,0
6,8907,5,13,8,2005,12,0,0
7,8318,1,2,12,2012,11,0,0
1,13084,3,31,10,2005,7,15,0
3,13027,8,16,11,2005,10,10,0
3,4592,9,24,8,2011,10,0,0
7,3664,4,4,6,2006,22,0,0
4,9832,8,10,12,2009,18,0,0
2,4856,5,29,4,2003,15,30,0
1,2811,1,20,3,2006,15,6,0
2,1091,10,22,3,2005,7,0,0
7,4175,5,16,1,2011,23,32,0
5,12496,6,16,4,2004,8,0,0
5,10727,2,24,9,2010,12,2,0
4,4165,6,9,1,2014,23,38,0
2,862,5,18,3,2003,1,0,0
2,6790,7,11,1,2011,19,0,0
7,2524,6,11,9,2011,21,30,0
4,10557,8,4,10,2007,4,43,0
1,5518,4,28,11,2011,11,0,0
7,2180,5,16,7,2006,22,0,0
7,14606,2,11,1,2009,6,16,0
1,7068,10,1,5,2006,17,3,0
7,829,1,16,6,2013,1,30,0
5,1977,9,25,1,2013,2,47,0
1,9502,3,17,10,2005,9,30,0
3,4240,1,13,10,2004,3,20,0
1,2862,10,3,3,2008,14,31,0
3,7055,3,17,5,2006,12,0,0
5,516,4,25,7,2008,9,30,0
2,12796,4,26,6,2012,15,0,0
2,3725,10,30,9,2008,13,2,0
5,4120,7,6,5,2005,14,0,0
3,2911,10,5,2,2014,13,52,0
1,10139,3,14,9,2009,0,1,0
5,1576,4,16,12,2005,17,0,0
5,1615,2,2,6,2006,1,15,0
3,15275,9,12,12,2007,16,59,0
2,7378,8,22,2,2011,15,30,0
1,15459,8,30,3,2009,14,1,0
2,125,2,22,2,2011,14,5,0
7,1431,10,19,4,2015,12,0,0
4,2076,6,18,10,2007,16,5,0
2,756,3,13,12,2011,11,35,0
6,1077,4,10,8,2013,14,0,0
6,139,2,15,5,2004,21,0,0
2,111,10,30,9,2003,20,33,0
4,3897,3,6,4,2006,17,0,0
3,8184,3,17,5,2006,8,0,0
1,2752,9,20,8,2007,7,40,0
4,21578,8,2,6,2005,19,0,0
7,1273,10,22,4,2007,14,45,0
2,13813,7,3,5,2005,22,0,0
6,4907,8,28,6,2008,11,30,0
7,363,2,5,10,2008,18,50,0
2,125,2,10,7,2007,22,15,0
7,220,4,19,6,2011,15,43,0
2,2891,5,20,9,2005,17,0,0
2,5598,3,21,7,2009,23,0,0
7,1820,7,14,6,2009,0,1,0
1,125,2,22,12,2014,22,40,0
1,137,8,19,2,2007,22,43,0
4,5200,5,18,3,2004,21,39,0
5,8075,3,6,10,2006,12,59,0
6,1907,5,10,3,2007,2,54,0
5,220,4,2,10,2009,22,30,0
6,5481,4,12,8,2006,17,45,0
4,4681,5,3,6,2010,22,40,0
5,5220,5,6,3,2015,0,30,0
7,1752,3,11,1,2009,11,0,0
3,7764,4,11,6,2014,19,0,0
3,132,7,15,5,2013,11,50,0
3,139,2,20,4,2005,13,50,0
3,653,10,30,4,2014,0,20,0
7,213,4,1,6,2003,18,35,0
3,727,4,22,2,2012,18,55,0
3,13472,4,8,2,2006,10,45,0
6,16973,5,17,11,2007,7,12,0
4,3567,6,15,11,2012,23,46,0
4,17275,9,13,5,2004,23,0,0
4,626,2,21,2,2008,2,0,0
3,3139,5,28,7,2010,13,39,0
4,4717,5,16,10,2003,17,0,0
2,2535,4,12,10,2004,0,17,0
2,3604,4,25,1,2011,0,1,0
5,468,2,21,10,2005,14,20,0
4,19187,9,21,9,2006,23,0,0
1,8268,9,15,10,2012,16,30,0
1,1634,5,6,1,2014,9,25,0
6,3391,5,5,6,2010,16,0,0
6,6947,5,3,5,2008,10,3,0
5,326,2,1,7,2011,13,55,0
1,102,10,17,2,2003,9,42,0
7,1182,5,26,7,2009,17,41,0
2,328,10,6,8,2013,2,36,0
5,430,1,9,8,2013,14,46,0
1,1220,10,29,3,2004,18,0,0
6,150,10,10,1,2015,3,17,0
4,125,2,4,10,2007,13,30,0
4,7056,5,12,8,2010,23,9,0
4,3830,4,2,4,2015,18,0,0
3,358,6,12,12,2012,14,15,0
5,6900,3,11,3,2011,18,0,0
2,1841,8,26,11,2013,18,45,0
7,6184,3,7,10,2012,11,0,0
6,125,2,23,8,2014,2,15,0
6,14909,6,8,2,2003,19,15,0
7,14548,9,12,7,2009,1,48,0
5,12465,7,15,7,2005,15,0,0
7,5148,9,11,2,2007,23,30,0
1,1651,2,8,6,2009,0,1,0
1,11571,1,28,5,2007,1,51,0
2,13852,9,18,2,2014,15,0,0
1,105,5,24,5,2004,11,30,0
1,1996,2,22,11,2004,15,30,0
7,70,10,13,8,2006,17,10,0
3,6305,6,18,2,2015,19,0,0
4,17243,1,24,6,2004,10,0,0
1,1140,7,31,10,2005,18,0,0
3,435,10,30,11,2005,3,30,0
3,9205,8,8,2,2006,12,10,0
6,1099,2,18,4,2009,14,30,0
5,3263,6,14,11,2003,17,45,0
1,10792,7,16,4,2007,15,40,0
2,2869,10,18,5,2010,0,20,0
4,2035,10,29,7,2010,20,17,0
3,3987,9,21,1,2004,9,40,0
6,505,9,11,8,2012,16,30,0
3,594,8,16,4,2008,15,18,0
7,920,5,25,8,2013,14,15,0
5,12047,7,19,9,2003,19,0,0
6,15960,3,3,5,2008,21,0,0
1,18237,7,31,3,2003,17,22,0
6,2405,5,15,12,2012,0,37,0
2,146,10,3,3,2015,0,42,0
6,653,10,12,2,2011,6,32,0
5,98,4,13,7,2012,20,15,0
4,15385,7,30,10,2003,18,30,0
7,1284,4,15,12,2013,23,59,0
5,9095,7,19,3,2004,8,10,0
2,11403,6,26,7,2005,23,45,0
7,1986,2,26,2,2006,12,0,0
2,781,8,4,9,2007,10,30,0
5,1300,6,20,2,2015,11,0,0
4,1803,8,28,7,2011,22,27,0
7,744,10,28,3,2010,16,24,0
7,10594,8,25,7,2004,20,0,0
4,10531,4,25,11,2004,23,30,0
7,6222,9,7,9,2003,1,52,0
2,1056,2,28,11,2006,23,30,0
4,713,4,6,5,2010,20,26,0
4,7804,8,4,10,2007,16,0,0
7,631,2,23,8,2009,12,0,0
4,1954,10,3,5,2012,11,13,0
1,509,5,13,10,2014,15,54,0
3,683,5,5,9,2007,14,0,0
3,2335,9,23,7,2003,15,45,0
2,343,4,26,6,2012,19,30,0
4,6408,9,15,10,2009,21,24,0
1,14127,2,20,1,2014,8,47,0
6,54,1,18,10,2008,22,45,0
2,6793,4,29,6,2010,22,54,0
6,228,5,24,8,2013,17,0,0
5,146,10,12,11,2004,21,56,0
7,20054,8,16,11,2003,18,0,0
4,3576,5,24,7,2008,12,30,0
5,15064,4,17,11,2006,18,56,0
1,92,1,3,9,2007,18,5,0
3,13083,9,22,2,2006,1,30,0
4,15059,3,16,4,2009,22,25,0
2,3762,1,9,11,2004,8,33,0
1,8989,3,7,7,2014,22,50,0
5,459,8,4,10,2013,14,59,0
7,8923,2,8,5,2005,18,30,0
6,2126,4,17,5,2003,23,32,0
3,11939,7,18,4,2007,14,15,0
5,9786,2,27,1,2006,23,0,0
1,8186,4,20,1,2014,2,0,0
6,2314,1,7,3,2015,14,0,0
3,12075,9,10,3,2010,12,45,0
1,1431,10,18,8,2008,22,51,0
2,1996,2,5,2,2013,20,30,0
5,13036,3,11,7,2003,16,0,0
5,4252,5,26,7,2013,19,30,0
5,19292,9,23,1,2004,23,0,0
3,4377,1,16,11,2005,1,45,0
1,12392,4,10,1,2011,14,53,0
2,3394,5,22,6,2004,18,0,0
7,408,2,23,2,2014,16,27,0
3,628,8,27,7,2011,0,1,0
3,4716,5,28,5,2003,21,30,0
4,1927,1,24,1,2008,19,0,0
2,144,4,2,9,2014,10,30,0
5,2074,5,20,5,2005,14,0,0
1,5941,4,12,11,2007,6,45,0
1,303,8,27,12,2010,11,45,0
6,125,2,29,1,2011,19,50,0
6,6267,6,30,7,2005,1,57,0
5,1524,3,26,8,2011,0,1,0
7,1263,2,30,7,2006,1,24,0
4,22413,7,30,10,2003,21,55,0
5,16678,6,24,2,2006,8,0,0
5,11960,7,26,8,2005,0,1,0
7,2052,4,5,10,2008,16,0,0
