"day","address","location","date","month","year","hour","min","RUNAWAY"
5,13968,6,10,12,2004,3,0,0
4,91,3,3,10,2013,23,55,0
5,14328,8,15,6,2012,13,0,0
6,5554,2,27,11,2004,23,30,0
1,5493,2,12,5,2014,17,0,0
7,5971,4,21,9,2014,14,0,0
5,3593,5,29,5,2009,2,54,0
6,6122,2,4,11,2006,0,1,0
5,784,2,15,7,2011,22,11,0
7,63,1,2,6,2013,18,30,0
7,9825,2,1,7,2007,8,33,0
1,5795,4,12,10,2009,22,5,0
7,12241,5,24,8,2003,14,0,0
2,517,2,8,12,2009,19,0,0
2,1453,10,18,2,2003,21,6,0
7,111,10,2,11,2014,22,45,0
1,6338,6,27,10,2014,17,30,0
4,14349,1,18,11,2010,22,30,0
4,4913,8,13,11,2008,10,30,0
5,8954,4,2,11,2007,20,0,0
6,2041,10,28,12,2013,12,58,0
5,9315,3,28,6,2013,23,4,0
5,4930,1,28,1,2011,21,0,0
1,4853,8,27,5,2013,1,30,0
2,11270,8,23,7,2013,18,30,0
5,323,9,7,8,2009,10,0,0
1,38,10,31,10,2005,19,49,0
2,8314,4,15,4,2003,22,0,0
4,5054,2,9,2,2012,7,0,0
5,7291,6,30,11,2012,21,6,0
7,2821,2,8,4,2007,10,56,0
4,435,10,6,2,2003,11,19,0
4,93,7,3,11,2005,15,0,0
4,6612,7,13,6,2013,17,15,0
3,652,2,24,1,2007,8,45,0
7,1692,6,15,11,2009,12,35,0
4,8834,8,18,10,2012,23,0,0
2,3892,2,18,2,2003,18,30,0
1,6753,1,11,10,2004,22,30,0
7,2531,1,1,6,2014,15,0,0
2,5524,5,17,8,2004,8,20,0
7,1089,2,30,12,2012,17,29,0
7,676,8,19,9,2004,8,57,0
2,18147,4,22,3,2005,19,30,0
1,893,10,31,3,2003,3,29,0
5,9025,5,28,11,2014,12,9,0
3,456,1,13,11,2013,12,0,0
3,1245,10,2,4,2014,5,47,0
5,4621,8,26,7,2013,14,15,0
2,643,4,10,1,2012,5,37,0
6,2622,2,17,4,2004,23,50,0
7,5064,3,18,6,2006,11,0,0
7,3382,6,26,1,2014,8,55,0
6,17335,3,11,7,2009,23,0,0
2,1966,7,28,4,2015,13,47,0
3,15811,8,22,7,2009,20,45,0
2,6303,5,23,8,2005,15,0,0
2,3396,10,12,11,2013,0,8,0
7,1460,3,28,7,2013,14,30,0
6,408,2,10,1,2004,13,15,0
2,2679,6,6,8,2013,19,30,0
2,6781,3,30,11,2010,6,55,0
4,6805,3,5,2,2015,19,20,0
1,6774,9,6,7,2009,3,0,0
7,7671,3,16,11,2014,3,36,0
1,17512,9,2,5,2005,22,25,0
2,451,2,19,3,2013,7,45,0
3,13112,8,5,2,2003,15,0,0
2,8725,3,22,7,2014,0,45,0
5,6189,3,21,8,2009,20,17,0
6,156,2,9,8,2003,18,0,0
2,1942,2,12,11,2013,1,55,0
1,10084,3,9,7,2007,6,15,0
4,577,2,25,6,2009,15,35,0
7,1790,1,29,1,2012,16,15,0
6,1089,2,1,11,2008,23,45,0
1,192,1,3,2,2014,19,24,0
6,2792,4,22,3,2003,22,0,0
6,12280,4,8,4,2006,14,0,0
4,16283,3,29,5,2008,23,32,0
7,7180,5,19,5,2013,13,10,0
6,1361,10,25,12,2004,0,28,0
7,9939,9,5,5,2013,12,5,0
1,2405,5,26,11,2007,5,10,0
1,1116,2,1,11,2010,21,0,0
4,18742,4,30,4,2009,21,30,0
5,1017,3,30,11,2012,19,50,0
4,3718,3,16,12,2010,14,20,0
3,10664,7,19,3,2008,11,14,0
6,4354,7,20,11,2010,0,1,0
1,169,8,12,4,2004,16,0,0
2,9269,1,12,7,2005,18,30,0
6,16574,8,2,7,2005,10,0,0
1,980,10,26,10,2009,10,52,0
5,27,5,3,10,2014,15,0,0
2,3789,1,11,11,2014,13,0,0
1,9017,5,18,2,2013,22,5,0
2,4491,9,4,5,2010,10,0,0
7,2255,5,1,7,2007,5,53,0
6,3131,10,27,2,2010,5,30,0
3,2931,2,16,10,2013,18,0,0
2,6832,3,22,7,2003,18,0,0
7,9831,5,27,6,2004,7,0,0
6,4160,2,7,4,2012,20,40,0
7,21763,7,1,6,2003,20,0,0
4,6695,5,25,2,2010,3,59,0
4,1567,5,29,12,2011,10,30,0
4,3552,6,18,9,2008,8,20,0
3,5531,9,26,1,2011,17,0,0
7,19985,8,13,3,2005,23,59,0
7,4486,3,19,11,2006,17,30,0
2,9518,4,23,2,2010,21,17,0
1,10917,5,24,11,2008,17,0,0
5,908,10,14,12,2007,14,48,0
3,821,10,1,6,2005,22,54,0
2,13627,9,6,3,2007,13,0,0
5,2639,5,23,4,2010,2,49,0
6,2288,3,13,12,2008,18,22,0
4,1404,7,22,7,2004,1,25,0
6,155,2,20,10,2012,23,6,0
3,3517,5,5,3,2008,19,30,0
1,9033,5,24,6,2013,6,0,0
4,3774,2,3,4,2003,1,53,0
7,15574,4,24,8,2008,11,0,0
6,125,2,25,9,2010,9,30,0
7,1790,1,28,3,2010,14,0,0
3,11065,8,8,8,2007,13,19,0
5,6661,3,30,12,2011,0,10,0
7,5632,5,20,4,2003,22,0,0
5,1469,3,7,9,2007,19,30,0
3,8705,1,5,4,2006,16,10,0
3,1143,1,6,4,2011,9,0,0
7,2150,3,23,10,2011,10,3,0
7,464,8,8,2,2009,19,45,0
6,6053,1,21,2,2015,9,15,0
7,157,5,24,4,2011,7,49,0
6,165,9,27,8,2005,8,0,0
5,1695,3,3,12,2010,14,40,0
4,83,2,6,3,2008,23,49,0
7,4708,5,10,9,2006,12,0,0
3,5383,5,29,10,2014,18,35,0
4,356,3,22,4,2010,19,40,0
2,435,10,28,4,2009,16,56,0
5,580,3,30,12,2011,20,0,0
6,249,6,10,4,2010,20,0,0
5,1130,2,4,5,2012,22,5,0
2,2914,6,25,6,2013,20,50,0
7,6697,8,11,2,2007,21,0,0
3,138,2,18,10,2006,11,39,0
7,495,7,19,10,2014,2,29,0
3,12483,9,1,4,2009,16,0,0
7,772,10,24,4,2011,6,7,0
5,1395,6,8,4,2011,17,26,0
2,1091,10,4,9,2007,19,5,0
4,442,2,25,12,2014,0,1,0
4,7221,5,21,2,2008,20,0,0
6,234,6,9,8,2008,15,15,0
5,511,4,12,6,2009,20,35,0
4,3223,7,2,5,2013,1,30,0
4,2904,2,23,9,2010,23,59,0
7,256,2,28,1,2007,12,0,0
6,1162,1,5,4,2014,22,0,0
7,408,2,5,4,2009,13,46,0
1,8389,9,6,9,2010,1,0,0
2,1076,4,3,8,2004,16,15,0
5,125,2,11,2,2011,12,45,0
6,2732,2,25,1,2003,10,0,0
7,12037,4,18,5,2003,8,52,0
2,2383,5,27,5,2003,23,39,0
1,1804,5,6,9,2010,19,20,0
1,5085,8,6,7,2009,21,10,0
3,501,4,4,3,2015,11,30,0
6,363,2,19,4,2014,17,4,0
6,1291,1,11,2,2006,14,0,0
4,12311,3,14,12,2006,1,10,0
3,5626,4,13,10,2004,20,0,0
4,8319,3,1,5,2008,12,0,0
2,971,7,29,11,2005,1,0,0
2,13229,9,8,3,2011,14,12,0
7,1452,6,22,9,2013,2,0,0
3,22,10,20,9,2006,20,30,0
7,283,10,17,5,2009,16,30,0
7,232,4,8,8,2004,12,11,0
2,2790,3,23,11,2004,12,30,0
7,1041,5,12,7,2009,11,3,0
5,4290,8,6,9,2013,21,0,0
3,12438,6,23,2,2011,20,19,0
5,14291,9,5,11,2010,12,56,0
1,723,8,18,8,2008,20,45,0
3,9629,5,16,5,2007,18,7,0
6,4848,3,9,8,2003,7,0,0
6,1431,10,13,12,2003,21,20,0
5,283,10,11,6,2004,15,30,0
3,6237,6,27,6,2012,15,0,0
2,1395,6,2,3,2004,17,55,0
6,618,2,1,7,2006,13,30,0
7,12152,5,15,6,2014,11,2,0
2,4261,4,22,7,2003,7,20,0
5,1754,6,4,5,2012,18,0,0
4,10602,1,16,9,2004,14,30,0
1,11365,6,23,1,2006,20,0,0
5,125,2,4,4,2014,13,15,0
3,213,4,5,4,2006,8,4,0
7,125,2,23,3,2008,20,22,0
4,1557,9,11,8,2011,0,2,0
4,16244,9,1,7,2010,8,0,0
7,10603,6,11,9,2005,22,45,0
3,7291,6,30,5,2012,23,55,0
2,455,2,26,11,2013,14,15,0
4,76,5,18,9,2014,0,1,0
5,3854,4,9,1,2015,7,38,0
7,1074,3,13,8,2006,10,30,0
2,1117,4,6,1,2009,19,48,0
6,4512,6,15,11,2008,13,30,0
4,11915,8,12,1,2006,12,0,0
5,294,1,11,3,2011,11,0,0
2,4111,10,1,9,2009,14,5,0
2,1406,4,19,3,2013,16,50,0
1,1281,2,19,8,2013,13,0,0
1,3467,2,2,10,2006,18,39,0
3,1153,4,9,1,2013,15,38,0
4,369,5,4,9,2014,23,0,0
4,5016,5,8,2,2007,14,31,0
6,3483,4,31,5,2003,0,10,0
1,550,3,25,12,2006,8,0,0
7,2263,9,4,5,2014,13,0,0
4,2732,2,22,9,2005,21,57,0
1,16284,4,15,9,2003,22,58,0
3,13022,9,16,5,2012,8,30,0
2,1924,1,28,4,2015,18,0,0
3,3883,2,9,6,2004,0,1,0
5,7535,4,20,4,2007,18,36,0
6,2490,3,15,11,2008,9,30,0
2,125,2,21,8,2012,8,0,0
6,2274,7,17,12,2005,0,45,0
6,2848,2,2,6,2007,19,4,0
4,125,2,6,9,2007,5,0,0
1,11244,5,9,1,2012,1,15,0
4,2879,5,20,4,2006,20,0,0
1,1351,8,15,10,2007,12,30,0
7,1074,3,13,1,2008,13,0,0
2,1490,7,17,5,2005,6,19,0
4,2159,10,7,8,2003,15,10,0
1,7113,4,2,2,2015,9,32,0
5,8123,7,3,10,2003,10,25,0
4,14811,3,25,3,2010,15,0,0
7,6387,5,13,1,2013,3,0,0
5,88,2,1,5,2009,10,0,0
5,6018,5,28,5,2004,7,40,0
6,5511,4,5,10,2013,17,0,0
3,10592,1,8,3,2006,21,0,0
1,5412,4,22,6,2009,16,28,0
1,13710,3,21,6,2004,11,45,0
5,20896,4,24,3,2006,2,30,0
2,17677,3,29,5,2012,22,0,0
6,2576,5,31,5,2008,21,0,0
7,1091,10,9,2,2003,0,51,0
4,3794,3,2,4,2015,21,30,0
1,8046,3,5,1,2015,23,0,0
2,6742,4,10,7,2007,1,0,0
6,10779,2,10,1,2004,13,10,0
6,5339,4,30,11,2013,2,49,0
2,927,1,24,8,2010,0,30,0
3,1091,10,30,5,2012,18,0,0
1,22017,5,21,7,2003,0,30,0
1,3165,6,14,4,2008,13,10,0
4,22657,8,5,2,2004,21,0,0
5,3131,10,6,3,2009,3,45,0
7,5082,4,20,9,2009,15,58,0
3,13940,9,13,12,2006,20,47,0
1,14667,9,21,2,2011,2,18,0
1,280,3,18,10,2010,12,10,0
2,744,10,9,12,2003,11,45,0
4,554,10,12,6,2008,19,9,0
6,8197,9,26,8,2006,17,0,0
1,13049,9,13,11,2006,18,0,0
6,3400,5,14,6,2003,16,0,0
1,12553,1,18,8,2003,17,0,0
7,182,4,5,10,2003,17,30,0
6,234,6,12,7,2003,19,55,0
5,12461,3,26,8,2011,8,45,0
5,2718,6,10,2,2006,15,58,0
2,1574,2,28,9,2004,7,40,0
6,2426,4,22,3,2008,18,5,0
7,7661,4,11,1,2015,17,0,0
1,4741,5,4,4,2005,8,30,0
7,7178,3,25,1,2015,11,0,0
1,37,2,31,10,2005,18,0,0
2,12071,7,20,4,2010,12,25,0
3,13159,2,1,6,2011,11,50,0
6,7779,2,10,3,2012,22,0,0
5,3337,4,24,12,2004,12,0,0
7,64,4,4,12,2011,20,45,0
4,2963,3,28,7,2005,1,40,0
6,867,1,29,1,2005,18,30,0
3,10693,7,13,7,2005,23,0,0
2,13216,5,18,10,2005,0,1,0
2,363,2,17,9,2013,19,0,0
4,5586,4,28,10,2004,0,42,0
3,213,4,18,10,2006,16,40,0
4,1808,9,29,4,2004,9,0,0
2,772,10,5,4,2011,5,53,0
6,2862,10,21,9,2013,16,16,0
2,21785,2,6,1,2004,16,45,0
5,2811,1,26,12,2008,12,15,0
5,213,4,9,1,2004,21,44,0
2,8533,2,26,10,2004,3,20,0
5,2455,1,19,3,2004,18,40,0
5,772,10,5,9,2003,2,55,0
2,775,5,27,5,2008,15,45,0
4,534,4,2,10,2008,16,25,0
4,17262,9,6,9,2007,18,0,0
7,6842,4,11,3,2012,1,30,0
2,627,3,16,9,2014,19,0,0
6,4046,4,4,10,2003,0,1,0
1,125,2,12,7,2010,11,54,0
1,1575,3,5,1,2004,10,20,0
3,2737,3,29,9,2004,0,41,0
4,5618,2,15,7,2010,16,0,0
3,403,7,15,4,2015,11,30,0
4,15323,5,16,9,2004,20,45,0
1,3533,1,29,3,2004,7,0,0
7,714,2,1,6,2014,15,35,0
5,1362,5,1,5,2015,12,20,0
2,2102,2,8,3,2011,18,15,0
2,15809,8,21,2,2012,20,0,0
1,4455,7,25,7,2011,23,23,0
7,4705,5,14,2,2010,11,20,0
6,16168,3,22,10,2011,22,30,0
5,1181,2,8,8,2014,2,0,0
5,5214,9,25,7,2003,1,31,0
7,984,2,27,7,2008,9,45,0
2,146,10,3,3,2009,20,54,0
5,483,1,1,11,2013,11,0,0
1,21781,2,2,2,2004,17,0,0
2,874,1,22,7,2008,9,0,0
6,16583,1,5,4,2008,9,0,0
1,1218,2,12,10,2009,0,30,0
6,549,4,27,7,2013,2,0,0
4,974,8,11,2,2010,18,0,0
6,1401,1,19,11,2005,20,0,0
7,1224,1,25,3,2007,23,0,0
6,8830,4,6,11,2010,15,43,0
7,13770,5,2,5,2004,19,25,0
7,1790,1,25,9,2005,10,30,0
6,220,4,5,9,2009,9,30,0
2,398,9,24,6,2014,7,15,0
6,17727,3,10,1,2004,5,5,0
5,10739,2,19,11,2010,22,0,0
6,2622,2,6,9,2014,0,45,0
2,2995,5,21,8,2012,11,0,0
5,125,2,31,10,2014,20,4,0
3,22,10,4,3,2015,16,30,0
6,1235,5,25,1,2014,20,35,0
2,3211,3,29,11,2005,20,0,0
3,11350,6,30,5,2007,21,30,0
2,15723,3,22,1,2008,23,0,0
2,277,10,25,5,2004,14,0,0
1,8763,8,8,12,2014,14,0,0
2,6115,3,28,4,2009,19,0,0
4,15171,9,24,2,2005,17,0,0
5,830,10,6,3,2015,19,0,0
7,501,4,9,3,2014,14,0,0
4,2490,3,6,4,2006,21,0,0
4,4011,1,28,7,2011,9,0,0
1,3924,8,9,7,2012,18,0,0
7,1602,4,5,12,2010,13,13,0
5,1010,9,9,4,2010,2,44,0
5,7672,8,29,6,2007,23,30,0
5,6031,3,27,6,2014,9,0,0
3,3334,5,3,9,2003,12,0,0
5,927,1,16,4,2004,18,25,0
1,1243,5,24,5,2004,18,30,0
7,7450,4,4,11,2007,22,0,0
7,1108,4,20,5,2012,17,35,0
5,6667,8,14,6,2013,16,0,0
6,3329,10,11,2,2012,22,35,0
6,10216,4,8,5,2010,2,40,0
5,2744,6,6,2,2015,10,32,0
1,9823,2,1,10,2007,21,15,0
4,2144,5,5,3,2009,21,30,0
6,7984,1,21,5,2005,23,25,0
6,10451,9,25,3,2006,18,10,0
4,7467,4,19,8,2004,22,5,0
3,10150,8,23,7,2014,8,0,0
7,9256,8,22,5,2011,16,20,0
7,957,2,22,2,2015,11,0,0
6,18310,4,19,4,2003,9,40,0
3,1435,2,14,4,2004,16,30,0
3,8309,9,22,1,2014,23,30,0
4,272,8,24,6,2004,9,0,0
3,4233,7,9,8,2006,10,0,0
3,189,2,19,5,2010,19,33,0
5,538,8,16,4,2004,16,10,0
1,6043,9,29,3,2004,12,0,0
7,3343,6,5,4,2015,22,0,0
1,2670,2,21,3,2011,6,30,0
2,408,2,7,9,2010,19,10,0
2,4736,3,21,2,2006,20,43,0
7,15606,7,16,6,2013,9,0,0
5,3057,4,22,2,2013,22,5,0
3,518,10,6,2,2008,22,51,0
5,5785,4,10,2,2006,20,30,0
7,1833,2,16,12,2012,21,0,0
6,5220,5,12,2,2011,8,0,0
1,3137,7,30,4,2012,1,52,0
4,6787,3,2,6,2005,0,43,0
1,9656,2,22,7,2013,22,7,0
5,255,10,21,3,2014,14,46,0
7,7044,10,13,6,2004,22,43,0
1,105,5,1,3,2004,10,44,0
6,713,4,23,8,2008,18,0,0
4,8181,4,22,1,2004,15,7,0
7,666,2,20,4,2014,23,39,0
3,359,10,28,4,2004,16,45,0
7,10472,9,29,1,2012,18,50,0
3,771,1,10,11,2004,21,51,0
1,14717,6,9,8,2010,18,22,0
4,355,2,17,10,2013,16,46,0
6,16995,9,22,10,2011,20,0,0
5,7569,9,3,11,2006,20,30,0
3,341,2,6,4,2011,12,25,0
2,744,10,16,3,2004,17,15,0
2,6867,2,4,9,2007,23,2,0
4,22928,4,20,3,2003,15,0,0
1,4879,1,16,2,2015,18,0,0
7,1427,1,14,12,2008,21,0,0
5,1176,8,27,7,2012,17,15,0
5,11707,5,4,4,2008,7,45,0
7,4874,3,19,10,2003,16,43,0
2,3624,1,24,6,2014,20,30,0
2,2716,1,18,2,2014,11,19,0
5,1927,1,2,11,2012,10,30,0
1,872,2,14,4,2008,22,11,0
6,323,9,16,7,2011,14,40,0
1,7630,5,26,10,2009,7,15,0
4,979,4,10,7,2003,16,0,0
3,9279,7,16,11,2011,0,54,0
4,4127,9,4,9,2014,15,30,0
5,9810,5,24,2,2012,19,0,0
7,125,2,15,11,2009,14,0,0
4,1091,10,20,4,2006,14,30,0
1,1351,8,9,7,2007,17,0,0
7,1216,4,23,10,2011,9,53,0
7,2077,4,29,11,2009,21,10,0
5,1730,10,6,8,2004,9,26,0
5,1428,3,26,8,2005,17,54,0
6,1141,10,19,4,2014,2,30,0
2,6930,5,4,4,2006,2,0,0
3,4721,4,1,11,2006,14,15,0
6,4535,1,31,10,2009,8,30,0
1,139,2,14,5,2007,21,30,0
3,5876,2,15,9,2004,12,0,0
2,823,2,11,5,2004,9,0,0
5,3329,10,21,9,2007,20,55,0
4,2706,10,30,10,2008,14,38,0
5,6219,6,29,11,2013,14,50,0
2,125,2,23,6,2009,18,0,0
3,435,10,24,2,2010,14,43,0
3,324,1,14,11,2007,16,0,0
6,198,1,7,2,2015,3,30,0
7,2554,4,19,4,2009,0,1,0
6,390,5,18,6,2005,15,15,0
1,139,2,14,11,2005,19,10,0
3,772,10,6,8,2008,15,30,0
5,1116,2,27,1,2012,12,30,0
3,784,2,17,9,2014,23,30,0
3,5810,4,16,4,2003,17,30,0
6,125,2,20,9,2014,13,0,0
1,363,2,24,11,2014,10,11,0
4,1220,10,20,9,2012,10,0,0
6,2261,4,19,4,2003,1,45,0
6,12045,3,19,11,2011,15,10,0
2,1722,2,2,4,2013,18,11,0
4,1284,4,6,3,2008,0,15,0
5,1241,5,22,9,2006,16,0,0
6,1062,5,20,9,2014,7,5,0
2,10008,4,28,10,2008,19,15,0
2,14386,5,12,1,2010,20,30,0
1,2426,4,20,2,2006,17,0,0
3,9701,6,30,9,2009,16,0,0
3,2542,1,31,10,2012,14,23,0
1,1902,3,21,3,2005,18,18,0
1,554,10,29,9,2008,0,35,0
2,6174,5,18,9,2007,0,15,0
1,7825,4,29,3,2004,14,10,0
3,387,2,14,5,2014,0,1,0
4,2891,5,13,1,2011,3,32,0
5,277,10,3,11,2006,12,50,0
5,5190,1,2,10,2009,15,0,0
6,9870,1,17,4,2004,22,0,0
2,152,10,4,9,2007,12,30,0
7,4645,5,6,10,2013,23,23,0
2,779,2,2,5,2006,17,45,0
5,6939,8,27,7,2012,16,36,0
5,125,2,29,6,2012,1,5,0
1,980,10,22,3,2010,12,54,0
6,9976,8,31,7,2010,22,0,0
1,4457,7,28,5,2007,7,36,0
2,2897,5,17,10,2006,23,0,0
4,14473,2,5,5,2011,19,0,0
5,1722,2,29,1,2010,18,25,0
3,1153,4,16,4,2003,15,50,0
7,125,2,28,11,2004,20,0,0
1,1818,5,27,10,2008,22,0,0
1,83,2,21,7,2014,16,31,0
5,18359,3,23,9,2011,23,17,0
6,3536,9,27,8,2011,19,30,0
1,5581,9,5,1,2009,16,18,0
6,13645,3,29,11,2003,12,50,0
5,1804,5,27,7,2012,11,30,0
7,8323,3,11,9,2005,17,30,0
1,2987,10,14,5,2007,23,13,0
2,1220,10,6,1,2015,22,31,0
3,8963,1,10,8,2005,15,14,0
6,6023,5,12,6,2004,9,30,0
1,559,6,15,9,2003,12,33,0
3,2271,10,14,12,2011,17,36,0
7,7065,5,24,8,2014,2,20,0
6,8925,5,5,4,2008,16,30,0
5,5444,10,6,2,2009,17,30,0
2,4603,5,9,7,2013,20,0,0
1,28,4,31,10,2005,23,10,0
1,2891,5,27,10,2003,5,13,0
6,5795,4,13,8,2005,7,35,0
7,6939,8,14,3,2010,18,11,0
3,155,2,1,10,2014,13,5,0
7,1343,4,29,6,2014,1,55,0
3,6085,3,27,1,2010,20,30,0
5,70,10,16,11,2007,16,0,0
3,10998,9,2,5,2007,12,10,0
7,5474,4,12,8,2012,1,0,0
5,753,2,1,11,2013,8,42,0
2,6190,4,16,5,2006,23,0,0
3,374,8,28,5,2008,17,0,0
2,551,5,23,11,2004,12,0,0
6,4603,5,14,12,2013,17,0,0
4,1263,2,27,6,2013,15,0,0
4,7671,3,2,11,2006,17,0,0
6,1224,1,21,2,2004,1,52,0
4,1449,1,8,1,2004,10,0,0
1,213,4,17,3,2003,20,0,0
2,979,4,29,11,2005,23,0,0
5,12375,4,7,2,2003,11,25,0
5,3307,4,5,11,2010,10,15,0
7,4547,5,9,3,2014,13,15,0
3,1574,2,19,3,2014,8,45,0
1,468,2,1,10,2012,14,17,0
5,202,5,16,12,2011,2,0,0
2,3826,2,16,9,2014,13,45,0
4,5479,5,2,6,2011,18,0,0
3,213,4,30,4,2008,15,33,0
2,4383,2,4,3,2008,10,0,0
7,11439,7,10,8,2014,2,0,0
1,6184,3,20,12,2004,7,0,0
4,1331,4,18,10,2007,10,0,0
2,277,10,27,12,2005,14,53,0
5,5145,8,19,11,2010,3,0,0
7,419,5,1,12,2013,22,10,0
4,20616,9,26,7,2007,1,45,0
5,1240,1,1,5,2015,23,45,0
5,2321,3,25,8,2006,17,30,0
3,897,2,18,5,2005,15,17,0
6,631,2,29,1,2011,16,0,0
4,2720,10,23,8,2007,2,42,0
1,4879,1,27,11,2006,23,27,0
2,2684,9,11,5,2004,15,30,0
4,548,10,21,8,2014,20,30,0
7,709,7,27,3,2011,22,34,0
6,376,2,23,2,2008,10,30,0
5,591,9,6,5,2005,11,15,0
1,17527,8,12,7,2010,19,0,0
4,1345,1,19,4,2012,4,0,0
2,125,2,19,8,2014,18,0,0
7,8480,9,5,10,2014,10,0,0
1,1351,8,12,5,2014,14,0,0
1,1989,6,6,2,2012,11,55,0
4,1360,4,16,10,2003,7,55,0
1,4815,3,5,3,2007,13,25,0
7,6184,3,10,4,2011,21,0,0
3,5315,8,9,12,2009,7,30,0
6,2322,9,14,11,2009,17,0,0
6,2251,5,2,7,2005,8,43,0
2,511,4,1,4,2008,7,0,0
3,3329,10,23,12,2009,19,45,0
3,3049,5,4,5,2011,20,30,0
2,2468,1,19,4,2011,13,10,0
3,8951,8,22,8,2012,22,0,0
1,708,1,22,12,2014,8,55,0
1,331,2,7,2,2011,15,0,0
1,16684,3,8,6,2009,18,22,0
1,608,2,18,8,2014,22,16,0
5,772,10,19,3,2004,21,44,0
7,8154,2,29,6,2014,19,30,0
5,7725,4,4,6,2010,0,5,0
6,4702,6,13,8,2005,17,0,0
3,3153,6,26,7,2006,12,53,0
7,120,2,26,12,2004,10,30,0
1,2911,10,30,10,2006,11,30,0
7,363,2,27,6,2004,19,0,0
2,1913,5,18,8,2009,20,25,0
5,594,8,17,5,2013,18,29,0
4,19175,9,26,8,2010,13,30,0
7,22,10,1,1,2006,21,49,0
2,16392,9,8,1,2008,20,45,0
6,14233,8,3,11,2012,17,0,0
6,38,10,2,7,2011,13,40,0
4,4863,1,4,5,2006,3,0,0
6,10436,9,10,4,2010,3,7,0
6,14567,1,23,8,2008,22,35,0
2,7200,1,20,9,2005,2,0,0
6,11700,1,25,9,2010,1,30,0
3,2781,5,22,1,2014,14,0,0
6,8207,8,5,5,2007,20,30,0
7,1588,9,11,2,2007,4,45,0
1,726,1,29,9,2003,8,35,0
7,4453,3,30,5,2004,22,30,0
2,3333,9,21,3,2006,12,2,0
5,14310,4,2,4,2004,11,0,0
1,12035,8,27,6,2011,13,45,0
3,14788,9,30,10,2013,0,1,0
5,93,7,10,7,2009,18,20,0
7,8518,1,29,12,2013,19,0,0
6,346,1,15,11,2014,21,0,0
5,4121,9,28,11,2003,10,10,0
5,7408,5,28,11,2008,21,0,0
6,7368,7,20,9,2014,17,0,0
1,5367,5,30,8,2004,18,30,0
1,11187,4,9,6,2003,23,0,0
7,6682,3,27,7,2003,20,58,0
4,8223,2,10,1,2013,13,25,0
2,323,9,19,3,2013,13,10,0
6,157,10,11,2,2006,13,15,0
1,4762,5,24,7,2006,15,41,0
7,1003,9,22,2,2015,11,50,0
2,125,2,3,2,2015,20,0,0
4,5471,5,2,11,2006,21,2,0
4,5023,8,17,11,2005,12,30,0
1,2627,2,20,7,2009,11,30,0
6,3424,1,11,1,2003,22,58,0
2,4891,4,13,5,2008,1,0,0
4,125,2,29,11,2012,23,0,0
1,3096,9,18,3,2013,12,0,0
1,7181,3,30,5,2005,12,0,0
6,244,7,13,8,2005,13,13,0
3,501,4,3,9,2014,9,33,0
5,7061,8,6,5,2005,1,0,0
2,3694,8,1,6,2010,0,1,0
4,6520,1,17,9,2009,1,0,0
7,4042,2,4,6,2006,17,30,0
2,3024,7,9,12,2008,18,0,0
4,501,4,30,10,2003,20,41,0
5,764,6,26,7,2013,10,53,0
4,22388,5,27,5,2004,17,0,0
3,6867,2,18,4,2012,7,37,0
1,13213,4,1,5,2006,0,1,0
5,939,5,11,7,2008,19,0,0
1,8632,1,17,2,2003,10,36,0
3,166,10,12,11,2008,20,0,0
4,2803,10,9,7,2009,12,41,0
7,8449,7,6,10,2013,0,55,0
5,39,3,16,12,2011,22,30,0
5,7764,4,1,7,2005,8,15,0
4,717,2,3,10,2013,13,15,0
5,4880,2,10,1,2003,8,43,0
6,2373,2,10,1,2015,1,0,0
4,16088,1,5,8,2004,2,0,0
2,896,2,7,2,2012,21,55,0
4,15442,9,18,5,2006,15,30,0
1,896,2,3,9,2012,19,20,0
7,1218,2,27,8,2006,0,45,0
3,146,10,5,8,2009,22,0,0
6,3684,4,21,9,2013,17,20,0
3,7932,9,1,4,2009,7,30,0
1,13122,4,21,7,2008,8,20,0
4,9361,5,28,7,2011,18,55,0
5,2221,9,19,4,2013,0,41,0
4,5826,1,30,10,2003,22,0,0
2,1786,8,11,12,2007,8,0,0
1,7310,5,5,1,2004,21,15,0
1,631,2,3,8,2009,23,55,0
2,5416,5,5,8,2003,14,0,0
2,7068,10,9,6,2009,9,0,0
5,22,10,24,12,2004,15,0,0
6,1586,5,7,2,2015,0,50,0
6,2521,9,17,7,2010,3,20,0
5,13,3,8,8,2003,12,15,0
4,359,10,3,10,2013,17,56,0
1,2041,10,26,5,2008,16,55,0
7,679,6,16,12,2012,0,1,0
4,1150,2,7,4,2011,12,0,0
6,3630,10,19,5,2007,19,33,0
7,15976,6,16,12,2012,5,55,0
6,259,5,31,10,2009,10,28,0
2,2871,5,2,9,2014,18,20,0
7,8521,8,6,5,2007,2,2,0
4,1345,1,1,11,2012,17,45,0
1,4089,4,7,7,2008,12,20,0
5,13933,8,7,2,2003,16,15,0
3,83,2,9,3,2011,15,22,0
5,3550,4,12,8,2005,19,45,0
4,6671,4,20,8,2009,11,20,0
3,8301,4,4,5,2011,13,41,0
2,14009,7,29,4,2008,20,30,0
2,13886,8,15,6,2010,1,15,0
7,11848,7,9,3,2008,4,7,0
1,6420,2,13,4,2009,12,15,0
4,952,2,13,12,2007,16,4,0
