"day","address","location","date","month","year","hour","min","TRESPASS"
6,402,4,8,10,2005,17,30,0
5,1485,5,17,6,2011,3,3,0
4,11207,6,21,10,2010,12,20,0
2,6084,3,24,6,2014,0,30,0
7,1037,8,3,6,2012,23,0,0
7,771,1,14,2,2010,1,58,0
7,13590,5,29,6,2008,22,0,0
4,138,10,27,11,2008,3,30,0
5,8301,4,1,7,2005,19,0,0
1,3993,3,11,7,2005,22,46,0
3,872,2,13,6,2012,9,32,0
3,27,5,30,10,2013,10,52,0
7,12122,8,16,6,2013,11,32,0
6,3831,4,1,6,2013,17,0,0
5,3611,3,10,3,2006,17,15,0
6,6916,4,10,9,2005,17,0,0
3,953,1,28,5,2003,20,20,0
6,14507,7,20,11,2010,19,30,0
2,7068,10,8,7,2014,7,5,0
4,1091,10,1,10,2009,1,0,0
2,232,4,29,6,2010,18,0,0
1,2548,8,1,5,2006,17,30,0
4,584,4,20,3,2014,14,40,0
1,501,4,23,6,2014,11,0,0
1,19927,9,16,3,2009,14,45,0
7,5900,7,7,11,2010,23,15,0
2,9689,8,21,1,2014,15,41,0
5,11589,6,16,12,2011,19,15,0
6,14308,8,25,8,2012,0,30,0
4,1019,5,25,1,2007,0,30,0
2,6566,3,25,11,2003,21,6,0
2,14903,8,18,3,2008,18,18,0
4,11640,4,8,3,2007,20,10,0
7,16807,7,3,10,2004,20,15,0
5,2725,4,27,7,2012,23,48,0
4,2987,10,21,3,2013,0,1,0
7,93,7,1,12,2013,10,30,0
1,372,5,22,12,2003,19,0,0
2,232,4,5,4,2011,16,0,0
4,957,2,1,4,2004,10,2,0
4,2041,10,20,3,2008,23,10,0
5,3710,8,8,4,2005,18,0,0
7,7115,5,8,5,2005,4,1,0
7,1235,5,3,12,2006,5,50,0
4,821,10,19,4,2012,15,29,0
5,5067,4,6,5,2005,18,0,0
4,427,2,22,7,2004,12,0,0
5,29,5,10,2,2012,21,15,0
5,3734,1,3,4,2015,10,30,0
4,4700,9,8,9,2011,11,7,0
2,2392,3,8,8,2006,22,48,0
5,2757,2,27,1,2012,21,40,0
3,8782,4,3,9,2014,18,0,0
7,779,2,31,12,2006,20,0,0
2,559,6,15,10,2013,13,50,0
7,5285,3,24,3,2013,18,53,0
6,1361,10,11,8,2007,19,30,0
6,3078,9,7,5,2011,18,45,0
4,6081,6,29,10,2009,4,20,0
1,5732,9,8,7,2013,9,0,0
3,2328,5,15,6,2011,12,0,0
7,21918,9,4,5,2003,16,10,0
6,16515,1,9,2,2013,0,1,0
6,6225,9,18,5,2013,10,0,0
6,3290,4,26,8,2006,23,0,0
2,323,9,8,7,2014,22,0,0
6,1518,4,26,7,2008,3,35,0
6,7320,2,7,3,2009,1,18,0
5,5011,10,20,10,2006,10,25,0
2,10061,5,11,12,2012,19,30,0
6,18819,8,26,2,2011,23,0,0
7,5600,5,28,8,2005,1,40,0
3,13,3,4,9,2013,15,5,0
5,982,9,7,10,2011,21,20,0
2,2620,5,6,2,2007,0,1,0
2,7603,3,9,6,2009,20,46,0
5,227,1,24,8,2007,17,0,0
5,6243,5,12,11,2004,17,45,0
7,1565,5,24,3,2013,11,18,0
2,1233,4,13,5,2008,23,0,0
4,5630,3,11,12,2008,15,0,0
4,22713,8,8,1,2004,14,48,0
4,376,2,21,4,2011,5,20,0
1,9967,4,18,10,2010,19,0,0
4,872,2,19,3,2015,17,0,0
1,445,2,5,1,2009,7,58,0
4,2662,2,10,6,2004,16,2,0
1,2624,1,21,12,2009,20,30,0
2,21196,9,6,1,2004,9,0,0
4,2045,6,10,12,2009,19,0,0
6,2144,10,17,6,2006,20,28,0
5,2811,1,26,12,2008,15,30,0
4,1446,6,29,11,2012,17,42,0
2,2616,1,20,8,2013,0,1,0
2,125,2,23,8,2005,8,0,0
5,6146,6,26,2,2010,20,0,0
5,4831,2,20,9,2013,12,15,0
1,7638,8,16,2,2004,17,0,0
4,3467,2,17,10,2013,18,0,0
4,125,2,24,2,2005,6,15,0
4,4566,9,1,5,2008,12,0,0
7,16242,8,17,10,2004,6,45,0
5,2204,5,3,6,2011,23,50,0
2,3396,10,24,6,2003,17,18,0
7,2560,1,29,1,2006,12,0,0
7,346,1,14,12,2003,17,7,0
4,2123,5,20,5,2010,14,45,0
5,330,5,3,10,2003,18,0,0
7,2811,1,29,6,2008,13,45,0
7,138,10,28,11,2004,17,31,0
3,2881,5,28,12,2011,15,30,0
1,15054,8,10,7,2006,22,7,0
7,15058,3,4,12,2005,16,0,0
1,5590,4,26,5,2003,21,0,0
3,12506,8,19,3,2003,13,0,0
6,3308,4,6,9,2014,1,0,0
5,92,1,4,10,2013,22,51,0
2,18147,4,22,3,2005,19,30,0
4,14153,4,15,6,2006,10,0,0
4,19066,3,28,5,2009,19,58,0
7,10313,6,5,10,2014,15,30,0
3,404,4,19,10,2011,18,0,0
7,1765,6,15,6,2014,15,0,0
6,1895,3,7,9,2013,22,30,0
5,435,10,23,7,2004,22,52,0
5,2869,10,3,5,2013,9,10,0
3,6862,8,19,4,2006,0,35,0
2,7756,2,18,2,2014,20,0,0
2,8716,9,18,5,2010,20,0,0
1,12598,6,13,6,2005,0,1,0
3,608,2,19,4,2006,5,10,0
3,3796,3,19,2,2003,15,0,0
2,1120,9,19,4,2011,9,0,0
2,2380,2,15,5,2012,18,50,0
6,1620,10,23,10,2010,15,55,0
2,3133,5,14,4,2015,13,40,0
1,14613,8,27,9,2004,4,53,0
4,1351,8,22,1,2004,18,0,0
2,4616,5,7,1,2003,0,1,0
2,548,10,24,8,2010,19,30,0
3,737,5,18,2,2009,21,20,0
1,1042,3,3,10,2005,19,45,0
5,8423,8,1,7,2005,0,1,0
1,4705,5,12,6,2006,9,30,0
2,2370,1,11,1,2011,8,0,0
3,1581,6,1,12,2010,11,40,0
4,1622,5,11,12,2003,17,0,0
5,1209,1,8,8,2014,14,0,0
3,7478,3,20,4,2005,6,30,0
5,19163,8,21,10,2005,22,20,0
7,7147,8,24,3,2013,23,0,0
1,3017,2,8,7,2013,22,43,0
4,5708,4,2,6,2005,16,30,0
4,13264,1,20,2,2003,17,0,0
6,957,2,27,1,2007,15,0,0
6,3771,5,16,11,2013,10,54,0
6,3738,8,16,7,2005,22,0,0
7,1322,3,23,3,2003,10,30,0
4,10744,6,14,7,2005,22,0,0
7,9719,4,31,1,2010,0,21,0
7,18266,2,9,9,2007,17,30,0
7,1004,1,25,9,2011,12,10,0
6,601,9,27,8,2011,9,11,0
5,83,2,22,2,2008,17,0,0
3,10841,4,25,7,2012,13,45,0
7,1996,2,11,3,2012,6,30,0
7,704,2,8,3,2009,0,26,0
2,10834,8,16,9,2014,17,28,0
4,550,3,18,3,2004,19,30,0
1,15451,5,19,9,2005,13,15,0
3,4597,8,24,12,2008,21,0,0
5,12949,3,25,7,2003,0,52,0
6,4848,3,16,6,2007,17,40,0
6,10966,8,27,6,2009,16,54,0
4,21792,3,14,10,2004,9,20,0
5,772,10,20,3,2009,13,33,0
3,924,5,1,11,2006,1,25,0
2,10778,5,11,11,2008,0,1,0
7,10524,8,5,4,2009,9,40,0
3,13008,8,14,12,2005,20,30,0
3,282,6,2,4,2008,20,30,0
3,213,4,2,11,2011,17,41,0
3,7473,9,7,7,2004,20,0,0
2,232,4,30,9,2014,4,13,0
3,3115,9,10,12,2003,10,0,0
3,268,1,25,7,2012,23,0,0
1,14873,5,11,12,2006,18,33,0
3,12705,1,5,3,2014,19,0,0
5,1941,1,1,7,2011,10,30,0
7,280,3,20,5,2012,22,30,0
5,1221,2,10,8,2007,13,30,0
3,242,10,13,6,2012,20,0,0
7,606,1,13,2,2005,8,25,0
7,3414,10,17,7,2005,2,0,0
3,16525,1,29,12,2010,13,0,0
4,1323,4,23,2,2012,17,30,0
2,870,4,22,2,2011,17,46,0
1,15815,8,24,6,2013,21,45,0
1,166,10,16,3,2009,15,20,0
6,764,6,20,3,2004,23,30,0
4,1174,1,29,5,2003,17,0,0
4,912,10,23,1,2014,8,32,0
2,13715,4,12,10,2004,3,0,0
1,3561,3,7,6,2004,17,35,0
5,208,1,27,1,2012,12,0,0
7,2907,4,25,3,2012,14,51,0
3,5563,7,10,7,2013,9,30,0
4,779,2,4,9,2008,15,38,0
3,1075,4,9,7,2008,19,41,0
5,20241,9,25,2,2005,15,45,0
6,15877,9,27,8,2011,17,25,0
3,1827,2,29,9,2004,0,1,0
4,552,4,12,6,2003,22,0,0
5,408,2,18,5,2012,15,30,0
5,11943,1,2,10,2009,17,0,0
2,2848,2,3,5,2005,2,25,0
3,4908,2,18,5,2005,9,35,0
6,4032,3,21,3,2009,18,0,0
3,1275,10,5,2,2003,21,20,0
4,1187,9,2,10,2014,19,48,0
6,8236,1,14,6,2014,13,30,0
7,4377,1,7,10,2012,2,20,0
6,6920,3,16,7,2005,22,0,0
1,1760,10,15,9,2014,20,0,0
5,10832,5,30,11,2012,17,10,0
2,694,6,23,3,2010,22,45,0
1,14546,8,3,8,2009,23,30,0
1,1041,5,24,11,2008,7,15,0
5,7395,4,7,3,2014,12,44,0
1,7492,9,15,10,2012,18,5,0
7,9145,6,1,7,2012,0,1,0
6,5271,5,4,4,2009,17,30,0
1,2140,2,31,10,2011,10,50,0
4,4230,6,4,10,2012,8,30,0
7,88,2,17,11,2013,3,38,0
6,8302,7,1,12,2012,19,24,0
7,6438,4,6,5,2012,20,30,0
1,7583,9,22,6,2009,11,30,0
2,10840,5,1,4,2014,22,48,0
6,1396,5,4,4,2015,23,20,0
1,2806,3,18,4,2011,14,2,0
2,6409,5,17,2,2015,15,45,0
5,772,10,3,9,2004,8,43,0
6,3256,1,18,9,2004,16,30,0
4,125,2,28,6,2007,21,55,0
1,3206,1,1,9,2008,13,30,0
3,1245,10,23,12,2009,13,15,0
2,3604,4,22,7,2014,19,42,0
4,10355,8,17,10,2013,16,25,0
2,3180,10,11,5,2004,18,20,0
4,138,10,25,11,2004,13,20,0
7,280,3,9,3,2003,23,12,0
1,9334,7,29,9,2008,16,35,0
5,2120,3,6,10,2006,11,0,0
7,1178,8,29,6,2003,9,27,0
4,2214,1,17,9,2009,6,45,0
2,1351,8,22,1,2008,18,0,0
2,125,2,8,2,2005,10,40,0
2,213,4,10,6,2003,20,0,0
3,6027,8,9,7,2014,18,20,0
2,6494,8,22,3,2005,12,30,0
6,19570,6,12,12,2009,15,30,0
7,13599,8,9,3,2014,1,48,0
6,6986,7,30,1,2010,20,49,0
4,7071,6,14,6,2012,11,30,0
4,11922,7,19,4,2012,11,0,0
3,4676,4,29,5,2013,16,23,0
6,1009,2,15,11,2014,22,30,0
4,36,2,5,10,2006,11,0,0
2,10604,3,31,3,2009,18,0,0
5,2822,1,27,1,2006,19,0,0
6,268,1,10,9,2011,1,30,0
4,31,2,7,10,2010,17,15,0
2,8695,1,20,9,2011,0,1,0
7,11585,5,16,1,2005,0,1,0
4,4319,4,16,12,2010,13,0,0
4,13138,6,8,7,2004,22,11,0
3,5315,8,9,12,2009,7,30,0
5,10147,5,20,4,2007,21,0,0
3,13618,6,29,6,2005,10,0,0
3,9974,8,5,3,2003,9,0,0
1,2405,5,7,1,2013,14,21,0
6,2563,10,30,7,2011,5,58,0
7,6591,8,17,11,2013,1,59,0
4,83,2,21,4,2005,17,0,0
1,1604,2,29,9,2014,12,0,0
2,6115,3,1,4,2014,6,50,0
2,4772,5,17,4,2012,14,0,0
5,1939,3,25,3,2011,7,39,0
4,125,2,14,1,2010,17,39,0
2,340,6,12,7,2005,18,0,0
3,21098,3,15,11,2006,20,39,0
1,125,2,7,3,2005,15,20,0
4,3153,6,9,9,2010,7,41,0
5,4405,5,17,10,2003,2,43,0
4,21763,7,22,1,2004,15,30,0
2,4007,5,20,7,2004,23,0,0
4,2982,2,7,8,2008,23,17,0
2,4891,4,25,7,2006,20,35,0
3,8873,9,1,9,2004,0,1,0
6,408,2,10,1,2004,13,15,0
1,15217,5,30,4,2007,8,0,0
4,8602,8,5,3,2009,8,0,0
5,2927,2,1,6,2007,15,56,0
6,3538,1,19,5,2012,14,0,0
2,7992,2,6,1,2015,19,36,0
1,125,2,22,7,2013,22,10,0
2,11040,7,20,9,2011,5,58,0
7,10125,7,4,5,2003,18,30,0
2,978,1,10,12,2013,1,20,0
4,133,3,21,8,2008,19,30,0
7,990,1,2,12,2007,23,30,0
7,20,8,25,4,2010,4,52,0
7,8428,8,27,1,2013,16,36,0
7,14515,5,2,1,2011,5,10,0
5,3661,3,3,4,2015,19,0,0
3,5444,10,5,2,2003,15,52,0
7,11817,9,12,8,2012,10,0,0
3,581,9,19,2,2014,12,2,0
5,550,3,20,2,2015,23,15,0
4,3646,7,29,12,2011,19,15,0
2,7850,3,2,10,2012,10,20,0
7,3927,9,10,9,2006,0,50,0
7,4880,2,30,5,2004,20,0,0
3,2586,2,8,2,2012,17,28,0
5,21764,2,13,6,2003,15,0,0
3,3356,3,3,9,2014,7,51,0
6,3735,2,24,9,2005,6,15,0
1,2170,5,27,6,2005,16,40,0
6,125,2,14,12,2013,10,45,0
5,15041,3,20,9,2013,16,21,0
3,1154,9,20,2,2013,17,45,0
4,5427,7,27,12,2012,23,1,0
4,9749,9,24,8,2006,16,30,0
1,2911,10,1,4,2013,15,12,0
3,7850,3,9,6,2004,19,0,0
2,1509,5,1,4,2008,2,0,0
2,677,2,16,11,2010,13,15,0
1,2143,8,6,2,2012,6,39,0
7,8591,3,7,9,2014,12,42,0
5,12067,7,22,4,2005,18,0,0
5,7503,5,28,11,2008,16,0,0
5,15946,3,31,5,2013,0,1,0
7,4161,2,31,1,2010,0,52,0
7,2295,1,23,9,2007,0,57,0
1,8771,2,11,7,2011,15,42,0
6,125,2,14,6,2014,11,40,0
7,5298,3,24,10,2010,16,47,0
4,408,2,5,2,2015,18,0,0
4,3619,2,1,5,2008,1,0,0
2,10762,6,1,5,2007,0,1,0
1,2144,5,19,4,2010,16,0,0
7,442,2,24,3,2013,18,15,0
3,323,9,21,1,2004,15,18,0
1,727,4,20,8,2012,15,45,0
4,6839,5,18,4,2013,0,24,0
7,10712,1,18,6,2006,14,8,0
5,125,2,5,10,2007,0,1,0
6,6173,8,31,12,2005,18,37,0
5,1007,5,24,7,2009,1,55,0
1,4160,2,5,9,2005,0,1,0
6,323,9,29,6,2013,17,26,0
1,917,9,1,9,2003,5,10,0
5,6742,4,28,12,2007,23,59,0
4,9433,4,13,11,2014,17,25,0
4,3902,5,1,6,2006,3,0,0
1,12489,8,27,12,2010,0,1,0
3,1055,2,9,1,2008,21,35,0
2,10583,8,16,3,2004,14,34,0
6,4237,7,19,11,2005,23,1,0
5,6536,3,8,8,2008,17,4,0
5,4435,3,9,3,2012,22,15,0
4,11966,6,10,3,2011,20,36,0
2,17186,8,8,12,2009,17,0,0
2,11673,5,11,6,2013,19,0,0
3,408,2,9,7,2014,11,30,0
5,319,3,30,5,2014,9,0,0
1,3762,1,10,11,2003,13,50,0
3,665,3,9,2,2005,16,0,0
6,1951,2,20,5,2006,12,31,0
4,2866,9,16,11,2006,7,30,0
5,7597,8,27,1,2006,21,0,0
4,3717,6,5,4,2007,22,0,0
3,6246,8,3,10,2007,12,0,0
4,6174,5,28,7,2005,20,30,0
5,1157,2,21,4,2006,12,55,0
3,1752,3,17,5,2006,23,23,0
7,627,3,11,9,2011,19,0,0
1,125,2,28,5,2007,19,0,0
7,7833,7,23,3,2008,0,30,0
2,8639,5,15,5,2007,21,0,0
6,600,3,10,1,2009,12,59,0
3,7450,4,8,1,2003,19,43,0
5,753,2,7,3,2003,7,30,0
5,4272,7,8,2,2013,10,30,0
3,3892,2,20,8,2014,11,20,0
3,5204,5,21,4,2010,10,0,0
3,2179,3,13,6,2007,14,0,0
7,2103,7,30,11,2008,15,25,0
6,843,5,21,10,2006,20,0,0
2,2866,9,8,8,2006,8,30,0
3,468,2,2,10,2013,19,35,0
2,1830,7,12,1,2010,17,45,0
4,159,6,29,4,2004,11,20,0
7,22,10,8,10,2006,22,0,0
4,13252,1,6,10,2011,15,25,0
6,5154,3,21,4,2012,21,10,0
3,12485,1,4,4,2012,20,30,0
2,7290,6,17,5,2011,13,50,0
7,5489,6,13,7,2008,4,22,0
1,552,4,31,10,2005,21,0,0
7,1224,1,16,6,2013,2,7,0
5,9030,4,6,3,2009,19,1,0
1,5469,1,11,10,2004,23,13,0
3,3123,5,5,2,2014,0,38,0
2,3762,1,23,12,2003,20,30,0
6,644,1,20,9,2014,23,0,0
6,2861,5,9,2,2013,22,56,0
1,2869,10,22,2,2010,22,20,0
4,392,4,15,7,2010,13,30,0
3,8223,2,2,11,2005,14,0,0
5,88,2,28,7,2006,13,45,0
5,2396,1,18,11,2011,16,27,0
1,7243,1,24,5,2004,11,20,0
7,9967,4,22,10,2006,16,0,0
5,10557,8,28,12,2007,20,30,0
2,8609,5,30,3,2004,11,15,0
6,4004,2,8,9,2007,9,20,0
2,1431,10,3,5,2011,17,50,0
5,9247,8,20,4,2007,19,0,0
6,11396,7,23,8,2008,21,0,0
5,2207,3,16,6,2006,19,45,0
1,4052,4,25,10,2004,3,30,0
7,309,2,30,6,2013,20,10,0
3,6284,2,4,4,2007,10,30,0
7,888,8,30,11,2003,4,26,0
4,90,5,22,3,2007,13,25,0
2,78,9,1,5,2007,16,0,0
2,896,2,7,2,2012,21,55,0
2,2015,8,23,6,2009,7,0,0
1,2708,5,7,3,2011,11,0,0
6,146,10,10,8,2013,17,0,0
5,1090,4,24,2,2012,23,30,0
5,1146,3,14,1,2005,9,47,0
3,9251,5,23,7,2014,7,17,0
7,3396,10,14,12,2008,8,13,0
7,17315,3,25,9,2005,20,0,0
6,213,4,28,11,2009,8,57,0
2,2391,2,14,6,2011,1,24,0
7,1996,2,6,11,2005,8,45,0
2,1246,2,3,2,2015,21,30,0
4,2215,8,20,3,2014,23,0,0
5,158,2,21,5,2010,0,51,0
3,1778,9,9,7,2014,18,30,0
5,14402,8,22,8,2008,17,30,0
6,3567,6,13,2,2010,15,0,0
4,10103,7,9,8,2007,17,45,0
2,2274,7,30,10,2012,20,50,0
3,13787,3,11,1,2006,11,10,0
4,3104,9,19,9,2013,9,30,0
7,7473,9,23,3,2008,8,0,0
4,22255,8,8,7,2004,20,0,0
6,1677,2,7,2,2004,2,15,0
3,451,2,29,10,2008,18,0,0
6,11191,8,19,9,2009,5,50,0
2,1943,2,16,4,2013,9,53,0
4,213,4,7,2,2008,23,20,0
3,3116,1,14,11,2012,20,0,0
1,4800,1,9,6,2014,0,7,0
3,5811,4,12,5,2004,5,2,0
2,11040,7,4,10,2005,16,0,0
2,2046,2,5,8,2008,13,30,0
7,14542,8,30,7,2006,2,0,0
6,5251,8,30,12,2006,12,0,0
2,1702,1,26,5,2009,12,0,0
5,1476,8,29,12,2006,22,22,0
2,8031,9,6,1,2015,9,20,0
7,6267,6,19,6,2005,1,30,0
5,125,2,31,10,2008,1,30,0
4,1351,8,1,5,2014,14,0,0
1,8450,5,24,5,2004,8,33,0
5,9030,4,28,11,2014,11,10,0
7,7842,9,26,1,2003,20,31,0
1,5955,8,12,11,2012,16,30,0
6,2783,4,19,5,2007,15,30,0
2,12944,3,21,2,2012,20,36,0
4,355,2,9,1,2014,15,0,0
6,268,1,27,8,2011,22,0,0
5,5061,1,8,10,2010,0,57,0
5,8084,3,15,7,2011,13,53,0
6,2945,3,5,5,2007,11,5,0
5,392,4,24,12,2004,17,10,0
1,8242,5,19,4,2010,16,0,0
2,15778,8,9,12,2008,8,0,0
2,3172,5,6,7,2004,8,0,0
1,8223,2,23,7,2012,17,0,0
5,8611,3,2,12,2011,8,0,0
6,1224,1,3,11,2007,1,12,0
1,7995,2,22,1,2007,10,0,0
7,6143,1,22,9,2013,16,15,0
3,3497,8,4,2,2015,7,0,0
5,11742,3,20,3,2009,10,10,0
5,451,2,23,3,2012,21,55,0
4,1770,3,3,10,2013,22,0,0
1,8596,9,30,4,2007,17,40,0
7,12846,3,22,3,2009,13,40,0
7,872,2,18,5,2008,21,27,0
2,176,1,2,3,2004,19,45,0
7,999,1,26,1,2014,1,0,0
3,927,1,8,1,2003,15,47,0
5,259,5,27,8,2010,12,20,0
2,1749,2,9,12,2014,17,44,0
5,324,1,30,12,2005,8,0,0
6,7189,7,12,6,2004,23,20,0
4,189,2,17,11,2005,18,0,0
4,11966,6,10,3,2011,20,36,0
1,4906,5,7,7,2003,23,17,0
1,2534,4,3,2,2003,22,50,0
6,2620,5,9,10,2010,20,58,0
6,643,4,14,1,2006,23,0,0
6,6588,1,20,10,2012,16,44,0
2,333,4,26,11,2013,16,0,0
6,125,2,16,6,2012,15,0,0
3,4832,4,21,9,2005,21,0,0
2,8869,8,23,7,2013,10,0,0
6,36,2,4,6,2011,15,23,0
3,19139,4,28,12,2005,14,30,0
2,594,8,15,4,2003,21,0,0
6,4138,6,20,10,2012,15,0,0
4,2093,4,8,1,2004,19,40,0
2,10213,4,7,12,2004,14,0,0
4,4535,1,17,5,2012,12,0,0
7,3785,4,22,10,2006,12,53,0
4,673,10,22,2,2007,19,21,0
5,14336,1,18,6,2010,23,26,0
4,5696,2,4,4,2013,0,35,0
2,12236,4,10,7,2007,20,36,0
5,1500,4,11,12,2009,3,36,0
4,4742,5,1,7,2010,20,0,0
5,501,4,11,3,2005,11,30,0
3,9511,9,7,1,2004,22,30,0
4,1912,1,26,6,2003,7,55,0
2,7215,4,14,10,2003,11,50,0
4,210,1,26,1,2012,11,50,0
3,6738,4,24,12,2003,8,0,0
4,11501,4,24,6,2004,9,0,0
5,220,4,10,2,2012,0,1,0
2,232,4,17,9,2013,15,35,0
4,125,2,27,6,2013,0,1,0
3,468,2,21,1,2004,20,30,0
5,7450,4,20,5,2005,12,0,0
1,438,6,11,6,2007,20,16,0
5,13812,3,16,6,2006,12,35,0
4,1620,10,2,5,2013,11,38,0
3,556,9,11,1,2012,21,40,0
3,9727,9,17,3,2004,22,0,0
5,3604,4,28,6,2013,0,1,0
6,772,10,12,7,2008,13,51,0
2,199,8,23,2,2010,17,30,0
2,9882,7,24,8,2010,15,0,0
2,1862,5,18,3,2008,17,0,0
7,125,2,29,8,2010,14,0,0
6,2337,2,9,8,2008,1,30,0
2,15337,1,31,10,2006,23,30,0
4,6344,1,1,12,2005,19,15,0
7,1897,1,7,4,2013,0,40,0
1,2035,10,16,5,2005,14,0,0
2,1162,1,26,7,2005,1,40,0
7,125,2,4,10,2009,6,2,0
7,1220,10,25,1,2015,14,0,0
5,12827,4,16,4,2004,21,30,0
7,16782,3,16,12,2012,22,58,0
1,445,2,1,10,2007,16,0,0
3,1075,4,15,6,2011,20,0,0
7,164,4,9,10,2011,2,23,0
6,653,10,28,11,2009,8,7,0
1,7519,1,8,8,2011,17,50,0
5,3180,10,23,1,2015,22,5,0
4,3831,4,19,5,2005,8,0,0
6,11504,5,21,2,2004,16,55,0
1,144,4,13,10,2014,23,56,0
3,1047,9,12,7,2006,10,0,0
5,125,2,12,12,2014,19,30,0
6,4324,4,23,3,2013,12,0,0
7,2462,2,6,9,2009,0,15,0
6,1135,4,18,10,2014,0,30,0
6,648,2,30,7,2011,1,20,0
5,7275,9,15,7,2005,12,0,0
4,2706,10,28,7,2011,8,34,0
4,8838,1,24,6,2004,16,10,0
2,1370,8,1,4,2008,0,1,0
1,3228,4,20,12,2004,15,0,0
1,2035,10,25,10,2004,22,36,0
4,7571,6,17,10,2013,2,30,0
2,11832,7,22,7,2014,19,39,0
7,1224,1,20,6,2010,1,9,0
2,760,1,17,4,2007,15,55,0
1,125,2,15,3,2004,16,50,0
3,326,2,11,12,2013,17,0,0
7,548,10,10,2,2008,14,28,0
2,3651,4,12,11,2013,6,57,0
4,6931,4,24,2,2011,22,0,0
2,346,1,7,1,2014,14,45,0
6,957,2,3,4,2004,20,0,0
2,2261,4,20,1,2015,20,45,0
3,10633,5,10,12,2003,14,20,0
7,8535,5,25,4,2010,18,0,0
3,2605,8,30,4,2003,10,50,0
6,21831,5,17,5,2003,20,39,0
6,5138,4,25,1,2003,15,3,0
4,15913,8,28,7,2005,19,0,0
2,2617,1,13,5,2008,10,0,0
4,310,8,15,12,2005,16,24,0
3,1245,10,24,6,2009,8,16,0
3,3892,2,9,7,2008,7,0,0
6,1986,2,30,1,2010,8,0,0
3,2534,4,6,8,2003,22,40,0
1,8767,4,20,9,2010,15,31,0
7,4678,2,13,6,2004,7,55,0
2,1220,10,20,4,2010,12,9,0
5,16088,1,23,3,2007,19,0,0
6,125,2,5,6,2010,14,0,0
6,1220,10,7,2,2004,11,10,0
1,12090,9,19,3,2012,11,0,0
5,4768,1,25,2,2011,13,31,0
5,6114,3,30,4,2004,19,0,0
3,408,2,23,8,2006,19,45,0
7,6639,4,19,10,2003,18,0,0
4,610,2,7,8,2014,20,30,0
5,138,2,3,4,2015,18,51,0
4,93,7,20,4,2006,10,10,0
4,20010,5,8,2,2007,13,0,0
5,13608,3,11,3,2011,22,4,0
6,3796,3,31,12,2011,8,0,0
7,8223,2,25,4,2010,14,30,0
2,880,5,22,12,2009,1,48,0
6,5156,4,17,11,2007,23,20,0
4,4533,2,5,4,2012,11,0,0
1,4196,3,24,11,2014,18,0,0
6,2676,9,21,4,2007,10,0,0
3,19045,5,27,10,2004,23,35,0
4,355,2,13,11,2014,9,30,0
7,2418,2,21,4,2013,1,30,0
3,2479,8,26,11,2003,12,17,0
4,232,4,21,4,2005,9,30,0
5,3711,1,8,3,2013,2,0,0
7,11731,8,6,9,2009,14,8,0
7,4819,5,6,11,2005,13,0,0
6,744,10,3,11,2007,20,5,0
7,349,2,25,8,2013,14,20,0
3,20370,8,20,8,2008,21,12,0
6,2442,8,3,5,2014,1,20,0
6,2564,5,28,6,2008,1,35,0
3,720,5,8,8,2012,16,0,0
6,7535,4,9,4,2005,20,0,0
6,11752,3,2,7,2011,5,10,0
7,2616,1,8,2,2004,12,0,0
5,8778,1,14,11,2003,21,0,0
4,8838,1,19,9,2013,23,16,0
4,1757,3,15,6,2006,22,15,0
1,2016,6,10,6,2013,12,58,0
6,13361,8,21,4,2007,14,30,0
6,4848,3,25,3,2006,7,15,0
4,3270,7,26,6,2014,20,45,0
2,677,2,22,3,2011,14,36,0
7,13151,4,12,2,2012,17,0,0
2,249,6,10,6,2014,0,1,0
1,8008,7,26,11,2012,0,49,0
5,6676,8,27,6,2003,0,30,0
2,9640,2,30,10,2007,14,10,0
2,99,8,11,11,2003,13,40,0
5,2868,7,8,8,2003,16,0,0
3,12598,6,30,5,2012,0,1,0
2,85,6,2,11,2010,8,20,0
7,18896,7,16,1,2011,1,56,0
2,19380,9,20,4,2010,11,1,0
6,213,4,1,11,2014,22,23,0
7,1002,8,30,11,2008,19,4,0
2,11985,6,17,10,2006,22,30,0
2,15764,8,29,11,2005,22,0,0
1,4692,3,18,4,2011,21,27,0
4,4885,6,28,7,2011,19,55,0
3,511,4,2,10,2013,11,59,0
4,2050,6,16,11,2006,0,36,0
4,744,10,7,8,2014,22,2,0
2,36,2,20,1,2004,19,0,0
3,5069,3,8,1,2003,11,37,0
7,1574,2,18,7,2010,20,30,0
7,13557,3,28,8,2011,1,15,0
3,12251,6,22,3,2006,15,22,0
3,7380,1,26,11,2003,13,0,0
5,775,5,17,10,2014,22,0,0
5,6254,8,7,4,2006,2,3,0
7,2737,3,15,7,2012,20,45,0
7,1245,10,7,11,2010,14,10,0
1,1224,1,7,3,2005,1,15,0
6,6395,3,4,11,2006,18,5,0
6,1622,5,4,4,2015,0,15,0
7,2854,8,22,5,2011,19,4,0
6,1254,2,12,3,2011,8,0,0
2,21132,2,27,5,2003,19,44,0
2,5643,4,29,4,2008,20,10,0
5,7273,8,24,7,2009,11,0,0
2,3520,8,9,6,2009,13,0,0
3,8872,1,23,3,2005,18,0,0
7,872,2,22,4,2007,23,32,0
2,9206,5,13,12,2005,20,30,0
