"day","address","location","date","month","year","hour","min","KIDNAPPING"
1,22478,5,26,4,2004,18,0,0
3,44,6,20,8,2008,8,0,0
5,1912,1,9,9,2005,10,15,0
7,18300,2,1,11,2009,22,13,0
1,15058,3,19,4,2010,18,0,0
6,772,10,11,9,2010,23,3,0
7,9554,6,23,4,2006,18,0,0
4,1091,10,19,2,2009,21,0,0
2,5422,5,7,8,2012,21,30,0
4,435,10,13,7,2006,22,22,0
2,7356,7,8,7,2014,22,10,0
4,223,10,17,9,2009,7,15,0
6,4668,1,26,2,2011,0,1,0
3,7068,10,8,8,2007,17,49,0
6,100,2,26,7,2003,13,15,0
1,6156,1,30,10,2006,13,30,0
1,772,10,17,5,2010,22,2,0
3,15626,9,25,7,2007,4,0,0
7,4155,8,9,2,2014,0,1,0
3,2490,3,9,1,2008,11,50,0
7,20130,9,11,1,2009,1,30,0
6,1682,8,6,3,2004,19,40,0
5,2879,5,16,12,2011,21,44,0
2,146,10,4,5,2010,14,28,0
4,10926,7,11,11,2004,19,15,0
7,3396,10,12,7,2009,23,9,0
5,356,3,9,2,2007,13,0,0
6,6972,2,25,9,2010,20,0,0
2,6143,1,28,4,2009,16,19,0
3,9422,5,1,10,2003,0,1,0
5,2252,2,3,6,2011,0,1,0
3,70,10,11,6,2003,16,30,0
6,803,6,21,9,2013,17,15,0
2,268,1,8,3,2005,0,1,0
5,64,4,8,2,2008,19,30,0
7,11756,3,17,5,2009,23,0,0
1,1991,10,21,12,2009,21,9,0
7,392,4,28,3,2010,11,47,0
5,1314,2,16,11,2007,12,15,0
3,4864,8,18,3,2015,7,45,0
3,957,2,1,6,2011,19,30,0
1,2428,5,23,11,2009,18,45,0
1,289,4,30,5,2005,18,30,0
7,872,2,11,1,2009,19,24,0
7,3860,3,28,3,2010,20,45,0
1,4031,3,24,1,2011,18,14,0
5,1409,6,11,1,2008,8,20,0
4,9094,9,8,9,2011,15,4,0
5,4478,4,12,12,2003,19,0,0
6,2755,2,21,4,2012,0,5,0
2,5205,7,22,2,2011,16,5,0
2,1915,5,28,4,2015,18,15,0
1,1615,2,28,9,2009,12,54,0
6,10710,9,24,3,2012,14,45,0
5,20353,9,14,7,2006,23,50,0
4,4815,3,2,10,2008,15,45,0
5,11919,8,13,8,2010,18,0,0
3,5017,2,5,2,2014,20,0,0
3,1091,10,8,2,2006,14,0,0
4,3619,2,14,6,2012,8,30,0
7,4906,5,6,4,2003,20,0,0
4,14685,5,1,6,2006,16,30,0
1,4756,3,12,5,2008,8,40,0
2,442,2,8,6,2004,22,30,0
6,17921,8,29,5,2004,2,30,0
2,5432,3,30,9,2003,12,30,0
3,125,2,14,10,2009,12,0,0
7,2314,1,22,4,2007,13,20,0
4,500,1,12,6,2003,17,48,0
6,5658,5,25,2,2006,0,1,0
7,1431,10,28,6,2009,19,46,0
3,3639,2,23,1,2008,19,50,0
7,9420,3,13,7,2008,2,23,0
1,213,4,15,4,2013,15,30,0
4,3677,2,10,1,2013,12,30,0
5,11806,9,12,2,2010,12,0,0
6,345,2,24,7,2004,23,0,0
7,125,2,8,3,2009,23,0,0
5,64,4,4,9,2009,8,0,0
4,357,4,28,7,2005,13,3,0
2,2706,10,8,3,2011,13,18,0
5,2811,1,13,1,2006,1,0,0
7,3153,6,21,10,2007,10,30,0
2,704,2,8,1,2013,8,36,0
7,3195,5,11,7,2004,21,30,0
1,1742,1,16,4,2012,13,0,0
3,2909,2,15,6,2005,17,43,0
2,211,5,24,6,2008,14,15,0
6,17487,5,8,3,2008,19,30,0
7,9292,8,16,11,2014,3,30,0
5,4923,2,15,11,2013,14,0,0
7,10935,8,14,1,2007,16,0,0
3,1937,4,1,11,2006,0,30,0
5,1218,2,10,7,2009,3,9,0
7,15798,1,24,4,2011,11,21,0
5,1682,8,20,8,2004,10,0,0
1,982,9,14,11,2005,12,45,0
3,967,4,20,2,2008,23,20,0
4,4832,4,10,3,2011,0,17,0
1,12253,4,26,5,2003,11,0,0
4,15058,3,28,6,2007,22,0,0
4,9825,2,14,12,2006,2,32,0
6,1220,10,21,2,2009,1,47,0
2,11010,6,26,1,2010,21,0,0
3,501,4,22,8,2007,9,50,0
6,4114,5,8,2,2003,1,41,0
7,17526,9,24,8,2003,15,0,0
2,14916,3,22,8,2006,11,27,0
7,11646,3,10,10,2010,0,30,0
6,232,4,10,1,2004,16,4,0
7,2652,6,10,8,2008,10,0,0
6,13400,6,16,6,2012,12,0,0
5,3256,1,2,11,2007,8,40,0
3,146,10,22,2,2006,13,13,0
6,7423,1,10,7,2004,2,30,0
7,7519,1,13,1,2008,17,5,0
6,957,2,18,12,2010,19,25,0
6,4526,4,21,3,2015,7,8,0
6,466,6,2,5,2015,6,0,0
1,3938,8,21,2,2011,15,30,0
3,2911,10,14,6,2006,22,53,0
1,2226,5,4,8,2003,3,0,0
3,10740,6,6,8,2008,17,3,0
5,1287,2,10,1,2003,15,42,0
7,5222,4,25,8,2013,18,0,0
3,58,10,26,11,2008,2,10,0
6,19001,3,22,8,2009,16,15,0
7,7395,4,18,4,2004,11,20,0
5,83,2,16,6,2006,5,0,0
2,144,4,20,2,2007,15,5,0
2,2270,1,16,10,2007,17,30,0
3,1691,6,3,4,2013,17,30,0
4,8476,9,5,10,2006,19,0,0
3,1057,8,19,4,2006,20,45,0
1,653,10,11,5,2015,14,21,0
7,504,4,21,9,2014,15,3,0
7,1547,3,18,10,2009,0,1,0
6,1666,6,11,2,2012,15,0,0
1,1399,10,28,4,2014,23,10,0
5,3120,7,7,3,2003,12,0,0
5,4263,8,3,10,2014,21,0,0
7,19001,3,8,10,2006,9,0,0
5,1291,1,16,7,2010,18,0,0
7,2271,10,13,3,2005,10,0,0
1,2341,5,26,5,2008,9,33,0
6,7503,5,5,4,2014,15,10,0
1,213,4,9,6,2008,10,45,0
1,21785,10,4,8,2003,14,55,0
1,533,2,4,8,2014,21,15,0
5,2904,2,11,6,2004,9,29,0
3,3718,3,12,5,2004,16,0,0
5,8732,4,18,5,2007,20,48,0
2,852,8,28,10,2003,14,0,0
4,2382,1,28,7,2011,8,0,0
2,408,2,19,8,2014,16,40,0
2,451,2,8,1,2013,5,26,0
6,435,10,24,2,2007,21,0,0
3,10622,4,2,11,2005,19,55,0
4,125,2,29,7,2010,22,0,0
3,977,1,1,6,2011,18,35,0
1,5581,9,5,1,2009,16,18,0
5,1272,7,1,5,2015,21,19,0
6,7990,5,10,8,2013,16,55,0
6,1039,5,3,5,2003,3,0,0
5,7270,5,10,2,2006,15,0,0
7,501,4,4,5,2014,18,13,0
1,18375,4,19,9,2011,22,8,0
5,731,2,28,6,2013,15,50,0
4,12222,5,18,9,2003,21,30,0
2,682,10,21,9,2010,21,30,0
2,2737,3,9,12,2008,15,21,0
7,7848,3,9,3,2014,20,15,0
4,807,2,10,1,2008,22,25,0
6,9889,5,25,9,2010,1,43,0
5,977,1,19,9,2014,12,45,0
4,359,10,16,10,2003,13,15,0
4,11001,7,21,3,2013,2,0,0
6,1121,10,15,11,2003,2,35,0
6,1036,8,2,5,2015,23,0,0
2,1580,10,6,4,2010,10,12,0
5,15695,7,18,5,2012,13,34,0
1,12820,9,17,9,2007,11,10,0
4,125,2,4,11,2010,15,30,0
1,2888,3,21,12,2009,15,0,0
4,2089,3,18,4,2013,1,45,0
5,5502,7,27,7,2007,20,30,0
2,12417,5,11,6,2013,11,0,0
7,14470,8,18,5,2003,1,43,0
6,736,4,1,12,2007,20,10,0
5,7695,2,23,3,2012,23,0,0
4,8758,7,16,5,2013,17,0,0
4,125,2,8,7,2004,11,10,0
7,6148,4,5,10,2003,23,0,0
1,125,2,2,5,2011,13,15,0
7,6302,4,18,11,2007,17,15,0
5,9548,1,17,10,2014,20,25,0
4,643,4,11,11,2004,14,30,0
4,3628,6,26,1,2006,22,0,0
5,13584,3,11,1,2008,17,0,0
3,37,2,22,8,2012,18,5,0
5,11126,9,2,6,2006,23,0,0
5,601,9,16,11,2012,11,45,0
3,5785,4,13,10,2004,18,15,0
2,1449,1,22,8,2006,10,0,0
1,1016,4,2,9,2013,1,20,0
1,2096,8,10,11,2008,22,0,0
7,7597,8,25,7,2004,16,30,0
6,7776,1,16,1,2010,20,40,0
6,5466,8,26,3,2011,14,19,0
4,146,10,8,9,2011,19,0,0
5,8535,5,4,5,2012,16,0,0
4,213,4,10,1,2008,14,49,0
4,2955,3,3,4,2008,17,25,0
5,1016,4,16,12,2011,11,39,0
3,428,4,3,9,2008,22,38,0
2,3131,10,21,2,2012,22,20,0
3,5025,6,20,8,2008,14,0,0
1,10338,4,28,5,2007,16,5,0
3,2271,10,19,2,2003,2,10,0
7,20849,8,29,7,2007,19,0,0
7,5469,1,15,11,2009,23,5,0
3,18,10,15,10,2003,9,6,0
4,392,4,9,1,2003,15,28,0
4,422,9,8,7,2004,11,59,0
5,1804,5,9,9,2005,8,30,0
6,125,2,21,2,2009,23,45,0
2,125,2,28,12,2010,12,45,0
3,1351,8,31,3,2004,22,0,0
6,4701,5,27,3,2010,12,45,0
1,1103,5,21,6,2004,8,0,0
2,3513,1,4,3,2014,20,25,0
5,872,2,1,6,2007,19,20,0
7,12235,3,27,7,2003,8,49,0
4,888,8,3,5,2007,12,0,0
7,2529,4,17,10,2004,15,0,0
1,2143,8,6,2,2012,6,39,0
5,11182,5,22,10,2010,13,56,0
1,554,10,8,12,2008,14,18,0
7,6485,7,19,5,2013,14,1,0
7,2116,4,28,8,2005,12,0,0
6,4575,3,13,2,2010,3,0,0
1,872,2,6,8,2007,15,35,0
7,2424,2,22,5,2005,1,10,0
3,38,10,24,12,2014,15,15,0
6,9851,6,21,10,2006,9,0,0
5,1254,2,10,12,2004,12,1,0
6,6931,4,29,11,2008,9,30,0
2,1469,3,24,1,2006,9,20,0
6,1254,2,26,3,2005,14,35,0
4,480,9,10,7,2008,14,40,0
5,654,1,27,8,2010,15,50,0
3,146,10,25,6,2014,0,1,0
5,4317,4,6,2,2009,8,0,0
4,5544,4,1,11,2007,19,35,0
6,5303,6,27,6,2009,16,0,0
1,979,4,7,7,2003,0,1,0
3,232,4,13,5,2015,2,18,0
4,125,2,14,7,2011,10,36,0
6,784,2,6,10,2007,15,44,0
5,3285,1,12,12,2003,0,30,0
4,2190,6,3,4,2003,19,0,0
5,3326,8,8,8,2008,6,0,0
4,9492,7,12,1,2006,17,0,0
7,4311,9,28,8,2005,16,5,0
6,405,8,12,1,2013,12,20,0
6,981,2,18,6,2005,2,0,0
2,4627,8,26,1,2010,20,0,0
6,528,10,18,4,2009,8,17,0
7,3180,10,5,4,2015,15,15,0
7,3727,10,14,12,2008,1,48,0
4,608,2,3,5,2012,9,0,0
7,3815,4,20,4,2003,12,0,0
2,4097,2,17,3,2009,8,30,0
4,5987,3,7,8,2014,15,0,0
5,4448,3,10,1,2014,14,55,0
3,11633,8,10,2,2010,11,0,0
4,21881,1,16,10,2003,12,15,0
4,4337,2,3,4,2003,7,58,0
3,38,10,29,6,2011,0,10,0
1,4872,2,6,1,2003,16,5,0
5,468,2,28,1,2011,11,30,0
6,7166,9,3,11,2007,16,0,0
6,15526,4,8,4,2006,20,0,0
3,63,1,13,5,2009,16,35,0
3,772,10,9,3,2005,16,0,0
5,855,4,11,12,2009,13,15,0
1,559,6,31,3,2014,16,5,0
4,21823,3,22,1,2004,18,40,0
3,7908,9,7,1,2015,23,30,0
4,2396,1,7,2,2008,1,3,0
7,330,5,4,5,2014,12,45,0
1,2534,4,3,2,2003,20,40,0
4,772,10,3,4,2008,21,50,0
6,2584,2,7,9,2013,19,30,0
2,3493,5,28,10,2008,13,44,0
1,6505,4,16,2,2015,12,44,0
3,2428,5,18,8,2004,10,38,0
7,9166,4,15,6,2008,21,0,0
7,3846,2,25,9,2011,9,30,0
7,3719,5,17,6,2012,10,30,0
3,3131,10,19,8,2009,15,0,0
4,5211,3,22,1,2004,20,0,0
4,5673,2,25,12,2014,23,30,0
4,2447,4,17,5,2012,15,35,0
6,1507,10,31,5,2003,6,50,0
2,374,8,13,5,2014,7,30,0
2,14688,2,13,12,2011,20,30,0
6,504,4,16,6,2012,10,35,0
1,5186,1,7,12,2009,2,0,0
1,349,2,24,1,2005,10,35,0
3,4826,4,18,3,2015,16,10,0
5,980,10,27,6,2008,14,20,0
3,2904,2,25,7,2012,11,20,0
2,468,2,27,5,2003,10,50,0
2,364,2,25,11,2014,19,0,0
2,7320,2,17,9,2013,13,0,0
1,114,8,30,3,2015,14,37,0
7,1287,2,27,3,2011,19,41,0
7,3924,8,11,4,2010,3,30,0
4,670,3,29,5,2014,0,25,0
4,6428,8,22,9,2005,15,0,0
5,2222,1,18,11,2011,14,49,0
7,1039,5,2,6,2013,17,0,0
5,323,9,16,12,2011,12,42,0
5,2051,1,29,1,2010,11,55,0
3,14545,8,1,4,2009,14,30,0
3,1730,10,14,11,2012,18,0,0
4,6185,7,5,2,2015,8,0,0
4,2778,1,24,3,2011,21,0,0
1,12234,9,22,12,2008,18,57,0
2,1091,10,6,1,2015,12,0,0
5,3926,2,24,2,2006,21,57,0
6,9095,7,3,12,2011,1,43,0
6,11855,4,26,7,2008,0,1,0
6,5745,5,28,11,2009,15,0,0
7,3348,5,25,1,2009,6,45,0
6,10252,6,19,5,2012,3,0,0
6,1235,5,4,5,2013,14,33,0
5,10139,3,1,6,2007,19,51,0
2,88,2,5,9,2006,17,27,0
2,899,4,8,7,2003,14,0,0
3,28,4,8,8,2012,9,41,0
3,3757,4,21,3,2012,0,1,0
3,601,9,30,11,2011,10,57,0
4,392,4,14,11,2013,8,30,0
1,13,3,14,10,2013,13,14,0
5,1588,9,12,12,2008,11,0,0
2,9079,5,8,2,2005,18,0,0
2,741,2,2,11,2010,1,40,0
6,6309,1,13,8,2011,13,30,0
4,125,2,7,2,2008,7,45,0
6,2571,1,7,3,2015,23,0,0
3,441,9,13,1,2010,21,0,0
6,1777,5,29,7,2006,23,30,0
3,1157,2,22,12,2004,15,0,0
7,408,2,23,3,2014,14,10,0
5,3792,3,28,12,2012,19,30,0
6,2666,3,30,10,2004,15,0,0
1,2121,9,19,7,2004,8,30,0
7,2812,8,27,7,2003,19,11,0
2,4144,5,20,1,2015,0,44,0
1,10910,7,2,4,2012,13,0,0
3,171,1,26,1,2005,7,45,0
7,7041,7,3,6,2012,19,20,0
1,9033,5,24,6,2013,6,0,0
1,1087,3,23,12,2013,18,55,0
3,402,4,29,6,2011,10,15,0
5,13145,9,22,8,2008,12,0,0
2,1352,4,6,7,2004,18,20,0
3,772,10,11,11,2009,22,5,0
2,320,1,26,10,2004,18,30,0
7,10622,4,28,8,2005,21,0,0
1,9563,6,23,1,2012,9,0,0
2,488,9,28,10,2014,22,15,0
2,323,9,11,6,2013,15,45,0
6,8092,3,24,3,2007,10,30,0
3,88,2,15,9,2004,13,36,0
2,5092,4,22,2,2005,12,30,0
5,3131,10,15,11,2013,15,30,0
1,4689,5,28,10,2013,17,0,0
7,17603,3,29,6,2003,17,30,0
5,14969,6,24,1,2003,21,30,0
2,11947,8,5,10,2010,2,27,0
2,1895,3,27,12,2005,23,17,0
2,9719,4,8,7,2008,13,10,0
5,6708,8,6,2,2015,23,0,0
5,2662,2,22,8,2008,20,45,0
3,1235,5,2,11,2011,2,36,0
2,726,1,23,8,2005,9,30,0
3,157,10,29,5,2013,0,30,0
7,4701,5,24,4,2011,1,0,0
1,1360,4,14,5,2007,6,33,0
1,3532,3,16,5,2005,4,16,0
3,2943,6,26,6,2013,1,52,0
3,2372,5,9,7,2003,15,15,0
6,2046,2,22,9,2012,16,0,0
7,3781,8,20,9,2009,9,0,0
7,907,6,4,5,2008,15,55,0
2,4703,1,27,12,2011,22,30,0
2,125,2,20,7,2004,18,18,0
7,7064,4,6,4,2014,11,50,0
4,1951,2,16,10,2014,6,40,0
7,2381,2,20,5,2012,17,0,0
5,21890,5,20,8,2004,18,30,0
6,14229,9,9,3,2013,1,50,0
2,4870,8,21,1,2003,15,15,0
4,15028,4,4,11,2010,19,50,0
4,926,4,6,3,2003,14,15,0
2,551,5,13,6,2006,6,10,0
4,631,2,16,10,2014,14,25,0
5,872,2,20,2,2015,15,38,0
7,6760,8,12,2,2012,19,45,0
1,6338,6,25,7,2011,15,49,0
3,3172,5,16,5,2012,20,0,0
5,2275,2,27,6,2008,13,30,0
5,1091,10,11,12,2009,11,55,0
6,15252,4,7,3,2009,20,0,0
6,3856,4,7,3,2009,19,23,0
7,3378,3,10,2,2013,22,0,0
6,6125,1,26,7,2014,15,0,0
2,1973,9,28,4,2015,12,40,0
1,408,2,14,4,2008,16,12,0
1,13183,9,27,6,2005,0,1,0
3,6213,3,31,10,2012,19,30,0
6,907,6,14,11,2009,9,58,0
1,2911,10,24,11,2008,10,1,0
2,5200,5,11,5,2004,10,0,0
7,5912,2,16,11,2008,10,30,0
1,3671,2,24,11,2008,12,20,0
1,7033,8,15,9,2014,16,45,0
3,125,2,14,11,2007,14,15,0
3,4335,2,6,2,2013,19,50,0
6,5591,5,3,7,2010,7,0,0
3,7447,9,21,1,2015,17,0,0
1,10531,4,17,2,2003,11,45,0
7,998,5,3,5,2015,1,0,0
1,6459,8,4,2,2008,21,55,0
2,3542,3,16,10,2012,3,45,0
6,3794,3,9,4,2005,2,0,0
6,1585,8,22,10,2011,13,0,0
2,6811,3,30,9,2014,20,45,0
3,568,4,26,12,2007,0,5,0
6,559,6,12,8,2006,20,0,0
1,2904,2,12,7,2010,23,45,0
2,1429,10,24,7,2007,9,0,0
3,16689,9,20,4,2005,17,58,0
6,13905,4,11,7,2009,12,45,0
2,15614,8,23,7,2013,20,12,0
5,13102,6,11,8,2006,2,17,0
5,1786,8,30,11,2012,11,0,0
4,481,1,15,11,2007,12,0,0
5,125,2,19,9,2014,17,45,0
5,1776,5,17,11,2006,6,20,0
3,1074,3,13,10,2004,5,0,0
4,1496,5,11,1,2007,11,45,0
4,5966,8,16,10,2003,18,30,0
5,5649,3,22,4,2011,17,0,0
5,4705,5,10,12,2004,12,0,0
5,8646,9,12,12,2014,17,0,0
2,12256,9,22,3,2005,15,30,0
3,8384,2,26,11,2003,9,16,0
6,1485,5,3,12,2011,14,0,0
3,1091,10,13,6,2007,8,54,0
1,772,10,2,2,2004,1,35,0
1,125,2,31,3,2014,8,19,0
2,2855,1,4,2,2014,14,48,0
7,3487,9,9,2,2003,10,0,0
1,14851,9,25,10,2004,11,25,0
4,1606,2,17,11,2011,13,29,0
6,11438,4,4,12,2010,1,30,0
1,3785,4,8,12,2003,12,33,0
1,164,4,9,11,2009,20,26,0
6,38,10,25,8,2007,14,0,0
3,7649,8,4,2,2004,0,1,0
4,1470,1,29,4,2004,20,0,0
2,15194,9,17,9,2013,1,3,0
6,1831,5,14,8,2010,15,0,0
7,2311,5,7,3,2004,0,5,0
5,13182,9,18,5,2007,16,30,0
1,2811,1,20,3,2006,15,6,0
5,2490,3,13,8,2010,22,0,0
4,70,10,14,7,2005,15,30,0
4,12251,6,12,6,2014,5,40,0
4,944,1,21,8,2008,16,0,0
6,4107,6,15,11,2003,18,0,0
3,7068,10,22,1,2014,10,16,0
4,3667,2,24,7,2003,5,30,0
6,469,9,5,5,2012,18,15,0
5,12835,9,20,9,2013,14,18,0
7,275,4,2,5,2004,2,0,0
4,1618,5,30,4,2015,9,0,0
4,6738,4,12,12,2013,20,30,0
7,4448,3,31,7,2005,18,0,0
6,7065,5,29,6,2013,0,1,0
6,2214,1,9,10,2010,20,13,0
3,18038,9,1,10,2008,12,0,0
6,8960,3,29,11,2014,19,0,0
5,1524,3,22,8,2014,23,20,0
2,6995,3,17,9,2013,20,0,0
3,859,10,16,11,2011,19,0,0
1,31,2,9,7,2007,14,25,0
4,2862,10,30,6,2005,22,5,0
5,16264,9,13,1,2012,0,1,0
3,3181,10,28,12,2011,21,44,0
1,1597,8,20,9,2010,18,25,0
4,4856,5,12,6,2008,11,0,0
2,323,9,1,6,2010,20,29,0
5,2894,2,14,11,2014,19,25,0
6,4205,7,17,12,2011,12,5,0
1,1556,5,15,3,2004,12,0,0
6,4539,1,15,5,2004,8,35,0
6,3611,3,5,10,2013,18,53,0
1,28,4,9,7,2012,23,45,0
2,22033,3,27,5,2003,16,55,0
5,2420,8,13,11,2009,4,20,0
5,2433,3,21,8,2009,18,0,0
4,1214,10,29,5,2008,7,0,0
1,3863,4,20,7,2009,10,30,0
1,2944,2,27,10,2008,0,1,0
3,501,4,31,10,2012,2,9,0
2,5221,3,6,9,2011,15,45,0
4,13498,7,2,10,2008,11,10,0
7,5938,5,16,1,2005,1,5,0
4,4245,9,28,6,2012,18,55,0
5,10747,3,19,9,2014,1,24,0
4,8533,2,7,8,2008,13,50,0
1,501,4,8,8,2011,9,22,0
3,3439,5,17,3,2004,0,25,0
6,2608,6,24,1,2009,3,22,0
3,8529,4,8,8,2012,4,15,0
1,1275,10,3,4,2006,15,45,0
2,1090,4,31,3,2009,22,0,0
6,1630,6,19,6,2010,16,0,0
1,1956,7,24,11,2014,7,20,0
4,3414,10,12,8,2010,0,54,0
3,468,2,3,11,2010,16,0,0
6,458,6,6,3,2004,11,0,0
2,514,5,17,4,2012,14,33,0
7,1328,3,2,5,2004,2,40,0
6,10178,8,19,5,2012,15,15,0
3,10182,6,8,9,2010,18,4,0
6,310,8,29,5,2004,23,0,0
2,468,2,15,11,2011,23,0,0
4,2183,9,17,4,2008,13,15,0
5,438,6,5,11,2010,18,0,0
3,2581,9,10,12,2014,3,10,0
5,7869,4,27,1,2006,15,30,0
1,872,2,7,2,2005,11,20,0
7,14953,7,6,10,2013,22,0,0
5,8861,2,21,9,2007,8,0,0
6,3725,10,25,8,2007,14,25,0
4,11707,5,12,1,2006,9,0,0
3,1011,3,28,6,2006,14,57,0
5,9425,2,26,12,2008,14,5,0
5,3396,10,2,5,2014,9,30,0
6,608,2,26,8,2006,10,0,0
7,2046,2,9,4,2006,14,30,0
5,1371,9,30,4,2004,11,30,0
7,2096,8,22,8,2004,20,6,0
4,4924,5,25,12,2014,18,50,0
6,2380,2,3,5,2008,23,0,0
3,2725,4,1,10,2014,0,1,0
5,5545,5,24,3,2006,14,0,0
3,408,2,13,11,2013,15,16,0
5,2924,5,12,8,2011,22,30,0
3,12528,3,14,5,2014,20,0,0
5,7393,8,14,11,2008,17,0,0
2,4141,4,5,2,2013,15,0,0
7,1748,6,29,1,2012,19,30,0
2,554,10,16,3,2004,7,0,0
6,2569,3,12,2,2011,16,0,0
7,9494,2,3,5,2009,10,30,0
2,55,2,12,7,2005,11,0,0
7,7975,2,1,7,2012,15,30,0
2,375,7,21,12,2004,14,45,0
5,552,4,13,1,2006,20,45,0
7,682,10,1,11,2009,11,39,0
2,213,4,2,4,2013,11,38,0
3,2348,1,27,6,2012,0,1,0
7,4805,8,6,4,2014,19,0,0
4,125,2,10,2,2011,20,45,0
7,647,5,26,2,2006,7,45,0
4,9487,1,17,4,2008,17,55,0
1,36,2,23,1,2006,23,30,0
7,7535,4,21,3,2004,12,6,0
1,5911,8,16,8,2004,21,0,0
4,1406,4,30,10,2008,16,3,0
3,1351,8,8,7,2009,0,1,0
4,9629,5,27,1,2005,17,52,0
7,6148,4,5,9,2004,7,0,0
7,4912,2,28,12,2014,0,45,0
7,568,4,23,2,2014,22,0,0
2,772,10,9,6,2009,22,35,0
5,1145,4,25,3,2011,23,55,0
5,5570,2,17,11,2006,11,0,0
6,125,2,8,9,2007,12,15,0
3,2155,4,28,5,2008,14,30,0
4,10751,4,18,9,2008,13,25,0
7,677,2,1,6,2014,22,0,0
5,363,2,18,4,2014,23,33,0
4,21839,6,27,5,2004,20,20,0
7,146,10,19,12,2010,10,42,0
4,15382,8,15,11,2007,18,31,0
3,6561,9,21,3,2007,17,51,0
4,5374,7,17,5,2012,18,1,0
6,5444,10,30,6,2012,11,25,0
1,8715,9,25,10,2004,11,15,0
3,239,6,28,5,2003,4,11,0
5,7572,6,20,4,2007,16,22,0
1,3199,4,19,9,2005,16,29,0
5,5397,8,19,4,2013,21,51,0
4,1314,2,21,9,2006,22,0,0
3,14980,8,24,3,2010,16,0,0
3,7065,5,15,6,2005,5,55,0
4,379,1,9,8,2007,21,0,0
7,14709,9,2,12,2012,21,0,0
2,3494,9,30,9,2008,18,15,0
3,9421,9,26,1,2005,21,36,0
1,646,6,13,10,2008,9,45,0
3,21099,4,5,4,2006,19,0,0
1,1937,4,25,11,2013,16,38,0
4,647,5,15,5,2008,8,20,0
2,9120,7,21,2,2012,9,30,0
7,125,2,27,3,2005,0,1,0
5,1510,4,2,4,2004,23,36,0
5,1567,5,1,10,2004,0,1,0
3,9868,5,6,2,2008,17,50,0
7,3206,1,16,1,2011,17,27,0
4,1254,2,1,4,2004,8,0,0
5,1116,2,16,6,2006,8,30,0
1,12664,9,29,4,2013,23,30,0
2,182,4,1,4,2008,19,0,0
6,1991,10,17,5,2008,23,0,0
5,1003,9,23,1,2004,17,30,0
2,771,1,19,4,2005,0,12,0
1,548,10,19,7,2004,17,27,0
1,1252,2,9,6,2014,18,30,0
2,277,10,5,2,2013,14,0,0
5,8100,4,17,10,2014,15,0,0
7,5458,2,27,3,2011,0,1,0
3,501,4,24,2,2010,13,30,0
2,838,5,25,7,2006,23,59,0
5,10084,3,31,10,2003,21,30,0
6,5312,1,4,12,2010,9,0,0
4,927,1,27,1,2005,10,45,0
5,2587,2,4,4,2003,9,45,0
7,14349,1,28,12,2008,14,0,0
6,15203,9,9,2,2013,9,0,0
2,1226,4,20,3,2007,23,52,0
3,1684,5,5,3,2014,20,19,0
4,5398,1,17,4,2014,16,30,0
5,125,2,22,2,2008,16,0,0
1,1992,6,4,4,2011,14,3,0
6,11337,4,22,8,2009,12,30,0
6,2869,10,2,10,2004,23,0,0
6,5235,1,24,9,2005,15,5,0
6,11186,4,1,11,2003,22,0,0
7,4479,5,19,9,2004,12,45,0
1,16476,3,31,8,2009,9,40,0
6,784,2,7,2,2015,23,3,0
3,278,8,14,11,2007,7,59,0
4,628,8,19,3,2015,20,5,0
2,13482,9,23,3,2010,12,0,0
3,682,10,4,2,2004,8,25,0
2,1780,4,19,8,2003,18,44,0
1,772,10,28,5,2012,7,20,0
2,7601,5,8,2,2011,1,10,0
2,764,6,24,8,2010,13,15,0
7,467,1,26,8,2007,14,0,0
1,673,10,26,7,2010,9,30,0
3,435,10,17,9,2014,18,50,0
6,125,2,19,11,2011,18,10,0
2,5211,3,29,4,2003,9,0,0
6,1236,4,28,11,2009,3,38,0
3,1273,10,27,1,2010,13,30,0
3,2862,10,23,2,2011,4,15,0
7,16235,1,25,9,2005,15,35,0
2,6085,3,7,9,2010,10,0,0
1,11492,8,9,7,2007,11,53,0
1,20124,9,19,1,2009,18,30,0
3,1816,5,24,11,2004,10,45,0
5,5957,8,14,1,2011,2,0,0
4,4684,5,10,7,2003,18,50,0
7,1224,1,29,1,2012,0,19,0
5,2186,8,23,9,2011,12,0,0
1,408,2,19,3,2007,19,15,0
5,468,2,7,8,2009,9,0,0
5,4858,1,3,12,2010,9,27,0
2,14574,8,24,7,2012,18,10,0
2,22160,8,18,2,2003,20,30,0
3,35,8,8,12,2004,3,49,0
7,10739,2,18,12,2011,20,27,0
5,1759,7,14,11,2014,0,38,0
7,5853,1,15,6,2008,14,15,0
4,15362,4,24,2,2011,7,0,0
1,1950,2,3,8,2009,18,0,0
4,1460,3,10,1,2013,18,0,0
6,2393,8,27,7,2013,15,30,0
6,17533,4,17,5,2003,12,0,0
7,571,2,12,8,2012,22,0,0
1,3431,1,12,6,2006,12,1,0
1,451,2,29,9,2014,8,15,0
1,4286,6,9,6,2008,22,0,0
4,3498,3,12,7,2012,13,30,0
2,1406,4,30,9,2008,12,0,0
3,608,2,6,4,2011,12,43,0
2,21466,1,18,10,2005,10,15,0
2,4258,6,8,8,2006,12,0,0
