"day","address","location","date","month","year","hour","min","RECOVEREDVEHICLE"
6,12265,7,19,11,2005,10,30,0
3,358,6,1,10,2014,14,37,0
2,3702,5,14,10,2003,19,50,0
6,3329,10,10,1,2004,23,15,0
3,14094,2,7,9,2005,4,15,0
7,3386,1,15,1,2006,12,0,0
2,44,6,28,9,2004,14,8,0
7,1919,8,5,6,2011,0,1,0
3,5098,5,3,10,2012,17,50,0
2,354,10,16,9,2003,18,10,0
5,13236,5,10,1,2003,18,0,0
1,10717,6,17,3,2014,17,10,0
4,927,1,30,12,2010,20,0,0
4,4324,4,31,10,2013,14,0,0
3,2213,9,2,4,2008,17,30,0
6,3093,5,28,7,2012,2,0,0
7,8281,8,22,8,2004,21,50,0
1,326,2,15,9,2014,7,0,0
7,125,2,21,9,2008,2,15,0
1,283,10,16,3,2015,1,40,0
2,6303,5,28,5,2013,17,0,0
6,2745,7,7,3,2015,3,45,0
7,3961,4,26,7,2009,17,43,0
7,677,2,28,8,2011,2,0,0
1,5504,6,20,12,2004,14,30,0
4,2987,10,16,12,2010,11,0,0
5,2365,5,22,3,2013,16,50,0
1,12103,4,20,8,2012,15,2,0
5,11505,6,6,5,2011,5,30,0
4,1558,1,19,5,2005,13,50,0
5,709,7,12,7,2013,22,15,0
3,7096,1,10,11,2004,18,0,0
1,2345,3,16,2,2004,16,10,0
1,259,5,23,1,2006,14,15,0
6,2490,3,16,6,2012,20,35,0
2,1248,2,29,5,2012,20,18,0
6,242,10,5,10,2013,15,45,0
7,2016,6,15,7,2012,17,50,0
6,349,2,3,10,2009,20,0,0
5,6689,5,25,1,2008,23,15,0
4,6074,2,2,5,2013,17,18,0
2,3126,1,25,11,2014,16,2,0
3,1399,10,10,3,2010,0,1,0
2,1213,4,27,5,2014,23,30,0
3,9342,9,7,8,2013,19,59,0
7,92,1,14,6,2009,23,26,0
7,8311,5,1,7,2007,17,30,0
5,1653,3,13,1,2012,12,30,0
3,6084,3,23,7,2008,21,30,0
1,3903,8,15,10,2007,19,30,0
3,7415,4,5,3,2008,23,55,0
1,4628,9,17,9,2007,8,30,0
6,6571,6,21,4,2012,15,0,0
5,5017,2,12,12,2008,15,0,0
4,1039,5,22,9,2011,14,2,0
4,14305,1,22,4,2010,17,18,0
1,2043,6,27,4,2015,23,15,0
2,6420,2,9,7,2013,0,1,0
4,2907,4,27,11,2008,9,30,0
1,523,5,20,2,2006,17,0,0
4,125,2,21,9,2006,12,12,0
3,548,10,18,3,2009,13,3,0
2,4852,8,30,3,2004,18,0,0
4,2891,5,22,9,2011,1,4,0
6,11189,1,25,2,2012,0,7,0
1,3329,10,9,12,2013,17,41,0
2,11303,3,24,8,2010,6,0,0
1,7153,5,2,5,2005,18,0,0
3,3560,4,29,5,2013,6,53,0
7,7044,10,13,6,2004,22,43,0
7,643,4,31,7,2011,23,24,0
3,392,4,16,9,2009,16,36,0
4,22208,5,17,4,2003,16,45,0
6,9369,5,10,4,2010,2,6,0
1,1399,10,4,10,2010,20,0,0
3,3716,3,30,6,2010,21,35,0
2,15301,9,3,9,2013,21,15,0
7,3283,6,13,12,2009,11,30,0
6,2618,3,24,3,2007,9,30,0
7,361,2,26,1,2003,12,0,0
1,2357,4,20,7,2009,22,0,0
7,2737,3,23,9,2007,12,10,0
5,8067,5,18,5,2012,9,0,0
3,7445,8,7,1,2004,20,50,0
6,6478,9,22,8,2009,17,7,0
4,5253,6,17,4,2003,3,37,0
1,4016,4,2,8,2004,22,16,0
7,365,1,12,7,2009,19,35,0
6,21780,3,26,7,2003,23,15,0
5,14049,3,11,12,2009,19,28,0
2,501,4,14,6,2005,10,50,0
7,4125,4,9,10,2005,22,51,0
3,1091,10,6,3,2013,15,45,0
5,1580,10,14,1,2005,20,0,0
5,11742,3,16,7,2010,20,35,0
7,9777,6,7,9,2008,23,0,0
5,713,4,2,10,2009,9,59,0
2,511,4,18,2,2003,15,38,0
3,508,9,28,5,2003,16,0,0
2,9971,1,13,7,2010,20,0,0
3,744,10,31,3,2004,10,30,0
7,1496,5,5,6,2005,15,0,0
7,6170,7,24,8,2003,16,20,0
4,5017,2,1,5,2008,0,15,0
7,5077,9,15,11,2009,12,0,0
5,18,10,2,11,2012,22,5,0
2,7162,7,7,9,2010,15,30,0
6,17166,1,5,4,2008,0,5,0
5,5791,7,16,11,2007,9,30,0
5,125,2,30,5,2014,5,26,0
5,125,2,20,4,2007,18,45,0
2,366,10,2,3,2004,12,15,0
3,146,10,7,9,2011,15,50,0
3,146,10,13,5,2015,15,15,0
2,150,10,14,11,2006,20,0,0
7,4320,1,4,5,2014,2,30,0
3,15982,2,4,5,2005,23,0,0
5,13979,6,29,6,2012,13,27,0
1,499,2,13,12,2010,15,30,0
5,102,10,18,11,2005,21,35,0
5,1345,1,17,4,2015,22,0,0
6,14215,9,7,2,2009,20,54,0
6,20678,4,13,8,2005,19,0,0
6,2911,10,13,1,2007,9,53,0
5,1801,8,28,11,2014,15,0,0
5,812,5,28,7,2006,6,30,0
7,6920,3,13,3,2005,1,30,0
1,5479,5,26,12,2005,13,30,0
2,17210,3,27,12,2005,9,16,0
6,152,10,28,6,2014,11,30,0
5,4292,4,16,5,2008,19,15,0
3,1351,8,8,2,2006,17,50,0
3,323,9,25,6,2008,10,40,0
3,2814,4,21,1,2004,3,22,0
1,4457,7,22,8,2005,14,0,0
6,1962,5,14,6,2008,1,30,0
2,7211,4,8,7,2003,16,8,0
5,4709,5,28,6,2013,20,0,0
6,5223,1,12,12,2009,23,15,0
6,125,2,18,10,2003,18,16,0
6,8773,8,3,5,2008,21,5,0
3,601,9,9,8,2006,17,17,0
1,2802,5,25,11,2013,14,55,0
2,2045,6,22,12,2009,14,0,0
6,3298,2,15,5,2004,0,50,0
2,11968,4,23,8,2005,18,0,0
2,435,10,7,9,2010,14,50,0
5,21763,7,17,9,2004,7,40,0
3,7415,4,24,8,2005,14,40,0
7,7181,3,19,6,2011,12,45,0
5,2393,8,23,8,2013,2,30,0
4,4771,5,18,11,2010,8,35,0
1,20,8,25,7,2005,23,30,0
5,7196,3,16,11,2012,22,30,0
4,7535,4,10,3,2005,12,10,0
4,8803,8,17,10,2013,23,30,0
3,408,2,26,5,2004,21,30,0
1,125,2,10,1,2005,14,0,0
1,6437,6,5,4,2010,16,40,0
2,10840,5,17,2,2004,17,38,0
5,5300,1,28,6,2013,17,50,0
7,8812,4,24,2,2008,9,35,0
4,12645,8,29,5,2014,8,0,0
3,4111,10,26,11,2003,21,20,0
5,2393,8,3,6,2005,20,0,0
1,12575,9,20,9,2010,21,15,0
6,476,9,23,2,2013,16,37,0
2,21898,5,2,9,2003,20,0,0
1,1790,1,22,8,2011,20,11,0
6,1170,6,23,8,2014,14,20,0
2,2308,9,13,12,2011,23,0,0
6,1198,6,17,11,2007,1,40,0
1,18995,6,29,11,2010,22,31,0
5,2972,5,31,12,2010,8,0,0
1,779,2,7,2,2005,9,0,0
4,11308,6,4,9,2008,14,23,0
1,4603,5,19,2,2007,14,0,0
5,5825,7,28,1,2011,20,0,0
1,9365,8,10,11,2008,5,30,0
1,1695,3,6,2,2006,9,20,0
2,1645,9,2,9,2014,18,30,0
5,1012,4,16,12,2011,1,0,0
2,501,4,31,3,2015,14,0,0
7,2832,6,22,9,2013,17,0,0
5,511,4,26,11,2004,22,39,0
1,28,4,18,2,2013,1,49,0
4,619,8,26,6,2008,18,55,0
6,1603,3,16,6,2012,17,0,0
7,8503,8,8,3,2009,13,8,0
5,9435,6,31,10,2003,23,59,0
1,2472,8,24,12,2007,17,15,0
4,348,10,4,10,2007,12,10,0
1,2106,6,26,10,2009,20,15,0
1,743,1,7,3,2011,19,0,0
4,1841,8,12,6,2014,9,25,0
4,19837,9,6,8,2009,15,53,0
4,3414,10,28,11,2013,15,35,0
6,1565,5,3,10,2009,10,59,0
4,1816,2,21,8,2014,9,19,0
5,1977,9,27,6,2008,2,0,0
7,2428,5,20,4,2014,19,15,0
3,1567,5,30,4,2014,20,42,0
1,2706,10,25,1,2010,12,3,0
3,7205,8,28,10,2009,14,20,0
4,125,2,9,7,2009,8,0,0
3,13282,4,5,10,2005,20,0,0
3,21757,2,26,11,2003,1,39,0
6,358,6,29,1,2011,19,40,0
2,4079,7,13,5,2014,22,30,0
4,600,3,16,6,2011,17,0,0
5,2340,3,6,4,2007,12,5,0
5,10776,9,6,10,2006,13,0,0
6,10709,9,10,7,2004,1,0,0
4,937,1,16,4,2015,11,27,0
3,323,9,24,2,2010,8,20,0
3,14492,4,23,2,2005,20,44,0
1,2367,1,17,10,2011,21,0,0
2,125,2,26,6,2007,14,0,0
6,7068,10,4,12,2010,16,28,0
7,16324,9,16,5,2004,20,0,0
3,8037,2,28,7,2010,18,0,0
2,15879,8,13,12,2005,19,0,0
4,6764,3,5,9,2013,12,20,0
5,22886,3,19,9,2003,17,0,0
3,15582,9,20,2,2013,8,43,0
2,2869,10,2,9,2014,22,6,0
7,5121,5,2,11,2014,16,0,0
3,3598,8,22,1,2003,13,0,0
5,3072,2,3,10,2008,23,50,0
5,2666,3,6,8,2004,11,27,0
4,2393,8,10,1,2013,11,0,0
3,5430,8,4,4,2012,20,45,0
4,844,5,1,4,2004,13,0,0
6,7542,3,7,4,2012,9,5,0
5,4280,4,22,4,2005,14,0,0
2,3488,4,2,5,2006,0,21,0
3,4099,8,4,3,2009,22,0,0
6,5430,4,3,11,2007,15,0,0
1,166,10,19,9,2005,17,35,0
4,1573,2,20,10,2011,8,25,0
1,6499,5,16,2,2015,14,0,0
5,2094,2,21,10,2005,9,50,0
2,3860,3,18,4,2006,17,30,0
4,2252,2,7,9,2006,22,8,0
5,4534,5,9,3,2007,19,5,0
5,656,9,3,4,2015,18,0,0
1,8838,1,12,6,2006,0,21,0
7,15806,3,10,4,2011,21,10,0
5,2096,8,13,1,2006,16,35,0
2,2563,10,21,2,2012,10,55,0
2,3075,4,14,4,2015,21,5,0
3,1453,10,18,8,2004,17,5,0
6,3487,9,22,8,2009,5,10,0
1,501,4,2,4,2012,16,20,0
7,11888,7,16,1,2011,23,0,0
4,14263,8,22,3,2012,12,45,0
2,13566,9,12,6,2012,16,0,0
7,3426,5,25,1,2015,21,0,0
3,1277,2,11,8,2010,16,30,0
1,125,2,10,5,2004,0,1,0
6,3036,8,21,2,2009,13,15,0
6,1762,9,11,8,2012,13,59,0
7,8281,8,5,10,2008,12,20,0
7,2041,10,11,1,2009,12,45,0
6,8223,2,10,4,2010,22,15,0
6,144,4,5,10,2013,10,40,0
3,4798,3,31,10,2012,11,0,0
3,293,5,22,8,2012,20,44,0
2,8133,6,29,4,2003,22,30,0
3,1091,10,8,8,2012,9,0,0
4,831,4,18,4,2013,22,40,0
3,83,2,9,2,2011,18,10,0
1,511,4,7,7,2003,10,0,0
2,15605,7,10,7,2012,11,0,0
1,6804,3,1,4,2013,23,7,0
3,10997,8,10,12,2008,19,40,0
3,608,2,21,1,2009,11,0,0
3,501,4,26,1,2005,15,10,0
3,5549,3,11,11,2009,9,40,0
3,403,7,1,5,2013,6,0,0
6,88,2,31,7,2010,23,0,0
6,125,2,20,10,2012,20,0,0
4,8112,8,11,3,2010,22,0,0
6,516,4,30,6,2007,12,0,0
4,2526,1,28,10,2004,10,5,0
2,181,5,25,1,2011,12,0,0
3,18,10,12,12,2012,21,0,0
7,19206,9,18,7,2010,18,18,0
7,983,2,3,7,2011,3,0,0
3,125,2,2,5,2007,12,30,0
6,1160,1,14,6,2008,11,51,0
1,3471,2,17,8,2009,0,1,0
4,102,10,3,5,2007,7,50,0
3,18247,3,8,3,2006,7,28,0
6,15772,8,28,6,2003,18,41,0
3,159,6,18,4,2012,19,47,0
6,4136,1,14,11,2009,17,0,0
2,1407,1,10,12,2013,23,25,0
3,6394,5,28,6,2006,19,32,0
1,16165,8,26,6,2006,18,0,0
5,5057,5,17,11,2006,8,15,0
7,6102,1,11,8,2013,6,45,0
6,6418,4,26,7,2008,15,0,0
3,125,2,9,8,2006,1,45,0
5,3716,3,8,2,2008,22,48,0
1,2614,8,9,12,2013,0,10,0
4,2289,1,6,2,2003,11,33,0
6,359,10,17,12,2005,19,38,0
4,15431,9,11,11,2004,13,34,0
6,1179,5,18,6,2011,11,6,0
5,7654,4,24,1,2014,4,30,0
7,2143,8,22,9,2013,5,45,0
5,771,1,28,11,2014,0,1,0
6,1224,1,13,6,2009,1,57,0
5,468,2,25,6,2004,10,40,0
5,8218,5,30,12,2011,13,0,0
5,1933,5,3,12,2010,20,0,0
4,5769,7,28,1,2010,7,50,0
6,14145,1,24,7,2004,1,0,0
2,4832,4,28,10,2014,17,0,0
4,3538,1,30,10,2003,21,0,0
4,6192,1,4,11,2010,23,55,0
4,484,2,28,6,2007,14,2,0
2,6811,3,30,9,2014,20,45,0
5,779,2,26,12,2008,15,0,0
5,355,2,27,6,2014,13,30,0
5,2035,10,2,5,2008,14,5,0
2,3131,10,6,9,2005,11,56,0
2,2332,2,8,7,2003,17,47,0
3,14437,9,9,7,2008,7,32,0
1,1676,2,24,12,2007,12,0,0
5,1108,4,12,8,2011,2,7,0
6,5192,6,4,11,2006,12,32,0
6,93,7,10,1,2009,11,0,0
6,1943,2,17,5,2014,5,8,0
4,2289,1,22,2,2007,10,40,0
6,1918,1,6,3,2004,3,45,0
2,1463,5,1,10,2013,18,30,0
4,2634,9,7,2,2008,12,44,0
3,105,5,9,7,2014,19,30,0
3,3629,4,22,2,2012,14,0,0
5,6736,7,9,3,2007,18,45,0
7,2113,9,30,11,2003,0,50,0
7,6127,2,17,6,2012,1,0,0
4,1103,5,11,12,2014,22,30,0
4,17102,2,18,10,2012,12,0,0
5,2041,10,24,2,2012,19,20,0
6,1539,2,8,8,2009,11,20,0
2,1381,6,26,7,2011,16,15,0
6,8087,9,18,6,2005,12,59,0
3,125,2,12,12,2007,8,47,0
5,213,4,7,9,2007,18,40,0
3,5030,3,31,10,2012,18,30,0
7,3538,1,14,12,2014,20,0,0
2,12004,4,15,11,2005,19,30,0
3,1202,6,1,6,2011,11,30,0
4,3397,1,8,7,2004,22,24,0
7,2945,3,22,5,2005,10,45,0
6,5851,3,3,4,2004,23,37,0
6,826,4,3,5,2014,6,0,0
7,2490,3,13,12,2009,13,15,0
5,6799,5,1,6,2007,17,0,0
3,2777,2,16,11,2011,10,48,0
6,2765,5,24,3,2012,0,1,0
1,83,2,13,6,2011,17,44,0
3,10921,9,5,3,2014,10,0,0
5,8449,7,30,7,2010,9,54,0
5,2191,1,17,9,2004,15,0,0
5,4208,6,2,12,2011,0,1,0
2,293,5,12,6,2012,11,59,0
5,1489,8,17,6,2011,12,0,0
3,125,2,18,9,2013,11,0,0
4,16440,2,19,5,2011,18,51,0
3,3542,3,16,11,2005,18,0,0
3,3844,5,19,2,2003,11,47,0
3,5625,8,14,6,2006,21,30,0
6,323,9,25,2,2012,17,45,0
7,1588,9,4,5,2014,5,42,0
7,1967,3,24,10,2010,18,20,0
5,2588,1,10,8,2007,12,16,0
4,5481,4,13,11,2008,19,27,0
4,4326,3,23,9,2010,16,45,0
5,3368,3,28,11,2014,21,0,0
3,125,2,22,7,2009,13,15,0
2,1057,8,26,11,2013,7,33,0
2,14443,5,3,5,2005,8,5,0
1,5695,1,1,9,2014,14,30,0
4,3179,5,23,9,2010,7,25,0
3,1895,3,22,9,2010,12,49,0
5,2321,3,26,3,2010,19,28,0
5,4599,1,2,5,2014,14,30,0
2,3294,9,21,2,2012,15,20,0
5,11,10,3,9,2004,12,35,0
5,1793,8,23,1,2004,19,0,0
6,13959,9,27,8,2005,7,0,0
5,7182,3,11,2,2011,20,21,0
1,324,1,16,2,2015,19,30,0
6,2194,3,17,5,2008,0,5,0
1,12775,2,10,12,2007,13,0,0
5,2119,10,10,1,2003,13,55,0
1,2630,5,13,10,2014,20,35,0
2,4059,8,31,3,2015,19,24,0
6,3396,10,17,4,2004,16,0,0
7,7339,6,13,1,2008,9,10,0
1,7769,8,21,8,2006,14,42,0
6,2270,1,12,8,2006,15,30,0
6,2422,6,21,3,2015,21,50,0
6,408,2,29,12,2012,16,18,0
5,6437,6,12,3,2010,19,0,0
4,3765,5,17,6,2010,13,15,0
7,3937,4,28,12,2003,20,6,0
5,268,1,26,7,2013,5,0,0
4,13695,4,20,3,2008,23,49,0
1,753,2,18,9,2006,15,0,0
1,7484,8,12,6,2006,16,30,0
3,9,1,10,12,2014,20,0,0
6,356,3,26,2,2011,17,40,0
5,3893,8,18,4,2014,11,20,0
1,8892,1,8,12,2014,2,4,0
6,232,4,29,5,2004,11,40,0
7,1224,1,20,11,2011,1,50,0
5,3072,2,30,11,2012,16,45,0
3,1895,3,22,9,2010,12,49,0
7,1057,8,13,7,2003,23,0,0
7,7212,8,4,5,2008,0,30,0
2,6514,6,13,11,2007,3,45,0
4,11487,9,16,10,2008,11,0,0
1,14529,9,9,7,2007,20,0,0
6,1007,5,12,7,2014,22,0,0
6,2274,7,20,9,2014,21,28,0
3,2355,7,19,3,2014,19,11,0
2,534,4,5,9,2006,22,55,0
6,1415,4,25,2,2006,17,0,0
4,501,4,30,12,2010,4,30,0
2,359,10,17,3,2015,11,1,0
3,3688,10,16,9,2009,13,40,0
2,1409,6,10,12,2013,11,31,0
6,2398,2,28,6,2003,23,0,0
7,18300,2,14,8,2011,16,15,0
2,125,2,6,1,2004,12,30,0
4,704,2,5,2,2004,13,15,0
6,164,4,6,10,2012,20,33,0
7,2041,10,13,1,2013,19,55,0
5,2531,1,1,7,2011,8,0,0
5,346,1,9,1,2009,17,40,0
5,15734,8,14,11,2003,7,30,0
5,5401,3,25,7,2014,16,0,0
1,4888,3,7,3,2011,11,25,0
6,1672,5,12,12,2009,12,0,0
7,2838,2,7,4,2013,15,20,0
3,9307,3,2,4,2014,19,0,0
6,9082,6,11,9,2010,8,0,0
1,1816,2,15,4,2013,18,0,0
5,1170,6,17,6,2011,14,22,0
6,15124,9,17,6,2006,0,15,0
6,11794,5,1,12,2012,23,0,0
4,2150,3,17,4,2008,21,0,0
7,1954,10,4,5,2014,12,13,0
4,5158,7,22,8,2013,21,30,0
6,12485,1,3,11,2012,23,20,0
7,5190,10,10,8,2008,17,15,0
5,2144,5,25,7,2008,16,47,0
4,208,1,4,10,2012,19,0,0
3,534,4,8,7,2009,7,30,0
6,4166,1,17,6,2006,22,15,0
5,5429,4,10,2,2006,10,0,0
6,4939,8,19,10,2013,13,0,0
3,125,2,21,3,2012,14,30,0
5,363,2,14,1,2005,8,0,0
5,189,2,24,9,2010,20,59,0
6,4073,3,15,11,2003,17,5,0
2,3222,5,13,11,2012,20,30,0
3,425,5,27,11,2013,23,30,0
5,4777,4,11,7,2008,22,0,0
6,363,2,7,5,2005,13,20,0
6,2422,6,8,4,2006,16,13,0
7,10919,5,7,9,2014,2,0,0
2,4984,1,1,6,2010,0,1,0
4,501,4,14,10,2004,16,0,0
1,166,10,2,3,2015,13,49,0
6,1918,1,19,11,2005,23,59,0
4,29,5,24,2,2011,12,15,0
2,3394,5,22,6,2004,18,0,0
6,17770,9,26,2,2011,14,0,0
1,690,3,8,12,2003,7,20,0
5,5760,1,21,2,2003,17,0,0
6,1080,8,1,1,2011,0,1,0
2,323,9,20,8,2013,12,45,0
1,9656,2,4,4,2011,23,31,0
6,44,6,17,12,2005,22,0,0
4,772,10,5,2,2004,22,37,0
4,594,8,7,3,2013,18,48,0
1,8244,8,5,1,2004,12,17,0
1,8995,7,9,6,2003,9,0,0
3,5559,3,4,3,2015,21,28,0
5,17458,1,11,2,2011,22,48,0
7,3762,1,7,5,2006,11,30,0
1,872,2,19,8,2013,20,20,0
1,4883,7,12,11,2012,23,40,0
5,1351,8,24,2,2012,9,55,0
5,4073,3,20,3,2009,20,0,0
3,125,2,30,4,2014,16,0,0
2,3937,4,7,8,2012,11,0,0
1,2505,5,4,10,2010,20,30,0
1,2389,6,27,12,2010,22,0,0
4,8324,3,29,11,2007,1,0,0
5,6288,4,8,4,2005,2,0,0
1,1920,5,20,1,2014,0,10,0
2,7596,4,29,5,2007,21,30,0
1,185,2,16,8,2004,10,10,0
4,20419,2,15,5,2008,22,27,0
7,5793,6,15,8,2010,16,0,0
2,9655,9,20,3,2012,9,54,0
6,1287,2,16,11,2013,10,0,0
7,8458,9,1,1,2012,13,0,0
7,2466,7,25,9,2005,0,30,0
7,2015,8,23,8,2009,19,45,0
2,12770,3,6,9,2011,23,20,0
6,1732,3,10,1,2004,21,30,0
1,125,2,9,12,2013,2,0,0
3,14308,8,13,1,2010,0,42,0
6,179,1,25,1,2014,11,55,0
4,191,3,18,10,2007,17,18,0
7,102,10,29,12,2013,16,30,0
7,12127,4,26,1,2014,22,51,0
2,2470,2,16,4,2013,20,0,0
7,288,2,15,1,2012,0,15,0
1,2462,2,9,12,2013,20,47,0
2,3131,10,19,8,2003,16,30,0
4,3691,6,24,3,2011,19,15,0
5,10948,2,11,3,2005,13,10,0
1,7149,7,18,3,2013,16,21,0
4,803,6,20,10,2011,5,30,0
5,22,10,6,5,2005,8,0,0
7,595,7,18,10,2009,15,58,0
5,5705,5,17,4,2009,18,0,0
1,1003,9,28,4,2008,15,30,0
4,8556,4,11,7,2013,16,40,0
2,19953,9,26,5,2009,17,0,0
5,1970,5,12,12,2003,11,30,0
3,3273,1,2,4,2014,21,0,0
6,3511,5,15,12,2012,11,51,0
5,2490,3,12,1,2007,17,30,0
2,10773,6,18,5,2010,20,0,0
6,2904,2,10,3,2012,20,0,0
6,8184,3,23,8,2008,18,0,0
3,8039,4,21,3,2012,2,35,0
2,5646,5,23,11,2004,18,12,0
2,7068,10,14,10,2014,18,0,0
7,2392,3,12,1,2014,21,11,0
1,744,10,4,8,2014,6,0,0
1,10358,1,1,10,2007,2,0,0
7,93,7,27,1,2013,15,10,0
5,10849,9,4,4,2008,8,40,0
1,807,2,3,3,2008,13,45,0
6,138,10,13,2,2010,10,28,0
5,6682,3,25,3,2011,17,40,0
2,7180,5,13,11,2012,18,0,0
1,5066,8,7,12,2009,12,0,0
3,11182,5,16,4,2014,14,36,0
5,1081,9,3,5,2013,12,50,0
1,5267,3,3,3,2003,22,35,0
4,1472,5,16,6,2005,11,33,0
4,16190,8,23,1,2003,23,0,0
2,12251,6,23,3,2010,18,0,0
3,4648,1,26,11,2014,21,30,0
4,16032,6,1,6,2006,13,57,0
4,4388,10,27,12,2007,1,47,0
1,435,10,6,7,2009,12,50,0
5,7605,5,24,1,2014,22,13,0
7,10394,7,14,1,2007,22,0,0
1,2563,10,5,9,2005,14,5,0
3,232,4,6,4,2005,10,38,0
7,11576,1,12,8,2012,3,0,0
6,5745,5,19,11,2011,12,0,0
5,511,4,24,12,2004,22,24,0
3,12113,2,12,12,2012,10,15,0
4,18135,4,17,4,2008,2,0,0
3,7726,2,29,6,2005,21,35,0
5,105,5,26,8,2005,14,34,0
5,9085,5,27,7,2007,15,0,0
5,7055,3,17,5,2013,14,0,0
4,1004,1,6,3,2008,15,20,0
1,7587,3,21,2,2011,14,0,0
3,4984,1,23,1,2013,21,25,0
6,5784,9,13,2,2010,14,31,0
3,194,3,4,9,2013,13,39,0
2,4528,5,13,12,2005,0,1,0
1,216,6,2,4,2007,9,9,0
7,9220,8,29,12,2013,13,40,0
6,3457,8,22,9,2012,14,58,0
2,1620,10,1,11,2011,15,40,0
6,408,2,28,7,2007,11,0,0
3,7045,9,28,12,2005,20,30,0
3,11290,6,20,8,2014,17,0,0
4,1662,4,15,5,2014,17,0,0
5,5415,2,12,6,2009,0,1,0
1,58,10,1,9,2003,0,1,0
7,4909,1,2,12,2012,12,0,0
5,6724,7,23,8,2013,18,0,0
6,538,8,8,5,2010,17,52,0
1,2379,3,13,5,2013,19,0,0
1,83,2,9,6,2003,14,35,0
4,12672,8,6,3,2008,22,18,0
4,2372,5,6,9,2007,21,40,0
6,5812,9,3,5,2008,20,25,0
3,5011,10,6,8,2014,23,30,0
6,3461,2,27,8,2011,22,15,0
1,2451,5,7,1,2013,18,20,0
4,125,2,22,4,2010,8,30,0
3,5750,5,10,1,2007,8,0,0
2,9259,3,30,4,2013,20,15,0
7,326,2,5,6,2011,9,40,0
7,2332,2,29,7,2007,15,16,0
5,504,4,7,3,2008,1,45,0
5,7739,10,10,2,2006,20,29,0
7,10263,5,21,11,2010,15,7,0
1,272,8,7,3,2005,22,30,0
1,2790,3,5,4,2010,8,19,0
4,323,9,2,4,2015,11,50,0
3,4819,5,18,3,2015,17,0,0
6,2904,2,11,8,2007,7,19,0
2,2055,1,9,1,2007,0,1,0
1,1519,1,17,2,2014,9,45,0
1,13031,3,9,6,2003,20,30,0
5,13182,9,16,7,2010,22,0,0
3,9681,7,3,10,2012,1,2,0
7,8812,4,2,11,2014,17,15,0
5,272,8,20,5,2005,14,30,0
7,3284,3,12,9,2010,10,45,0
6,9808,7,14,7,2007,23,30,0
3,1157,2,17,10,2007,13,45,0
5,125,2,10,2,2006,8,30,0
7,213,4,6,9,2009,9,30,0
5,1608,3,13,11,2009,17,0,0
5,167,5,29,11,2013,16,30,0
6,2225,5,5,5,2012,0,25,0
7,342,2,26,7,2009,14,30,0
1,2803,10,11,7,2005,14,10,0
5,1606,2,2,5,2003,9,0,0
3,176,1,6,8,2003,19,10,0
7,7293,3,20,11,2005,16,43,0
2,501,4,10,7,2012,8,15,0
4,1728,2,6,2,2014,19,0,0
1,349,2,5,1,2015,20,43,0
6,8930,5,25,7,2009,6,30,0
2,5698,8,6,3,2007,21,0,0
7,223,10,28,12,2003,22,50,0
6,666,2,15,11,2003,10,1,0
7,744,10,11,3,2007,19,21,0
4,6576,6,29,4,2004,20,27,0
6,1615,2,31,5,2014,1,0,0
6,9829,8,26,6,2004,12,0,0
6,3268,8,22,3,2008,22,0,0
1,9028,9,8,12,2008,6,20,0
5,11971,2,14,11,2008,18,40,0
3,1284,4,13,1,2010,19,20,0
2,1220,10,5,4,2005,3,0,0
7,3961,4,17,1,2010,16,50,0
7,13097,8,20,4,2014,0,1,0
5,1336,5,26,12,2014,20,15,0
4,501,4,27,1,2011,21,45,0
3,6763,8,19,10,2005,8,30,0
4,12681,8,18,11,2010,21,30,0
3,4991,4,17,10,2012,20,10,0
3,1975,2,18,5,2011,0,22,0
1,6407,3,3,10,2005,7,50,0
3,6001,4,15,5,2013,16,32,0
1,501,4,23,7,2012,5,17,0
2,10542,4,3,4,2007,20,25,0
6,2911,10,9,2,2008,17,2,0
6,125,2,17,5,2008,22,0,0
2,957,2,11,1,2005,8,10,0
4,16622,9,11,6,2009,7,0,0
1,4941,1,16,8,2004,19,0,0
5,8403,3,20,9,2013,11,0,0
5,5922,5,10,1,2014,7,30,0
5,1659,4,9,1,2009,8,40,0
3,49,2,13,6,2012,12,5,0
3,11587,8,10,2,2010,22,37,0
3,233,8,2,10,2013,0,1,0
3,5245,10,22,9,2010,22,45,0
2,8341,5,28,4,2009,13,0,0
7,4378,2,9,3,2008,2,0,0
3,2332,2,30,6,2010,0,1,0
1,1017,3,22,1,2007,7,13,0
3,6725,9,5,3,2003,1,36,0
4,359,10,16,10,2003,13,15,0
1,8357,8,15,4,2013,0,1,0
3,2646,5,25,7,2007,2,0,0
3,2241,4,13,7,2005,0,1,0
6,4988,4,24,9,2005,15,0,0
3,3297,7,5,3,2008,11,14,0
6,13114,4,19,4,2014,14,56,0
6,8834,8,12,2,2005,20,30,0
6,2775,1,3,7,2010,2,14,0
7,4906,5,27,7,2014,12,0,0
4,12430,2,17,6,2010,12,0,0
7,9826,8,25,2,2007,20,40,0
4,9915,9,4,3,2004,13,0,0
7,2203,7,15,6,2003,22,0,0
5,7173,7,7,5,2010,12,37,0
3,17146,4,10,1,2007,2,0,0
7,2680,4,3,11,2013,7,0,0
7,1959,8,24,2,2013,11,0,0
2,4432,2,26,6,2012,20,10,0
7,2381,2,9,9,2012,23,0,0
