"day","address","location","date","month","year","hour","min","SEXOFFENSESFORCIBLE"
1,2616,1,29,5,2006,15,0,0
4,3647,1,12,7,2007,8,0,0
4,208,1,9,8,2012,22,30,0
6,17847,4,4,9,2004,7,39,0
2,132,7,11,6,2013,12,30,0
6,3414,10,1,7,2006,8,36,0
2,2194,3,14,6,2005,23,5,0
6,711,6,27,8,2011,16,34,0
7,20285,5,9,2,2003,6,57,0
1,580,3,11,5,2015,19,15,0
3,677,2,20,4,2005,20,8,0
2,118,2,25,12,2012,11,0,0
5,2546,1,10,8,2012,7,0,0
3,213,4,24,2,2010,7,30,0
4,213,4,5,8,2004,12,26,0
2,208,1,25,11,2008,15,55,0
3,15636,9,28,5,2008,11,45,0
5,499,2,7,4,2006,13,14,0
6,185,2,6,10,2012,15,0,0
6,1291,1,6,9,2008,13,0,0
4,4445,9,29,12,2011,12,44,0
5,7829,8,18,9,2009,16,40,0
1,538,8,22,6,2009,0,25,0
3,1768,10,27,12,2006,13,0,0
2,4910,5,3,2,2015,10,0,0
3,210,1,8,8,2007,11,0,0
2,7376,9,29,4,2014,6,30,0
7,3567,6,5,5,2013,3,20,0
1,13944,9,14,5,2012,16,0,0
3,9751,3,19,3,2008,7,30,0
6,5957,8,15,5,2004,9,45,0
4,1523,3,7,2,2008,15,0,0
6,7734,2,10,1,2015,13,0,0
6,2076,6,3,12,2005,19,37,0
5,22237,9,31,10,2003,19,30,0
6,4807,5,3,5,2008,8,45,0
5,2396,1,5,10,2012,8,0,0
2,3307,4,9,8,2011,23,0,0
3,1507,10,22,2,2012,13,0,0
3,1091,10,14,5,2008,15,10,0
3,281,4,15,6,2011,13,10,0
2,1540,6,20,3,2012,17,42,0
6,9420,3,28,1,2006,20,20,0
4,2148,9,21,2,2013,18,30,0
2,9906,8,28,10,2014,13,14,0
4,125,2,15,11,2007,8,30,0
1,12121,5,15,11,2010,9,0,0
2,222,5,24,6,2008,16,0,0
4,4736,3,10,8,2006,2,42,0
7,648,2,6,10,2013,1,30,0
6,830,10,25,2,2012,17,55,0
3,4448,3,15,4,2009,11,24,0
1,10461,3,13,6,2005,12,14,0
1,15125,7,17,9,2007,8,0,0
6,1907,5,10,3,2007,2,54,0
4,10633,5,14,11,2013,22,0,0
1,5657,9,28,4,2008,12,39,0
6,10496,9,9,3,2013,8,0,0
3,386,2,12,1,2005,19,40,0
3,4125,4,17,3,2004,18,21,0
1,608,2,30,9,2013,21,30,0
2,1095,5,24,6,2003,1,11,0
2,1351,8,8,3,2011,19,7,0
6,11351,3,26,7,2003,18,50,0
6,2811,1,8,4,2006,16,30,0
7,379,1,26,1,2014,14,45,0
6,114,8,22,2,2003,19,5,0
3,1091,10,17,4,2013,6,15,0
6,1135,4,18,5,2013,0,30,0
6,13812,3,20,10,2007,9,30,0
4,6658,5,18,5,2006,14,0,0
5,4927,2,1,5,2009,16,30,0
3,5073,3,19,2,2003,15,0,0
4,213,4,9,3,2006,18,39,0
5,413,1,24,2,2006,8,45,0
7,7444,2,3,5,2009,20,50,0
2,1898,6,7,1,2014,11,0,0
5,213,4,21,3,2003,12,0,0
1,157,10,29,10,2007,3,35,0
4,2911,10,3,4,2008,19,20,0
5,7854,1,15,6,2012,12,45,0
3,853,2,17,9,2014,22,15,0
7,3961,4,5,10,2008,16,30,0
1,4927,2,1,5,2006,19,33,0
5,1382,6,21,9,2007,16,25,0
5,16074,3,3,5,2013,20,32,0
3,5907,7,21,3,2012,8,0,0
3,3987,9,14,10,2009,13,0,0
4,6486,1,13,6,2013,16,18,0
6,628,8,18,10,2008,19,7,0
2,967,4,3,2,2004,13,0,0
5,7284,8,23,1,2015,21,30,0
3,12298,3,11,12,2013,7,30,0
6,138,10,22,3,2008,11,10,0
6,653,10,1,5,2004,9,36,0
3,1670,2,26,11,2014,19,0,0
4,13122,4,16,5,2013,21,0,0
6,2575,9,2,6,2012,8,45,0
5,9463,3,27,1,2012,8,30,0
5,9030,4,18,11,2011,18,20,0
5,4007,5,1,12,2006,14,35,0
1,16871,3,8,11,2004,16,30,0
4,2035,10,21,8,2008,16,15,0
6,1525,4,24,1,2004,23,55,0
2,382,4,28,9,2004,23,48,0
7,21757,2,19,9,2004,17,0,0
6,18480,9,19,9,2009,22,30,0
7,4631,9,20,4,2008,16,5,0
2,8415,8,23,12,2014,16,0,0
1,522,2,7,7,2014,12,45,0
5,7672,8,19,4,2013,20,40,0
2,4848,3,11,5,2004,20,39,0
2,16801,7,12,1,2010,9,0,0
4,7400,5,19,4,2012,7,30,0
5,6098,9,20,2,2015,20,15,0
2,9224,6,5,4,2005,18,0,0
7,5986,3,15,8,2010,19,0,0
3,2409,2,12,12,2007,13,10,0
3,5280,4,1,6,2005,0,1,0
2,501,4,24,7,2007,12,50,0
1,125,2,2,2,2015,11,0,0
7,46,2,19,6,2011,23,10,0
3,3301,2,23,7,2014,8,0,0
7,279,6,5,5,2013,23,40,0
6,22175,5,5,4,2003,21,0,0
7,10633,5,21,11,2010,23,0,0
6,7486,1,10,7,2004,22,30,0
2,272,8,18,2,2003,13,0,0
2,9679,4,13,4,2004,12,0,0
1,223,10,2,4,2007,22,0,0
5,14166,8,4,9,2009,0,1,0
2,772,10,3,8,2004,15,10,0
1,16521,9,1,3,2004,7,0,0
3,721,5,25,7,2007,12,34,0
7,3414,10,14,8,2005,20,22,0
3,3718,3,31,10,2012,15,10,0
3,4784,8,20,9,2006,15,20,0
4,21047,3,10,3,2005,1,6,0
1,2732,2,11,10,2004,12,20,0
6,784,2,20,5,2006,23,0,0
7,1547,3,30,12,2012,22,7,0
2,11365,6,27,11,2012,10,10,0
1,3564,2,19,1,2015,3,0,0
6,10657,3,5,5,2012,12,0,0
7,4156,4,23,10,2011,11,0,0
5,6737,9,6,2,2015,16,30,0
2,877,2,10,1,2006,15,30,0
4,3724,5,14,5,2009,23,17,0
1,5917,9,27,9,2004,21,50,0
6,9421,9,9,8,2014,9,0,0
1,1026,5,18,2,2008,0,41,0
4,379,1,14,10,2004,23,5,0
5,11189,1,21,10,2011,23,55,0
3,408,2,24,8,2011,12,10,0
6,15911,7,18,11,2006,20,35,0
1,7672,8,31,3,2008,18,0,0
3,13384,9,16,4,2008,16,0,0
6,1679,5,1,7,2006,2,47,0
5,9707,2,18,4,2003,20,0,0
2,2963,3,20,1,2004,12,10,0
3,2045,6,1,5,2013,9,0,0
2,21831,5,22,6,2004,15,54,0
2,6338,6,5,8,2008,15,45,0
5,269,1,2,4,2004,3,30,0
5,538,8,28,11,2014,18,45,0
1,1220,10,12,11,2007,22,30,0
4,381,3,1,10,2009,13,0,0
6,1925,1,23,4,2011,23,19,0
5,467,1,16,5,2014,13,5,0
7,4141,4,23,2,2014,12,0,0
7,7567,8,25,9,2005,2,50,0
4,2270,1,5,2,2004,23,46,0
1,125,2,2,2,2009,0,1,0
3,125,2,2,4,2008,13,12,0
2,3171,4,11,11,2008,12,47,0
3,1441,1,23,3,2005,19,0,0
5,9640,2,19,9,2014,11,37,0
1,4185,7,19,1,2015,15,0,0
3,3944,7,28,7,2010,9,0,0
6,7104,6,10,8,2013,23,41,0
1,1345,1,26,5,2014,15,30,0
6,16184,1,24,9,2011,15,1,0
6,1351,8,3,5,2003,9,30,0
5,6690,4,17,6,2005,21,0,0
3,10182,6,28,6,2006,3,40,0
5,13952,9,2,12,2005,18,0,0
3,9148,4,11,12,2013,19,55,0
2,14542,8,1,5,2012,0,1,0
5,213,4,12,1,2007,19,15,0
7,13626,9,24,4,2005,1,0,0
6,2924,5,25,8,2007,14,0,0
1,2332,2,2,3,2015,0,3,0
6,2952,7,22,4,2006,19,30,0
2,9136,8,1,4,2008,15,37,0
5,744,10,12,8,2011,13,10,0
1,9853,3,26,7,2010,20,0,0
7,22204,3,7,9,2003,22,30,0
3,2398,2,28,4,2004,9,45,0
7,1056,2,21,9,2014,13,0,0
1,1091,10,5,8,2013,6,10,0
5,4949,5,7,10,2011,7,0,0
6,7313,5,15,1,2005,0,15,0
6,4416,3,16,11,2013,22,30,0
4,1594,3,1,7,2010,16,0,0
7,6745,5,14,1,2007,18,33,0
6,8362,6,27,11,2004,22,13,0
4,230,1,10,3,2005,8,30,0
6,1637,2,15,1,2005,23,0,0
6,3628,6,21,5,2011,14,56,0
3,8423,8,19,9,2007,11,20,0
2,213,4,16,10,2007,14,45,0
7,64,4,11,9,2011,21,0,0
5,177,10,23,2,2007,9,30,0
2,2383,5,16,3,2004,5,6,0
2,18756,1,6,7,2004,14,0,0
7,5379,8,21,3,2004,21,30,0
6,554,10,20,9,2008,14,40,0
3,1367,1,22,1,2014,14,45,0
7,3498,3,15,6,2008,17,0,0
2,7570,1,29,11,2005,2,48,0
6,872,2,7,8,2004,18,55,0
3,1836,4,22,12,2004,5,4,0
4,4528,5,11,11,2004,18,0,0
2,12609,4,26,7,2011,0,7,0
5,17356,4,27,7,2007,7,0,0
5,714,2,5,10,2007,12,15,0
3,14280,7,9,8,2006,10,30,0
7,2317,1,30,11,2008,16,30,0
1,19514,9,24,1,2005,3,44,0
4,1428,3,23,2,2012,14,0,0
2,9069,5,13,11,2012,1,10,0
2,102,10,26,7,2005,1,35,0
3,8318,1,31,5,2006,12,0,0
7,18905,3,5,4,2009,2,30,0
6,3297,7,5,11,2011,16,0,0
3,869,7,14,7,2010,21,50,0
6,73,7,24,3,2012,14,0,0
4,1012,4,9,7,2009,15,0,0
7,1588,9,25,9,2005,21,25,0
2,159,6,16,9,2003,11,55,0
4,17421,6,9,2,2006,13,0,0
7,2814,4,14,8,2005,23,30,0
7,13695,4,27,7,2003,2,0,0
2,744,10,5,9,2006,16,1,0
6,2686,4,7,10,2006,23,20,0
2,594,8,31,3,2009,16,42,0
6,1245,10,10,9,2011,0,30,0
5,125,2,20,5,2005,21,45,0
1,7291,6,3,5,2010,18,40,0
3,1150,2,14,12,2005,6,30,0
1,22328,5,21,6,2004,9,0,0
7,4898,5,16,1,2011,18,30,0
6,5107,10,19,5,2012,18,36,0
4,517,2,20,3,2003,13,0,0
5,19416,9,22,2,2008,23,0,0
7,8994,5,31,7,2011,0,1,0
3,9613,6,23,8,2006,21,17,0
5,12251,6,13,7,2012,16,0,0
2,8280,7,26,10,2004,19,10,0
2,430,1,12,5,2015,11,30,0
7,215,4,30,5,2004,23,55,0
2,14756,3,6,4,2010,15,54,0
3,5948,3,3,10,2007,19,50,0
1,343,4,23,6,2003,9,5,0
4,5094,8,4,9,2003,21,30,0
3,8890,6,22,3,2006,23,0,0
6,6158,6,2,6,2007,20,30,0
2,7356,7,4,4,2006,19,50,0
3,648,2,25,7,2007,16,37,0
4,2732,2,13,1,2011,11,35,0
3,908,10,5,5,2010,11,40,0
6,232,4,22,9,2012,16,2,0
7,13466,5,8,4,2012,17,30,0
3,914,1,16,11,2005,17,30,0
4,363,2,13,11,2003,13,3,0
7,1525,4,15,11,2009,3,20,0
4,125,2,24,8,2006,19,0,0
3,1895,3,19,9,2012,1,0,0
4,872,2,7,10,2010,3,25,0
5,8702,8,16,5,2014,23,0,0
6,1722,2,25,1,2014,12,0,0
5,3680,4,3,4,2015,17,50,0
2,1791,2,30,9,2008,20,35,0
1,2077,4,27,4,2015,20,17,0
2,1989,6,18,10,2011,12,0,0
1,803,6,13,11,2006,16,0,0
3,19886,3,22,12,2004,15,33,0
4,1736,5,13,1,2005,12,45,0
7,10269,6,27,7,2014,13,22,0
2,872,2,13,11,2007,12,23,0
3,468,2,11,1,2012,15,16,0
3,13414,5,19,2,2003,8,0,0
5,6858,5,23,3,2012,22,15,0
4,2646,5,11,8,2011,20,30,0
5,6712,7,6,2,2015,20,0,0
7,8344,7,11,1,2009,15,0,0
4,6184,3,24,1,2013,20,30,0
3,263,1,25,11,2009,16,0,0
7,4140,10,13,2,2011,14,46,0
1,1345,1,3,4,2006,13,0,0
6,1862,5,8,9,2007,4,24,0
2,3560,4,5,8,2003,23,45,0
3,9544,7,24,12,2008,22,0,0
4,323,9,15,12,2005,21,0,0
5,2755,2,22,2,2008,22,58,0
1,9968,3,16,4,2012,16,2,0
3,1351,8,23,8,2006,8,50,0
7,4674,5,30,7,2006,22,40,0
7,3688,10,12,9,2010,13,56,0
7,17461,8,29,7,2012,0,59,0
4,11953,4,14,12,2006,3,30,0
7,3903,8,8,10,2006,12,45,0
5,141,6,24,9,2010,16,49,0
2,11118,5,22,6,2004,8,15,0
3,358,6,18,4,2007,15,46,0
3,1760,10,28,10,2009,15,6,0
6,11382,7,30,7,2011,17,0,0
7,6287,4,25,1,2009,22,7,0
4,10038,3,15,12,2011,14,0,0
2,17991,6,21,2,2012,14,30,0
2,5169,2,5,4,2011,8,0,0
6,4032,3,14,6,2014,16,28,0
5,2119,10,12,1,2007,23,17,0
7,1394,6,3,5,2009,0,30,0
7,2684,9,1,12,2013,21,30,0
3,9663,6,17,10,2012,18,30,0
5,3149,1,21,2,2014,14,25,0
2,1977,9,6,9,2011,23,0,0
6,9159,7,9,2,2013,1,30,0
3,3126,1,19,2,2014,12,0,0
6,5145,8,16,12,2006,0,1,0
3,125,2,29,9,2004,17,30,0
7,7166,9,16,11,2003,14,45,0
2,1524,3,21,2,2006,8,0,0
4,38,10,30,10,2008,16,0,0
6,349,2,27,6,2009,9,0,0
7,2306,5,22,10,2006,22,20,0
4,4140,10,7,8,2003,16,5,0
3,3131,10,19,8,2009,13,56,0
5,3850,5,10,8,2012,12,0,0
2,2909,2,16,10,2012,16,6,0
2,3532,3,29,6,2010,10,48,0
5,4231,9,6,2,2004,8,0,0
5,2041,10,2,7,2010,15,30,0
1,1121,10,6,1,2014,14,49,0
4,20058,4,5,3,2009,13,30,0
5,166,10,18,4,2014,16,40,0
2,3894,4,12,5,2009,21,10,0
2,277,10,8,2,2011,21,55,0
1,10758,5,15,10,2012,18,0,0
5,9033,5,29,10,2004,10,33,0
6,10786,7,28,12,2013,23,0,0
3,9305,1,13,12,2006,2,0,0
2,235,4,5,8,2003,17,23,0
7,2256,8,28,2,2010,23,15,0
7,3630,10,13,12,2009,16,20,0
2,58,10,2,10,2007,19,42,0
6,164,4,7,5,2011,11,17,0
2,451,2,15,11,2005,22,48,0
3,707,1,6,4,2011,23,1,0
5,693,2,25,7,2003,1,0,0
1,1162,1,9,1,2006,6,10,0
4,125,2,12,8,2010,21,0,0
1,21775,2,12,5,2003,10,20,0
3,22246,5,14,4,2004,2,40,0
6,552,4,27,12,2003,7,52,0
7,1519,1,18,5,2008,2,0,0
2,947,2,31,5,2005,13,30,0
4,1991,10,24,7,2003,1,41,0
3,5851,3,28,11,2007,11,22,0
5,5701,6,25,3,2005,4,10,0
1,12796,4,29,9,2008,13,0,0
1,3070,5,3,2,2003,14,30,0
1,4843,4,20,1,2014,18,0,0
5,2907,4,6,10,2006,19,30,0
2,14892,8,27,12,2005,19,30,0
6,10101,9,9,9,2006,19,16,0
3,8544,5,24,1,2007,19,0,0
4,14432,6,12,12,2013,2,57,0
3,3396,10,29,12,2010,7,0,0
7,51,2,3,7,2011,1,30,0
4,346,1,14,7,2011,17,35,0
3,1152,1,12,12,2007,12,20,0
3,6222,9,4,4,2012,3,30,0
4,4848,3,10,2,2011,8,0,0
3,549,4,27,1,2010,14,40,0
4,5834,4,25,6,2009,17,0,0
2,2909,2,4,3,2003,15,17,0
5,800,4,6,2,2009,23,55,0
1,93,7,10,6,2013,15,25,0
3,14,3,17,9,2003,1,40,0
5,14121,9,25,6,2004,9,0,0
7,4618,5,12,12,2004,20,15,0
2,3332,2,4,10,2011,15,50,0
1,6695,5,13,9,2004,23,7,0
5,1094,2,16,6,2006,13,40,0
3,5450,4,18,10,2006,10,30,0
2,2490,3,18,3,2008,21,0,0
6,2462,2,9,8,2008,17,50,0
5,408,2,17,4,2009,15,54,0
6,5323,4,4,6,2011,1,0,0
2,896,2,7,2,2012,21,55,0
3,1189,8,21,7,2004,11,36,0
4,471,9,9,7,2009,14,0,0
4,9231,1,21,8,2003,19,32,0
3,779,2,26,11,2014,3,15,0
5,211,5,8,4,2011,23,30,0
2,13454,4,25,1,2005,15,32,0
7,9719,4,24,4,2011,0,1,0
6,232,4,13,7,2013,18,0,0
1,408,2,30,10,2006,19,0,0
4,1089,2,14,7,2005,21,0,0
3,9587,7,26,5,2004,15,0,0
3,10853,3,10,8,2005,14,0,0
6,13328,7,7,5,2005,14,20,0
1,7079,4,2,2,2015,18,0,0
7,5562,9,5,10,2008,17,28,0
6,276,7,16,10,2004,22,0,0
5,1877,1,16,10,2009,16,20,0
2,6569,2,5,3,2013,9,31,0
5,2811,1,22,4,2005,12,30,0
2,548,10,19,10,2010,13,15,0
3,1291,1,6,10,2010,12,0,0
1,2002,4,10,1,2005,19,30,0
3,3520,8,9,6,2004,6,0,0
2,17728,6,5,8,2008,20,50,0
5,1254,2,27,12,2013,15,0,0
7,1949,6,27,6,2004,21,0,0
4,97,2,21,3,2013,8,0,0
2,277,10,20,8,2013,17,0,0
1,12111,10,27,4,2009,3,0,0
3,146,10,28,6,2006,16,45,0
3,4808,9,2,4,2014,14,0,0
5,5215,3,11,8,2006,9,56,0
4,13283,5,5,10,2006,12,50,0
2,408,2,27,11,2012,16,9,0
2,14547,9,30,11,2010,13,0,0
4,2388,2,1,10,2009,21,13,0
4,15058,3,10,3,2005,16,37,0
4,21418,9,1,12,2005,2,0,0
4,2952,7,16,5,2013,9,15,0
4,2424,2,22,7,2004,19,30,0
3,451,2,19,3,2003,14,20,0
5,2739,2,8,10,2010,6,30,0
2,490,2,15,10,2013,16,20,0
4,18491,8,28,7,2011,19,55,0
6,643,4,16,7,2011,20,45,0
7,324,1,2,12,2012,7,36,0
4,14373,4,24,2,2005,10,35,0
5,1977,9,4,4,2008,18,0,0
1,18893,4,24,1,2011,18,0,0
2,6504,3,14,5,2013,14,40,0
3,7133,7,18,2,2004,13,0,0
4,13880,5,10,12,2009,3,13,0
1,282,6,25,6,2012,0,35,0
6,3893,8,10,8,2013,23,20,0
3,1927,1,25,1,2012,15,0,0
2,3668,2,16,10,2012,22,35,0
7,7104,6,19,6,2005,10,0,0
4,350,6,29,7,2010,22,0,0
6,5421,3,11,12,2004,20,30,0
2,1431,10,9,7,2013,13,32,0
4,232,4,14,7,2011,16,30,0
1,3268,8,13,4,2015,12,55,0
4,5562,9,21,9,2006,20,0,0
4,1580,10,19,4,2012,18,45,0
3,14028,6,29,9,2004,13,0,0
6,125,2,16,12,2006,19,0,0
4,3772,4,29,11,2012,22,12,0
7,821,10,19,4,2009,7,7,0
3,4741,5,2,11,2005,14,0,0
3,7552,2,28,11,2012,19,0,0
5,485,2,10,2,2012,2,0,0
2,4762,5,26,12,2006,10,0,0
4,1653,3,30,9,2004,11,0,0
1,15962,3,7,3,2005,9,15,0
7,784,2,21,9,2003,0,35,0
6,2432,5,11,3,2006,12,15,0
2,3804,6,26,7,2005,14,11,0
6,713,4,23,4,2005,22,0,0
1,17598,9,8,1,2007,15,0,0
6,435,10,3,5,2014,15,40,0
3,346,1,26,12,2007,10,30,0
4,3015,6,27,11,2008,7,20,0
3,3175,7,10,2,2010,16,0,0
3,8341,5,12,7,2006,11,35,0
4,83,2,22,3,2012,11,50,0
4,1214,10,25,7,2013,10,22,0
5,3893,8,18,4,2014,11,20,0
7,896,2,21,9,2014,14,0,0
5,10801,2,30,11,2007,16,45,0
3,146,10,12,12,2007,21,5,0
7,601,9,5,5,2013,15,54,0
6,12087,5,26,3,2005,17,0,0
7,4584,3,3,6,2012,4,30,0
3,5934,4,27,12,2006,10,18,0
6,2579,2,27,7,2013,23,0,0
3,2382,1,19,10,2005,13,7,0
1,125,2,18,8,2014,19,0,0
3,6740,2,7,2,2007,23,0,0
4,19629,8,12,11,2009,14,41,0
5,6313,3,26,12,2014,20,0,0
6,925,2,7,5,2011,20,40,0
1,1080,8,5,1,2004,12,0,0
5,11301,6,23,4,2010,19,0,0
1,2869,10,11,5,2009,23,58,0
4,259,5,4,10,2012,9,30,0
5,9640,2,30,11,2007,2,17,0
7,3177,8,8,3,2009,22,30,0
6,451,2,31,5,2008,10,45,0
3,419,5,30,9,2009,12,0,0
2,12080,9,9,2,2010,1,0,0
3,7209,5,24,3,2010,12,0,0
5,733,4,20,2,2004,2,30,0
5,172,5,3,10,2014,11,0,0
1,12942,5,28,5,2007,16,40,0
6,2424,2,31,5,2008,16,30,0
3,8956,1,12,1,2005,13,10,0
4,8344,7,9,8,2007,14,10,0
7,15374,8,13,1,2013,12,6,0
2,3406,1,27,5,2014,22,30,0
4,11650,7,19,8,2004,9,0,0
7,11476,1,16,1,2011,0,1,0
7,3783,4,16,7,2006,23,15,0
6,885,5,27,7,2013,14,0,0
7,11768,10,5,10,2003,23,15,0
1,1827,2,20,12,2004,9,28,0
4,7477,4,30,12,2010,23,0,0
5,3405,5,23,1,2015,14,13,0
4,8885,9,15,5,2008,20,30,0
1,1058,8,1,9,2003,8,0,0
3,19126,2,6,8,2008,9,12,0
6,3180,10,16,11,2013,8,24,0
6,10546,2,25,1,2014,22,56,0
6,5206,5,12,8,2006,2,30,0
5,3495,3,19,9,2003,16,0,0
7,7272,9,6,5,2012,21,15,0
6,2685,8,30,7,2011,16,36,0
7,7019,5,31,10,2004,14,0,0
6,1007,5,19,5,2007,23,30,0
2,2418,2,27,5,2003,18,45,0
7,4580,1,17,7,2005,22,36,0
5,125,2,3,5,2013,15,0,0
4,2490,3,4,9,2008,14,43,0
1,7827,4,26,7,2010,21,35,0
7,9081,6,5,4,2009,19,54,0
7,5615,3,8,10,2006,16,48,0
4,472,5,15,10,2009,16,0,0
6,2431,8,2,10,2004,23,10,0
1,419,5,17,8,2009,8,0,0
4,2311,5,29,5,2008,17,15,0
6,6592,6,19,4,2003,12,0,0
5,8670,4,14,1,2011,3,0,0
3,601,9,24,12,2008,14,15,0
3,4727,7,9,3,2011,16,20,0
7,13193,3,21,9,2003,13,20,0
6,5164,4,28,12,2013,0,30,0
1,5000,5,11,6,2012,12,0,0
2,2276,5,25,12,2007,1,0,0
1,898,2,17,10,2011,0,1,0
4,125,2,26,8,2010,9,48,0
4,359,10,16,4,2015,19,36,0
4,1823,1,2,4,2009,15,30,0
4,2609,2,1,7,2010,5,0,0
3,1255,6,14,10,2009,19,30,0
2,3684,4,13,5,2003,23,15,0
5,608,2,30,6,2006,16,45,0
2,5098,5,16,10,2007,17,10,0
1,787,5,16,8,2004,14,0,0
1,8767,4,13,10,2014,1,35,0
6,8604,9,24,1,2009,22,30,0
3,5054,2,18,3,2009,18,0,0
3,2909,2,20,8,2008,15,0,0
6,125,2,12,7,2003,14,30,0
6,2331,8,30,6,2012,18,5,0
5,2190,6,10,9,2010,18,3,0
1,67,4,25,7,2005,10,10,0
4,1553,4,7,4,2011,0,1,0
6,559,6,12,7,2014,18,15,0
7,9159,7,18,12,2005,17,32,0
2,1771,5,13,12,2005,23,0,0
3,323,9,6,2,2008,15,0,0
1,6304,3,28,4,2003,21,30,0
2,5941,4,28,6,2005,21,11,0
3,6426,9,19,10,2011,12,0,0
2,909,4,12,11,2013,22,27,0
5,17051,6,8,10,2010,17,0,0
5,14193,8,19,9,2003,15,35,0
3,5487,1,6,8,2003,19,30,0
4,967,4,25,12,2003,13,45,0
6,15083,9,27,7,2013,10,0,0
4,16877,8,29,11,2012,21,0,0
6,190,9,21,9,2013,21,19,0
5,125,2,5,10,2012,13,0,0
1,2911,10,1,9,2014,22,30,0
6,772,10,28,1,2006,10,29,0
5,1950,2,1,12,2006,10,30,0
6,2233,6,18,6,2005,21,10,0
4,1204,2,26,7,2007,7,30,0
5,6533,2,24,9,2010,1,20,0
3,2140,2,25,1,2012,9,50,0
5,1233,4,7,9,2012,8,40,0
4,3063,5,23,8,2007,22,0,0
2,501,4,3,3,2015,10,23,0
3,4741,5,26,12,2007,9,30,0
3,3884,2,7,1,2009,21,49,0
1,534,4,7,1,2008,1,30,0
5,7523,9,16,6,2006,8,45,0
4,641,2,17,5,2007,8,30,0
5,5154,3,30,5,2014,17,0,0
7,12433,4,9,10,2011,23,30,0
7,626,2,23,3,2014,16,44,0
6,2815,3,22,3,2008,2,20,0
4,39,3,2,5,2013,11,0,0
3,125,2,19,10,2011,8,10,0
5,2685,8,21,3,2008,16,56,0
1,1882,4,14,6,2010,13,9,0
4,387,2,10,3,2011,23,30,0
1,1434,8,11,1,2010,20,0,0
1,3796,3,5,1,2009,9,0,0
3,3180,10,13,10,2004,23,13,0
7,4502,1,30,11,2008,9,45,0
1,3191,4,31,10,2005,17,37,0
6,10997,8,26,7,2008,14,0,0
6,1863,3,6,9,2003,23,37,0
6,2855,1,11,2,2006,12,0,0
4,1043,1,19,3,2009,19,15,0
5,1368,2,21,4,2006,23,30,0
7,621,3,8,3,2015,3,36,0
7,7443,7,30,6,2013,22,30,0
3,11279,9,20,8,2014,22,0,0
5,602,2,15,6,2007,3,30,0
2,15922,6,19,3,2013,10,44,0
7,772,10,20,9,2009,22,51,0
7,6678,8,25,1,2004,21,45,0
4,213,4,20,2,2003,23,0,0
3,2354,6,27,7,2005,18,13,0
3,9105,5,26,11,2014,17,0,0
7,468,2,25,8,2013,16,40,0
7,4086,1,9,9,2007,12,0,0
5,10405,4,19,9,2014,11,58,0
4,2331,8,12,6,2003,14,43,0
3,9356,4,2,4,2008,1,27,0
4,1169,5,20,9,2012,10,15,0
1,501,4,24,1,2005,8,30,0
7,2807,5,27,12,2009,13,30,0
3,125,2,4,2,2004,10,0,0
4,4093,2,15,5,2003,22,0,0
6,10963,8,2,7,2005,13,0,0
4,5444,10,21,8,2003,22,54,0
5,7039,5,23,2,2007,15,50,0
1,1655,8,2,10,2006,7,40,0
3,21538,9,27,7,2005,12,0,0
6,4231,9,1,7,2006,23,0,0
3,7802,5,5,5,2010,20,20,0
3,1662,4,11,11,2009,23,29,0
7,125,2,16,6,2013,16,0,0
7,980,10,9,9,2007,14,35,0
3,83,2,11,1,2012,1,8,0
1,9631,4,17,3,2003,9,30,0
1,4572,5,8,12,2008,14,9,0
3,213,4,30,9,2009,14,36,0
5,12071,7,28,12,2007,2,20,0
6,1273,10,20,9,2008,22,30,0
3,125,2,25,1,2012,5,46,0
5,1284,4,1,12,2006,22,21,0
5,7328,7,29,5,2009,13,20,0
4,915,7,3,9,2009,0,1,0
7,4876,3,6,10,2013,20,45,0
4,141,6,30,4,2015,2,0,0
4,125,2,16,9,2004,10,30,0
7,2314,1,15,1,2012,11,55,0
5,5591,5,13,1,2006,22,30,0
4,3787,5,2,4,2015,22,0,0
3,7008,1,11,12,2013,18,0,0
7,5177,5,16,5,2004,14,0,0
7,7039,5,6,5,2007,22,8,0
4,22419,5,10,7,2003,12,0,0
3,12556,3,21,2,2007,10,15,0
3,166,10,4,10,2006,10,20,0
4,3285,1,14,5,2009,7,30,0
6,10019,9,23,8,2014,22,30,0
6,5077,9,2,11,2013,10,0,0
3,6671,4,29,10,2003,18,45,0
1,125,2,29,10,2007,19,5,0
7,20606,4,24,2,2008,14,33,0
5,17603,3,10,12,2004,11,30,0
1,125,2,1,5,2006,9,30,0
5,9403,1,18,4,2003,21,30,0
7,6725,9,3,7,2005,15,10,0
5,16961,5,30,4,2004,14,0,0
7,2512,1,28,12,2014,23,0,0
5,1255,6,22,4,2011,1,0,0
1,3419,8,23,6,2014,0,1,0
1,10368,6,19,3,2012,18,0,0
3,136,5,20,4,2011,20,30,0
1,6100,8,27,10,2014,7,45,0
5,7959,3,22,8,2003,16,0,0
1,1261,9,14,4,2008,13,47,0
5,221,8,30,7,2010,22,38,0
6,977,1,11,8,2012,18,55,0
6,4216,2,9,8,2003,11,20,0
6,3898,2,25,8,2012,13,30,0
7,9273,9,20,11,2005,23,20,0
2,16396,7,23,12,2003,13,0,0
1,5076,7,22,12,2003,8,0,0
7,55,2,1,1,2006,0,1,0
