"day","address","location","date","month","year","hour","min","DRUNKENNESS"
5,693,2,5,11,2010,23,0,0
6,511,4,12,12,2009,10,31,0
5,232,4,11,7,2008,16,0,0
6,501,4,23,3,2013,23,40,0
7,1597,8,29,1,2006,18,21,0
5,501,4,9,7,2004,19,15,0
2,1969,4,9,2,2010,16,0,0
3,1790,1,13,6,2012,19,0,0
1,16020,9,15,10,2007,9,0,0
7,907,6,19,5,2013,19,1,0
4,798,5,3,11,2011,11,15,0
2,1614,4,23,7,2013,17,30,0
3,1351,8,17,11,2010,12,10,0
2,8637,3,28,9,2004,11,0,0
2,619,8,22,7,2008,11,0,0
6,14069,1,26,8,2006,1,0,0
4,1091,10,6,3,2008,2,0,0
4,6067,7,30,11,2006,17,30,0
1,263,1,23,7,2012,9,30,0
6,511,4,8,3,2014,23,30,0
7,3937,4,20,5,2012,14,4,0
1,10792,7,2,10,2006,9,30,0
1,1808,9,25,1,2010,12,0,0
7,2365,5,27,3,2005,8,0,0
1,853,2,12,10,2009,16,50,0
1,5125,9,28,5,2012,19,38,0
4,12947,8,4,9,2003,21,0,0
5,1936,2,8,3,2013,12,30,0
6,3419,8,1,11,2003,15,0,0
4,2041,10,24,2,2005,8,20,0
7,1593,2,18,5,2008,13,30,0
5,18,10,28,7,2006,20,0,0
7,11037,5,10,2,2008,10,27,0
3,14726,1,11,8,2010,8,36,0
6,9356,4,28,6,2003,12,30,0
7,4370,2,6,11,2005,18,0,0
2,125,2,22,7,2014,16,25,0
3,4225,1,16,5,2007,12,15,0
5,21745,3,12,11,2004,17,31,0
7,772,10,1,11,2009,13,12,0
4,10763,1,18,9,2008,4,19,0
5,1041,5,29,11,2013,9,0,0
7,4581,9,9,2,2003,15,53,0
5,2409,2,28,1,2005,4,55,0
3,16729,3,26,1,2011,16,0,0
4,6854,4,17,4,2008,8,0,0
3,1879,3,16,4,2014,13,47,0
3,5520,3,11,12,2013,11,30,0
2,5946,9,23,12,2003,9,0,0
3,17452,4,15,10,2003,15,25,0
1,88,2,3,4,2006,19,37,0
4,13385,5,22,1,2004,23,30,0
6,7030,6,12,3,2005,23,15,0
4,3492,4,20,3,2008,23,30,0
3,12096,5,14,10,2009,7,0,0
7,1347,8,18,5,2014,14,50,0
2,1935,5,19,9,2006,10,51,0
6,15422,4,2,6,2007,0,1,0
4,2318,4,5,8,2004,8,40,0
7,14234,5,16,7,2006,23,0,0
7,27,5,7,3,2004,19,50,0
2,5726,8,5,9,2006,13,0,0
7,9453,5,24,9,2006,19,45,0
3,105,5,14,4,2004,11,0,0
7,251,5,24,8,2003,19,0,0
1,3406,1,9,6,2003,11,45,0
6,4568,8,1,12,2012,16,0,0
5,198,1,5,10,2007,0,1,0
6,559,6,31,12,2005,14,5,0
1,1863,3,28,11,2011,12,56,0
6,7481,3,25,1,2003,16,0,0
2,6273,2,22,1,2008,12,0,0
1,8379,3,21,3,2005,13,5,0
1,125,2,22,8,2011,13,40,0
2,2868,7,18,10,2011,14,0,0
4,8800,8,26,8,2010,17,0,0
5,4948,8,14,12,2007,16,30,0
3,22082,9,23,6,2004,5,52,0
3,29,5,4,4,2012,15,0,0
7,11412,8,10,8,2014,18,0,0
6,70,10,31,5,2008,8,5,0
1,7559,1,19,1,2015,22,25,0
1,511,4,17,3,2003,19,0,0
2,1299,5,21,3,2006,17,15,0
2,6230,5,9,12,2008,0,1,0
7,3595,1,29,6,2014,17,26,0
1,22,10,28,4,2003,13,42,0
2,2335,9,30,11,2010,23,20,0
1,157,10,30,4,2012,14,30,0
3,7065,5,26,1,2011,0,15,0
5,125,2,4,5,2012,12,10,0
7,5527,5,12,2,2006,17,19,0
5,356,3,19,10,2012,9,0,0
5,907,6,25,3,2011,10,13,0
6,323,9,9,10,2010,13,30,0
6,1977,9,8,4,2006,22,5,0
2,6127,2,12,7,2011,13,0,0
5,146,10,3,10,2014,7,8,0
5,12270,9,19,10,2012,1,0,0
5,3892,2,14,7,2006,23,30,0
2,2271,10,10,6,2014,21,38,0
3,5668,9,29,11,2006,23,30,0
6,1460,3,12,6,2004,20,1,0
3,2153,2,17,9,2014,16,50,0
3,5215,3,5,8,2009,17,30,0
1,125,2,15,10,2007,11,11,0
1,10638,7,20,2,2012,17,0,0
6,7764,4,12,7,2008,19,12,0
6,390,5,25,8,2007,18,10,0
7,2372,5,9,2,2003,1,30,0
3,15828,9,4,4,2012,12,30,0
6,11189,1,22,10,2011,1,45,0
6,157,10,11,2,2006,13,15,0
2,6818,5,29,4,2003,12,30,0
1,77,10,5,9,2005,17,53,0
2,9023,8,18,2,2014,17,0,0
5,7923,1,10,3,2006,17,0,0
1,2740,2,31,3,2008,7,41,0
6,366,10,19,11,2005,8,30,0
2,144,4,22,2,2005,8,15,0
2,11700,1,12,11,2013,21,0,0
6,8011,8,5,4,2014,15,0,0
1,11161,4,5,1,2004,6,40,0
4,8771,2,9,1,2003,15,15,0
4,6339,4,29,5,2003,16,0,0
1,21763,7,29,9,2003,15,0,0
3,5545,5,8,8,2012,16,30,0
2,2398,2,26,12,2006,4,10,0
2,979,4,2,9,2003,5,30,0
7,6317,6,30,11,2014,10,15,0
2,927,1,11,6,2013,14,32,0
2,10426,5,16,9,2008,19,0,0
3,6706,9,9,6,2004,6,7,0
2,1730,10,1,4,2003,13,30,0
1,2838,2,4,8,2008,8,30,0
4,7993,2,19,2,2004,19,0,0
5,3382,6,3,4,2015,3,15,0
3,1642,1,8,2,2006,19,20,0
3,772,10,20,10,2010,12,42,0
5,1056,2,20,2,2004,11,30,0
1,1214,10,4,4,2011,9,30,0
4,4446,2,7,8,2008,23,0,0
4,1920,5,1,4,2004,23,48,0
2,1588,9,22,7,2008,17,30,0
4,1553,4,17,11,2011,0,1,0
2,7409,9,2,10,2007,12,0,0
7,2490,3,5,6,2011,23,0,0
6,8181,4,24,1,2004,17,37,0
1,6086,1,11,7,2005,9,0,0
3,11138,5,29,10,2008,16,0,0
1,146,10,20,8,2007,16,38,0
2,166,10,30,9,2014,13,15,0
5,2924,5,23,1,2015,23,30,0
4,16018,5,19,5,2011,0,1,0
1,15962,3,9,6,2008,9,0,0
3,731,2,9,12,2009,13,0,0
6,3630,10,19,6,2010,10,5,0
1,4981,9,12,4,2004,21,30,0
3,2723,5,12,1,2011,18,30,0
4,639,9,7,10,2010,11,0,0
2,17017,4,4,2,2003,16,15,0
3,213,4,29,10,2008,10,0,0
7,3735,2,12,7,2009,21,20,0
2,904,5,23,12,2008,19,20,0
5,8298,1,25,7,2003,9,30,0
3,4441,5,28,12,2005,13,2,0
7,2420,8,28,2,2010,8,40,0
7,22,10,12,2,2006,18,30,0
5,10311,6,14,11,2008,14,40,0
1,435,10,12,7,2010,19,21,0
3,408,2,30,4,2014,15,50,0
5,6742,4,6,9,2013,2,0,0
5,1751,6,13,11,2009,21,0,0
3,8771,2,5,3,2003,16,55,0
2,2431,8,20,1,2009,20,22,0
3,10961,7,6,9,2006,14,50,0
5,5159,7,30,11,2012,12,0,0
2,2292,5,21,1,2014,8,10,0
5,2944,2,28,11,2014,12,45,0
5,511,4,27,6,2008,19,50,0
1,2706,10,8,7,2013,20,0,0
7,8105,4,23,9,2007,9,5,0
6,3544,2,8,2,2003,23,0,0
6,1192,9,16,1,2010,0,30,0
6,11682,5,14,6,2008,19,30,0
2,1224,1,7,1,2003,7,0,0
1,4020,4,19,1,2009,0,1,0
2,7417,2,20,2,2007,16,45,0
7,579,1,6,10,2013,17,0,0
1,8223,2,10,11,2014,21,0,0
7,10879,9,30,11,2003,23,30,0
1,1192,9,1,9,2003,5,0,0
2,1268,9,27,5,2003,4,15,0
3,12029,3,23,2,2005,10,24,0
2,1345,1,10,7,2012,15,18,0
1,277,10,31,10,2011,6,55,0
5,27,5,11,7,2014,19,53,0
6,2498,5,27,2,2010,0,1,0
6,13354,8,5,4,2003,16,30,0
3,232,4,14,11,2012,20,23,0
7,8137,4,2,11,2014,19,8,0
5,11854,5,11,7,2008,13,21,0
7,6656,3,29,6,2014,10,0,0
3,15745,9,1,9,2004,17,0,0
4,859,1,10,7,2008,18,36,0
1,12152,5,2,3,2009,22,30,0
4,1119,2,17,10,2013,11,57,0
3,5810,4,18,5,2011,14,0,0
7,522,2,25,3,2007,9,55,0
7,408,2,20,11,2011,20,5,0
1,4954,1,14,10,2013,13,0,0
4,10266,2,13,5,2004,5,30,0
7,1615,2,16,11,2008,23,20,0
7,9857,1,4,7,2010,11,30,0
2,1615,2,4,3,2003,13,45,0
4,366,10,4,9,2008,20,59,0
4,16600,8,19,8,2004,17,0,0
5,125,2,12,6,2009,22,20,0
5,2089,3,26,7,2013,0,4,0
3,3256,1,13,6,2007,12,0,0
4,22280,8,8,1,2004,8,15,0
5,8352,3,29,10,2004,4,12,0
7,511,4,9,3,2014,11,34,0
3,1341,7,31,10,2007,15,30,0
6,896,2,5,4,2014,12,41,0
3,5997,7,8,3,2006,12,30,0
4,2629,3,27,12,2007,19,35,0
3,2739,2,17,4,2013,14,0,0
5,4511,3,8,3,2013,14,0,0
1,468,2,17,9,2007,9,23,0
1,4280,4,30,3,2015,8,0,0
7,7185,5,1,7,2007,17,45,0
6,1129,4,2,10,2004,6,30,0
2,125,2,5,8,2008,19,15,0
3,6438,4,19,8,2009,0,8,0
1,877,2,19,9,2005,21,30,0
2,1214,10,18,4,2006,9,26,0
1,687,3,3,5,2010,22,30,0
5,2504,3,22,9,2006,21,50,0
4,9205,8,1,5,2003,14,0,0
1,3392,8,10,11,2014,17,0,0
4,20659,8,23,2,2006,10,0,0
3,268,1,2,5,2007,20,0,0
4,2911,10,10,1,2008,15,6,0
1,501,4,2,5,2011,19,51,0
5,3987,9,29,5,2009,12,0,0
3,3332,2,20,10,2010,12,0,0
6,8697,3,30,5,2009,17,0,0
1,8828,7,21,6,2004,13,7,0
3,12917,6,28,4,2004,0,1,0
4,2393,8,27,1,2005,21,40,0
7,1407,1,5,9,2004,15,0,0
6,278,8,24,1,2009,21,45,0
2,2807,5,20,1,2004,11,20,0
2,370,7,17,4,2012,12,0,0
1,5812,9,23,11,2009,11,30,0
2,8107,1,18,3,2014,16,0,0
6,256,2,23,8,2014,14,13,0
3,10947,3,30,10,2013,21,30,0
2,2945,3,18,5,2010,22,13,0
4,11594,3,13,11,2008,22,0,0
1,1399,10,22,2,2010,7,5,0
3,6125,1,8,7,2009,0,1,0
4,1162,1,16,6,2005,22,30,0
2,10693,7,18,10,2011,10,39,0
7,9242,6,16,1,2005,5,35,0
7,478,1,12,7,2009,2,3,0
4,8154,2,6,9,2012,18,0,0
3,125,2,1,11,2006,20,6,0
4,2848,2,28,10,2004,16,0,0
3,7803,8,18,8,2004,23,36,0
2,125,2,16,9,2003,23,50,0
1,11995,9,29,10,2012,0,1,0
7,656,9,20,4,2014,21,45,0
7,122,4,15,8,2010,8,11,0
5,13838,4,22,9,2006,13,46,0
7,6467,7,28,12,2003,1,18,0
6,8454,3,19,5,2012,21,30,0
1,2273,6,14,11,2011,15,15,0
6,408,2,7,8,2004,20,26,0
2,1786,8,11,5,2004,10,50,0
2,157,10,12,7,2011,5,44,0
2,7869,4,13,10,2009,9,0,0
3,3273,1,15,10,2008,0,1,0
7,10166,3,13,7,2008,19,30,0
6,6666,7,7,2,2015,12,20,0
4,12013,4,10,7,2014,9,0,0
1,1907,5,22,8,2005,4,0,0
2,1571,7,24,8,2010,1,30,0
7,14987,8,6,5,2007,3,30,0
7,14695,2,13,2,2011,11,0,0
2,125,2,31,8,2004,16,25,0
2,83,2,7,3,2006,12,0,0
2,4870,8,17,2,2015,15,30,0
6,3600,1,29,6,2013,23,50,0
4,1460,3,31,5,2007,13,0,0
4,14065,4,15,6,2006,8,20,0
6,12020,4,25,2,2006,1,3,0
6,9915,9,25,1,2003,11,0,0
5,83,2,4,5,2012,12,37,0
1,83,2,24,5,2004,2,23,0
1,390,5,17,8,2009,20,0,0
2,8410,3,16,10,2007,21,15,0
3,1786,8,8,3,2006,9,0,0
7,5379,8,7,3,2004,12,0,0
6,1117,4,2,7,2011,0,1,0
6,5262,10,12,7,2003,10,30,0
3,54,1,18,8,2004,14,0,0
6,475,9,25,9,2010,0,1,0
2,8698,8,23,1,2007,15,25,0
2,125,2,1,10,2013,13,45,0
6,3731,6,12,12,2009,20,14,0
2,3981,7,31,5,2005,16,34,0
7,213,4,23,9,2007,16,20,0
7,213,4,17,11,2013,21,12,0
7,12846,3,22,3,2009,13,40,0
2,125,2,13,10,2009,14,17,0
7,927,1,19,10,2003,8,0,0
6,1255,6,12,3,2005,21,55,0
2,9279,7,15,10,2013,9,40,0
7,643,4,28,7,2013,1,40,0
7,1116,2,12,7,2009,13,55,0
6,2418,2,9,2,2013,1,30,0
4,7281,9,10,12,2009,11,52,0
5,3634,1,11,2,2011,16,35,0
2,8322,7,9,12,2014,22,0,0
2,16061,8,14,6,2005,19,44,0
3,1224,1,10,7,2013,16,15,0
7,14993,9,21,10,2012,0,30,0
2,501,4,3,3,2009,8,0,0
2,4531,4,16,3,2004,18,52,0
1,8394,9,6,3,2006,12,0,0
1,1404,7,13,4,2015,1,30,0
2,852,8,18,2,2003,15,8,0
7,2439,2,27,7,2003,20,0,0
6,4698,7,20,10,2007,2,0,0
6,357,4,4,6,2011,23,45,0
1,2041,10,23,1,2012,14,5,0
2,9741,5,18,10,2005,19,25,0
3,10301,7,31,10,2007,3,15,0
1,14141,3,27,6,2005,0,30,0
6,3978,5,20,9,2003,9,12,0
5,435,10,11,2,2005,1,50,0
4,3692,8,13,12,2012,16,24,0
4,18984,9,4,10,2007,15,10,0
5,3940,9,14,11,2003,14,40,0
7,7951,7,12,9,2010,12,43,0
3,234,6,1,4,2009,13,0,0
7,1483,8,14,7,2013,3,35,0
1,5760,1,26,5,2014,18,30,0
1,3620,2,22,8,2005,15,30,0
1,744,10,4,2,2013,6,35,0
6,83,2,26,7,2014,3,30,0
2,1550,1,21,2,2006,11,0,0
7,14752,3,16,1,2005,22,0,0
6,14339,4,1,12,2007,2,40,0
3,527,4,11,1,2012,6,30,0
6,4741,5,16,6,2007,10,20,0
3,1091,10,8,12,2004,11,50,0
2,3564,2,15,4,2014,7,0,0
4,3725,10,22,1,2004,14,12,0
1,4258,6,30,3,2015,13,0,0
6,5562,9,21,3,2009,1,23,0
6,5485,5,6,4,2013,19,55,0
1,8433,2,4,8,2003,16,15,0
6,11065,8,30,11,2013,21,34,0
4,7523,9,30,11,2006,12,0,0
3,511,4,9,7,2003,0,1,0
1,501,4,14,4,2008,8,30,0
7,93,7,9,10,2011,10,0,0
4,7784,2,15,5,2014,18,0,0
4,1809,10,11,8,2005,0,30,0
2,21919,5,29,4,2003,5,50,0
7,4811,8,17,11,2013,18,0,0
6,653,10,13,2,2010,7,37,0
6,17504,5,27,8,2005,21,0,0
6,1404,7,22,3,2014,12,25,0
7,357,4,26,12,2004,1,15,0
5,5163,5,5,3,2004,21,45,0
2,1256,7,6,8,2013,18,15,0
6,829,1,29,11,2003,21,40,0
5,10666,3,31,10,2003,3,40,0
1,408,2,21,7,2014,19,0,0
2,13153,6,12,7,2011,17,40,0
7,6178,6,12,9,2010,21,0,0
3,6335,7,18,8,2004,13,50,0
6,999,1,31,12,2011,2,20,0
3,2383,5,25,7,2012,14,40,0
2,3987,9,12,1,2010,5,5,0
6,744,10,16,11,2013,12,30,0
7,1445,1,3,7,2011,21,45,0
7,1399,10,1,11,2009,13,30,0
2,36,2,23,8,2011,5,5,0
2,3356,3,16,10,2012,21,50,0
5,1611,3,6,5,2011,20,30,0
6,12338,9,1,1,2011,0,1,0
5,5017,2,24,2,2006,2,30,0
1,11871,2,27,4,2009,19,34,0
2,14860,4,14,10,2003,16,14,0
7,1224,1,20,11,2011,1,50,0
1,673,10,31,3,2003,16,0,0
6,8477,5,22,2,2014,3,0,0
3,2277,5,30,9,2009,23,0,0
7,9799,6,11,1,2004,8,0,0
5,125,2,20,3,2009,11,0,0
2,5377,4,26,10,2004,14,30,0
4,3667,2,28,7,2011,20,0,0
3,7732,4,30,4,2014,8,0,0
5,1192,9,7,9,2007,18,20,0
3,18523,7,14,5,2003,6,13,0
1,907,6,10,12,2007,11,5,0
7,1245,10,21,10,2007,3,28,0
3,359,10,18,4,2007,15,0,0
6,408,2,6,3,2004,15,0,0
7,5616,2,21,5,2006,6,0,0
2,2045,6,1,4,2014,22,20,0
1,385,3,19,1,2015,12,0,0
3,135,8,13,5,2015,16,0,0
5,2398,2,17,4,2015,17,0,0
4,4278,5,12,1,2006,8,0,0
4,22516,4,6,3,2003,21,46,0
2,12924,8,14,5,2013,9,20,0
4,4076,4,20,8,2009,17,0,0
2,1261,9,12,1,2010,22,0,0
7,22423,5,28,12,2003,22,35,0
3,6394,5,17,9,2003,22,30,0
6,2985,5,22,2,2014,23,10,0
7,408,2,14,12,2014,14,0,0
3,627,3,17,11,2010,18,0,0
6,17463,6,7,8,2004,19,30,0
2,468,2,21,12,2004,18,0,0
3,2100,9,18,4,2012,22,30,0
1,1458,8,4,2,2013,9,30,0
5,3792,3,15,6,2007,15,15,0
6,810,7,20,9,2008,12,0,0
1,7612,6,27,10,2003,21,54,0
5,1406,4,13,7,2007,11,0,0
6,784,2,23,4,2011,15,0,0
4,9342,9,2,9,2004,9,0,0
2,710,8,3,2,2015,18,40,0
6,772,10,29,11,2003,10,38,0
5,5820,4,28,12,2012,3,19,0
1,1959,8,29,9,2003,17,30,0
2,125,2,10,1,2012,19,55,0
1,9345,8,28,5,2007,10,30,0
1,977,1,10,11,2008,3,44,0
3,848,1,17,9,2003,14,45,0
5,19476,9,12,2,2010,14,44,0
1,2909,2,13,11,2006,17,5,0
5,15426,8,15,6,2012,18,0,0
6,6738,4,26,1,2008,23,0,0
1,2335,9,14,11,2005,8,0,0
7,4528,5,25,9,2011,0,1,0
4,1224,1,25,8,2005,11,40,0
5,221,8,2,12,2005,12,0,0
7,2511,4,6,11,2011,18,45,0
1,11373,4,5,9,2011,2,19,0
3,46,2,6,2,2008,9,50,0
5,2806,3,6,4,2012,15,0,0
4,408,2,28,1,2010,20,8,0
7,15574,4,24,8,2008,11,0,0
1,16949,5,1,5,2006,19,0,0
1,10645,6,6,1,2003,7,30,0
1,4322,8,13,12,2010,18,30,0
3,8341,5,1,6,2005,8,0,0
1,12826,9,18,3,2013,10,15,0
3,408,2,16,5,2007,12,30,0
3,501,4,25,12,2013,7,7,0
2,7980,8,12,6,2007,0,1,0
6,6545,5,1,1,2011,1,0,0
5,3808,9,10,1,2014,22,20,0
1,4960,7,17,2,2003,3,30,0
1,198,1,14,4,2003,18,15,0
6,5204,5,25,7,2009,23,0,0
3,125,2,26,7,2006,17,0,0
3,511,4,12,7,2006,16,7,0
2,1841,8,24,1,2012,8,10,0
5,7622,2,12,8,2005,20,14,0
4,10622,4,13,7,2006,20,0,0
5,4411,2,28,5,2004,7,0,0
1,402,4,18,9,2006,19,0,0
1,357,4,15,10,2007,9,0,0
3,3126,1,19,2,2014,9,0,0
3,3832,7,21,9,2005,13,7,0
1,2483,1,21,1,2013,15,0,0
2,13840,2,4,9,2012,9,0,0
6,5987,3,21,2,2015,20,30,0
3,1393,10,6,9,2006,22,5,0
1,716,5,25,5,2009,6,0,0
6,158,2,21,5,2005,16,5,0
2,4059,8,18,10,2011,16,0,0
5,3717,6,10,2,2006,10,27,0
5,9313,4,29,6,2012,20,0,0
7,6506,3,30,1,2005,8,0,0
2,6137,4,20,7,2004,20,0,0
7,1220,10,7,9,2003,1,41,0
4,2810,2,20,2,2003,1,22,0
3,1466,3,7,1,2015,20,4,0
7,12955,5,13,2,2005,16,0,0
4,6184,3,29,11,2012,16,30,0
4,9077,4,3,10,2013,9,23,0
6,1104,1,13,1,2007,3,48,0
1,5914,6,16,2,2009,14,27,0
4,12,5,7,10,2010,19,0,0
5,83,2,30,12,2011,22,39,0
1,4050,8,23,8,2010,17,0,0
3,125,2,30,11,2005,16,43,0
3,1007,5,15,12,2010,19,0,0
7,8988,4,19,11,2006,8,0,0
4,9986,7,3,4,2003,17,30,0
6,4111,10,11,9,2010,22,15,0
3,2409,2,16,4,2008,12,50,0
7,17951,5,25,1,2009,14,0,0
2,4364,1,21,2,2006,15,30,0
1,11668,9,25,7,2005,0,1,0
5,3589,5,28,5,2004,3,0,0
1,15156,5,16,8,2004,7,30,0
7,304,4,3,12,2006,18,0,0
4,2799,5,17,10,2013,8,20,0
7,511,4,29,7,2012,17,50,0
7,1221,2,15,6,2014,0,1,0
7,2588,1,19,10,2008,0,45,0
2,568,4,1,10,2013,1,40,0
7,9074,7,4,4,2004,3,45,0
4,16271,5,10,3,2005,8,0,0
3,400,3,5,4,2006,21,30,0
7,912,10,5,5,2013,12,28,0
6,1235,5,25,8,2012,23,20,0
3,4825,7,4,5,2005,12,0,0
4,7065,5,4,9,2003,5,10,0
4,485,2,5,4,2012,6,35,0
4,435,10,20,8,2009,10,20,0
7,1220,10,26,12,2004,12,27,0
3,435,10,29,6,2011,22,31,0
6,2803,10,20,9,2008,9,45,0
6,11700,1,4,4,2009,1,48,0
4,2604,8,11,12,2014,19,0,0
7,6031,3,29,1,2006,16,7,0
2,18458,4,12,10,2004,18,0,0
7,100,2,27,6,2004,0,45,0
6,1352,4,21,4,2012,15,0,0
4,8218,5,4,9,2014,21,56,0
5,34,9,23,7,2004,23,0,0
4,3351,4,19,5,2011,20,12,0
3,2236,4,29,4,2009,16,0,0
1,16159,5,22,11,2004,18,0,0
7,1245,10,19,10,2008,10,5,0
2,3718,3,31,3,2015,22,53,0
5,12392,4,23,9,2005,23,0,0
1,6892,7,17,9,2012,3,0,0
7,8690,3,14,7,2013,9,0,0
1,98,4,12,10,2009,23,0,0
3,2186,8,30,11,2011,12,30,0
3,125,2,23,7,2003,15,30,0
2,223,10,15,9,2009,14,15,0
3,4140,10,17,9,2014,19,0,0
3,11448,8,5,10,2005,12,10,0
6,1790,1,18,6,2005,18,0,0
1,1331,4,11,7,2005,8,30,0
4,9293,3,7,9,2006,9,0,0
7,9199,3,6,11,2005,16,53,0
1,784,2,8,12,2003,21,15,0
2,511,4,6,1,2004,6,55,0
5,6913,3,10,2,2012,7,40,0
6,682,10,28,7,2012,23,30,0
6,5305,7,11,1,2014,17,0,0
6,8577,5,1,1,2011,1,30,0
5,10999,7,26,11,2004,5,0,0
3,6170,7,14,4,2004,22,30,0
7,9629,5,18,11,2007,20,30,0
6,1066,10,19,4,2014,23,15,0
4,643,4,14,5,2009,23,10,0
1,1955,9,21,2,2011,9,0,0
2,5773,4,9,2,2010,20,0,0
1,125,2,6,7,2009,12,30,0
6,4587,1,29,12,2007,12,0,0
7,150,10,18,12,2011,10,30,0
5,18129,4,25,6,2004,19,0,0
2,851,3,27,12,2005,11,0,0
6,1052,4,7,8,2004,11,0,0
3,9551,5,14,5,2003,16,0,0
3,328,10,12,12,2007,22,23,0
5,44,6,13,11,2009,22,39,0
7,1983,1,27,7,2003,0,1,0
6,3863,4,9,8,2014,18,28,0
6,2623,5,17,12,2011,14,28,0
7,21517,8,14,8,2005,23,0,0
4,4981,9,28,5,2009,7,15,0
1,748,5,25,12,2006,20,37,0
6,3720,9,1,12,2012,21,9,0
5,6022,1,1,10,2004,18,45,0
5,8341,5,4,4,2008,7,45,0
2,1351,8,21,1,2014,9,0,0
5,77,10,6,5,2005,15,28,0
2,213,4,5,8,2014,14,11,0
3,460,5,20,10,2010,10,30,0
6,5056,8,1,11,2003,0,1,0
4,3419,8,8,4,2010,12,14,0
3,722,8,18,4,2012,2,30,0
4,893,10,26,6,2008,15,37,0
3,9159,7,1,12,2010,10,0,0
3,17683,7,2,11,2005,15,15,0
4,10179,9,15,5,2008,15,0,0
6,4309,8,24,3,2007,0,1,0
7,7320,2,12,7,2009,1,0,0
6,1473,1,24,1,2004,21,30,0
3,2869,10,10,7,2013,18,26,0
4,673,10,21,3,2013,15,35,0
3,1938,3,7,1,2009,6,12,0
2,468,2,12,6,2007,8,2,0
5,1791,2,26,7,2013,0,27,0
1,5164,4,15,10,2012,1,47,0
6,4129,7,24,9,2005,9,30,0
4,9138,3,24,7,2014,19,0,0
2,2507,5,6,2,2007,2,23,0
2,369,5,14,11,2006,12,20,0
7,2270,1,6,9,2009,23,5,0
6,5466,8,29,6,2013,9,0,0
4,6153,2,24,7,2008,14,0,0
5,1818,5,10,2,2012,17,20,0
3,285,9,6,10,2010,1,10,0
4,939,5,20,3,2014,6,10,0
1,7536,6,17,3,2008,16,0,0
6,2504,3,9,4,2005,21,30,0
2,4083,4,29,6,2010,22,0,0
1,177,10,22,2,2010,18,21,0
2,8089,1,5,8,2008,7,50,0
5,710,8,15,11,2013,17,0,0
3,5422,5,19,2,2014,15,0,0
2,3118,7,14,4,2015,15,30,0
3,11516,9,20,2,2013,9,54,0
7,200,2,27,2,2011,17,30,0
7,4401,6,13,8,2006,6,7,0
1,582,3,1,9,2008,14,0,0
2,1991,10,9,8,2011,22,20,0
4,8443,9,16,5,2013,13,0,0
2,177,10,27,11,2012,13,35,0
2,14987,8,6,1,2009,0,1,0
7,3033,3,16,12,2012,12,0,0
4,1334,3,23,7,2009,19,24,0
3,1254,2,18,8,2004,18,35,0
5,386,2,6,3,2009,20,15,0
3,2398,2,11,11,2009,11,5,0
2,256,2,3,2,2004,15,45,0
7,1850,4,14,8,2005,16,30,0
6,11488,7,3,7,2010,9,30,0
5,8590,3,15,7,2011,17,0,0
6,2907,4,15,5,2004,14,0,0
4,125,2,29,5,2014,8,9,0
1,113,1,1,3,2004,16,5,0
5,11007,7,23,3,2007,16,19,0
4,125,2,27,1,2005,16,0,0
3,1504,4,13,11,2013,16,58,0
7,549,4,28,6,2009,16,53,0
1,1091,10,12,12,2005,15,10,0
5,4833,1,25,7,2008,14,0,0
3,2124,1,20,9,2006,8,30,0
6,9735,3,14,7,2012,10,10,0
6,2546,1,17,6,2006,19,0,0
4,5942,5,13,1,2005,22,0,0
5,12382,4,3,6,2005,17,0,0
5,552,4,30,12,2005,11,15,0
4,2815,3,2,9,2004,19,34,0
4,2101,1,29,11,2012,19,30,0
2,114,8,27,12,2005,16,50,0
4,3762,1,3,9,2009,17,47,0
3,772,10,11,11,2009,22,5,0
5,1091,10,6,2,2009,22,9,0
1,10755,6,16,9,2013,12,29,0
4,2225,5,2,10,2008,19,10,0
7,19497,4,4,6,2006,18,20,0
6,8954,4,24,1,2009,2,30,0
4,1473,1,1,6,2006,4,30,0
7,6723,2,12,1,2014,4,0,0
4,428,4,18,4,2013,15,0,0
6,12205,4,9,8,2008,0,1,0
5,10620,4,13,7,2007,0,50,0
6,12667,7,5,10,2013,19,30,0
4,1469,3,29,12,2005,0,1,0
2,2821,2,2,5,2006,15,30,0
5,5939,3,11,7,2014,11,22,0
1,15991,9,9,1,2006,9,0,0
3,1099,2,30,10,2013,19,15,0
5,7276,2,7,3,2003,7,0,0
3,4533,2,19,9,2007,12,0,0
3,156,2,16,10,2013,17,0,0
5,1996,2,1,11,2013,1,20,0
5,11233,8,22,8,2014,14,54,0
3,136,5,20,4,2011,20,30,0
5,190,9,21,10,2005,23,40,0
6,2646,5,30,5,2009,18,30,0
5,19131,7,17,6,2005,17,25,0
5,5107,10,18,5,2007,5,19,0
5,14603,3,11,8,2006,12,0,0
3,3423,2,17,9,2014,7,24,0
5,2467,6,22,4,2005,21,23,0
2,125,2,6,9,2011,9,0,0
3,1102,1,7,7,2004,16,39,0
5,10857,8,14,1,2011,19,7,0
2,2329,1,20,9,2005,18,35,0
7,46,2,12,8,2012,1,0,0
2,6114,3,11,11,2003,20,0,0
5,2481,2,21,8,2009,22,0,0
4,644,1,6,10,2005,12,25,0
7,6508,1,2,11,2003,17,0,0
2,2127,5,8,6,2004,13,40,0
7,1822,4,27,2,2011,13,30,0
7,7389,2,9,2,2003,18,30,0
