"day","location","date","month","year","hour","min","SECONDARYCODES"
1,1,1,4,2013,9,0,0
3,8,30,4,2008,12,22,0
6,4,29,11,2003,11,0,0
3,2,26,12,2012,10,55,0
1,2,18,4,2005,14,38,0
7,10,28,8,2005,7,10,0
3,7,2,5,2012,5,30,0
6,1,3,4,2004,7,44,0
6,1,24,1,2015,0,34,0
2,10,3,2,2015,13,0,0
7,5,8,9,2013,17,15,0
4,5,1,12,2005,16,0,0
7,8,9,8,2009,12,27,0
4,5,5,2,2015,9,0,0
4,5,22,1,2009,22,0,0
2,3,21,1,2003,11,0,0
4,6,26,12,2013,8,0,0
2,5,3,5,2005,19,20,0
1,5,26,11,2007,16,20,0
2,9,5,8,2003,21,30,0
4,2,16,6,2011,7,35,0
3,1,25,1,2012,15,30,0
4,3,31,5,2007,23,54,0
6,5,3,7,2010,2,38,0
5,1,30,11,2007,10,0,0
4,6,1,11,2007,0,40,0
2,4,9,2,2010,19,3,0
5,6,9,2,2007,23,20,0
7,2,9,10,2005,22,0,0
4,5,21,8,2008,17,0,0
4,6,23,12,2004,14,15,0
6,4,31,10,2009,23,1,0
4,4,30,10,2003,22,6,0
1,9,20,12,2004,22,30,0
7,10,28,12,2008,11,45,0
2,2,21,3,2006,19,30,0
6,5,5,6,2010,17,21,0
3,6,29,6,2011,22,15,0
7,2,9,9,2007,2,32,0
1,8,21,7,2003,19,25,0
4,9,10,6,2004,8,0,0
6,2,21,3,2015,2,0,0
5,2,28,7,2006,23,30,0
1,2,18,8,2003,13,0,0
6,8,23,8,2014,0,10,0
7,4,30,12,2012,13,0,0
7,10,7,9,2014,1,58,0
4,2,13,12,2012,13,20,0
3,10,1,10,2014,0,42,0
7,2,29,1,2012,10,30,0
2,10,18,4,2006,20,50,0
5,4,1,5,2009,2,30,0
7,7,12,8,2012,22,0,0
5,10,13,7,2007,17,25,0
1,5,13,6,2005,18,0,0
4,1,27,1,2011,8,5,0
5,10,21,8,2009,16,45,0
5,3,29,6,2012,18,50,0
5,7,9,7,2004,22,0,0
7,4,4,12,2011,18,0,0
3,2,29,9,2004,19,36,0
6,10,26,3,2005,20,15,0
6,10,7,2,2004,2,0,0
6,7,20,9,2008,22,30,0
2,10,17,4,2012,15,18,0
1,2,28,5,2012,9,0,0
3,7,23,7,2003,17,0,0
4,2,10,7,2014,13,0,0
2,5,19,4,2005,0,59,0
4,10,31,10,2013,19,50,0
5,1,13,6,2008,12,50,0
3,2,23,7,2014,17,0,0
4,3,6,4,2006,17,15,0
4,4,8,8,2013,17,45,0
1,5,5,7,2004,20,10,0
5,3,16,5,2014,22,0,0
2,7,13,5,2014,20,30,0
5,5,24,12,2004,12,0,0
1,2,19,4,2010,22,30,0
6,7,12,3,2005,18,0,0
5,10,9,2,2007,21,10,0
5,1,17,11,2006,23,0,0
5,2,22,2,2008,19,20,0
5,5,4,11,2011,0,1,0
2,2,4,9,2007,12,30,0
7,4,3,10,2004,20,0,0
1,9,16,4,2012,11,0,0
7,2,2,12,2012,17,49,0
6,2,3,5,2008,22,17,0
5,4,11,7,2003,7,0,0
2,2,4,2,2003,23,27,0
2,9,29,6,2010,15,0,0
5,3,26,12,2003,16,0,0
1,6,9,6,2008,22,0,0
6,3,8,3,2008,16,34,0
3,4,24,1,2007,20,39,0
4,8,3,9,2009,17,45,0
3,4,21,7,2004,23,0,0
2,9,17,2,2015,18,30,0
3,7,19,2,2003,7,30,0
5,5,31,5,2013,8,0,0
3,1,22,1,2003,15,10,0
5,1,23,9,2005,21,0,0
4,8,20,9,2007,17,0,0
2,8,13,5,2003,21,12,0
2,5,29,5,2012,7,30,0
7,8,24,8,2003,12,22,0
3,10,11,1,2012,2,0,0
6,10,18,11,2006,15,0,0
5,2,4,4,2003,20,35,0
1,7,19,3,2007,16,50,0
5,4,11,2,2011,15,38,0
1,6,1,4,2013,7,50,0
7,5,23,2,2003,18,17,0
6,6,4,10,2014,12,30,0
7,2,11,3,2012,21,30,0
5,8,24,1,2003,17,0,0
4,9,3,4,2014,1,36,0
2,9,6,9,2005,18,15,0
5,3,6,4,2012,20,30,0
6,1,24,4,2010,13,0,0
7,5,5,6,2005,10,0,0
6,9,23,2,2008,19,30,0
5,1,16,10,2009,23,30,0
2,4,29,11,2005,4,0,0
3,1,8,8,2012,8,30,0
4,3,14,6,2007,14,55,0
5,2,3,6,2005,19,30,0
4,1,9,8,2012,22,30,0
4,6,23,9,2010,13,35,0
5,4,7,8,2009,19,0,0
4,5,10,6,2004,15,45,0
4,4,15,4,2004,17,0,0
4,5,6,10,2005,19,23,0
7,1,24,8,2014,13,30,0
3,3,6,2,2008,20,10,0
2,6,19,10,2010,17,13,0
5,4,5,9,2003,0,1,0
6,10,3,11,2007,7,27,0
6,8,28,1,2006,12,15,0
5,7,22,10,2010,7,55,0
1,2,14,6,2010,18,0,0
4,4,23,1,2014,1,30,0
1,3,31,3,2014,4,28,0
2,10,24,8,2010,0,55,0
6,4,9,9,2006,23,20,0
6,3,28,6,2003,15,0,0
7,1,25,1,2009,10,43,0
5,9,13,12,2013,16,0,0
5,4,30,11,2007,8,5,0
2,5,31,5,2011,0,1,0
5,1,11,3,2011,2,40,0
3,6,23,1,2013,7,40,0
2,4,20,9,2011,2,51,0
5,5,20,5,2011,22,40,0
5,2,20,5,2005,8,20,0
5,5,21,10,2011,12,0,0
7,4,12,8,2012,0,25,0
4,8,12,8,2010,0,1,0
3,5,20,4,2011,10,30,0
1,5,5,9,2011,23,24,0
5,4,26,12,2008,9,25,0
3,1,12,12,2012,21,30,0
7,4,7,9,2008,22,30,0
6,1,24,9,2005,16,0,0
5,3,3,4,2015,19,0,0
7,2,12,9,2010,17,30,0
7,5,27,7,2014,22,8,0
4,9,24,2,2011,4,0,0
6,8,1,6,2013,12,0,0
4,2,11,1,2007,17,30,0
6,3,7,3,2015,7,38,0
7,2,4,5,2003,3,13,0
2,5,25,11,2014,15,22,0
2,2,20,9,2011,17,50,0
4,8,21,4,2011,2,12,0
4,3,28,12,2006,9,0,0
3,1,15,6,2011,8,0,0
5,5,21,9,2007,8,30,0
5,4,31,12,2010,19,42,0
5,5,13,8,2010,22,30,0
4,3,2,11,2006,17,44,0
6,6,9,2,2008,14,0,0
1,3,21,1,2013,22,0,0
1,5,10,5,2004,13,0,0
4,2,4,9,2003,9,0,0
1,10,3,9,2012,19,0,0
1,2,3,2,2014,17,40,0
7,1,18,6,2006,0,56,0
1,6,2,9,2013,17,32,0
4,3,8,3,2012,9,30,0
5,5,11,1,2008,15,0,0
3,5,25,1,2012,12,45,0
2,3,28,5,2013,14,10,0
5,6,20,3,2009,21,50,0
1,5,14,4,2008,8,15,0
6,5,28,1,2006,5,6,0
6,3,9,4,2005,9,0,0
2,2,2,10,2012,17,0,0
7,1,9,4,2006,15,57,0
5,5,31,12,2010,0,1,0
4,6,3,11,2011,0,10,0
4,1,1,12,2005,5,39,0
3,2,27,7,2011,15,5,0
7,4,10,4,2011,20,2,0
3,6,15,4,2009,16,5,0
4,4,10,2,2011,21,10,0
1,8,4,9,2006,11,15,0
2,5,31,3,2015,17,24,0
5,6,30,12,2005,10,20,0
1,8,26,10,2009,9,50,0
2,2,28,6,2005,18,0,0
4,5,8,9,2005,11,45,0
3,3,18,9,2013,13,44,0
1,5,6,8,2007,10,0,0
3,5,24,6,2009,15,52,0
1,9,12,10,2009,15,20,0
1,1,28,4,2003,12,30,0
3,4,10,12,2014,11,0,0
5,2,17,10,2014,21,35,0
5,2,8,2,2013,4,1,0
5,8,30,5,2003,17,0,0
1,3,10,1,2005,15,10,0
2,2,30,9,2003,12,0,0
3,10,6,4,2005,18,15,0
6,4,2,6,2012,21,0,0
4,8,26,12,2013,19,35,0
1,3,2,4,2012,19,45,0
4,7,18,10,2007,21,28,0
5,5,7,4,2006,21,0,0
1,10,26,5,2014,21,30,0
4,4,6,3,2008,14,37,0
1,2,30,5,2005,9,55,0
4,6,24,2,2011,14,0,0
1,10,7,7,2008,13,36,0
5,2,16,10,2009,10,58,0
3,4,12,11,2014,13,0,0
3,4,3,10,2012,18,44,0
6,8,19,10,2013,17,15,0
4,3,2,6,2011,8,45,0
7,3,20,11,2011,11,0,0
4,9,20,8,2009,21,32,0
7,2,29,6,2014,10,30,0
6,10,22,4,2006,18,50,0
5,3,25,8,2006,21,0,0
6,2,5,4,2014,17,57,0
5,5,8,4,2011,2,52,0
2,7,5,2,2013,18,0,0
1,1,28,10,2013,16,48,0
6,6,10,9,2005,22,25,0
6,4,27,3,2010,7,30,0
2,5,22,6,2004,18,0,0
1,6,11,10,2004,16,35,0
1,4,14,4,2008,0,7,0
7,9,9,2,2003,17,30,0
4,4,17,5,2007,15,1,0
5,2,24,1,2003,17,30,0
4,1,16,6,2011,9,0,0
2,3,29,11,2005,7,45,0
3,2,29,6,2005,14,0,0
4,2,22,4,2010,3,0,0
6,8,13,1,2007,15,0,0
7,9,2,5,2004,9,40,0
6,2,25,8,2012,22,0,0
3,3,24,11,2004,18,59,0
6,2,9,8,2003,16,0,0
3,4,15,10,2008,23,30,0
4,7,16,12,2010,20,10,0
6,3,18,11,2006,2,0,0
3,1,20,4,2011,12,0,0
2,8,30,9,2014,23,30,0
7,4,16,1,2011,17,55,0
4,5,9,1,2014,14,14,0
7,9,3,10,2004,19,0,0
7,6,24,8,2014,9,46,0
4,2,4,9,2003,18,15,0
6,1,22,10,2005,7,18,0
3,10,7,4,2010,18,28,0
3,3,9,3,2005,9,5,0
7,2,20,6,2010,16,30,0
6,1,8,8,2009,0,1,0
7,10,1,6,2008,23,30,0
7,8,4,11,2007,2,11,0
2,8,3,2,2004,16,52,0
2,8,16,5,2006,13,0,0
5,5,9,1,2009,15,35,0
3,10,18,5,2011,18,7,0
2,8,13,5,2014,12,30,0
2,9,6,1,2004,17,19,0
6,3,12,6,2004,0,5,0
4,4,16,10,2008,22,31,0
3,3,21,1,2015,12,0,0
1,9,23,6,2003,9,0,0
7,2,5,5,2013,11,0,0
2,3,17,5,2011,13,15,0
6,10,23,3,2013,15,0,0
6,5,9,2,2008,17,4,0
3,1,17,10,2012,7,0,0
6,2,1,6,2013,11,55,0
4,8,3,10,2013,20,36,0
6,8,24,3,2012,23,59,0
2,4,17,2,2015,17,38,0
7,4,1,7,2007,21,0,0
2,2,12,6,2007,0,1,0
3,5,4,3,2015,14,30,0
4,2,22,4,2010,13,30,0
4,6,26,6,2003,17,30,0
1,2,11,1,2010,5,5,0
2,4,28,10,2014,4,0,0
3,8,1,11,2006,20,0,0
2,2,24,6,2008,13,39,0
5,4,4,11,2011,23,15,0
3,2,16,4,2014,10,0,0
6,1,26,6,2004,1,30,0
2,1,7,2,2006,2,30,0
3,2,21,9,2011,17,30,0
7,3,16,11,2003,2,11,0
2,2,1,5,2012,12,3,0
2,9,6,1,2004,17,19,0
3,9,5,2,2014,19,0,0
1,3,22,12,2003,8,30,0
5,5,9,7,2004,22,30,0
6,4,10,3,2007,6,6,0
2,2,30,3,2004,10,30,0
1,5,16,3,2015,19,3,0
3,2,24,12,2003,9,30,0
5,2,18,6,2010,14,31,0
7,6,23,9,2007,8,50,0
1,8,24,1,2005,0,1,0
7,2,22,3,2015,16,0,0
5,1,25,1,2013,19,0,0
4,1,24,2,2011,23,42,0
1,8,6,1,2003,11,22,0
1,3,5,1,2004,20,0,0
7,8,15,1,2006,17,30,0
5,2,30,12,2011,17,30,0
3,4,16,4,2014,12,14,0
1,3,10,1,2011,10,3,0
3,2,10,12,2008,23,36,0
4,3,28,7,2005,2,4,0
7,7,29,7,2012,16,0,0
4,7,16,12,2010,20,10,0
5,9,24,8,2012,15,40,0
3,5,20,2,2008,8,30,0
1,6,5,3,2007,0,16,0
3,2,15,9,2004,20,0,0
7,7,26,2,2006,8,30,0
2,1,30,4,2013,11,30,0
4,2,30,5,2013,15,35,0
2,2,18,3,2003,17,15,0
3,1,30,10,2013,14,25,0
3,10,13,7,2011,0,1,0
6,5,1,5,2004,6,34,0
1,8,23,8,2010,3,0,0
5,9,26,8,2011,5,0,0
1,4,5,2,2007,17,51,0
3,1,9,1,2013,18,0,0
1,6,2,10,2006,3,27,0
4,1,30,4,2015,20,40,0
6,4,12,1,2008,23,30,0
7,10,27,7,2003,20,0,0
4,8,8,2,2007,10,30,0
7,4,11,3,2012,19,25,0
3,7,10,2,2010,15,5,0
5,8,7,4,2006,17,27,0
3,5,9,3,2005,1,45,0
2,5,28,6,2005,1,0,0
4,2,3,11,2005,21,45,0
6,6,14,8,2010,12,0,0
1,7,22,12,2008,13,22,0
7,5,27,7,2003,14,10,0
7,3,7,9,2014,20,48,0
1,6,1,9,2014,16,30,0
4,3,13,7,2006,10,0,0
3,2,17,9,2003,16,0,0
6,2,31,5,2008,15,18,0
4,3,30,6,2005,16,0,0
4,7,18,10,2007,21,0,0
2,1,27,10,2009,0,1,0
1,1,14,10,2013,7,45,0
5,6,7,3,2003,12,0,0
6,2,6,4,2013,23,30,0
4,5,31,10,2013,23,29,0
5,3,20,2,2015,22,0,0
6,7,25,9,2010,8,15,0
3,1,5,10,2011,11,30,0
4,2,8,1,2015,19,0,0
7,2,11,9,2011,0,1,0
3,1,18,4,2007,9,0,0
3,3,28,11,2007,19,10,0
4,2,17,4,2003,13,0,0
5,4,15,7,2011,18,50,0
7,2,2,7,2006,17,0,0
7,5,13,6,2004,16,37,0
1,3,6,12,2004,11,30,0
5,2,16,5,2003,15,30,0
6,6,1,11,2008,17,0,0
6,1,8,8,2009,23,0,0
4,1,5,3,2015,9,0,0
2,4,5,2,2008,16,30,0
3,7,1,5,2013,12,0,0
4,2,1,5,2003,18,30,0
5,1,11,2,2011,13,30,0
5,8,23,8,2013,23,30,0
4,9,2,9,2004,22,0,0
2,4,16,3,2004,8,0,0
4,1,18,10,2007,11,0,0
1,10,7,1,2013,19,6,0
4,1,4,4,2013,15,50,0
5,10,20,2,2015,9,50,0
4,10,26,7,2012,14,3,0
3,5,5,2,2014,14,40,0
7,2,2,5,2004,1,0,0
6,2,6,9,2003,22,20,0
7,2,31,7,2005,0,30,0
1,9,7,7,2008,12,1,0
3,5,8,3,2006,11,30,0
5,1,27,6,2014,16,15,0
7,5,1,8,2010,21,59,0
2,7,10,1,2012,12,0,0
1,2,16,5,2005,7,36,0
2,9,14,10,2003,21,0,0
5,9,10,9,2010,1,0,0
2,4,21,2,2006,10,11,0
6,10,21,3,2009,9,42,0
3,9,22,7,2009,16,30,0
4,2,6,4,2006,15,0,0
3,2,16,4,2003,23,22,0
5,7,23,4,2010,13,15,0
5,3,10,9,2010,18,2,0
2,10,10,11,2009,10,0,0
1,1,2,2,2009,11,36,0
5,6,16,12,2011,15,15,0
7,4,19,12,2010,12,30,0
1,4,6,8,2012,19,45,0
4,5,22,2,2007,3,10,0
6,4,3,7,2010,22,56,0
5,7,28,12,2007,2,20,0
2,3,28,10,2008,18,34,0
3,4,6,8,2014,21,10,0
7,4,29,12,2013,5,4,0
7,8,20,10,2013,0,1,0
1,2,7,7,2014,8,28,0
5,2,1,6,2012,10,10,0
6,5,27,8,2005,10,30,0
3,2,2,4,2008,9,0,0
3,5,14,7,2010,12,23,0
3,3,21,3,2007,9,55,0
1,5,26,4,2004,6,0,0
2,6,15,4,2008,17,30,0
2,4,1,10,2013,17,30,0
5,8,20,5,2005,8,0,0
3,3,22,8,2012,16,50,0
1,1,9,7,2007,4,45,0
4,6,6,9,2007,14,30,0
7,9,5,4,2009,16,0,0
5,4,7,3,2014,19,50,0
6,5,7,2,2004,20,0,0
5,4,31,12,2010,19,42,0
5,7,2,6,2006,23,45,0
4,3,4,10,2007,9,0,0
5,7,2,7,2010,16,0,0
4,9,11,11,2004,18,0,0
3,2,21,1,2009,12,45,0
7,5,25,1,2009,15,0,0
7,2,11,9,2005,1,55,0
6,1,10,3,2012,2,40,0
2,5,12,1,2010,18,15,0
6,1,26,3,2005,19,30,0
5,5,28,11,2003,22,35,0
7,6,5,11,2006,17,0,0
4,2,27,6,2013,23,0,0
7,10,11,3,2012,19,7,0
2,8,8,7,2003,9,8,0
3,2,10,7,2013,12,0,0
7,2,2,7,2006,21,0,0
3,1,3,9,2008,9,0,0
3,2,9,3,2011,8,37,0
3,10,7,1,2015,11,49,0
5,6,8,4,2011,23,0,0
4,3,3,5,2012,10,45,0
7,4,14,8,2011,13,0,0
2,8,4,2,2014,13,0,0
7,5,13,7,2008,23,30,0
6,4,7,4,2007,3,0,0
7,5,14,8,2005,0,30,0
6,3,2,7,2005,16,30,0
1,8,25,10,2004,8,0,0
7,3,10,8,2003,23,0,0
2,1,20,9,2005,11,0,0
2,6,16,9,2003,9,30,0
7,6,4,12,2005,18,28,0
6,1,11,7,2009,19,0,0
5,9,20,9,2013,14,39,0
3,10,6,8,2014,17,45,0
2,4,23,6,2009,10,30,0
4,7,13,5,2004,0,30,0
4,2,21,2,2013,9,0,0
1,9,25,1,2010,14,50,0
2,5,13,7,2010,18,0,0
5,3,17,10,2008,20,40,0
6,1,17,6,2006,23,30,0
3,3,2,5,2012,16,10,0
7,4,12,1,2014,5,13,0
4,3,4,3,2004,17,30,0
4,9,27,5,2004,22,30,0
6,9,12,12,2009,20,0,0
7,9,22,8,2004,9,0,0
2,3,19,2,2008,6,15,0
5,1,30,4,2004,9,0,0
2,5,28,9,2004,20,30,0
6,1,3,5,2014,15,30,0
1,2,17,10,2011,22,35,0
4,3,24,12,2009,6,0,0
4,4,13,12,2007,23,30,0
5,1,30,11,2007,3,12,0
6,10,8,8,2009,18,45,0
1,8,28,5,2012,22,55,0
4,3,27,11,2008,23,0,0
5,9,10,2,2006,10,30,0
5,10,24,7,2009,16,57,0
5,1,9,8,2013,19,0,0
6,4,24,2,2007,4,30,0
1,7,16,3,2015,16,0,0
5,3,3,9,2004,20,0,0
6,6,8,2,2014,12,0,0
3,5,26,1,2011,8,0,0
2,10,11,12,2012,15,22,0
7,1,11,1,2004,19,15,0
1,8,6,7,2009,15,5,0
3,1,17,10,2007,22,46,0
2,5,3,9,2013,3,0,0
7,4,24,10,2010,21,1,0
6,2,23,2,2013,18,0,0
7,4,3,7,2005,21,0,0
4,4,7,2,2008,12,43,0
6,6,15,11,2008,6,30,0
5,5,11,12,2009,22,54,0
4,2,12,6,2003,5,20,0
4,5,8,8,2013,18,45,0
5,8,17,5,2013,0,1,0
4,6,22,9,2011,0,5,0
4,3,1,12,2005,23,32,0
6,1,31,12,2011,11,30,0
6,2,15,6,2013,2,25,0
6,6,20,10,2007,15,15,0
5,5,8,3,2013,11,45,0
2,7,27,4,2004,10,45,0
1,9,29,9,2003,10,45,0
7,3,9,10,2005,15,0,0
6,7,4,6,2005,23,30,0
6,8,8,9,2012,16,0,0
5,3,12,1,2007,22,59,0
2,4,8,2,2005,10,21,0
4,2,12,11,2009,11,55,0
5,4,20,2,2004,2,14,0
3,2,10,7,2013,13,0,0
3,4,26,7,2006,11,46,0
6,3,8,8,2009,1,0,0
6,8,29,11,2014,2,38,0
1,10,31,3,2003,0,16,0
7,7,20,5,2012,12,10,0
3,1,14,6,2006,22,15,0
5,3,2,6,2006,9,0,0
3,2,1,11,2006,8,0,0
1,2,9,1,2006,0,1,0
5,2,23,4,2010,12,0,0
2,5,23,11,2004,21,10,0
4,10,1,11,2007,6,0,0
2,4,9,7,2013,20,30,0
3,4,28,4,2004,13,30,0
7,8,15,1,2012,23,59,0
3,10,24,12,2003,12,30,0
4,2,2,10,2003,17,30,0
5,5,19,9,2014,12,30,0
4,8,6,9,2007,18,0,0
1,2,5,3,2007,6,30,0
7,9,15,1,2012,17,51,0
4,8,19,4,2012,17,0,0
7,5,22,4,2012,12,0,0
2,5,18,4,2006,11,30,0
3,2,5,2,2014,5,9,0
1,10,16,8,2004,21,8,0
7,2,14,12,2014,12,5,0
3,8,27,10,2004,21,15,0
6,2,11,9,2010,12,0,0
3,3,17,10,2007,17,23,0
5,4,23,9,2011,23,10,0
4,10,5,4,2012,11,25,0
7,5,11,7,2004,21,30,0
4,4,20,10,2005,13,30,0
5,4,18,11,2011,0,55,0
4,10,11,12,2014,15,45,0
2,2,23,12,2014,18,0,0
5,10,9,4,2010,8,30,0
5,2,8,2,2008,21,19,0
7,4,23,5,2010,16,0,0
4,7,27,6,2013,10,0,0
4,8,12,12,2013,5,15,0
2,5,18,3,2008,17,50,0
3,7,18,2,2009,22,0,0
3,5,2,5,2007,13,0,0
4,3,31,5,2012,20,30,0
7,3,1,7,2007,0,1,0
1,2,18,8,2003,17,11,0
1,4,10,5,2004,12,57,0
3,5,21,7,2004,19,0,0
5,1,17,4,2015,11,30,0
2,7,4,10,2011,14,10,0
7,8,10,2,2013,12,50,0
4,8,4,11,2010,18,4,0
6,3,6,9,2008,11,49,0
5,5,18,4,2014,22,0,0
5,8,9,8,2013,10,0,0
3,4,1,11,2006,14,0,0
2,4,10,7,2012,8,15,0
3,8,27,5,2009,13,31,0
4,9,20,3,2003,0,55,0
2,8,6,7,2004,1,0,0
6,10,24,1,2009,2,7,0
7,5,13,3,2005,1,0,0
7,7,10,10,2010,20,26,0
5,3,6,2,2004,11,0,0
7,10,3,7,2005,17,0,0
5,4,9,9,2011,0,40,0
4,5,9,1,2014,1,11,0
6,6,24,8,2013,12,0,0
7,9,2,11,2008,1,30,0
7,3,31,10,2004,23,30,0
2,5,29,4,2014,7,40,0
4,10,24,2,2005,13,16,0
3,6,1,12,2010,12,0,0
7,4,23,2,2003,5,0,0
5,8,21,2,2014,19,15,0
5,4,10,9,2010,21,0,0
7,4,22,10,2006,10,10,0
7,1,19,6,2005,12,0,0
4,4,7,8,2003,12,0,0
2,1,18,10,2005,19,30,0
6,5,7,5,2011,22,55,0
3,5,4,4,2012,20,30,0
5,4,15,1,2010,14,12,0
5,1,16,10,2009,12,0,0
1,10,16,5,2011,6,0,0
5,4,1,5,2009,15,19,0
6,6,6,11,2010,23,21,0
3,1,10,12,2014,1,28,0
7,10,28,1,2007,16,41,0
4,1,9,8,2007,1,0,0
7,1,26,7,2009,2,15,0
4,8,4,10,2007,8,0,0
1,8,26,11,2007,13,10,0
6,5,22,3,2003,15,0,0
5,2,7,9,2012,11,45,0
2,10,5,3,2013,18,40,0
6,8,20,4,2013,16,32,0
6,9,5,11,2005,10,0,0
2,7,31,3,2015,9,58,0
7,9,5,11,2006,12,0,0
6,2,29,5,2004,3,45,0
7,2,22,4,2007,13,58,0
1,7,24,11,2014,18,15,0
3,2,25,7,2007,19,0,0
1,1,13,11,2006,10,0,0
2,9,29,9,2009,16,40,0
5,10,4,10,2013,9,30,0
3,2,30,6,2010,18,30,0
6,2,4,4,2009,21,33,0
5,4,22,8,2003,12,0,0
2,2,29,5,2012,8,15,0
5,3,6,2,2004,2,0,0
6,5,19,4,2014,2,37,0
4,9,26,7,2012,11,3,0
6,9,12,3,2005,19,0,0
4,1,27,1,2005,19,0,0
1,2,18,2,2008,9,53,0
3,5,5,10,2005,8,15,0
5,5,11,7,2008,19,0,0
1,8,3,2,2003,7,0,0
4,5,25,12,2008,16,0,0
2,1,3,5,2005,8,0,0
4,5,14,1,2010,21,15,0
2,3,7,1,2003,8,46,0
5,1,24,1,2014,20,49,0
4,3,11,12,2014,3,0,0
7,5,6,4,2014,20,25,0
1,5,2,2,2015,10,53,0
6,4,30,10,2004,15,30,0
5,6,19,3,2004,23,30,0
6,2,7,10,2006,17,0,0
3,9,15,10,2003,7,0,0
6,4,18,5,2013,0,30,0
7,5,25,8,2013,1,0,0
5,3,7,3,2003,16,14,0
4,10,5,9,2013,10,10,0
5,9,7,4,2006,21,44,0
6,4,12,1,2013,1,0,0
1,8,6,12,2004,15,39,0
2,4,29,6,2010,20,10,0
4,9,17,6,2010,17,26,0
1,6,26,10,2009,17,23,0
7,1,9,4,2006,23,0,0
6,2,30,5,2009,10,0,0
6,3,9,10,2010,22,16,0
7,10,10,8,2003,21,30,0
3,5,29,11,2006,18,46,0
5,5,18,4,2014,11,38,0
6,10,3,11,2007,21,45,0
6,4,10,8,2013,16,0,0
5,6,4,11,2005,20,50,0
1,10,6,7,2009,14,50,0
4,4,21,10,2010,12,0,0
5,4,15,7,2011,1,30,0
6,1,18,10,2003,16,20,0
6,6,4,6,2011,14,8,0
7,6,19,4,2015,0,21,0
4,3,8,4,2010,21,50,0
1,3,11,6,2012,8,35,0
3,10,13,7,2005,15,1,0
6,10,18,11,2006,15,40,0
4,2,7,9,2006,16,0,0
4,2,6,9,2007,13,0,0
3,10,20,10,2010,9,25,0
5,2,3,10,2008,14,50,0
4,1,29,4,2004,16,45,0
2,2,17,3,2009,12,54,0
4,9,13,11,2008,0,1,0
5,1,16,11,2007,6,0,0
1,2,19,3,2012,0,1,0
1,8,8,1,2007,14,23,0
6,2,8,9,2007,19,45,0
3,6,12,1,2005,13,47,0
2,3,12,11,2013,20,1,0
6,5,10,3,2007,23,23,0
3,10,13,7,2011,19,4,0
3,9,5,10,2005,19,0,0
2,9,6,1,2015,18,39,0
6,2,8,10,2005,11,0,0
3,10,16,6,2010,19,30,0
3,8,18,3,2015,10,0,0
6,9,22,4,2006,14,30,0
6,3,27,2,2010,12,4,0
3,6,24,11,2004,12,0,0
2,5,26,1,2010,8,0,0
3,4,10,11,2004,0,1,0
1,1,27,4,2009,18,5,0
7,5,23,3,2014,0,1,0
5,3,14,11,2008,22,50,0
3,4,18,10,2006,13,30,0
7,3,3,11,2013,13,43,0
5,5,29,7,2005,15,30,0
3,1,6,8,2014,1,40,0
3,3,29,6,2011,20,32,0
7,1,14,7,2013,18,22,0
5,1,2,11,2012,4,0,0
1,2,3,4,2006,14,0,0
5,4,26,6,2009,20,30,0
3,4,21,3,2012,23,0,0
1,9,26,4,2004,13,34,0
5,7,3,10,2003,12,0,0
6,2,18,11,2006,1,0,0
2,2,29,5,2012,14,1,0
6,10,8,2,2014,17,36,0
1,9,18,8,2014,12,0,0
7,9,1,6,2008,22,30,0
6,4,29,6,2013,8,45,0
6,7,5,5,2012,16,30,0
3,9,28,10,2009,20,34,0
4,7,3,5,2012,15,0,0
2,7,21,1,2003,14,0,0
2,9,29,6,2010,12,0,0
3,2,6,4,2011,13,15,0
5,6,30,5,2014,15,41,0
6,4,16,12,2006,2,29,0
5,3,9,2,2007,15,30,0
5,2,18,5,2007,12,25,0
4,8,21,10,2010,0,1,0
1,2,14,5,2007,21,10,0
3,4,13,6,2012,20,30,0
7,4,11,8,2013,2,40,0
7,5,29,11,2009,14,45,0
6,4,20,5,2006,0,1,0
4,2,2,10,2003,21,0,0
7,1,2,6,2013,5,0,0
3,2,25,11,2009,15,41,0
5,4,3,9,2004,8,46,0
5,7,1,6,2012,0,20,0
6,4,16,10,2004,6,0,0
3,10,17,9,2003,14,20,0
2,3,6,4,2010,19,0,0
7,9,22,2,2009,10,45,0
3,7,28,5,2003,11,45,0
4,2,19,3,2009,16,0,0
5,2,2,7,2010,18,47,0
1,10,30,3,2015,10,14,0
2,9,3,2,2009,19,59,0
7,4,14,11,2004,3,0,0
7,6,27,7,2014,11,19,0
3,2,3,9,2003,21,47,0
1,8,5,3,2007,22,44,0
6,2,23,4,2011,23,0,0
3,4,12,5,2004,14,30,0
2,9,7,7,2009,17,51,0
5,1,26,1,2007,21,45,0
4,5,14,1,2010,13,24,0
5,9,4,4,2008,9,0,0
7,7,26,1,2003,13,45,0
3,2,6,4,2005,17,0,0
2,3,23,12,2003,12,0,0
7,9,20,4,2014,18,45,0
6,6,2,5,2015,12,0,0
3,5,2,11,2011,19,10,0
5,7,7,10,2011,1,43,0
6,3,26,12,2009,14,30,0
7,4,6,5,2012,1,48,0
2,7,13,7,2010,22,31,0
6,9,30,7,2005,21,20,0
1,4,20,1,2003,12,0,0
5,3,24,3,2006,14,0,0
4,10,7,8,2003,12,30,0
7,5,6,6,2010,16,1,0
