"day","location","date","month","year","hour","min","ARSON"
6,3,26,1,2013,22,41,0
7,1,27,7,2008,0,22,0
1,5,30,3,2015,10,30,0
7,10,21,9,2014,3,10,0
7,2,21,9,2014,1,40,0
2,3,29,4,2008,3,0,0
7,3,11,8,2013,8,12,0
3,2,29,10,2003,13,35,0
5,3,2,11,2012,21,0,0
3,4,25,1,2012,19,30,0
6,9,18,11,2006,22,0,0
5,3,30,12,2011,16,56,0
7,8,17,7,2005,18,0,0
6,4,8,3,2014,18,15,0
3,8,1,12,2010,21,55,0
1,6,17,3,2008,20,53,0
5,2,23,7,2004,2,0,0
4,5,20,4,2006,20,11,0
3,3,10,1,2007,22,30,0
2,10,28,6,2005,21,20,0
1,10,13,10,2008,14,4,0
7,4,14,8,2011,13,50,0
3,5,12,12,2012,23,0,0
4,2,5,3,2015,19,0,0
2,4,21,2,2006,13,45,0
3,2,14,12,2011,17,0,0
7,2,7,10,2007,15,8,0
2,7,7,3,2006,17,14,0
2,9,21,8,2007,20,0,0
2,6,2,5,2006,6,8,0
6,1,30,12,2006,11,0,0
3,2,24,6,2009,17,0,0
1,4,19,1,2015,15,0,0
6,1,26,3,2011,15,0,0
3,3,5,10,2005,20,12,0
6,2,18,4,2009,2,0,0
1,2,19,4,2010,8,0,0
5,4,2,5,2003,14,20,0
1,9,17,3,2008,13,21,0
2,5,1,4,2014,14,30,0
3,9,4,5,2011,0,1,0
7,5,24,3,2013,1,52,0
2,4,9,11,2004,22,0,0
5,9,24,12,2004,22,0,0
5,6,26,7,2013,17,47,0
4,5,21,2,2013,4,44,0
1,5,28,9,2009,17,42,0
5,10,17,6,2011,15,30,0
3,2,29,10,2003,18,42,0
6,8,13,12,2008,14,0,0
1,7,29,3,2004,15,26,0
5,5,3,6,2005,8,0,0
7,5,24,2,2008,0,20,0
6,10,21,8,2004,14,25,0
7,8,10,2,2008,23,46,0
6,5,15,5,2004,15,20,0
7,5,1,6,2003,2,46,0
6,5,16,12,2006,10,0,0
1,6,21,7,2008,19,34,0
1,9,19,1,2004,22,0,0
5,3,14,11,2003,8,52,0
5,10,13,11,2009,2,30,0
7,3,29,6,2014,7,0,0
3,10,29,6,2005,14,30,0
2,8,24,6,2014,14,15,0
1,2,25,11,2013,21,0,0
6,1,13,12,2008,0,1,0
2,1,26,11,2013,11,30,0
5,1,7,2,2003,15,45,0
6,7,22,10,2005,22,30,0
1,2,21,1,2008,15,44,0
1,2,14,11,2011,14,0,0
4,3,29,11,2007,12,0,0
1,2,12,11,2012,20,10,0
7,9,22,3,2009,18,40,0
2,10,17,4,2012,21,33,0
4,2,5,5,2005,0,30,0
2,3,4,9,2012,22,38,0
3,4,19,2,2003,10,13,0
4,7,15,5,2003,20,30,0
2,5,5,9,2006,22,0,0
3,5,13,1,2010,10,22,0
2,1,26,5,2009,8,30,0
6,5,9,8,2014,11,30,0
6,7,25,9,2010,23,51,0
3,10,22,1,2003,16,30,0
6,8,9,3,2013,9,0,0
3,10,20,9,2006,7,50,0
2,9,24,6,2014,11,33,0
1,6,16,4,2012,12,30,0
5,3,21,2,2003,7,45,0
1,5,3,9,2007,17,10,0
1,3,20,8,2007,23,0,0
3,4,22,3,2006,0,46,0
7,2,23,10,2005,19,0,0
6,4,8,5,2010,10,38,0
5,10,18,4,2014,16,30,0
7,1,25,1,2004,17,0,0
6,2,6,10,2007,2,36,0
3,1,28,5,2014,12,33,0
1,3,2,4,2007,16,0,0
2,5,9,8,2005,0,30,0
6,3,23,2,2008,13,30,0
1,3,31,8,2009,21,0,0
2,4,28,11,2006,13,14,0
2,9,25,12,2007,1,30,0
2,6,18,3,2014,13,33,0
7,2,12,7,2009,18,32,0
2,2,10,1,2006,15,30,0
5,3,8,4,2005,7,0,0
5,5,5,9,2003,7,30,0
4,2,1,11,2007,7,15,0
2,3,11,11,2014,21,0,0
7,4,27,6,2004,23,0,0
5,3,11,2,2011,7,30,0
7,3,22,2,2004,12,14,0
7,2,12,9,2010,13,12,0
7,10,25,3,2012,12,15,0
2,6,26,6,2012,11,49,0
5,1,22,2,2013,13,22,0
5,3,13,6,2003,1,0,0
3,10,21,3,2007,10,50,0
3,10,20,10,2010,17,25,0
1,8,31,3,2003,18,37,0
7,4,17,12,2006,11,27,0
7,9,7,3,2004,15,45,0
5,6,9,9,2011,18,0,0
3,8,3,11,2010,17,30,0
4,7,22,4,2010,17,15,0
3,5,9,2,2005,22,0,0
5,8,16,12,2005,13,30,0
5,1,24,2,2006,5,42,0
1,8,20,8,2012,20,30,0
7,8,25,2,2007,14,10,0
2,6,6,9,2011,3,40,0
6,6,5,5,2012,22,4,0
3,4,21,3,2007,16,30,0
1,4,27,9,2004,1,30,0
5,4,27,7,2012,19,0,0
3,9,15,10,2014,19,40,0
3,7,23,8,2006,12,4,0
2,4,12,5,2009,9,37,0
2,8,5,2,2008,18,48,0
7,2,17,7,2005,20,0,0
5,8,20,5,2011,8,0,0
5,1,10,9,2010,16,13,0
6,9,15,11,2014,9,45,0
3,7,28,7,2010,5,23,0
2,9,7,8,2012,9,0,0
4,9,27,7,2006,16,0,0
7,4,18,7,2010,23,15,0
5,9,20,3,2015,15,30,0
3,2,3,9,2003,12,40,0
3,3,22,9,2010,22,37,0
1,9,17,10,2005,23,50,0
5,5,28,11,2014,14,54,0
2,2,14,4,2015,10,24,0
5,5,19,3,2004,8,30,0
4,2,6,9,2012,13,40,0
4,5,25,12,2014,3,50,0
3,10,23,6,2004,18,15,0
4,9,1,4,2004,0,1,0
1,2,2,2,2009,10,25,0
5,2,7,9,2012,10,0,0
5,2,3,10,2003,11,25,0
5,2,12,7,2013,11,45,0
3,10,26,12,2007,21,49,0
2,5,2,5,2006,22,23,0
4,1,25,8,2011,19,0,0
4,10,23,1,2003,9,20,0
6,2,12,12,2009,21,0,0
2,5,6,3,2007,5,15,0
5,1,17,6,2011,16,34,0
7,4,3,7,2005,17,30,0
2,1,16,9,2008,18,30,0
4,6,22,9,2005,6,0,0
6,2,29,11,2014,16,50,0
5,6,5,5,2006,1,0,0
5,1,27,1,2006,21,15,0
6,1,10,3,2012,2,40,0
5,3,22,10,2010,12,8,0
5,4,10,2,2012,17,8,0
1,9,7,7,2003,12,55,0
4,5,15,10,2009,6,40,0
6,4,30,10,2004,16,0,0
1,2,23,6,2008,10,45,0
7,9,1,6,2003,17,0,0
6,1,30,12,2006,19,0,0
6,2,9,9,2006,22,30,0
3,4,18,5,2005,20,0,0
7,6,4,4,2004,14,0,0
4,2,17,4,2014,21,5,0
2,2,24,1,2006,0,1,0
5,4,6,3,2015,15,9,0
4,2,1,6,2006,9,0,0
1,3,14,4,2008,11,8,0
5,9,1,5,2015,16,44,0
5,4,3,4,2009,23,10,0
1,7,3,9,2012,21,15,0
7,3,26,12,2004,18,53,0
1,6,3,2,2003,11,0,0
3,8,11,1,2006,16,30,0
3,4,5,3,2014,21,36,0
4,4,6,10,2005,17,30,0
1,3,14,5,2012,14,0,0
5,8,1,11,2013,9,59,0
3,8,26,7,2006,13,40,0
6,1,11,2,2012,11,50,0
2,2,31,10,2006,18,0,0
3,1,19,3,2003,15,20,0
1,10,23,8,2010,6,56,0
3,1,29,5,2013,13,50,0
5,6,26,12,2008,10,40,0
7,9,13,7,2003,11,40,0
5,6,10,8,2007,2,3,0
1,5,29,9,2014,19,15,0
6,3,5,5,2007,21,0,0
7,8,23,8,2009,10,20,0
3,10,16,4,2008,13,24,0
6,5,4,4,2015,17,30,0
2,3,27,7,2010,11,47,0
7,1,20,9,2009,21,40,0
4,4,20,8,2009,14,48,0
1,5,24,6,2013,3,4,0
7,2,24,4,2005,17,0,0
1,2,20,2,2012,12,40,0
3,8,13,7,2005,12,20,0
2,2,20,1,2015,12,48,0
1,6,2,5,2011,0,1,0
3,8,29,10,2003,16,15,0
6,4,4,9,2004,14,0,0
2,2,8,7,2014,17,7,0
6,5,19,9,2009,21,56,0
2,8,20,8,2013,0,17,0
5,2,4,9,2009,18,0,0
5,2,27,12,2013,23,14,0
1,2,29,11,2010,0,32,0
7,4,22,10,2006,16,30,0
6,5,11,2,2006,16,0,0
7,1,5,10,2014,19,30,0
1,10,21,2,2011,14,50,0
3,8,8,3,2006,23,6,0
4,5,6,4,2006,22,39,0
3,2,21,8,2013,23,30,0
2,2,19,8,2008,0,1,0
3,9,19,10,2011,1,30,0
1,1,8,8,2011,18,15,0
1,3,21,2,2005,21,40,0
7,7,12,12,2004,15,0,0
6,6,11,2,2006,9,0,0
6,2,21,4,2012,16,30,0
6,4,4,10,2003,22,0,0
2,9,21,3,2006,0,54,0
2,7,1,11,2005,9,0,0
3,2,21,8,2013,23,12,0
4,2,8,3,2007,13,5,0
6,4,23,8,2014,23,30,0
3,1,16,5,2007,7,19,0
6,1,22,8,2009,12,25,0
2,4,21,3,2006,16,16,0
4,3,7,4,2011,20,0,0
3,3,3,9,2014,7,51,0
1,4,25,12,2006,0,28,0
6,1,29,12,2012,20,0,0
5,1,8,8,2008,20,0,0
4,10,26,7,2007,9,10,0
7,9,23,3,2008,13,0,0
1,9,17,3,2003,20,0,0
3,3,21,3,2012,23,1,0
7,7,12,1,2014,21,0,0
3,6,14,6,2006,1,30,0
6,8,3,12,2005,23,22,0
4,4,6,3,2014,18,25,0
5,3,12,12,2008,13,20,0
7,10,16,5,2004,15,0,0
6,7,10,8,2013,22,45,0
2,5,14,12,2010,19,0,0
3,3,22,9,2010,5,29,0
6,5,12,3,2005,3,11,0
1,1,25,6,2012,7,0,0
7,4,29,1,2012,18,26,0
2,2,28,6,2005,12,4,0
2,2,24,8,2010,14,0,0
7,9,5,9,2004,12,0,0
2,5,20,9,2005,15,40,0
7,2,13,2,2005,9,23,0
6,2,11,2,2012,16,0,0
1,4,31,3,2003,13,0,0
5,7,6,3,2009,7,0,0
2,2,3,3,2009,12,47,0
1,4,18,8,2008,18,35,0
2,5,12,7,2011,17,45,0
2,5,23,11,2004,18,55,0
3,2,16,11,2005,11,38,0
5,5,1,6,2012,19,30,0
2,10,20,9,2005,20,15,0
6,10,17,7,2010,1,0,0
4,10,10,12,2009,19,5,0
3,10,1,12,2010,17,51,0
4,5,7,8,2014,0,1,0
3,7,9,8,2006,19,0,0
2,2,1,10,2013,11,0,0
3,4,23,7,2008,2,13,0
4,10,20,10,2005,2,48,0
5,1,20,4,2012,12,15,0
3,8,11,1,2006,12,0,0
5,3,17,10,2014,19,0,0
3,10,23,7,2008,14,50,0
5,8,11,1,2008,22,10,0
7,9,23,8,2009,11,15,0
2,5,26,1,2010,9,30,0
1,2,16,4,2007,9,8,0
6,2,21,2,2015,12,0,0
5,3,30,12,2011,14,30,0
1,3,21,7,2003,16,3,0
4,5,15,5,2003,21,32,0
5,4,20,3,2015,15,56,0
3,2,24,12,2014,3,15,0
4,7,2,10,2003,23,59,0
1,8,19,9,2011,2,51,0
2,7,2,11,2010,17,30,0
7,2,14,3,2010,10,22,0
7,6,13,3,2005,21,30,0
7,2,23,3,2003,22,0,0
7,5,9,5,2010,0,1,0
3,1,24,12,2003,23,0,0
7,7,7,10,2012,18,0,0
4,3,17,9,2009,22,30,0
1,3,31,10,2011,21,56,0
3,4,14,5,2014,11,9,0
1,1,1,9,2008,21,17,0
3,3,24,8,2005,22,44,0
1,2,3,2,2003,23,54,0
4,10,4,4,2013,21,44,0
6,5,5,4,2014,15,10,0
7,9,8,5,2011,16,0,0
4,10,2,6,2011,10,20,0
3,7,2,4,2003,9,15,0
2,2,16,9,2008,9,44,0
7,2,23,8,2009,1,44,0
2,8,5,4,2011,10,5,0
7,2,12,3,2006,14,0,0
7,2,26,9,2010,19,4,0
7,10,28,8,2011,8,45,0
1,5,14,9,2009,20,0,0
3,10,22,3,2006,20,0,0
6,1,13,6,2009,20,30,0
6,4,8,5,2010,14,0,0
3,4,9,8,2006,18,18,0
7,8,28,7,2013,17,39,0
2,5,7,7,2009,21,0,0
5,2,23,9,2011,20,0,0
6,9,15,7,2006,7,5,0
6,2,21,9,2013,22,50,0
4,10,16,10,2008,8,18,0
7,10,23,2,2014,15,0,0
4,5,1,10,2009,15,55,0
7,3,1,11,2009,21,10,0
1,1,13,9,2004,19,30,0
6,8,1,12,2007,23,50,0
5,5,17,4,2009,16,0,0
4,3,18,10,2012,18,45,0
5,3,8,8,2008,0,1,0
6,5,19,9,2009,11,15,0
4,7,2,11,2006,22,0,0
4,8,10,1,2013,17,0,0
1,8,2,5,2011,15,38,0
3,3,1,10,2014,19,19,0
6,3,3,5,2008,15,52,0
6,5,9,2,2013,1,13,0
3,1,26,5,2004,19,0,0
6,1,22,3,2008,17,25,0
2,1,20,3,2007,22,0,0
7,4,14,12,2003,22,21,0
1,4,27,11,2006,16,30,0
7,2,1,12,2013,16,10,0
3,8,21,3,2012,7,30,0
1,9,29,11,2010,17,0,0
5,8,1,7,2005,10,36,0
3,4,21,2,2007,14,0,0
2,10,1,5,2012,18,10,0
2,6,3,2,2004,18,20,0
1,4,14,11,2011,1,30,0
6,10,17,4,2004,18,4,0
3,1,25,6,2003,14,10,0
4,2,27,12,2012,10,0,0
6,5,23,4,2005,13,30,0
3,4,13,7,2005,16,30,0
4,1,13,7,2006,8,30,0
3,10,12,1,2005,16,0,0
3,5,13,11,2013,0,1,0
2,4,16,11,2010,23,50,0
7,1,1,11,2009,7,0,0
6,4,8,8,2009,22,55,0
5,2,27,8,2010,17,0,0
6,7,19,6,2010,20,0,0
3,10,5,3,2008,15,15,0
5,8,1,12,2006,18,5,0
4,10,19,2,2015,16,0,0
5,1,19,5,2006,3,47,0
6,4,10,3,2012,8,0,0
5,10,14,11,2008,12,55,0
4,5,15,4,2004,14,45,0
7,3,26,2,2006,17,0,0
3,4,8,12,2004,15,47,0
5,4,31,5,2013,22,49,0
7,4,1,1,2006,0,1,0
1,6,25,12,2006,15,0,0
7,6,1,7,2012,22,30,0
3,4,19,3,2008,11,3,0
4,4,21,2,2013,0,30,0
5,10,26,12,2014,8,0,0
6,2,17,4,2004,10,18,0
2,8,14,11,2006,22,40,0
4,2,13,12,2012,9,35,0
5,2,5,9,2008,9,0,0
6,8,11,12,2004,10,34,0
7,1,20,5,2007,1,0,0
5,7,6,8,2004,23,25,0
4,5,6,9,2012,15,30,0
7,5,29,6,2008,23,0,0
6,9,5,11,2005,22,0,0
4,4,7,8,2003,23,1,0
6,3,10,2,2007,10,5,0
5,5,22,8,2008,22,0,0
5,2,22,9,2006,14,40,0
4,4,5,9,2013,22,46,0
2,4,30,10,2007,17,0,0
1,8,15,9,2008,11,40,0
6,1,17,4,2004,22,0,0
4,7,5,4,2012,18,3,0
7,3,31,7,2005,14,30,0
2,7,20,8,2013,6,0,0
6,1,15,5,2004,11,34,0
7,4,9,2,2003,0,34,0
2,4,29,4,2003,18,30,0
2,3,20,2,2007,11,15,0
4,4,18,10,2012,1,30,0
1,2,29,9,2008,13,25,0
1,10,22,12,2003,19,10,0
6,1,2,5,2009,11,50,0
6,9,5,6,2010,17,30,0
3,4,10,2,2010,14,8,0
5,4,9,8,2013,0,42,0
6,6,3,5,2014,2,10,0
2,3,3,4,2012,17,0,0
2,3,12,6,2007,21,45,0
1,3,15,5,2006,16,0,0
7,3,18,10,2009,8,30,0
7,6,29,1,2006,16,30,0
1,3,18,2,2013,9,45,0
5,5,9,3,2012,23,46,0
2,5,26,10,2004,20,0,0
4,2,16,10,2003,10,29,0
2,10,12,6,2007,20,13,0
5,10,26,7,2013,6,26,0
2,2,8,7,2008,9,0,0
3,5,23,6,2004,21,30,0
2,7,9,12,2014,8,51,0
1,1,7,7,2008,15,30,0
5,4,8,9,2006,3,55,0
3,5,30,9,2009,8,5,0
7,4,1,6,2003,18,50,0
6,7,11,2,2012,9,56,0
4,6,9,2,2012,19,38,0
5,8,9,4,2010,17,10,0
3,9,21,4,2010,8,28,0
3,5,14,11,2012,22,40,0
4,5,14,1,2010,4,30,0
7,9,5,4,2009,10,30,0
5,4,30,11,2012,1,25,0
6,8,20,5,2006,23,0,0
7,5,28,6,2009,18,48,0
6,9,18,6,2011,13,30,0
2,1,10,6,2008,12,0,0
5,2,15,11,2013,18,0,0
7,2,10,3,2013,19,0,0
5,5,19,4,2013,22,19,0
3,2,6,3,2013,23,30,0
6,5,9,8,2014,14,20,0
1,10,19,3,2007,19,0,0
2,7,19,2,2008,16,0,0
7,10,20,9,2009,9,50,0
1,2,9,12,2013,8,32,0
6,3,24,2,2007,10,55,0
2,1,18,3,2014,14,20,0
7,8,9,9,2007,17,6,0
5,3,2,5,2003,23,5,0
2,8,5,4,2005,22,0,0
2,8,16,4,2013,18,20,0
4,7,6,9,2012,11,40,0
1,3,13,10,2003,14,30,0
2,2,13,5,2008,6,50,0
4,8,27,11,2003,19,25,0
5,1,2,5,2003,9,30,0
5,1,26,12,2003,20,0,0
7,6,24,8,2008,12,0,0
3,4,7,2,2007,23,0,0
5,3,12,11,2004,14,0,0
3,2,9,3,2011,15,30,0
4,9,8,1,2009,15,14,0
4,2,28,7,2011,14,15,0
4,4,2,5,2013,21,0,0
4,4,20,3,2003,8,53,0
5,4,15,1,2010,16,20,0
2,8,6,7,2004,23,0,0
1,3,3,2,2003,10,36,0
5,5,3,4,2015,19,30,0
7,8,15,8,2010,4,13,0
3,6,9,1,2008,15,30,0
1,5,26,5,2003,17,0,0
7,1,19,6,2005,16,30,0
1,4,22,1,2007,21,18,0
5,2,25,2,2005,8,50,0
1,4,4,8,2014,6,10,0
6,7,1,11,2008,12,0,0
3,10,18,5,2011,18,45,0
3,7,14,5,2003,3,5,0
6,10,19,4,2008,0,30,0
2,5,27,11,2012,19,0,0
4,2,28,1,2010,20,8,0
6,1,21,2,2015,1,45,0
1,1,1,10,2007,12,0,0
7,8,5,9,2004,1,30,0
7,1,7,3,2004,18,9,0
4,2,11,12,2003,16,30,0
3,4,5,3,2014,22,11,0
2,8,14,10,2003,20,4,0
4,2,31,5,2012,14,0,0
6,10,6,5,2006,20,40,0
1,6,10,5,2004,12,30,0
2,4,22,7,2003,19,14,0
7,6,6,4,2014,0,1,0
4,6,17,4,2014,22,3,0
5,10,16,6,2006,22,13,0
1,4,25,1,2010,13,15,0
2,4,5,3,2013,22,15,0
6,5,12,1,2008,5,11,0
7,3,18,5,2008,12,30,0
4,2,3,5,2007,18,25,0
4,5,16,10,2008,17,0,0
4,10,23,2,2006,2,25,0
3,2,23,12,2009,11,30,0
2,6,19,9,2006,9,41,0
6,10,15,6,2013,8,30,0
2,2,11,7,2006,2,0,0
2,2,12,11,2013,9,30,0
5,3,3,12,2010,17,25,0
5,10,19,9,2014,15,15,0
2,4,24,6,2008,19,7,0
3,5,16,6,2010,9,15,0
6,2,10,3,2007,21,2,0
6,4,16,12,2006,23,0,0
4,2,28,7,2011,1,0,0
4,3,31,10,2013,13,25,0
5,2,16,11,2007,7,32,0
4,4,24,2,2011,4,13,0
7,6,12,1,2014,2,40,0
2,1,1,9,2009,0,1,0
1,2,29,11,2010,13,20,0
6,1,8,4,2006,17,0,0
6,3,11,2,2012,11,0,0
6,4,29,11,2003,21,28,0
5,5,9,1,2009,15,20,0
1,3,27,6,2005,6,15,0
6,2,11,2,2012,7,45,0
3,8,22,12,2004,10,45,0
2,1,7,2,2012,15,44,0
7,5,30,12,2007,12,0,0
5,5,26,8,2005,19,0,0
3,10,28,6,2006,0,45,0
2,1,19,9,2006,21,56,0
3,2,14,5,2003,9,30,0
3,5,31,3,2004,6,40,0
2,8,4,10,2005,16,0,0
1,8,20,2,2012,12,40,0
6,4,3,11,2007,13,0,0
1,4,10,1,2005,0,26,0
4,1,23,3,2006,0,5,0
1,10,5,3,2007,16,45,0
7,10,4,12,2005,18,27,0
1,1,14,11,2011,10,0,0
3,5,26,12,2007,16,0,0
2,4,31,3,2009,13,55,0
2,5,10,1,2006,20,0,0
7,8,11,1,2015,4,0,0
2,5,20,9,2005,1,0,0
6,6,19,4,2014,19,35,0
4,1,19,10,2006,16,40,0
2,1,2,4,2013,14,30,0
7,2,29,1,2006,22,57,0
3,5,1,4,2009,0,1,0
1,8,7,12,2009,10,0,0
7,1,3,5,2015,16,0,0
7,1,27,8,2006,21,0,0
1,5,23,7,2007,23,15,0
5,2,21,9,2012,0,1,0
6,1,11,2,2006,16,0,0
1,4,11,10,2004,7,0,0
5,10,22,8,2003,17,30,0
7,5,15,6,2003,2,39,0
3,4,10,12,2003,6,0,0
7,4,8,2,2009,15,10,0
5,2,13,7,2012,21,18,0
1,10,7,1,2008,9,2,0
5,6,25,2,2011,14,10,0
6,7,28,6,2008,23,42,0
6,2,17,6,2006,18,0,0
4,6,30,5,2013,11,8,0
5,4,25,2,2011,14,4,0
5,8,12,6,2009,17,45,0
3,5,13,5,2015,14,30,0
6,3,30,10,2004,5,22,0
6,2,30,7,2011,13,40,0
2,4,23,1,2007,18,45,0
6,3,18,6,2011,13,57,0
5,6,27,7,2012,19,45,0
7,7,26,1,2003,13,14,0
7,2,18,5,2014,18,55,0
3,6,29,4,2009,21,0,0
7,8,16,5,2004,6,15,0
1,5,5,7,2004,15,45,0
6,5,23,2,2008,17,30,0
1,8,7,2,2005,14,30,0
6,5,24,1,2015,1,0,0
2,3,4,3,2014,14,0,0
4,5,1,12,2011,18,55,0
7,1,31,7,2011,11,50,0
3,9,1,11,2006,12,0,0
4,2,16,10,2014,17,56,0
5,5,30,4,2004,15,0,0
6,4,12,1,2008,19,8,0
2,4,4,10,2011,10,30,0
5,1,11,2,2005,1,36,0
1,2,16,9,2013,10,20,0
1,4,14,10,2013,2,0,0
5,6,24,1,2014,22,0,0
3,10,19,3,2008,8,52,0
4,3,11,7,2013,19,3,0
7,4,25,2,2007,2,25,0
6,2,11,9,2010,13,30,0
1,3,15,10,2007,15,5,0
7,5,12,9,2010,2,30,0
4,6,23,7,2009,17,0,0
4,10,26,6,2008,22,41,0
1,2,5,8,2013,12,16,0
3,9,27,6,2012,17,30,0
5,1,2,11,2012,13,5,0
6,8,15,12,2012,0,1,0
2,3,28,6,2005,1,2,0
5,10,21,10,2011,21,30,0
3,1,27,7,2005,18,0,0
1,4,7,1,2013,19,48,0
5,2,27,11,2009,19,45,0
4,8,26,11,2009,21,50,0
7,5,19,12,2010,9,45,0
5,10,26,2,2010,22,40,0
4,3,13,11,2014,10,0,0
5,4,3,6,2011,11,30,0
3,8,19,10,2005,18,45,0
4,7,9,2,2006,17,0,0
6,9,18,6,2005,10,30,0
4,4,14,7,2011,3,10,0
5,2,6,3,2009,19,25,0
1,9,26,5,2014,9,32,0
1,4,21,2,2011,12,23,0
6,5,21,2,2009,22,30,0
7,7,22,9,2013,13,30,0
1,5,31,10,2011,20,50,0
3,10,19,2,2014,19,18,0
4,10,25,6,2009,17,45,0
5,9,13,1,2006,18,20,0
6,2,6,9,2014,18,21,0
1,4,21,8,2006,14,47,0
6,9,29,5,2004,21,20,0
5,5,17,10,2014,9,14,0
3,8,3,10,2012,23,0,0
5,4,11,7,2003,9,0,0
2,7,5,2,2013,22,57,0
4,9,17,10,2013,19,30,0
7,5,18,5,2008,0,30,0
6,2,5,11,2011,20,30,0
1,10,2,9,2013,15,40,0
1,2,10,12,2007,7,0,0
3,5,30,4,2003,21,47,0
7,2,9,5,2010,0,14,0
3,4,10,11,2004,6,30,0
2,4,1,4,2008,7,35,0
2,5,8,7,2014,18,8,0
6,7,12,2,2005,20,0,0
5,2,29,5,2009,10,30,0
5,2,26,8,2005,0,1,0
3,1,5,10,2005,13,0,0
7,4,19,6,2011,16,15,0
6,10,27,3,2010,10,50,0
7,5,7,11,2010,1,0,0
4,9,30,9,2004,16,30,0
7,4,5,10,2008,1,12,0
2,3,8,7,2008,20,4,0
4,2,30,4,2009,19,0,0
4,1,29,11,2007,7,0,0
1,6,3,10,2005,23,32,0
7,5,16,12,2012,23,40,0
6,6,23,2,2008,8,20,0
6,5,16,10,2004,18,0,0
3,1,11,7,2007,7,50,0
3,5,3,9,2014,22,0,0
1,5,29,10,2007,16,0,0
3,10,29,9,2004,11,15,0
5,3,11,1,2008,21,27,0
2,10,23,12,2008,20,50,0
7,10,16,11,2008,16,0,0
2,4,20,7,2004,17,30,0
7,4,18,5,2003,18,0,0
2,6,27,4,2004,18,0,0
3,1,1,6,2011,11,15,0
7,8,24,4,2011,11,0,0
4,10,24,12,2009,16,0,0
7,4,19,9,2004,7,20,0
2,2,25,12,2012,10,22,0
3,2,14,5,2014,23,27,0
5,2,6,2,2004,22,0,0
5,2,17,6,2005,20,30,0
3,4,25,1,2012,11,0,0
6,1,9,3,2013,16,15,0
6,1,26,7,2008,10,25,0
5,4,27,1,2006,11,37,0
5,6,14,11,2008,8,0,0
1,1,23,6,2014,11,0,0
4,7,20,3,2008,0,1,0
6,1,22,3,2008,0,1,0
4,2,30,12,2010,12,30,0
1,8,7,12,2009,11,54,0
4,1,13,5,2004,19,30,0
5,2,2,11,2012,1,20,0
5,7,8,3,2013,21,16,0
3,4,11,11,2009,10,0,0
7,5,28,12,2014,12,0,0
1,4,13,11,2006,14,10,0
4,5,5,5,2005,8,55,0
3,1,9,7,2014,22,0,0
3,10,12,12,2007,10,50,0
7,10,12,8,2007,15,27,0
4,6,8,1,2009,14,15,0
3,4,6,8,2014,17,45,0
2,2,15,5,2012,9,44,0
7,5,20,5,2007,1,20,0
5,2,29,7,2011,12,0,0
2,10,28,10,2014,14,3,0
3,4,2,4,2003,22,0,0
7,4,13,2,2011,16,55,0
7,8,29,7,2007,22,50,0
6,8,23,8,2008,16,5,0
5,4,6,8,2004,0,35,0
3,10,10,12,2014,13,11,0
2,2,2,9,2003,15,15,0
1,9,14,5,2007,13,39,0
1,8,8,12,2008,18,30,0
3,9,30,4,2003,9,30,0
7,9,30,7,2006,14,37,0
1,2,23,7,2007,17,37,0
2,7,22,3,2011,19,0,0
7,2,26,9,2010,6,0,0
7,2,5,10,2008,21,21,0
5,7,28,5,2004,8,40,0
5,1,12,11,2004,11,33,0
1,9,27,4,2009,0,1,0
6,9,13,2,2010,17,46,0
6,8,12,8,2006,23,56,0
4,6,24,7,2008,0,15,0
1,1,17,9,2012,22,0,0
1,10,6,9,2010,21,15,0
6,10,17,11,2007,22,11,0
3,10,20,4,2011,16,5,0
6,5,5,4,2003,2,30,0
3,10,29,5,2013,14,12,0
4,8,12,6,2008,15,1,0
4,10,15,4,2004,18,10,0
4,9,4,11,2010,16,5,0
5,5,30,10,2009,19,25,0
3,8,29,11,2006,3,29,0
5,4,10,3,2006,12,39,0
7,5,29,6,2014,23,10,0
4,4,2,10,2003,17,0,0
5,1,11,3,2005,23,25,0
3,7,7,4,2010,16,55,0
4,2,3,5,2007,14,10,0
2,2,29,11,2011,16,15,0
7,5,29,1,2012,2,0,0
2,4,4,2,2014,17,25,0
4,2,2,4,2015,20,0,0
2,6,9,8,2011,0,1,0
5,1,2,11,2012,13,33,0
2,6,14,10,2008,21,40,0
6,9,18,9,2004,16,0,0
3,8,4,4,2012,8,50,0
3,8,7,4,2010,10,0,0
2,4,12,6,2012,18,50,0
6,1,2,5,2009,1,30,0
6,2,7,2,2004,18,52,0
6,8,23,4,2005,1,0,0
3,4,5,3,2014,0,1,0
7,9,15,6,2014,17,0,0
7,10,17,11,2013,14,50,0
3,4,20,4,2005,18,0,0
7,10,28,7,2013,19,25,0
6,10,24,1,2015,18,45,0
2,4,19,3,2013,21,0,0
6,9,20,5,2006,15,30,0
1,9,29,4,2013,22,0,0
6,7,7,2,2004,15,55,0
5,5,19,10,2012,20,0,0
2,2,17,5,2005,20,25,0
7,6,25,8,2013,17,30,0
5,2,5,3,2004,2,27,0
1,8,21,2,2011,22,0,0
3,2,7,7,2004,0,1,0
6,2,5,5,2012,14,30,0
1,6,20,9,2010,14,0,0
4,4,21,9,2006,10,30,0
2,3,14,11,2006,20,49,0
4,1,14,10,2004,2,50,0
