"day","location","date","month","year","hour","min","DISORDERLYCONDUCT"
7,9,23,5,2010,3,0,0
5,4,7,3,2008,21,9,0
3,2,2,6,2010,11,35,0
1,3,25,10,2004,17,30,0
7,5,19,5,2013,2,30,0
5,2,13,1,2012,13,30,0
6,1,23,8,2003,13,0,0
3,1,25,8,2010,22,0,0
2,6,29,10,2013,12,35,0
2,9,13,7,2010,14,0,0
1,10,29,9,2003,14,11,0
3,5,8,3,2006,15,30,0
6,10,18,4,2009,12,29,0
4,2,28,1,2010,11,0,0
4,7,30,6,2005,10,0,0
2,1,17,3,2015,15,7,0
2,6,9,12,2014,20,0,0
4,8,11,12,2014,19,0,0
3,4,9,2,2005,17,44,0
1,3,23,6,2003,1,10,0
1,7,23,7,2007,17,0,0
4,10,1,7,2010,18,25,0
3,9,27,6,2007,16,30,0
3,1,3,9,2003,19,0,0
1,7,27,4,2015,22,30,0
3,7,25,8,2010,4,26,0
2,10,27,12,2011,21,10,0
5,10,30,5,2008,14,1,0
3,8,28,6,2006,2,3,0
1,10,21,1,2008,22,46,0
1,5,20,2,2012,19,0,0
2,2,27,10,2009,7,40,0
7,2,14,1,2007,11,30,0
5,4,30,11,2012,9,7,0
6,8,14,1,2012,21,34,0
1,2,24,12,2012,14,30,0
3,3,17,9,2014,8,0,0
6,8,11,7,2009,23,0,0
5,3,7,2,2003,23,59,0
4,9,5,2,2009,8,20,0
7,1,19,4,2015,12,15,0
6,5,9,8,2008,8,53,0
2,5,11,1,2005,18,45,0
7,10,16,11,2008,15,36,0
5,6,14,7,2006,14,30,0
5,3,3,4,2015,18,45,0
7,6,12,1,2014,19,0,0
6,5,13,12,2008,15,45,0
4,2,3,11,2005,21,0,0
2,4,16,5,2006,10,17,0
3,2,21,8,2013,2,20,0
1,3,20,8,2007,14,12,0
7,3,1,12,2013,9,12,0
1,4,28,4,2008,1,7,0
1,10,3,9,2012,15,19,0
1,3,15,9,2008,17,45,0
5,2,29,7,2011,17,0,0
2,5,20,9,2011,10,20,0
2,1,14,6,2011,4,30,0
7,10,29,7,2007,17,22,0
3,10,1,10,2008,15,25,0
6,3,3,5,2014,16,0,0
1,2,23,6,2014,20,30,0
4,10,1,11,2007,1,45,0
4,8,24,7,2003,21,45,0
7,5,4,7,2010,1,0,0
2,7,16,3,2004,8,55,0
3,1,20,10,2010,21,0,0
3,1,4,4,2007,18,40,0
4,9,21,9,2006,0,21,0
5,2,8,2,2013,1,0,0
5,4,7,9,2007,12,9,0
4,3,9,9,2010,4,22,0
6,4,9,2,2013,18,30,0
4,7,7,2,2013,16,0,0
4,2,2,4,2015,19,0,0
5,3,6,8,2004,13,55,0
4,2,19,4,2007,19,45,0
5,2,17,9,2004,19,0,0
5,5,2,5,2014,22,0,0
7,3,31,10,2004,22,0,0
1,8,2,2,2015,14,25,0
4,2,12,11,2009,19,0,0
4,2,17,4,2003,15,0,0
3,6,24,12,2014,16,0,0
1,4,3,3,2003,17,0,0
1,6,11,6,2007,1,40,0
3,7,8,9,2010,23,0,0
3,6,9,7,2008,12,24,0
5,4,6,10,2006,21,25,0
6,6,17,12,2005,9,0,0
2,2,15,6,2010,20,40,0
3,1,21,1,2004,14,30,0
4,1,5,2,2015,0,13,0
4,4,7,10,2010,9,15,0
7,2,21,9,2008,21,10,0
5,9,12,8,2005,19,30,0
3,3,5,4,2006,11,20,0
3,3,10,8,2011,22,0,0
6,6,14,8,2010,17,0,0
3,6,4,4,2007,0,1,0
6,2,25,7,2009,22,0,0
2,9,10,6,2014,12,0,0
2,2,11,6,2013,17,52,0
5,2,26,12,2008,21,0,0
3,2,6,2,2013,13,0,0
5,7,22,8,2014,19,35,0
3,2,28,12,2005,14,28,0
1,4,6,8,2007,17,0,0
6,3,30,12,2006,20,0,0
3,5,22,12,2004,11,45,0
1,4,15,4,2013,0,1,0
3,2,3,11,2010,21,54,0
5,2,21,4,2006,9,15,0
7,8,4,5,2014,20,30,0
2,7,1,5,2007,17,30,0
6,4,3,4,2004,2,1,0
4,3,19,2,2004,13,40,0
3,2,28,5,2003,11,36,0
7,10,9,8,2009,3,32,0
2,6,30,9,2008,12,3,0
4,3,23,12,2004,15,30,0
2,9,22,8,2006,11,58,0
2,6,2,9,2014,19,24,0
7,1,13,3,2011,23,35,0
5,10,22,9,2006,19,15,0
7,6,3,12,2006,14,0,0
6,9,4,6,2005,12,0,0
1,5,28,4,2014,7,0,0
5,4,15,6,2007,3,30,0
3,2,30,6,2010,10,30,0
3,5,5,3,2014,0,1,0
4,1,20,5,2010,23,0,0
7,9,21,10,2012,17,0,0
2,1,17,3,2015,16,30,0
3,6,16,10,2013,17,5,0
5,7,1,7,2005,9,15,0
1,1,17,2,2003,14,48,0
2,1,5,9,2006,17,35,0
6,8,28,6,2003,9,48,0
7,7,1,6,2014,21,0,0
1,10,27,5,2013,16,4,0
3,7,20,4,2005,10,20,0
4,8,23,9,2010,21,15,0
1,1,28,4,2003,16,0,0
6,3,10,8,2013,2,0,0
2,2,30,5,2006,17,30,0
6,3,27,2,2010,0,1,0
7,1,2,11,2003,12,10,0
5,2,4,11,2011,19,55,0
6,7,6,9,2003,10,30,0
6,2,4,4,2009,18,5,0
5,6,1,12,2006,13,30,0
2,2,6,8,2013,8,0,0
7,2,26,9,2010,14,0,0
7,2,2,11,2003,12,0,0
4,2,9,12,2004,11,5,0
6,10,28,7,2012,16,0,0
3,3,2,11,2005,9,0,0
7,5,21,11,2010,1,13,0
6,1,7,2,2015,19,0,0
7,2,9,10,2011,15,30,0
2,10,14,10,2003,9,0,0
1,6,1,9,2014,13,0,0
1,10,6,3,2006,10,50,0
6,6,28,6,2014,13,0,0
3,1,13,5,2015,17,50,0
2,3,3,3,2009,5,0,0
6,2,9,8,2008,1,30,0
7,10,26,1,2003,3,41,0
7,1,7,3,2004,1,3,0
2,9,3,3,2015,15,0,0
2,6,21,1,2003,18,0,0
1,5,15,10,2012,21,0,0
6,4,5,4,2008,0,30,0
1,3,11,6,2012,12,49,0
2,8,5,4,2005,8,15,0
4,4,22,1,2015,10,0,0
2,6,3,4,2007,16,0,0
2,2,27,7,2010,10,30,0
7,1,29,7,2012,1,34,0
7,5,6,9,2009,9,35,0
3,2,23,2,2005,23,59,0
3,9,30,5,2012,14,30,0
2,5,28,9,2004,23,30,0
3,2,4,4,2012,3,0,0
5,4,13,1,2006,23,6,0
3,8,9,12,2009,7,45,0
7,6,15,7,2012,21,30,0
1,6,26,5,2003,21,9,0
4,3,29,11,2012,19,24,0
6,1,14,7,2012,21,0,0
3,2,27,11,2013,9,0,0
5,2,16,6,2006,16,16,0
4,9,4,3,2004,19,0,0
6,7,22,4,2006,11,0,0
7,2,19,10,2014,10,0,0
1,4,12,5,2014,10,33,0
2,2,11,5,2004,17,0,0
7,1,14,11,2004,12,10,0
7,8,12,2,2012,12,0,0
2,4,22,2,2005,7,0,0
2,10,13,5,2003,13,7,0
2,7,5,10,2010,19,10,0
1,1,27,10,2003,13,40,0
6,5,9,2,2013,11,32,0
6,6,13,8,2011,22,0,0
4,6,3,11,2011,9,40,0
1,3,25,6,2012,7,0,0
2,5,2,5,2006,21,30,0
7,9,7,9,2008,21,0,0
2,4,27,11,2007,15,20,0
5,2,3,10,2003,10,0,0
1,2,24,1,2011,17,15,0
1,5,28,9,2009,4,34,0
7,5,20,5,2012,14,0,0
3,1,7,1,2015,19,10,0
5,7,6,8,2004,19,29,0
5,2,18,10,2013,21,0,0
3,10,17,3,2004,0,1,0
1,3,3,10,2005,23,42,0
3,1,20,8,2014,13,55,0
1,4,24,11,2003,23,59,0
3,1,25,12,2013,21,0,0
2,7,29,10,2013,0,20,0
3,8,24,2,2010,19,30,0
5,5,25,3,2005,5,30,0
4,2,21,8,2014,13,52,0
7,8,9,3,2008,8,19,0
2,2,29,5,2012,20,18,0
7,4,16,5,2004,10,0,0
1,10,18,10,2010,7,1,0
2,7,21,1,2014,11,38,0
3,5,15,4,2015,7,42,0
7,1,28,7,2013,13,30,0
1,4,10,11,2014,22,0,0
4,2,19,8,2004,23,45,0
5,5,4,4,2003,22,0,0
4,2,21,10,2010,16,30,0
1,8,26,5,2014,18,0,0
3,3,18,9,2013,2,0,0
1,7,19,4,2010,0,30,0
3,1,14,7,2010,7,45,0
6,9,11,7,2009,16,0,0
3,6,20,2,2013,1,0,0
2,5,9,7,2013,0,1,0
5,1,11,3,2005,9,0,0
7,7,21,9,2008,14,0,0
1,4,17,10,2011,9,0,0
1,4,11,10,2004,11,45,0
3,9,9,1,2013,20,14,0
6,8,23,2,2013,0,22,0
1,10,14,5,2012,15,4,0
3,10,29,9,2004,17,40,0
2,2,14,9,2004,11,20,0
1,7,24,6,2013,13,30,0
7,1,23,2,2014,14,0,0
7,2,2,11,2008,10,33,0
3,7,19,4,2006,5,45,0
7,7,17,12,2006,19,0,0
3,4,26,11,2014,11,0,0
5,2,1,7,2005,18,0,0
4,5,19,4,2012,17,45,0
1,4,29,9,2014,13,30,0
5,2,11,1,2013,11,45,0
4,4,3,10,2013,10,0,0
3,9,23,2,2011,11,35,0
4,1,19,5,2005,19,30,0
4,10,19,2,2015,14,55,0
3,6,11,11,2009,22,0,0
1,2,30,5,2005,10,47,0
2,2,27,4,2004,11,35,0
3,4,12,11,2008,10,55,0
2,8,30,9,2014,10,5,0
5,2,22,10,2010,6,30,0
3,2,3,10,2007,4,45,0
7,2,20,9,2009,18,0,0
1,2,7,3,2011,16,25,0
7,10,31,5,2009,9,21,0
3,8,11,11,2009,17,42,0
1,2,5,1,2004,16,28,0
5,6,8,10,2010,15,4,0
5,2,9,3,2012,17,0,0
7,3,27,2,2011,0,1,0
4,1,8,1,2009,18,40,0
3,5,18,4,2007,10,39,0
1,2,18,8,2014,11,0,0
7,10,24,8,2014,2,20,0
3,7,8,2,2006,17,0,0
4,5,27,1,2005,17,0,0
2,8,2,3,2004,7,14,0
6,6,4,10,2008,8,0,0
6,4,9,8,2014,0,1,0
4,1,16,4,2015,19,54,0
2,4,26,12,2006,8,0,0
6,10,17,5,2008,10,50,0
5,8,28,1,2011,12,51,0
2,2,31,5,2005,3,30,0
4,3,5,4,2012,13,42,0
3,7,12,11,2014,12,47,0
2,6,13,6,2006,19,51,0
3,6,1,4,2009,0,1,0
5,5,2,5,2003,9,45,0
3,6,23,8,2006,9,0,0
7,5,6,11,2005,22,56,0
5,1,8,8,2014,12,0,0
4,6,30,4,2009,11,15,0
1,2,28,4,2008,17,15,0
5,4,20,4,2007,16,33,0
5,1,4,10,2013,0,1,0
4,5,20,2,2014,12,0,0
4,8,23,2,2006,21,25,0
3,4,14,5,2014,22,30,0
6,5,21,3,2015,12,15,0
5,4,4,4,2014,0,21,0
5,6,1,6,2012,13,0,0
7,8,11,2,2007,18,0,0
3,4,20,9,2006,19,49,0
7,1,3,12,2006,1,10,0
1,1,15,9,2003,16,50,0
4,2,8,3,2007,18,45,0
3,5,17,10,2012,15,56,0
2,2,23,11,2004,9,0,0
4,3,15,12,2005,10,0,0
2,9,6,4,2010,0,10,0
3,2,26,12,2012,18,0,0
4,5,18,9,2003,9,45,0
2,4,14,5,2013,11,15,0
1,5,3,2,2014,11,8,0
7,5,24,4,2005,18,0,0
1,6,28,9,2009,10,0,0
2,5,25,5,2004,20,0,0
4,5,17,5,2007,9,29,0
3,2,9,3,2011,18,0,0
7,8,24,10,2010,1,30,0
6,2,12,7,2008,8,44,0
7,8,21,10,2007,2,52,0
6,9,2,7,2005,19,40,0
5,6,20,5,2011,18,19,0
2,3,10,1,2012,6,0,0
2,6,11,5,2004,18,5,0
3,7,15,6,2005,22,21,0
7,4,27,2,2011,3,15,0
1,1,20,1,2014,2,16,0
5,9,8,3,2013,14,45,0
5,6,16,4,2004,22,0,0
2,3,20,8,2013,13,0,0
2,5,31,5,2005,20,0,0
4,6,26,6,2003,2,0,0
6,5,8,3,2003,20,30,0
5,1,13,6,2008,7,30,0
7,10,23,2,2003,0,30,0
1,4,10,11,2003,3,10,0
6,2,11,8,2012,21,0,0
1,2,11,7,2005,21,30,0
1,5,18,4,2005,19,10,0
2,7,1,6,2010,0,1,0
1,10,8,8,2005,23,30,0
7,7,16,12,2012,21,30,0
5,9,3,9,2004,19,30,0
1,2,5,4,2010,16,26,0
6,4,31,12,2011,16,30,0
3,9,10,12,2003,19,0,0
7,4,29,1,2006,17,0,0
3,8,2,4,2014,17,20,0
5,10,29,7,2005,17,21,0
4,6,10,6,2004,3,48,0
3,1,18,3,2009,22,15,0
7,7,23,2,2003,4,0,0
2,8,14,9,2004,23,15,0
6,3,13,2,2010,1,15,0
2,2,5,10,2010,10,0,0
7,7,10,8,2003,12,11,0
2,8,10,12,2013,11,54,0
3,8,23,6,2004,8,36,0
7,3,30,5,2004,7,0,0
4,1,10,2,2005,17,45,0
5,4,26,12,2003,18,40,0
6,1,23,4,2011,23,19,0
7,9,30,5,2004,23,0,0
4,4,16,6,2011,0,35,0
6,7,21,5,2011,1,18,0
1,9,9,1,2012,18,30,0
3,4,30,11,2005,0,14,0
1,1,8,6,2009,1,22,0
5,1,9,9,2005,18,0,0
3,2,16,5,2007,20,30,0
4,9,1,6,2006,14,30,0
2,2,12,6,2012,0,36,0
1,2,15,9,2003,9,50,0
2,4,29,11,2005,23,45,0
1,8,7,7,2008,15,0,0
5,5,16,12,2011,7,5,0
4,1,22,9,2011,19,0,0
3,6,7,4,2010,7,24,0
2,9,21,3,2006,16,0,0
6,9,23,4,2005,10,0,0
6,1,15,1,2011,11,0,0
7,5,16,5,2004,10,37,0
3,4,13,11,2013,10,43,0
5,6,2,7,2010,15,0,0
7,3,21,3,2004,21,16,0
4,4,4,11,2010,1,31,0
1,10,13,12,2010,13,0,0
6,1,30,1,2010,13,30,0
5,4,21,2,2003,17,0,0
5,1,21,5,2010,8,30,0
2,9,7,3,2006,18,5,0
7,2,11,1,2009,19,21,0
4,5,25,7,2013,12,10,0
7,2,4,11,2007,13,0,0
1,1,16,2,2004,21,0,0
2,7,25,11,2014,22,0,0
4,6,20,10,2005,11,0,0
7,7,7,11,2010,4,50,0
1,1,20,1,2014,2,30,0
6,2,14,7,2007,10,0,0
4,9,21,8,2003,19,0,0
6,8,12,2,2005,10,0,0
6,2,31,12,2011,12,0,0
5,9,16,5,2003,0,1,0
1,1,16,2,2009,8,30,0
3,2,1,10,2014,8,30,0
3,4,22,2,2006,11,9,0
1,1,25,1,2010,1,0,0
2,1,20,1,2015,0,30,0
5,8,23,3,2012,22,0,0
7,4,31,7,2005,9,39,0
4,4,24,1,2008,1,0,0
4,2,14,6,2007,15,50,0
6,2,15,12,2007,23,30,0
6,8,10,4,2010,19,30,0
7,1,21,11,2010,12,25,0
5,6,22,3,2013,19,43,0
7,3,25,1,2004,15,7,0
4,4,13,11,2014,19,20,0
6,7,29,11,2014,1,0,0
6,5,2,7,2011,10,0,0
5,2,13,6,2003,11,49,0
4,2,16,11,2006,14,30,0
2,4,14,12,2010,9,0,0
3,3,11,12,2013,10,0,0
4,1,31,10,2013,18,40,0
6,4,30,12,2006,23,0,0
7,4,14,12,2008,19,0,0
3,2,26,7,2006,14,0,0
7,1,7,9,2003,19,30,0
4,10,4,3,2004,11,15,0
5,3,29,7,2005,16,0,0
1,1,3,2,2014,18,20,0
2,5,28,10,2003,20,0,0
5,8,18,4,2008,21,0,0
7,2,4,11,2007,17,20,0
5,10,3,10,2008,12,11,0
4,10,30,10,2003,18,40,0
2,9,2,11,2010,11,30,0
5,2,17,11,2006,19,40,0
3,8,12,12,2007,18,0,0
1,10,9,6,2014,1,30,0
3,7,10,7,2013,12,45,0
6,4,24,9,2011,11,30,0
7,5,4,6,2006,18,30,0
1,2,23,1,2012,14,7,0
5,6,19,9,2003,5,15,0
1,1,22,8,2011,8,27,0
3,5,3,10,2012,11,5,0
1,8,28,11,2011,20,54,0
4,4,11,12,2014,23,59,0
3,3,14,5,2008,14,45,0
3,2,26,1,2005,19,0,0
6,3,19,11,2011,16,30,0
2,5,16,9,2014,18,45,0
7,7,7,4,2013,9,0,0
5,2,25,3,2005,19,30,0
1,5,10,6,2013,17,40,0
4,5,22,1,2009,14,30,0
4,3,7,10,2010,18,23,0
1,5,7,7,2014,14,49,0
6,1,19,9,2009,1,30,0
2,10,3,3,2009,7,30,0
5,4,26,11,2004,17,30,0
5,7,18,5,2007,13,0,0
6,9,7,5,2011,21,0,0
3,5,18,2,2004,16,0,0
7,10,17,6,2007,19,30,0
5,8,21,5,2010,17,30,0
7,10,25,1,2009,8,0,0
2,2,14,6,2005,17,15,0
5,7,16,5,2003,7,0,0
5,1,4,9,2009,12,25,0
3,2,11,6,2014,13,20,0
4,3,22,9,2011,23,0,0
5,2,29,11,2013,18,12,0
6,4,28,12,2013,21,0,0
1,5,17,4,2006,15,30,0
7,7,26,2,2012,9,15,0
3,10,18,4,2007,21,30,0
4,3,29,5,2008,7,15,0
6,4,17,5,2008,6,30,0
2,1,28,5,2013,14,20,0
7,5,10,8,2003,18,0,0
1,9,27,10,2008,15,40,0
7,5,22,3,2009,15,11,0
2,5,10,12,2013,10,21,0
1,7,8,3,2010,17,0,0
4,3,19,2,2004,17,0,0
5,8,11,7,2008,18,0,0
1,5,12,5,2014,14,5,0
6,4,30,12,2006,17,0,0
6,2,2,5,2015,2,51,0
4,9,19,2,2004,16,50,0
6,1,10,7,2004,22,0,0
3,7,12,5,2004,13,55,0
1,5,29,9,2014,18,30,0
2,7,19,4,2005,19,0,0
4,3,3,11,2005,14,54,0
5,7,3,9,2004,10,0,0
6,3,17,5,2003,23,0,0
5,10,1,12,2006,9,3,0
2,5,6,1,2004,13,0,0
5,8,22,4,2011,23,29,0
5,5,4,11,2005,17,0,0
6,2,25,2,2012,15,40,0
2,6,7,2,2006,13,0,0
4,10,19,5,2011,3,35,0
4,10,7,8,2014,14,0,0
6,2,4,11,2006,4,0,0
2,4,25,1,2005,17,15,0
6,6,22,9,2012,23,0,0
4,1,5,3,2009,16,20,0
2,9,3,10,2006,8,0,0
1,4,20,2,2012,17,0,0
1,2,29,5,2006,0,32,0
4,9,10,1,2008,10,30,0
5,4,29,6,2007,3,0,0
6,9,4,6,2011,22,45,0
6,3,23,8,2014,1,0,0
2,2,25,12,2007,2,30,0
2,7,29,5,2012,18,0,0
6,3,9,8,2003,21,15,0
2,10,5,10,2010,6,36,0
2,2,22,6,2004,1,31,0
2,2,3,10,2006,12,0,0
5,3,2,7,2010,10,30,0
5,1,22,10,2010,21,50,0
3,10,12,12,2007,20,10,0
7,3,21,9,2014,10,30,0
2,2,13,12,2011,17,50,0
2,10,6,7,2004,12,30,0
2,1,7,12,2004,20,45,0
7,1,10,8,2008,2,0,0
6,2,21,8,2004,21,0,0
3,7,3,9,2008,17,0,0
5,4,6,3,2015,18,51,0
4,5,18,10,2012,5,30,0
3,9,26,12,2012,20,4,0
2,8,1,6,2010,0,1,0
1,10,25,5,2009,0,50,0
5,8,6,4,2007,21,40,0
2,2,26,10,2004,0,1,0
5,9,8,3,2013,20,4,0
7,5,9,3,2003,19,15,0
7,3,14,8,2005,20,15,0
4,2,27,1,2005,12,0,0
7,2,12,8,2007,0,45,0
5,2,27,1,2006,13,30,0
1,5,30,9,2013,21,0,0
5,10,9,3,2007,18,45,0
3,10,18,2,2004,16,2,0
3,4,10,11,2004,20,20,0
1,5,8,2,2010,3,48,0
1,1,16,4,2007,4,52,0
1,5,17,10,2005,9,40,0
2,2,17,2,2009,10,0,0
3,9,8,9,2010,19,35,0
4,2,4,9,2014,18,30,0
3,1,30,4,2014,2,0,0
2,9,22,3,2011,8,0,0
5,5,7,9,2012,14,0,0
5,2,27,6,2008,9,0,0
1,6,10,6,2013,12,39,0
5,9,16,11,2012,20,0,0
5,3,25,2,2005,18,0,0
5,10,4,6,2010,17,30,0
7,4,2,6,2013,11,35,0
1,6,19,2,2007,16,12,0
3,2,3,10,2012,11,0,0
1,5,15,9,2008,16,58,0
2,8,25,11,2014,11,0,0
4,6,5,4,2007,10,0,0
6,9,7,5,2005,12,30,0
7,1,28,12,2008,12,0,0
6,5,21,5,2011,12,15,0
4,1,29,5,2014,12,10,0
7,1,31,7,2005,0,59,0
2,4,8,3,2005,18,10,0
7,8,6,5,2012,1,30,0
4,2,30,6,2011,19,15,0
2,5,28,11,2006,15,39,0
7,5,11,4,2010,14,15,0
6,2,7,9,2013,22,21,0
5,9,4,11,2005,20,58,0
4,5,30,10,2014,7,40,0
3,4,29,10,2008,11,0,0
4,10,11,6,2009,2,12,0
3,3,15,9,2004,20,25,0
2,5,13,5,2008,11,20,0
6,9,11,8,2007,10,0,0
3,5,24,6,2009,18,8,0
2,7,17,3,2015,12,0,0
3,1,11,6,2008,20,0,0
2,2,1,5,2012,5,0,0
2,2,2,11,2010,23,53,0
5,5,7,3,2008,18,15,0
7,5,2,11,2008,15,36,0
7,6,13,8,2006,20,0,0
4,3,17,4,2014,14,30,0
7,10,6,11,2011,6,37,0
5,10,23,9,2005,0,24,0
7,5,28,12,2014,23,0,0
1,4,12,11,2012,23,55,0
7,4,24,8,2014,2,0,0
5,2,28,5,2004,19,28,0
7,10,30,1,2011,11,58,0
3,3,21,4,2010,7,30,0
7,6,28,8,2011,23,0,0
3,7,30,9,2009,21,0,0
6,4,6,9,2008,1,45,0
2,2,8,8,2006,15,30,0
1,1,22,12,2014,3,0,0
2,2,29,10,2013,15,35,0
1,5,26,12,2011,14,26,0
7,2,30,11,2014,19,0,0
3,8,25,6,2008,8,8,0
3,2,7,3,2007,14,44,0
2,1,18,5,2010,17,45,0
4,2,11,2,2010,13,50,0
3,10,22,7,2009,19,0,0
5,2,5,9,2014,8,58,0
6,5,20,9,2014,18,45,0
4,10,28,11,2013,0,20,0
3,2,1,10,2003,12,30,0
4,10,7,2,2013,11,30,0
1,10,14,5,2012,10,50,0
2,9,23,7,2013,6,0,0
4,3,3,9,2009,12,44,0
5,3,4,4,2003,14,0,0
2,1,4,8,2009,8,45,0
5,5,20,4,2007,11,30,0
3,3,5,3,2014,17,15,0
1,9,2,4,2012,3,0,0
7,1,9,10,2005,8,0,0
1,1,26,5,2003,10,30,0
1,4,5,9,2011,21,45,0
2,3,17,4,2007,19,47,0
3,5,21,7,2004,11,0,0
1,5,21,7,2014,2,9,0
6,1,13,3,2010,23,0,0
4,4,20,3,2014,11,15,0
2,10,19,4,2005,2,0,0
4,6,21,2,2008,20,45,0
2,4,5,9,2006,16,15,0
2,10,26,11,2013,15,35,0
5,2,18,4,2014,21,5,0
6,6,19,6,2010,22,0,0
2,10,14,4,2015,7,30,0
4,6,13,11,2008,11,50,0
6,4,18,10,2008,3,16,0
4,4,3,6,2010,11,0,0
1,2,22,3,2010,2,20,0
5,6,9,9,2005,9,0,0
2,8,30,5,2006,14,0,0
6,10,17,5,2003,14,0,0
1,10,25,12,2006,10,0,0
3,2,19,10,2011,21,0,0
5,3,26,12,2003,18,0,0
5,2,24,1,2003,13,0,0
7,3,8,2,2009,21,0,0
5,10,26,12,2014,17,9,0
2,3,3,4,2007,20,0,0
3,9,31,10,2007,21,20,0
2,7,1,11,2011,16,0,0
3,3,15,9,2004,14,42,0
2,10,31,10,2006,8,30,0
1,2,30,5,2005,16,51,0
4,8,19,2,2004,8,0,0
4,10,30,11,2006,9,0,0
3,1,6,4,2005,16,15,0
5,3,12,2,2010,22,30,0
6,7,21,5,2011,21,30,0
7,1,24,2,2013,12,27,0
2,9,17,4,2007,21,0,0
7,5,15,6,2014,13,25,0
6,5,2,7,2005,0,1,0
4,4,12,7,2007,11,16,0
2,6,14,6,2005,22,10,0
5,3,17,12,2010,9,50,0
6,6,10,2,2007,18,5,0
5,5,25,6,2004,16,30,0
7,3,28,7,2013,15,34,0
2,5,31,5,2005,20,30,0
6,5,7,8,2004,2,59,0
6,10,6,10,2007,19,40,0
7,10,22,3,2009,15,50,0
3,3,10,8,2011,6,44,0
3,5,9,7,2003,8,56,0
1,6,17,3,2003,20,2,0
3,8,18,8,2004,10,25,0
2,4,26,7,2011,11,47,0
2,9,14,11,2006,15,13,0
5,1,11,2,2005,20,0,0
6,2,20,5,2006,14,45,0
3,7,18,3,2015,10,30,0
2,2,22,2,2011,15,39,0
2,2,29,11,2011,7,41,0
2,2,11,5,2004,13,58,0
5,4,28,11,2014,14,0,0
6,4,19,4,2008,21,6,0
4,5,13,1,2005,19,20,0
6,6,24,1,2004,17,0,0
4,8,15,5,2008,1,42,0
4,2,16,4,2015,14,30,0
3,3,1,10,2008,12,0,0
3,2,25,7,2012,19,20,0
4,9,26,7,2007,16,0,0
3,7,25,7,2007,14,35,0
7,4,17,12,2006,19,39,0
6,2,3,11,2012,17,0,0
6,8,3,10,2009,10,0,0
5,2,16,10,2009,9,27,0
4,5,20,10,2011,16,17,0
4,5,4,9,2014,23,0,0
5,9,14,6,2013,7,0,0
2,4,10,1,2012,16,30,0
3,9,1,10,2003,15,21,0
3,1,5,3,2008,6,7,0
7,3,28,1,2007,11,37,0
4,4,2,10,2008,21,30,0
5,6,12,12,2014,23,0,0
2,2,14,10,2014,17,20,0
5,9,17,9,2004,17,49,0
2,9,25,11,2014,20,50,0
7,8,30,11,2014,6,15,0
6,6,14,6,2008,0,1,0
6,3,8,10,2005,19,55,0
4,9,18,5,2006,17,30,0
5,9,28,1,2005,12,0,0
3,2,10,7,2013,10,30,0
7,5,9,5,2010,0,1,0
1,6,18,3,2013,16,45,0
2,3,30,5,2006,12,0,0
3,4,22,2,2012,23,15,0
6,2,8,3,2014,7,44,0
5,4,7,9,2012,20,0,0
5,3,10,7,2009,13,18,0
5,5,26,12,2008,11,0,0
5,2,4,5,2012,11,58,0
3,2,23,3,2005,18,18,0
3,4,2,4,2008,6,30,0
5,3,14,6,2013,22,15,0
5,9,21,3,2014,14,18,0
1,8,24,6,2013,8,40,0
4,2,15,5,2008,9,30,0
4,4,19,2,2009,1,1,0
7,5,6,11,2005,14,0,0
1,4,15,9,2014,11,40,0
3,3,21,9,2005,1,1,0
7,5,29,6,2014,23,10,0
5,10,13,12,2013,17,30,0
4,8,27,1,2005,8,45,0
6,2,30,11,2013,23,0,0
7,10,19,4,2009,23,0,0
2,5,21,1,2014,9,20,0
2,2,7,1,2003,1,22,0
3,5,10,11,2004,15,15,0
3,5,1,10,2014,10,38,0
1,1,31,5,2010,0,1,0
4,7,24,7,2008,8,30,0
7,8,29,7,2007,20,55,0
7,1,30,7,2006,1,32,0
3,10,12,1,2005,14,15,0
7,8,18,11,2007,8,0,0
6,9,26,1,2013,18,30,0
2,8,26,7,2011,2,0,0
5,1,21,2,2003,17,0,0
3,10,1,10,2008,12,0,0
5,10,15,7,2011,10,10,0
6,7,21,8,2004,14,0,0
4,7,1,6,2006,0,1,0
1,3,11,12,2006,8,0,0
4,9,5,8,2004,19,0,0
1,2,28,11,2005,14,0,0
1,2,16,3,2015,12,43,0
3,5,23,8,2006,1,47,0
5,4,12,8,2011,19,30,0
5,1,5,9,2014,5,30,0
3,9,14,12,2005,14,24,0
1,5,24,11,2003,22,34,0
2,5,26,6,2007,18,10,0
7,5,23,3,2014,13,30,0
3,2,11,1,2012,18,0,0
2,2,22,8,2006,18,0,0
7,1,21,11,2010,17,30,0
4,8,21,2,2013,14,0,0
1,10,26,7,2010,0,1,0
1,8,14,4,2008,12,15,0
7,2,1,1,2006,0,1,0
7,5,28,3,2010,17,30,0
2,7,3,3,2015,9,0,0
5,1,25,3,2011,23,50,0
1,9,13,5,2013,8,30,0
2,1,22,3,2005,3,0,0
7,10,12,8,2007,1,45,0
1,9,31,10,2011,20,15,0
6,4,18,12,2010,20,15,0
1,3,19,1,2015,14,11,0
4,2,15,5,2003,12,0,0
7,8,10,8,2014,14,30,0
4,4,7,8,2008,15,0,0
1,10,27,4,2009,12,0,0
2,3,3,2,2015,9,30,0
