"day","location","date","month","year","hour","min","RUNAWAY"
3,9,30,6,2010,13,30,0
2,1,24,7,2007,11,0,0
3,8,13,10,2004,21,20,0
1,8,26,5,2008,13,10,0
3,1,23,7,2003,13,10,0
4,8,9,8,2007,18,0,0
5,3,5,4,2013,7,15,0
6,7,20,9,2008,12,0,0
1,4,28,4,2014,16,30,0
1,9,4,3,2013,11,0,0
6,4,21,2,2015,9,30,0
6,2,8,2,2014,0,4,0
2,6,15,11,2005,18,0,0
4,7,6,3,2003,10,30,0
7,4,21,9,2014,23,25,0
4,6,25,12,2003,17,0,0
3,8,12,12,2012,8,30,0
2,10,3,10,2006,3,12,0
6,2,18,6,2005,14,20,0
1,2,24,1,2011,17,0,0
4,10,18,3,2004,15,31,0
3,1,10,7,2013,12,0,0
7,10,20,4,2008,23,29,0
3,2,11,6,2003,13,35,0
4,2,2,9,2004,21,30,0
1,2,22,6,2009,22,15,0
5,5,18,4,2003,15,20,0
5,9,27,1,2012,11,0,0
2,4,26,5,2009,13,5,0
4,7,21,8,2014,21,13,0
7,8,27,7,2014,1,30,0
5,1,2,6,2006,22,30,0
3,4,1,10,2008,0,1,0
7,5,7,11,2010,23,0,0
2,8,3,3,2009,12,50,0
4,7,20,10,2011,8,30,0
1,3,23,8,2010,7,25,0
4,2,4,9,2014,6,41,0
6,10,23,10,2010,23,30,0
5,1,8,2,2013,14,30,0
5,8,10,12,2004,1,0,0
2,9,12,6,2007,1,27,0
5,1,3,4,2015,13,19,0
2,3,23,3,2010,11,30,0
2,8,27,11,2007,13,40,0
7,5,17,5,2009,0,1,0
1,3,30,5,2011,17,56,0
4,5,12,6,2003,17,47,0
5,2,9,7,2004,12,15,0
3,8,30,5,2007,6,30,0
2,1,7,1,2014,19,0,0
1,8,14,6,2010,17,29,0
4,8,11,1,2007,13,30,0
5,4,10,8,2012,20,45,0
7,7,19,5,2013,16,0,0
6,6,8,4,2006,19,30,0
3,1,21,3,2012,0,1,0
4,1,10,1,2013,16,50,0
7,3,4,11,2007,17,8,0
7,8,20,10,2013,4,0,0
1,1,22,12,2014,11,0,0
7,7,10,2,2008,0,30,0
6,3,23,8,2003,13,4,0
6,8,15,1,2005,5,0,0
3,10,24,11,2004,13,40,0
3,2,14,11,2007,11,0,0
3,8,22,1,2014,1,0,0
1,4,16,5,2011,11,30,0
4,1,15,5,2008,19,15,0
1,2,15,9,2008,9,50,0
6,4,10,9,2011,23,45,0
6,8,4,4,2015,19,27,0
5,4,2,11,2012,21,10,0
2,8,25,7,2006,21,0,0
4,4,30,4,2015,18,30,0
7,2,18,11,2007,14,0,0
2,4,10,6,2003,15,0,0
4,8,10,7,2008,14,57,0
5,2,3,6,2011,20,27,0
3,3,7,9,2005,12,5,0
5,4,29,6,2012,0,1,0
2,10,14,4,2009,20,0,0
1,10,10,11,2014,16,30,0
1,5,31,3,2014,5,9,0
7,9,21,9,2003,8,0,0
5,2,13,6,2014,18,0,0
1,2,27,6,2005,17,0,0
6,5,18,10,2014,12,0,0
5,5,16,12,2005,16,50,0
7,5,29,6,2008,14,0,0
4,2,30,11,2006,12,0,0
1,4,25,6,2007,6,53,0
2,2,14,4,2015,22,56,0
5,2,9,1,2015,22,5,0
6,10,17,7,2010,23,47,0
4,1,30,10,2014,23,0,0
1,9,20,2,2006,19,0,0
6,2,11,1,2014,12,52,0
6,4,21,5,2011,23,45,0
7,8,5,10,2014,2,15,0
3,8,17,4,2013,20,0,0
4,8,30,4,2015,11,0,0
6,3,24,4,2010,2,30,0
1,6,10,1,2005,15,15,0
6,1,20,9,2003,17,0,0
2,1,23,12,2014,8,51,0
6,1,15,11,2014,21,42,0
3,1,25,6,2014,7,12,0
2,2,5,10,2010,11,54,0
2,2,24,6,2008,7,10,0
2,1,30,4,2013,12,30,0
1,2,23,6,2003,14,15,0
5,9,25,1,2008,18,9,0
5,2,18,9,2009,21,30,0
2,6,26,7,2005,14,47,0
6,2,4,10,2014,1,15,0
4,8,5,5,2011,8,40,0
1,6,20,2,2012,0,30,0
3,3,9,2,2011,16,55,0
2,9,15,11,2005,16,26,0
7,2,7,5,2006,15,45,0
4,2,5,10,2006,12,30,0
2,2,3,3,2015,19,0,0
6,3,12,3,2011,1,49,0
1,5,22,8,2005,18,0,0
2,4,15,9,2009,11,50,0
6,2,31,5,2014,16,55,0
5,4,2,6,2006,7,30,0
3,5,29,12,2010,8,20,0
3,4,29,10,2003,10,12,0
2,2,9,12,2014,13,55,0
5,2,13,8,2010,23,0,0
6,6,22,10,2011,19,30,0
7,1,6,10,2013,20,19,0
2,5,13,12,2005,13,0,0
6,4,8,3,2008,20,20,0
2,1,7,9,2010,12,9,0
5,4,27,6,2014,3,20,0
7,10,9,5,2010,7,58,0
2,9,22,12,2009,20,0,0
4,5,9,9,2010,20,30,0
3,3,16,9,2009,0,1,0
3,4,1,10,2003,0,22,0
1,2,31,3,2014,19,0,0
2,1,23,1,2007,10,0,0
3,4,9,1,2008,23,55,0
6,7,27,2,2010,7,9,0
4,6,21,9,2006,23,22,0
1,10,31,3,2003,21,0,0
1,9,10,5,2004,18,24,0
7,10,22,5,2011,23,45,0
1,5,1,10,2012,0,1,0
4,2,17,5,2007,14,45,0
2,7,24,11,2009,16,30,0
5,9,10,3,2006,11,0,0
5,5,30,12,2011,13,56,0
3,2,8,12,2004,22,0,0
7,4,14,1,2007,2,25,0
6,4,11,2,2012,15,37,0
2,8,26,11,2013,18,15,0
6,3,25,2,2012,11,36,0
5,2,15,7,2005,9,0,0
7,2,9,3,2003,17,30,0
4,9,29,6,2006,16,38,0
5,4,16,4,2004,23,30,0
6,2,21,2,2015,15,42,0
1,4,20,2,2012,17,10,0
6,1,10,1,2009,23,56,0
1,4,14,9,2009,8,30,0
4,5,4,4,2013,14,13,0
1,8,24,12,2007,18,0,0
6,9,29,7,2006,20,0,0
1,1,28,10,2013,19,45,0
1,3,10,6,2013,10,43,0
3,10,19,3,2014,14,45,0
7,1,7,10,2012,20,0,0
5,9,1,7,2011,10,5,0
1,4,14,4,2003,21,56,0
1,9,9,1,2006,12,5,0
2,6,7,2,2006,20,44,0
1,4,7,12,2009,12,20,0
2,8,5,10,2010,2,27,0
3,2,31,10,2012,17,36,0
2,3,3,8,2004,11,30,0
1,2,13,4,2015,12,18,0
4,1,13,11,2008,11,16,0
2,1,27,7,2010,14,0,0
7,4,31,10,2004,23,45,0
4,1,4,9,2014,0,25,0
5,8,2,12,2011,15,0,0
5,1,7,3,2014,23,50,0
4,6,14,6,2007,14,43,0
6,3,8,2,2014,1,34,0
5,2,29,12,2006,19,0,0
4,2,1,6,2006,17,30,0
1,5,5,3,2012,17,0,0
1,4,23,12,2013,23,0,0
1,4,1,4,2013,23,40,0
7,8,24,8,2003,14,20,0
1,4,5,4,2010,0,46,0
2,1,31,3,2015,14,0,0
4,4,16,4,2015,20,48,0
3,1,17,11,2010,19,15,0
5,5,23,1,2015,18,30,0
2,5,27,10,2009,3,30,0
3,5,11,1,2012,0,1,0
3,10,12,1,2011,18,12,0
6,2,1,5,2004,17,40,0
3,3,31,10,2007,19,30,0
2,10,2,4,2013,17,25,0
5,4,18,5,2007,23,40,0
1,6,14,9,2009,17,0,0
5,2,31,10,2003,22,55,0
6,5,13,8,2011,13,30,0
3,1,23,8,2006,12,0,0
7,1,15,1,2006,0,42,0
5,3,9,4,2010,15,30,0
3,1,4,10,2006,20,0,0
4,3,21,3,2013,7,45,0
1,1,15,9,2003,8,0,0
1,7,6,2,2012,21,11,0
3,5,23,3,2005,17,51,0
3,2,30,11,2011,1,0,0
3,9,21,2,2007,6,50,0
4,9,19,3,2009,19,30,0
6,6,20,10,2012,16,35,0
6,6,5,11,2005,13,30,0
2,3,17,2,2009,19,30,0
5,2,25,8,2006,12,30,0
4,7,19,8,2004,18,0,0
3,2,23,12,2009,8,26,0
5,9,13,6,2008,16,0,0
5,5,18,5,2012,19,0,0
6,2,9,2,2013,11,0,0
4,3,5,8,2004,17,18,0
1,9,21,8,2006,7,0,0
3,2,29,10,2008,10,42,0
6,7,25,9,2010,23,51,0
4,5,22,3,2012,8,30,0
4,9,24,12,2009,16,30,0
6,10,7,2,2009,13,13,0
4,4,12,1,2012,18,23,0
5,8,25,2,2005,23,0,0
1,5,22,6,2009,10,26,0
6,10,8,9,2007,20,0,0
4,4,22,9,2011,22,0,0
2,3,13,5,2014,9,30,0
4,5,17,4,2003,12,38,0
5,5,17,10,2008,13,20,0
6,4,25,2,2012,21,40,0
1,2,14,5,2007,20,40,0
4,5,27,12,2007,22,43,0
5,9,15,5,2009,2,0,0
1,2,2,9,2013,13,0,0
6,2,12,1,2008,23,54,0
7,3,13,1,2008,22,0,0
7,7,15,12,2013,8,45,0
5,5,31,10,2003,11,21,0
4,3,2,10,2014,13,0,0
7,10,22,3,2009,12,12,0
2,5,26,5,2009,1,2,0
4,3,3,4,2003,20,0,0
7,5,31,1,2010,17,45,0
4,4,9,7,2009,11,23,0
6,4,2,12,2006,16,0,0
1,3,10,1,2005,14,0,0
2,10,29,5,2012,14,27,0
3,2,13,12,2006,19,15,0
3,10,29,4,2009,16,9,0
4,9,18,9,2003,21,0,0
4,2,23,8,2007,18,0,0
1,1,26,5,2003,14,20,0
4,2,24,3,2005,1,32,0
7,2,2,7,2006,17,0,0
7,2,2,11,2014,19,0,0
7,5,27,2,2011,20,0,0
5,2,14,12,2012,17,50,0
3,10,24,2,2010,15,0,0
6,4,28,6,2014,23,0,0
7,2,22,8,2004,2,15,0
2,4,7,9,2010,3,45,0
1,4,12,5,2003,19,0,0
1,1,3,3,2003,20,15,0
7,7,2,6,2013,14,3,0
3,10,4,8,2004,22,0,0
7,4,14,3,2010,3,25,0
3,5,1,10,2003,15,8,0
1,8,28,5,2007,4,0,0
4,4,6,9,2007,20,42,0
7,5,29,7,2012,11,30,0
5,4,19,3,2004,23,0,0
3,4,28,5,2014,22,30,0
5,3,30,5,2008,19,55,0
3,3,7,3,2007,21,30,0
4,2,16,4,2015,16,40,0
3,9,13,6,2012,7,2,0
3,2,22,2,2012,18,40,0
1,2,25,10,2004,18,40,0
4,8,5,4,2007,23,3,0
3,9,9,6,2004,14,0,0
2,3,4,2,2014,21,0,0
3,2,24,12,2008,12,33,0
7,4,28,3,2010,9,50,0
2,6,6,8,2013,12,31,0
1,7,21,2,2011,1,38,0
1,1,6,7,2009,11,45,0
3,2,9,12,2009,15,16,0
6,4,25,9,2010,12,15,0
2,4,11,5,2004,18,43,0
2,9,27,7,2010,12,30,0
5,9,31,12,2010,13,15,0
7,7,13,12,2009,3,22,0
3,2,13,7,2011,14,28,0
1,9,17,3,2014,9,0,0
7,1,25,9,2005,7,15,0
5,8,15,11,2013,14,0,0
3,5,26,11,2008,0,1,0
5,4,24,12,2004,12,5,0
1,1,7,12,2009,11,45,0
2,3,17,5,2011,22,0,0
2,7,4,4,2006,7,16,0
1,1,30,3,2015,11,42,0
6,6,16,6,2007,22,50,0
7,2,18,12,2005,17,38,0
3,5,31,5,2006,12,30,0
6,5,17,6,2006,23,0,0
7,7,22,4,2007,0,1,0
6,2,6,3,2004,13,0,0
5,2,18,4,2008,10,0,0
6,2,1,11,2008,11,9,0
2,2,7,1,2014,15,47,0
6,3,12,3,2011,12,14,0
4,10,8,1,2015,15,5,0
6,2,23,8,2008,1,36,0
5,4,4,9,2009,19,45,0
3,10,27,7,2011,0,25,0
6,4,7,2,2004,23,30,0
6,3,13,12,2003,20,15,0
3,2,12,11,2008,15,0,0
2,10,8,7,2014,7,30,0
3,8,29,11,2006,20,49,0
2,6,9,12,2014,20,0,0
1,3,12,6,2006,15,30,0
5,5,25,2,2011,16,0,0
7,7,9,4,2006,17,0,0
6,6,7,10,2006,4,30,0
4,3,11,12,2014,14,30,0
4,1,28,6,2012,20,0,0
2,4,14,12,2010,16,30,0
5,4,20,10,2006,22,0,0
7,7,21,11,2010,21,25,0
5,6,14,11,2008,6,30,0
4,2,1,10,2009,13,28,0
1,1,20,12,2004,17,0,0
1,2,23,6,2014,18,9,0
3,1,14,7,2010,16,40,0
6,4,24,7,2004,17,50,0
1,10,26,4,2004,9,26,0
6,2,22,3,2003,12,0,0
1,8,16,10,2006,9,35,0
6,5,28,7,2012,7,0,0
3,4,4,3,2009,17,25,0
6,3,8,2,2014,16,25,0
4,8,6,5,2010,18,0,0
6,8,8,3,2014,16,30,0
5,8,24,1,2003,12,30,0
5,8,29,6,2012,0,51,0
4,1,26,8,2010,9,0,0
4,8,15,12,2005,18,22,0
4,10,10,2,2011,18,50,0
1,2,24,7,2006,14,40,0
4,8,5,2,2004,21,0,0
5,6,9,9,2005,16,21,0
4,7,24,12,2009,10,0,0
6,10,12,6,2004,15,30,0
5,8,5,9,2014,23,30,0
4,3,26,6,2003,11,0,0
2,2,2,9,2003,15,30,0
5,1,11,6,2004,18,0,0
4,10,9,2,2006,23,25,0
5,10,7,2,2003,10,10,0
4,5,4,9,2014,9,0,0
7,7,26,8,2012,19,0,0
7,3,13,3,2005,9,12,0
4,10,5,4,2012,17,45,0
5,3,14,12,2012,21,30,0
2,10,14,10,2008,14,49,0
7,3,7,10,2012,10,0,0
7,4,4,7,2010,19,24,0
5,4,12,2,2010,18,30,0
1,9,19,8,2013,3,39,0
5,10,16,6,2006,10,51,0
2,6,3,3,2015,8,0,0
4,2,19,3,2009,21,48,0
4,3,16,10,2008,12,0,0
4,7,30,12,2010,16,20,0
5,2,25,1,2013,17,39,0
6,2,17,4,2004,0,54,0
7,8,8,8,2004,17,34,0
2,6,29,5,2007,23,18,0
3,5,3,5,2006,8,42,0
4,5,7,8,2014,7,0,0
1,1,31,10,2011,18,50,0
3,7,27,6,2007,18,5,0
6,8,21,2,2015,23,0,0
6,8,18,10,2014,17,27,0
7,3,14,6,2009,19,17,0
3,4,21,1,2015,14,55,0
3,7,14,4,2004,11,45,0
7,6,20,11,2011,7,0,0
5,1,5,10,2007,2,0,0
4,1,26,7,2007,6,40,0
4,8,1,6,2006,12,3,0
3,10,27,1,2010,20,11,0
6,8,17,11,2007,3,0,0
5,10,16,5,2008,0,32,0
4,8,24,2,2005,0,1,0
1,1,3,9,2012,1,1,0
5,5,31,5,2013,19,15,0
1,10,28,5,2012,12,30,0
6,1,23,2,2013,0,55,0
1,10,8,12,2008,13,7,0
5,3,25,1,2013,19,25,0
2,7,21,1,2003,16,20,0
3,9,19,3,2014,14,0,0
6,1,3,12,2005,8,50,0
3,4,8,8,2012,0,51,0
1,3,7,8,2006,19,30,0
5,5,13,1,2012,8,47,0
6,2,12,3,2005,20,17,0
2,9,17,2,2009,18,30,0
7,3,11,7,2004,17,17,0
5,2,23,3,2012,11,30,0
1,8,5,9,2011,18,0,0
3,8,13,7,2005,12,20,0
5,5,20,5,2005,22,30,0
3,2,29,9,2004,17,0,0
6,4,26,1,2013,5,10,0
2,3,25,12,2007,17,0,0
4,1,14,6,2012,11,23,0
4,3,7,3,2013,0,1,0
5,1,20,5,2011,17,15,0
1,2,26,5,2014,18,28,0
3,4,26,7,2006,3,41,0
1,5,18,2,2013,20,15,0
1,4,13,6,2011,20,36,0
5,8,7,4,2006,11,0,0
6,4,7,4,2012,12,0,0
1,1,18,8,2003,8,0,0
5,1,13,12,2013,6,51,0
5,9,10,7,2009,10,0,0
1,10,28,5,2007,11,0,0
4,1,25,7,2013,20,47,0
5,6,22,8,2003,9,7,0
3,2,27,7,2011,14,20,0
3,6,9,1,2013,1,0,0
6,4,5,10,2013,0,5,0
5,9,5,10,2007,21,55,0
1,7,14,11,2005,21,44,0
2,5,30,10,2007,17,50,0
2,2,4,5,2010,1,53,0
2,6,14,12,2010,12,45,0
6,1,13,12,2014,2,7,0
4,4,2,10,2008,20,5,0
1,4,3,3,2003,16,45,0
2,6,7,2,2012,17,37,0
3,5,6,10,2010,17,32,0
2,10,26,1,2010,16,10,0
3,5,16,10,2013,14,19,0
1,9,9,11,2009,22,0,0
5,9,16,6,2006,15,58,0
4,2,6,5,2010,18,15,0
2,9,21,9,2010,4,25,0
7,2,29,7,2012,8,40,0
7,4,30,12,2007,8,40,0
3,9,26,1,2011,10,30,0
7,3,28,2,2010,7,30,0
6,1,27,7,2013,15,45,0
1,5,3,3,2008,22,0,0
2,4,25,1,2011,19,0,0
1,9,5,1,2015,10,0,0
5,4,20,3,2015,23,44,0
5,1,4,4,2014,13,50,0
2,5,25,12,2012,12,0,0
1,10,5,4,2010,16,35,0
1,4,26,11,2012,2,16,0
2,9,29,4,2003,4,0,0
4,4,30,10,2008,22,30,0
6,1,1,11,2014,8,39,0
2,4,15,4,2003,19,0,0
3,5,7,1,2004,15,0,0
2,2,14,5,2013,22,25,0
3,2,22,1,2014,21,0,0
6,9,10,4,2010,11,30,0
4,8,13,6,2013,11,30,0
3,7,4,5,2005,7,31,0
7,7,27,7,2014,1,0,0
4,6,1,11,2012,14,30,0
4,9,29,12,2005,7,30,0
5,4,26,8,2005,11,0,0
6,5,15,12,2007,13,30,0
1,7,5,1,2009,5,30,0
4,2,29,5,2014,18,50,0
5,1,15,6,2007,1,30,0
4,5,25,2,2010,17,35,0
3,5,9,6,2004,10,30,0
2,3,27,5,2014,21,0,0
7,2,5,11,2006,14,0,0
2,5,9,6,2009,9,50,0
6,2,15,12,2007,12,0,0
5,4,17,11,2006,18,0,0
7,5,5,12,2010,23,30,0
5,8,16,6,2006,16,9,0
7,1,13,7,2003,0,1,0
3,2,13,6,2007,1,34,0
5,5,6,5,2005,6,30,0
4,4,29,5,2014,16,0,0
3,3,14,4,2004,15,0,0
3,7,9,6,2004,14,0,0
7,4,12,8,2007,20,0,0
5,7,31,10,2003,18,0,0
7,2,4,6,2006,19,30,0
3,4,22,8,2012,1,30,0
5,9,14,7,2006,7,0,0
2,2,9,12,2008,10,50,0
3,5,23,12,2009,19,30,0
1,4,18,10,2010,13,36,0
2,5,9,12,2014,16,5,0
5,1,1,10,2004,7,1,0
2,5,6,1,2004,22,30,0
2,10,4,9,2007,16,1,0
2,6,27,5,2008,18,49,0
7,4,25,1,2015,14,41,0
7,4,14,12,2014,22,0,0
2,4,20,1,2004,22,0,0
2,2,2,11,2010,20,0,0
2,3,8,6,2004,19,17,0
7,4,7,9,2003,23,0,0
6,10,19,6,2010,17,46,0
5,4,30,7,2010,22,27,0
6,1,9,2,2008,3,0,0
1,3,27,12,2010,19,34,0
4,8,13,1,2005,21,0,0
6,5,11,12,2004,10,38,0
6,2,23,3,2013,1,25,0
7,7,18,4,2004,3,14,0
2,10,24,1,2012,14,25,0
3,2,5,5,2010,20,30,0
4,10,3,10,2013,17,30,0
4,7,3,10,2013,12,0,0
5,3,3,9,2004,21,0,0
7,2,11,3,2007,0,1,0
2,4,20,3,2007,18,40,0
3,3,19,10,2011,14,0,0
2,4,4,5,2010,23,0,0
6,8,21,3,2009,9,30,0
2,3,9,1,2007,10,50,0
4,2,13,12,2007,15,30,0
7,7,18,12,2011,0,1,0
1,2,3,9,2012,13,6,0
3,9,23,1,2008,20,30,0
3,8,2,9,2009,18,59,0
6,4,10,1,2004,22,0,0
3,2,11,11,2009,12,25,0
6,5,25,1,2003,16,53,0
6,2,26,7,2014,16,35,0
2,8,26,12,2006,2,25,0
7,8,22,5,2011,16,40,0
7,10,4,6,2006,8,48,0
2,10,24,6,2003,22,18,0
1,10,7,7,2003,10,1,0
3,2,4,2,2015,6,0,0
7,4,30,5,2004,2,0,0
2,10,15,5,2007,11,15,0
4,6,10,3,2005,10,6,0
6,10,26,2,2011,19,10,0
5,3,7,10,2005,18,18,0
3,2,18,3,2009,8,0,0
1,4,22,8,2011,17,0,0
5,7,29,6,2007,16,15,0
5,4,7,3,2008,9,31,0
1,5,25,6,2012,15,35,0
2,6,5,8,2014,6,40,0
2,1,29,4,2003,13,0,0
6,6,19,11,2005,11,0,0
4,8,29,4,2004,0,55,0
5,10,12,8,2011,13,8,0
5,4,15,10,2004,7,30,0
4,2,1,6,2006,17,28,0
2,2,22,12,2009,13,27,0
5,4,20,5,2011,23,20,0
6,1,5,9,2009,18,3,0
5,6,8,2,2013,1,30,0
6,2,17,11,2007,19,0,0
6,5,28,12,2013,16,0,0
1,8,10,12,2012,22,0,0
5,6,23,4,2010,4,30,0
7,9,4,5,2003,23,0,0
4,3,10,3,2005,9,30,0
4,3,13,11,2003,16,50,0
6,2,25,9,2010,8,22,0
2,1,24,6,2014,20,13,0
1,8,24,11,2008,22,0,0
5,4,24,12,2004,19,14,0
7,2,9,10,2005,1,0,0
1,5,1,11,2010,12,11,0
4,8,19,8,2004,16,27,0
3,2,14,12,2005,0,1,0
2,2,13,12,2005,11,28,0
7,2,1,7,2012,17,10,0
5,2,22,10,2010,21,0,0
4,5,11,8,2011,20,0,0
5,4,31,12,2010,0,22,0
4,9,29,12,2005,11,45,0
3,4,7,1,2009,15,50,0
3,2,13,6,2012,2,10,0
7,8,15,1,2012,18,34,0
3,2,29,6,2011,11,25,0
3,3,28,4,2004,9,30,0
7,5,23,2,2003,21,55,0
6,5,4,9,2004,19,33,0
7,2,23,10,2005,23,45,0
6,5,14,8,2010,19,45,0
3,3,23,7,2003,9,0,0
4,7,10,7,2003,8,30,0
4,2,6,3,2008,20,0,0
2,2,4,3,2014,20,0,0
2,9,28,6,2011,21,0,0
3,2,15,12,2010,19,8,0
6,6,24,4,2010,0,35,0
6,2,26,6,2004,11,0,0
3,9,25,7,2012,20,0,0
4,6,29,10,2009,12,0,0
3,2,11,6,2008,10,0,0
5,10,24,1,2003,17,0,0
6,8,31,5,2014,2,0,0
7,9,9,3,2003,15,45,0
5,1,30,7,2010,12,0,0
3,8,11,6,2014,19,49,0
3,2,7,9,2011,14,11,0
4,8,12,1,2012,22,0,0
1,9,17,3,2003,15,19,0
6,2,9,4,2011,15,31,0
7,2,25,9,2005,23,13,0
1,9,17,9,2007,23,50,0
6,10,27,11,2004,23,50,0
3,3,19,8,2009,20,47,0
3,2,12,1,2011,18,30,0
1,4,23,7,2012,17,20,0
2,4,17,8,2004,18,30,0
1,5,4,9,2006,2,14,0
7,5,23,3,2003,2,30,0
6,2,28,12,2013,7,15,0
1,8,16,2,2009,8,0,0
3,9,6,4,2011,16,30,0
5,5,17,5,2013,22,20,0
3,4,25,7,2007,15,6,0
1,3,5,1,2004,13,14,0
4,2,23,12,2004,4,30,0
7,5,12,8,2007,20,20,0
6,4,10,9,2005,12,0,0
5,4,15,12,2006,19,45,0
4,4,17,4,2008,12,0,0
1,7,18,2,2013,17,25,0
3,5,11,6,2003,0,14,0
5,4,28,6,2013,16,20,0
1,5,30,4,2012,14,0,0
5,3,6,5,2005,18,0,0
7,10,23,3,2014,8,7,0
7,1,14,7,2013,8,50,0
7,6,7,10,2012,20,30,0
6,2,28,6,2014,17,24,0
4,2,23,1,2003,3,15,0
2,2,8,2,2005,17,0,0
3,9,21,3,2012,19,15,0
3,10,28,11,2012,18,34,0
1,8,4,4,2011,9,10,0
7,4,24,8,2003,0,50,0
6,2,9,8,2014,0,34,0
5,5,24,1,2014,19,0,0
5,4,2,5,2003,0,45,0
1,4,7,6,2004,17,10,0
3,1,8,2,2006,21,0,0
2,2,8,6,2004,16,0,0
6,4,20,5,2006,4,0,0
6,10,27,7,2013,15,30,0
1,2,11,1,2010,16,0,0
3,8,7,3,2007,9,0,0
4,1,16,6,2005,21,0,0
4,2,6,2,2014,7,20,0
4,10,30,5,2013,14,4,0
6,3,26,3,2011,0,58,0
1,10,17,9,2007,19,15,0
3,7,7,9,2005,15,25,0
5,10,20,2,2004,15,28,0
6,2,14,1,2006,13,30,0
4,2,23,9,2010,17,54,0
4,6,11,2,2010,14,0,0
7,9,20,4,2003,14,30,0
5,2,7,4,2006,15,45,0
4,7,10,2,2005,13,30,0
6,3,14,11,2009,17,4,0
2,1,29,11,2005,12,30,0
1,4,18,9,2006,18,0,0
7,7,15,6,2003,9,0,0
7,3,20,5,2012,15,0,0
2,2,13,4,2004,18,50,0
1,5,21,2,2005,13,1,0
6,5,20,10,2007,22,0,0
6,3,31,7,2010,2,10,0
5,6,30,11,2007,20,30,0
6,9,15,12,2007,17,24,0
1,7,29,10,2007,13,0,0
3,3,11,6,2014,23,12,0
5,6,7,3,2003,14,39,0
6,2,26,2,2005,3,32,0
3,3,24,12,2003,11,30,0
7,4,30,12,2012,19,50,0
6,2,22,9,2007,19,11,0
4,8,24,6,2004,9,0,0
6,6,20,9,2014,18,29,0
3,7,4,5,2011,18,30,0
5,5,21,5,2010,6,21,0
7,2,11,1,2004,1,50,0
7,5,27,2,2011,13,41,0
4,2,17,6,2010,14,10,0
3,5,8,2,2012,17,0,0
2,4,13,7,2010,23,30,0
3,10,10,1,2007,20,50,0
4,2,20,10,2005,13,14,0
2,5,17,2,2004,0,1,0
5,4,1,6,2012,23,0,0
1,3,16,9,2013,20,29,0
1,2,2,4,2012,19,30,0
7,6,18,4,2004,8,50,0
2,5,31,5,2011,20,30,0
1,4,26,12,2005,20,0,0
5,5,15,1,2010,23,10,0
3,2,6,2,2013,13,40,0
4,4,3,4,2003,20,0,0
2,2,18,3,2008,10,0,0
2,8,9,6,2009,9,55,0
5,4,13,1,2006,22,30,0
5,8,25,1,2008,3,0,0
6,5,3,7,2010,23,0,0
2,3,14,4,2009,13,35,0
6,4,12,12,2009,14,48,0
5,9,5,11,2010,12,21,0
1,1,1,9,2014,17,16,0
3,2,4,3,2009,15,40,0
4,2,29,7,2010,16,0,0
5,2,24,9,2010,16,0,0
5,6,23,1,2004,23,45,0
7,1,19,4,2015,22,54,0
3,9,30,4,2003,22,0,0
5,2,10,12,2004,20,20,0
1,2,23,12,2013,19,0,0
7,2,12,9,2010,18,30,0
7,10,4,11,2012,10,0,0
7,9,3,10,2004,19,0,0
1,5,26,5,2008,16,32,0
6,9,10,7,2004,17,54,0
6,2,12,12,2009,1,7,0
1,8,10,1,2005,19,30,0
5,4,31,5,2013,23,0,0
7,8,18,12,2005,0,1,0
3,8,19,9,2007,12,1,0
3,1,26,1,2005,11,30,0
1,1,14,6,2010,9,30,0
5,2,12,8,2005,2,20,0
6,2,4,10,2014,12,0,0
7,4,9,10,2005,21,20,0
1,1,7,1,2008,12,0,0
6,5,6,5,2006,23,15,0
4,1,26,7,2012,22,45,0
2,3,15,4,2014,15,50,0
7,2,2,11,2008,17,7,0
3,1,3,5,2006,13,30,0
1,5,3,4,2006,19,0,0
6,1,8,3,2014,4,21,0
5,4,26,8,2011,22,30,0
6,3,5,4,2008,17,0,0
3,5,5,3,2008,17,0,0
6,2,17,5,2003,23,15,0
4,9,30,10,2014,0,1,0
5,3,31,10,2008,15,0,0
6,3,22,2,2014,15,0,0
4,2,17,10,2013,23,30,0
6,3,12,8,2006,11,9,0
7,6,30,11,2014,16,0,0
6,3,7,8,2004,23,8,0
6,1,30,7,2011,15,16,0
6,2,24,4,2010,21,50,0
5,4,20,2,2004,22,41,0
3,5,18,5,2011,15,10,0
6,3,27,1,2007,19,10,0
7,5,6,11,2011,0,1,0
2,2,17,3,2009,13,20,0
5,2,10,3,2006,14,37,0
4,3,4,9,2003,7,0,0
6,8,5,5,2007,4,47,0
3,4,26,11,2014,9,21,0
6,1,14,7,2007,0,1,0
1,10,3,8,2009,21,14,0
5,2,8,9,2006,0,27,0
6,10,7,3,2015,19,10,0
3,5,2,9,2009,21,30,0
5,1,3,9,2004,4,20,0
1,3,16,5,2005,22,30,0
4,5,16,6,2005,1,30,0
7,2,20,10,2013,1,30,0
6,8,12,1,2013,17,32,0
7,1,16,5,2004,20,0,0
6,1,30,6,2012,18,30,0
1,8,11,5,2015,16,0,0
4,4,18,9,2003,9,30,0
5,3,16,5,2003,16,30,0
5,7,10,9,2010,20,31,0
2,4,8,7,2003,16,14,0
2,4,1,6,2010,0,1,0
6,1,18,10,2003,16,0,0
2,7,18,5,2010,2,0,0
