"day","location","date","month","year","hour","min","EMBEZZLEMENT"
5,1,9,9,2005,16,5,0
4,2,8,3,2012,20,35,0
3,1,25,7,2012,2,19,0
7,7,24,2,2008,18,46,0
3,3,14,10,2009,15,39,0
1,8,27,10,2003,18,0,0
1,8,18,10,2010,19,43,0
3,8,20,10,2010,21,1,0
4,4,12,1,2012,15,20,0
7,1,23,3,2014,12,40,0
7,10,23,3,2008,1,0,0
4,4,22,9,2011,5,0,0
3,8,30,4,2003,9,10,0
7,5,8,10,2006,18,4,0
4,10,30,10,2008,0,13,0
3,3,7,8,2013,16,52,0
1,10,26,6,2006,19,10,0
4,2,19,4,2012,11,0,0
4,6,10,6,2004,22,30,0
3,10,25,7,2007,11,0,0
2,3,6,4,2010,15,54,0
3,5,19,2,2003,18,55,0
2,2,14,5,2013,16,50,0
1,5,26,11,2012,16,25,0
6,1,27,3,2010,13,39,0
1,3,31,5,2010,16,30,0
6,4,7,8,2004,6,40,0
6,5,31,10,2009,10,28,0
4,4,10,7,2014,14,10,0
7,1,2,5,2004,0,20,0
2,4,31,3,2015,19,27,0
2,5,20,1,2009,5,20,0
3,10,27,11,2013,16,45,0
5,4,12,8,2011,17,54,0
6,3,29,11,2003,13,18,0
3,9,4,10,2006,13,50,0
5,8,2,12,2011,15,25,0
7,1,2,5,2004,18,0,0
6,10,15,12,2007,18,38,0
2,1,8,3,2011,19,10,0
2,9,17,4,2007,19,0,0
2,8,4,3,2003,12,0,0
3,4,10,12,2008,22,43,0
1,4,17,9,2012,20,6,0
1,1,1,9,2003,13,50,0
5,3,15,7,2005,16,0,0
7,6,5,10,2003,20,0,0
6,4,20,10,2007,19,0,0
6,2,2,11,2013,4,18,0
2,2,31,5,2011,10,49,0
1,10,21,3,2011,17,22,0
5,1,2,10,2009,15,0,0
1,6,15,9,2008,23,0,0
6,2,10,9,2011,17,39,0
4,2,19,4,2012,12,0,0
2,5,1,10,2013,12,0,0
7,2,12,1,2003,22,0,0
6,2,12,2,2005,1,0,0
4,3,6,9,2012,13,0,0
5,8,20,10,2006,14,47,0
1,2,14,10,2013,0,1,0
4,3,30,4,2015,3,0,0
2,6,29,11,2011,3,22,0
4,4,24,3,2011,15,35,0
6,8,9,3,2013,12,0,0
5,2,15,6,2007,16,37,0
2,5,14,4,2015,13,0,0
4,1,17,5,2007,2,15,0
5,10,28,5,2004,22,22,0
7,2,23,9,2012,22,0,0
3,4,20,2,2013,18,17,0
6,8,19,4,2003,1,0,0
6,1,29,12,2007,9,30,0
7,5,11,9,2011,20,0,0
6,4,20,4,2013,11,0,0
3,2,12,5,2004,11,45,0
5,2,19,9,2014,14,0,0
2,10,21,1,2003,23,0,0
5,5,9,2,2007,11,11,0
3,2,20,9,2006,12,46,0
7,4,26,8,2012,7,45,0
5,4,18,4,2014,8,0,0
2,9,14,10,2008,1,0,0
3,1,9,3,2005,16,0,0
1,2,28,4,2014,16,32,0
7,10,29,6,2008,9,0,0
6,2,5,5,2012,22,21,0
3,5,14,7,2010,3,27,0
7,5,17,10,2004,5,0,0
1,5,3,2,2003,23,0,0
2,8,24,11,2009,16,5,0
3,5,21,9,2011,18,45,0
7,2,18,11,2007,22,50,0
2,2,14,9,2004,2,23,0
4,1,19,2,2004,1,30,0
5,1,1,10,2004,11,30,0
6,8,12,12,2009,1,0,0
5,9,7,4,2006,20,30,0
5,10,4,9,2009,19,5,0
1,2,11,10,2004,16,45,0
6,3,7,2,2004,11,50,0
4,8,28,6,2007,18,5,0
3,3,4,5,2011,16,10,0
7,3,11,1,2015,4,28,0
6,6,28,7,2007,3,0,0
7,9,15,7,2007,2,0,0
4,2,5,10,2006,22,0,0
1,8,23,8,2010,23,45,0
3,3,17,10,2007,7,0,0
3,2,7,3,2007,10,0,0
6,8,12,6,2004,13,0,0
6,10,29,12,2007,9,3,0
6,4,12,3,2005,14,25,0
5,2,14,12,2012,10,30,0
2,10,2,3,2004,11,20,0
6,3,5,5,2012,0,1,0
7,8,1,6,2014,0,1,0
2,8,28,4,2015,12,0,0
2,5,3,4,2007,2,56,0
4,5,17,4,2014,23,0,0
1,2,20,12,2004,18,0,0
1,4,20,1,2014,22,10,0
6,5,1,7,2006,22,0,0
2,10,8,7,2008,17,30,0
6,3,7,3,2009,12,48,0
2,8,13,10,2009,3,50,0
7,5,9,10,2011,4,25,0
2,5,12,12,2006,15,30,0
2,9,4,9,2007,2,0,0
7,5,7,4,2013,13,25,0
6,4,29,1,2011,12,0,0
6,5,7,9,2013,12,30,0
2,9,28,10,2008,20,10,0
7,5,7,11,2010,0,43,0
3,2,4,3,2015,6,20,0
2,5,25,12,2012,12,0,0
2,10,17,4,2012,13,0,0
1,9,31,3,2008,0,20,0
6,9,18,5,2013,15,57,0
2,4,20,8,2013,11,0,0
2,10,18,2,2014,12,27,0
2,2,28,4,2015,16,0,0
4,8,30,10,2003,19,30,0
3,2,9,3,2005,12,0,0
6,7,11,9,2010,16,30,0
4,5,5,3,2015,15,0,0
5,3,14,6,2013,2,21,0
2,2,26,7,2011,20,30,0
2,8,19,8,2014,21,42,0
4,7,9,1,2014,12,40,0
1,10,7,7,2008,11,50,0
3,8,30,4,2008,16,15,0
6,5,9,8,2014,1,34,0
4,4,22,9,2011,18,0,0
4,5,8,4,2010,14,0,0
6,4,23,4,2005,18,5,0
4,6,11,2,2010,10,15,0
7,10,22,2,2009,0,26,0
2,7,27,5,2014,21,25,0
4,2,12,6,2014,12,51,0
6,1,20,9,2014,13,30,0
6,6,24,1,2015,0,1,0
2,4,21,2,2012,14,0,0
2,2,24,8,2010,17,10,0
7,7,24,2,2008,18,46,0
6,2,8,3,2014,15,30,0
1,4,27,5,2013,16,30,0
6,4,9,9,2006,10,13,0
4,4,10,2,2005,11,0,0
2,8,28,11,2006,18,30,0
1,3,12,12,2005,9,40,0
6,9,18,5,2013,21,30,0
3,1,19,9,2007,21,40,0
6,1,11,9,2010,1,20,0
4,3,6,2,2003,10,0,0
3,1,19,3,2008,17,30,0
4,8,3,6,2010,12,0,0
6,9,20,5,2006,15,0,0
3,5,4,5,2011,0,1,0
1,3,25,7,2005,23,0,0
5,7,5,5,2006,16,0,0
3,6,3,3,2004,23,33,0
3,1,6,2,2008,9,30,0
4,2,3,4,2008,18,5,0
3,2,21,9,2005,3,25,0
4,9,11,12,2003,23,0,0
5,6,6,4,2012,18,30,0
2,10,28,4,2009,21,40,0
1,9,31,10,2011,15,0,0
7,6,23,10,2011,11,20,0
1,4,8,8,2005,9,45,0
7,8,11,8,2013,20,30,0
2,2,8,6,2004,22,0,0
7,2,21,10,2012,16,0,0
6,9,1,12,2012,12,28,0
6,8,4,5,2013,22,30,0
4,4,20,3,2008,22,0,0
1,2,6,8,2007,22,0,0
1,2,3,9,2007,17,25,0
1,4,8,12,2014,11,0,0
2,3,20,1,2004,21,0,0
1,5,24,11,2014,13,0,0
4,5,30,4,2015,20,22,0
3,7,15,9,2004,10,0,0
7,3,28,12,2014,18,0,0
5,10,8,2,2013,16,55,0
5,5,18,10,2013,8,48,0
2,2,19,9,2006,22,20,0
6,3,1,6,2013,22,45,0
2,3,16,10,2012,15,5,0
4,4,16,6,2005,15,34,0
5,2,22,8,2014,9,30,0
6,8,18,5,2013,18,0,0
3,5,24,8,2005,1,35,0
2,7,20,3,2007,12,0,0
6,1,14,7,2007,23,10,0
6,2,19,5,2012,22,49,0
3,1,12,12,2012,10,30,0
2,2,16,4,2013,11,3,0
7,8,12,7,2009,17,50,0
4,5,21,9,2006,1,0,0
3,5,12,7,2006,9,50,0
3,4,5,8,2009,14,5,0
6,1,22,3,2008,17,25,0
1,4,10,1,2005,9,30,0
1,8,29,4,2013,16,22,0
1,6,16,5,2011,17,0,0
4,1,27,7,2006,2,15,0
6,4,25,2,2006,22,0,0
3,4,4,3,2015,2,0,0
4,5,29,5,2014,22,37,0
6,5,24,9,2005,18,50,0
1,10,9,7,2012,15,48,0
4,2,29,7,2010,10,0,0
5,8,30,6,2006,22,0,0
3,2,17,10,2012,21,57,0
7,4,22,4,2007,14,50,0
6,5,26,7,2014,4,22,0
7,2,15,11,2009,10,12,0
4,3,14,12,2006,15,20,0
6,5,27,8,2005,10,30,0
6,2,21,2,2009,0,30,0
6,3,14,1,2006,19,46,0
2,8,19,9,2006,17,0,0
7,5,24,8,2014,6,0,0
2,3,15,5,2007,18,5,0
3,2,10,3,2010,18,0,0
1,2,3,2,2014,16,45,0
6,4,7,3,2015,17,5,0
2,5,11,7,2006,17,0,0
5,5,1,11,2013,21,47,0
2,2,11,6,2013,12,25,0
4,3,23,8,2007,15,18,0
6,4,27,7,2013,17,32,0
2,9,27,11,2007,8,25,0
6,4,26,3,2005,4,40,0
4,1,14,11,2013,23,12,0
4,6,3,11,2005,20,30,0
1,3,4,2,2013,17,1,0
6,4,5,9,2009,11,20,0
4,9,14,11,2013,0,1,0
2,2,22,8,2006,21,21,0
1,3,15,10,2007,21,0,0
3,5,14,5,2014,22,30,0
3,1,27,5,2009,23,30,0
4,9,3,11,2005,13,33,0
5,8,10,12,2004,2,0,0
4,5,14,12,2006,21,30,0
7,4,26,1,2014,11,30,0
5,10,6,8,2004,23,30,0
1,2,16,10,2006,13,0,0
5,10,17,4,2009,15,30,0
3,5,19,9,2007,3,10,0
2,4,29,4,2003,18,0,0
5,7,30,7,2010,5,30,0
7,2,20,5,2007,7,30,0
6,9,9,10,2010,10,20,0
5,2,26,11,2004,20,35,0
5,4,29,7,2011,8,15,0
1,9,18,9,2006,12,0,0
3,2,21,8,2013,21,0,0
1,6,27,4,2009,17,54,0
4,2,27,6,2013,23,35,0
4,6,3,4,2003,19,0,0
1,4,28,11,2011,8,20,0
4,4,5,3,2015,16,6,0
3,6,10,8,2005,1,0,0
3,4,4,5,2011,13,41,0
7,8,25,1,2009,19,0,0
6,3,28,6,2014,7,40,0
5,10,21,5,2010,11,30,0
1,1,29,5,2006,23,57,0
4,6,9,12,2004,8,30,0
3,10,3,10,2007,15,0,0
4,8,13,7,2006,9,0,0
3,8,30,4,2008,16,0,0
4,5,29,5,2008,14,0,0
6,6,19,11,2011,21,28,0
3,2,16,4,2014,18,20,0
1,3,3,9,2012,12,51,0
1,2,19,2,2007,20,30,0
3,10,10,12,2008,20,30,0
3,1,5,9,2007,21,45,0
1,1,15,10,2012,15,0,0
1,4,27,6,2005,3,24,0
1,10,7,1,2013,21,30,0
3,9,14,11,2012,21,26,0
1,8,17,9,2007,13,2,0
2,2,4,3,2008,10,0,0
5,2,28,11,2003,9,3,0
6,2,4,4,2015,10,35,0
7,8,14,12,2014,13,15,0
5,2,6,8,2004,15,30,0
6,2,20,9,2014,14,13,0
7,1,9,10,2011,8,0,0
5,2,31,5,2013,9,0,0
5,4,18,6,2010,14,5,0
5,7,28,1,2005,14,24,0
1,5,3,3,2003,21,45,0
5,4,13,1,2012,19,0,0
5,3,3,10,2008,19,42,0
7,1,2,12,2012,8,0,0
6,4,9,4,2005,13,47,0
5,6,17,10,2008,11,0,0
7,10,23,3,2014,17,45,0
1,5,20,2,2006,22,30,0
5,2,7,2,2003,10,32,0
3,4,17,10,2012,15,15,0
6,5,21,2,2009,21,30,0
1,3,26,6,2006,10,30,0
5,1,9,7,2004,6,0,0
6,5,12,6,2004,22,30,0
4,5,25,12,2003,22,4,0
1,4,5,1,2015,11,50,0
3,8,26,11,2003,23,50,0
7,5,10,8,2008,4,50,0
6,8,8,8,2009,18,12,0
2,8,29,4,2014,23,0,0
7,1,7,10,2012,14,30,0
3,3,2,5,2012,17,4,0
4,3,5,2,2015,11,30,0
7,4,11,9,2011,16,8,0
4,4,8,1,2009,23,24,0
7,1,4,7,2010,22,0,0
4,4,16,9,2004,22,0,0
1,1,7,3,2005,10,0,0
7,10,12,12,2004,8,54,0
6,2,1,6,2013,9,57,0
1,8,12,5,2014,19,0,0
3,7,27,1,2010,14,9,0
1,2,5,1,2009,23,21,0
2,7,19,10,2010,11,32,0
5,5,22,4,2005,23,30,0
7,10,27,6,2004,10,30,0
6,2,2,7,2011,22,30,0
5,2,11,2,2005,12,55,0
2,1,17,2,2009,23,0,0
1,9,8,12,2014,0,14,0
6,6,3,11,2012,18,20,0
6,10,13,7,2013,15,30,0
7,5,9,10,2011,14,0,0
2,5,10,8,2010,1,0,0
3,8,14,10,2009,22,56,0
3,9,18,4,2012,17,0,0
3,10,20,9,2006,10,0,0
2,9,27,5,2014,10,0,0
7,1,6,10,2013,9,30,0
1,10,26,7,2010,17,0,0
2,10,3,2,2009,4,2,0
3,5,23,12,2009,8,15,0
3,5,23,1,2013,9,52,0
6,4,8,10,2005,15,26,0
5,5,9,1,2004,13,30,0
2,3,13,6,2006,9,18,0
4,9,18,4,2013,16,38,0
5,6,4,5,2012,19,0,0
5,5,5,11,2010,17,30,0
2,4,3,4,2007,14,4,0
4,7,12,11,2009,14,5,0
4,2,19,2,2009,9,36,0
3,8,19,5,2010,10,0,0
1,5,7,3,2011,10,15,0
3,9,29,9,2004,17,0,0
6,2,10,3,2007,15,30,0
3,9,15,5,2013,16,0,0
1,7,18,10,2010,14,10,0
5,4,18,9,2009,13,10,0
3,3,11,1,2012,12,30,0
6,9,1,12,2012,9,0,0
2,4,15,4,2014,22,0,0
5,9,14,1,2011,22,0,0
3,8,19,10,2011,9,0,0
1,2,24,12,2012,18,0,0
4,4,9,1,2003,18,0,0
2,8,22,1,2013,6,0,0
4,8,22,9,2011,23,59,0
3,1,31,3,2004,10,55,0
3,8,29,4,2009,17,42,0
1,3,19,1,2009,15,42,0
6,1,30,11,2013,13,15,0
5,5,14,5,2004,22,0,0
6,6,15,6,2013,16,36,0
5,5,25,1,2013,8,16,0
2,10,6,1,2009,15,0,0
4,4,28,5,2009,6,30,0
5,10,25,2,2005,7,5,0
3,9,2,9,2009,7,52,0
3,4,2,5,2007,9,45,0
3,7,13,7,2011,13,0,0
2,5,13,11,2012,21,30,0
3,5,1,11,2006,14,45,0
2,2,22,7,2003,2,35,0
5,10,18,5,2007,11,19,0
5,2,7,3,2008,21,15,0
6,2,16,5,2009,14,30,0
4,2,9,3,2006,9,0,0
4,2,19,3,2015,21,40,0
4,5,18,4,2013,14,30,0
2,2,26,6,2007,18,30,0
4,8,6,3,2008,22,18,0
6,3,9,4,2005,11,0,0
5,7,5,10,2012,22,30,0
3,8,1,5,2013,16,45,0
1,10,30,8,2004,9,37,0
6,1,8,5,2010,15,10,0
3,3,12,1,2011,20,0,0
2,3,30,10,2007,1,0,0
3,4,23,7,2008,12,50,0
1,8,23,6,2003,7,6,0
7,2,15,7,2012,8,34,0
3,7,6,8,2014,23,21,0
4,1,12,1,2012,18,53,0
7,3,23,9,2012,18,40,0
5,2,30,4,2004,9,0,0
2,2,15,11,2005,13,22,0
1,8,29,10,2007,19,0,0
3,2,3,9,2003,2,35,0
5,7,8,8,2014,14,0,0
4,9,5,2,2009,0,9,0
2,8,2,9,2008,7,5,0
2,10,6,7,2004,17,45,0
5,2,22,8,2014,21,0,0
1,9,23,7,2012,17,10,0
4,5,29,12,2005,7,5,0
2,6,6,2,2007,21,0,0
3,3,9,1,2013,18,10,0
6,9,10,4,2010,22,26,0
3,3,5,2,2014,14,30,0
5,9,13,1,2012,16,30,0
5,5,2,5,2003,14,0,0
6,5,17,12,2005,14,0,0
3,7,5,9,2012,13,0,0
6,6,4,10,2014,12,30,0
4,9,17,6,2010,5,0,0
3,8,8,7,2009,15,44,0
5,1,20,5,2005,20,4,0
1,8,25,10,2004,13,30,0
1,2,16,2,2004,9,39,0
3,4,18,5,2011,23,0,0
5,4,2,11,2012,20,11,0
7,2,6,4,2008,4,0,0
2,10,22,2,2011,19,45,0
5,10,21,2,2014,2,25,0
7,3,30,1,2011,10,35,0
4,10,4,11,2010,15,15,0
5,2,12,3,2010,17,0,0
2,9,25,11,2008,17,30,0
6,2,4,6,2005,0,1,0
4,10,13,12,2007,12,0,0
4,4,20,8,2009,2,11,0
2,2,3,9,2013,10,0,0
5,3,19,9,2003,10,50,0
7,1,6,5,2007,1,31,0
7,5,14,11,2004,22,0,0
3,2,8,7,2009,11,0,0
2,7,14,12,2010,15,30,0
6,10,14,1,2006,14,17,0
1,2,4,10,2010,11,56,0
2,1,11,12,2007,11,0,0
6,2,4,10,2003,1,30,0
4,1,19,2,2015,19,15,0
4,10,21,2,2008,18,23,0
5,4,20,9,2013,0,1,0
2,3,14,10,2008,1,40,0
2,8,17,2,2009,13,45,0
6,10,22,2,2003,21,45,0
3,10,12,1,2011,14,45,0
2,9,15,5,2007,7,10,0
2,10,9,6,2009,19,0,0
1,2,8,7,2013,9,38,0
4,3,2,6,2011,17,0,0
5,5,8,3,2013,8,0,0
5,10,18,10,2013,15,26,0
1,5,6,1,2003,19,30,0
2,10,3,5,2005,2,0,0
3,2,1,6,2011,8,30,0
4,2,25,12,2008,2,4,0
3,10,17,11,2010,23,15,0
4,2,1,5,2014,13,30,0
1,6,26,6,2006,19,1,0
3,10,15,10,2003,14,0,0
4,1,30,10,2014,21,0,0
4,7,9,9,2010,17,0,0
4,4,1,12,2011,0,5,0
3,3,30,11,2005,10,30,0
4,9,6,3,2003,23,0,0
1,10,19,2,2007,22,50,0
4,5,8,9,2005,16,13,0
4,2,3,4,2003,22,58,0
3,4,9,3,2005,15,50,0
1,2,18,10,2010,17,45,0
6,2,23,3,2013,17,47,0
4,4,7,8,2008,9,30,0
6,2,10,1,2015,11,21,0
6,4,25,8,2007,18,0,0
4,4,10,7,2008,23,40,0
5,4,9,3,2012,3,45,0
1,3,19,1,2015,17,20,0
5,4,8,9,2006,5,20,0
3,4,31,10,2007,23,0,0
1,10,10,5,2004,22,0,0
7,2,25,1,2009,2,57,0
6,8,28,6,2014,0,1,0
2,4,29,11,2011,17,0,0
4,6,26,12,2013,1,0,0
5,5,25,1,2013,23,0,0
5,6,4,5,2007,18,3,0
2,4,12,10,2004,14,30,0
4,2,19,10,2006,22,0,0
2,1,16,9,2014,19,53,0
2,10,16,5,2006,11,40,0
4,3,21,9,2006,12,0,0
1,8,11,7,2011,13,0,0
6,8,10,1,2015,19,0,0
3,4,13,1,2010,14,46,0
3,5,3,5,2006,7,26,0
1,10,25,7,2011,12,12,0
2,8,29,5,2012,12,0,0
7,4,17,6,2012,1,54,0
6,1,16,12,2006,18,30,0
3,5,13,1,2010,2,0,0
5,5,22,4,2011,23,35,0
6,2,30,7,2005,9,35,0
5,8,12,3,2010,21,0,0
2,2,16,11,2010,8,30,0
1,8,4,2,2013,9,30,0
3,2,25,1,2012,19,40,0
7,7,6,5,2012,2,0,0
7,8,31,12,2006,23,0,0
7,1,24,8,2003,23,45,0
3,6,10,12,2003,18,0,0
7,9,24,8,2008,14,40,0
7,5,11,3,2007,8,15,0
1,6,6,8,2007,15,35,0
4,6,12,6,2008,23,0,0
2,2,21,8,2012,0,43,0
5,8,23,3,2007,10,45,0
6,2,13,6,2009,22,0,0
1,2,28,10,2013,13,0,0
4,3,22,9,2005,0,53,0
3,8,1,9,2004,8,45,0
3,5,24,8,2005,19,15,0
2,1,18,2,2003,2,47,0
1,8,16,4,2007,12,23,0
7,1,3,6,2007,9,30,0
6,10,3,11,2012,16,25,0
2,6,9,11,2004,14,22,0
7,2,9,2,2003,3,30,0
5,2,24,12,2004,23,0,0
4,4,24,3,2011,23,25,0
7,3,28,8,2005,18,0,0
6,9,11,8,2007,5,0,0
4,7,8,1,2009,16,0,0
2,10,20,8,2013,13,23,0
5,5,5,4,2013,23,45,0
7,5,5,12,2010,1,4,0
5,8,4,11,2011,3,30,0
3,4,23,12,2009,23,20,0
2,2,16,10,2012,13,10,0
3,8,25,11,2009,17,47,0
3,1,19,8,2009,1,30,0
1,5,1,11,2010,9,45,0
4,2,16,10,2003,10,18,0
3,10,19,3,2014,0,45,0
2,2,9,2,2010,10,3,0
5,4,14,12,2007,13,0,0
4,3,6,3,2014,17,0,0
7,2,27,7,2003,19,0,0
2,9,8,12,2009,15,30,0
6,4,15,11,2014,20,5,0
5,4,20,4,2007,22,33,0
4,4,19,3,2015,1,30,0
3,2,9,3,2005,18,30,0
4,4,15,5,2014,10,27,0
2,8,6,2,2007,17,30,0
5,2,1,7,2005,0,1,0
1,3,18,8,2008,12,0,0
3,4,13,6,2012,0,10,0
7,4,1,1,2006,20,30,0
1,3,16,9,2013,17,0,0
6,2,13,12,2003,8,0,0
4,3,13,12,2007,7,0,0
7,2,9,4,2006,2,0,0
4,4,1,4,2004,13,10,0
6,5,1,11,2008,8,30,0
6,5,2,5,2015,12,0,0
5,9,29,5,2009,19,4,0
2,8,9,2,2010,23,20,0
5,6,3,10,2003,9,30,0
2,4,30,10,2012,9,45,0
4,2,3,4,2014,19,0,0
7,2,28,7,2013,1,0,0
4,8,14,12,2006,23,21,0
3,2,22,8,2007,18,0,0
5,2,9,7,2004,21,30,0
4,8,2,4,2015,0,57,0
1,4,17,10,2005,0,1,0
5,7,19,10,2012,9,20,0
4,3,17,4,2008,15,55,0
3,1,31,10,2007,23,0,0
7,6,15,7,2007,7,0,0
4,10,10,8,2006,10,0,0
1,2,21,1,2013,18,15,0
4,3,7,2,2008,15,30,0
7,2,19,4,2015,23,0,0
1,2,4,9,2006,1,0,0
3,2,11,6,2008,17,45,0
1,10,13,4,2009,23,30,0
7,3,13,12,2009,12,59,0
4,8,2,10,2014,1,59,0
3,5,30,5,2012,8,26,0
6,4,22,3,2008,0,1,0
7,5,5,10,2014,13,0,0
6,2,20,9,2014,23,38,0
4,7,16,4,2009,8,40,0
4,6,29,5,2008,6,30,0
1,2,29,10,2012,17,38,0
2,7,27,5,2008,21,59,0
2,6,22,2,2005,10,0,0
4,2,3,5,2012,10,0,0
7,5,21,11,2010,1,13,0
2,4,29,9,2009,19,35,0
3,8,18,8,2004,15,30,0
4,2,7,2,2008,8,52,0
4,5,30,6,2011,10,27,0
3,8,19,3,2008,18,30,0
2,10,6,8,2013,0,26,0
7,2,15,6,2008,0,30,0
4,2,5,4,2007,9,30,0
2,5,22,8,2006,20,0,0
6,1,21,2,2015,21,30,0
1,3,31,10,2011,21,0,0
6,5,11,2,2012,2,0,0
6,6,23,3,2013,12,0,0
5,9,15,1,2010,14,25,0
7,5,27,8,2006,11,0,0
4,2,26,12,2013,20,0,0
1,2,13,9,2004,0,37,0
4,1,9,2,2006,18,30,0
1,1,5,7,2004,2,0,0
4,2,11,2,2010,22,33,0
1,9,28,11,2011,20,30,0
4,4,26,1,2006,9,23,0
6,10,2,7,2011,12,25,0
3,10,28,4,2004,17,15,0
4,10,18,10,2007,17,6,0
7,2,8,10,2006,16,20,0
3,2,31,10,2012,14,35,0
4,2,28,5,2009,9,0,0
3,10,13,7,2005,17,20,0
2,6,6,1,2004,8,30,0
4,2,6,2,2014,13,9,0
7,8,28,1,2007,19,20,0
3,9,10,3,2010,15,6,0
5,2,6,4,2012,15,0,0
1,4,2,3,2009,9,2,0
1,4,4,2,2008,7,9,0
2,10,28,9,2004,16,20,0
6,2,23,8,2008,23,16,0
3,10,6,2,2013,10,2,0
4,2,2,12,2010,9,0,0
1,8,13,9,2004,5,30,0
6,1,13,2,2010,16,30,0
4,4,4,9,2008,7,30,0
3,6,15,10,2003,0,1,0
7,4,11,4,2010,18,3,0
3,9,5,5,2010,11,50,0
6,5,31,7,2010,18,5,0
4,5,15,5,2014,8,30,0
3,2,19,9,2012,14,20,0
2,2,25,12,2012,12,25,0
5,3,1,7,2005,0,35,0
5,9,23,1,2004,14,45,0
7,10,27,12,2009,22,30,0
5,1,5,9,2003,0,30,0
5,5,23,9,2011,8,0,0
5,7,20,5,2005,1,2,0
2,2,4,10,2011,11,15,0
7,10,8,2,2009,10,54,0
2,10,4,3,2008,10,38,0
1,8,20,1,2003,21,37,0
3,9,4,9,2013,12,30,0
4,2,6,10,2005,10,0,0
7,8,17,5,2009,10,0,0
5,2,8,2,2008,14,0,0
6,4,19,4,2003,11,4,0
3,1,22,12,2004,17,0,0
2,1,16,5,2006,11,8,0
7,4,10,10,2010,18,30,0
4,7,1,11,2007,14,50,0
3,5,27,10,2004,12,35,0
1,5,25,6,2012,22,37,0
3,6,31,10,2007,13,0,0
3,8,5,3,2003,8,0,0
6,1,3,11,2007,20,5,0
7,4,13,2,2011,2,0,0
4,2,24,12,2009,15,9,0
7,4,22,3,2009,22,0,0
3,8,4,3,2015,0,1,0
2,2,22,7,2008,11,0,0
7,1,13,3,2005,22,30,0
3,3,7,8,2013,9,57,0
1,3,9,12,2013,8,0,0
1,2,16,2,2004,19,0,0
4,4,1,12,2005,10,30,0
6,5,17,10,2009,22,40,0
1,5,6,1,2014,17,0,0
2,4,19,2,2008,13,18,0
7,2,8,5,2005,22,42,0
1,8,18,2,2008,22,30,0
6,8,18,10,2014,20,14,0
2,8,1,10,2013,12,30,0
2,5,14,10,2014,16,30,0
4,8,15,11,2007,16,38,0
7,3,12,2,2006,13,0,0
3,10,27,7,2011,5,51,0
1,5,18,2,2008,0,41,0
4,4,18,9,2003,7,53,0
3,9,27,10,2004,19,30,0
6,1,19,11,2011,10,25,0
2,8,15,11,2005,0,4,0
2,7,23,12,2008,12,20,0
6,10,24,1,2009,19,30,0
5,2,21,4,2006,14,30,0
5,5,18,11,2011,2,40,0
1,10,22,12,2008,16,29,0
2,6,30,11,2010,20,0,0
6,3,30,7,2005,2,41,0
2,2,15,11,2011,0,1,0
3,2,22,8,2012,19,35,0
7,2,30,1,2005,17,30,0
1,5,16,4,2007,18,3,0
3,4,31,10,2007,23,51,0
1,3,25,7,2005,17,5,0
7,10,6,5,2007,1,0,0
7,4,22,2,2004,0,25,0
1,9,1,3,2004,1,0,0
5,9,28,1,2005,20,30,0
2,4,26,6,2012,15,0,0
3,9,14,10,2009,10,0,0
3,2,17,3,2004,7,50,0
3,10,15,10,2014,10,50,0
3,2,18,3,2009,9,0,0
5,5,21,10,2011,20,30,0
1,6,8,11,2004,18,0,0
2,7,16,10,2012,12,0,0
1,10,8,12,2014,15,33,0
7,3,10,9,2006,22,0,0
2,1,3,8,2004,9,23,0
7,4,30,6,2013,1,55,0
7,8,1,11,2009,14,8,0
3,8,8,3,2006,18,0,0
4,9,7,4,2011,21,0,0
6,5,30,7,2005,10,30,0
5,10,22,2,2008,16,0,0
2,2,7,3,2006,14,30,0
1,8,10,7,2006,23,0,0
1,4,4,9,2006,20,58,0
3,5,10,2,2010,14,48,0
4,9,3,4,2008,12,50,0
3,2,2,11,2005,17,10,0
7,5,24,8,2014,17,30,0
6,10,9,2,2013,12,0,0
1,8,10,1,2011,18,42,0
2,2,9,8,2011,2,20,0
6,2,15,1,2011,0,1,0
1,4,13,6,2005,0,1,0
3,9,11,6,2008,10,45,0
6,5,25,1,2003,0,2,0
5,4,25,7,2014,11,32,0
1,8,18,9,2006,15,0,0
5,4,25,1,2008,20,10,0
6,7,8,9,2012,20,0,0
3,3,30,6,2010,3,9,0
1,5,6,1,2014,8,0,0
3,3,29,5,2013,14,1,0
3,8,30,4,2003,20,40,0
1,10,24,1,2011,13,5,0
7,10,7,9,2003,19,0,0
6,2,14,6,2014,11,55,0
2,7,14,10,2003,23,0,0
6,1,1,7,2006,0,1,0
7,1,11,4,2010,3,50,0
2,3,8,7,2008,22,30,0
1,9,21,7,2014,21,0,0
6,4,31,12,2005,8,7,0
1,2,6,2,2012,7,45,0
5,5,30,12,2011,11,0,0
3,8,3,5,2006,1,40,0
3,2,24,3,2010,14,45,0
6,2,7,3,2015,13,55,0
7,4,12,12,2004,0,23,0
3,2,22,7,2009,8,0,0
6,10,14,6,2003,11,30,0
6,2,24,2,2007,19,45,0
5,6,21,3,2014,22,30,0
4,1,17,6,2010,18,50,0
3,1,4,5,2011,9,0,0
4,1,2,10,2003,16,15,0
5,3,17,11,2006,15,0,0
4,2,25,3,2010,21,37,0
